APPLICATION_ID,ACTIVITY,ADMINISTERING_IC,APPLICATION_TYPE,ARRA_FUNDED,AWARD_NOTICE_DATE,BUDGET_START,BUDGET_END,CFDA_CODE,CORE_PROJECT_NUM,ED_INST_TYPE,FOA_NUMBER,FULL_PROJECT_NUM,FUNDING_ICs,FUNDING_MECHANISM,FY,IC_NAME,NIH_SPENDING_CATS,ORG_CITY,ORG_COUNTRY,ORG_DEPT,ORG_DISTRICT,ORG_DUNS,ORG_FIPS,ORG_IPF_CODE,ORG_NAME,ORG_STATE,ORG_ZIPCODE,PHR,PI_IDS,PI_NAMEs,PROGRAM_OFFICER_NAME,PROJECT_START,PROJECT_END,PROJECT_TERMS,PROJECT_TITLE,SERIAL_NUMBER,STUDY_SECTION,STUDY_SECTION_NAME,SUBPROJECT_ID,SUFFIX,SUPPORT_YEAR,DIRECT_COST_AMT,INDIRECT_COST_AMT,TOTAL_COST,TOTAL_COST_SUB_PROJECT
9417437,P01,HL,1,N,2/2/2018,2/5/2018,1/31/2019,838,P01HL134610,SCHOOLS OF MEDICINE,PAR-16-402,1P01HL134610-01A1,NHLBI:2325523\,Non-SBIR/STTR RPGs,2018,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",,TUCSON,UNITED STATES,INTERNAL MEDICINE/MEDICINE,3,806345617,US,490201,UNIVERSITY OF ARIZONA,AZ,857210158,"RELEVANCE: This PPG application is focused on the critical role of mechanical ventilation, a life-saving intervention in criti- cally ill patients with respiratory failure, in creating excessive mechanical stress that directly augments lung in- jury, a syndrome known as ventilator-induced lung injury (VILI). This PPG intensely focuses on understanding: i) the transcription factors that relay the effects of excessive mechanical stress; ii) PTMs that influence key sig- naling pathways involved in VILI responses; iii) genetic and epigenetic influences in key target genes involved in VILI responses; and iv) novel therapeutic strategies for VILI. Elucidating the contributions of genetics, epige- netics and PTMs to VILI pathobiology, will enhance therapeutic targeting and increase our knowledge of the genetic basis for ARDS health disparities.",1865231; ,"BLACK, STEPHEN M;","REINECK, LORA A",2/5/2018,1/31/2023,Adult Respiratory Distress Syndrome; Alveolar; Attenuated; Binding; Biology; biophysical chemistry; Blood Vessels; Breathing; Cations; cell injury; clinically relevant; Critical Illness; Development; Disease model; edg-3 Protein; Endothelial Cells; Epigenetic Process; epigenetic regulation; Event; Exposure to; extracellular; Floods; Gene Targeting; Genes; Genetic; genetic epidemiology; Genomics; Guanosine Triphosphate Phosphohydrolases; health disparity; In Vitro; in vivo; Individual; Inflammatory; Injury; insight; Intervention; Knowledge; Lead; Life; Lung; Lung Inflammation; lung injury; Mechanical Stress; Mechanical ventilation; Mediating; member; Membrane; Mitochondria; Molecular; Molecular Biology; nicotinamide phosphoribosyltransferase; Nitrates; nitration; novel; novel therapeutics; Patients; Periodicity; Phase; Populations at Risk; Post-Translational Protein Processing; Pre-Clinical Model; programs; Protein Chemistry; Proteins; receptor; receptor expression; Regulation; Resolution; Respiratory Failure; response; response to injury; restoration; Role; Savings; Signal Pathway; Signal Transduction; SOX18 gene; Sphingosine-1-Phosphate Receptor; Stress; Stretching; Syndrome; synergism; therapeutic target; Tight Junctions; TLR4 gene; transcription factor; translational scientist; Vascular Permeabilities; Ventilator-induced lung injury; ,"Genetics, Epigenetics, and Post-translational Modifications and the Development of Ventilator-Induced Lung Injury (VILI)",134610,ZHL1,Special Emphasis Panel ,,A1,1,1514999,810524,2325523,
9417603,U41,HG,1,N,2/5/2018,1/15/2018,12/31/2018,,U41HG009889,,PAR-14-191,1U41HG009889-01,NHGRI:995374\,RESEARCH CENTERS,2018,NATIONAL HUMAN GENOME RESEARCH INSTITUTE,,FARMINGTON,UNITED STATES,,5,22254226,US,1506603,UNIVERSITY OF CONNECTICUT SCH OF MED/DNT,CT,60321956,,7117807; ,"GRAVELEY, BRENTON R.;",,,,Antibodies; base; Binding; Binding Sites; Biological Assay; Biology; Cell Line; Cells; Collection; Complement; Data; Elements; Encyclopedias; Epitopes; Foundations; Genes; Goals; Human; Human Biology; Human Cell Line; human disease; Human Genome; Immunofluorescence Immunologic; In Vitro; Knock-out; Maps; Measurement; Methods; Pattern; Post-Transcriptional Regulation; preference; Production; Proteins; Resources; RNA; RNA Binding; RNA Sequences; RNA-Binding Proteins; RNA-Protein Interaction; Role; Specificity; transcriptome; transcriptome sequencing; Untranslated RNA; ,A Comprehensive Functional Map of Human Protein-RNA Interactions,9889,ZHG1,Special Emphasis Panel ,5328,,1,970775,24599,,995374
9418004,R01,AA,5,N,2/8/2018,2/1/2018,1/31/2019,273,R01AA023549,SCHOOLS OF MEDICINE,PA-14-038,5R01AA023549-04,NIAAA:281628\,Non-SBIR/STTR RPGs,2018,NATIONAL INSTITUTE ON ALCOHOL ABUSE AND ALCOHOLISM,,NEW HAVEN,UNITED STATES,PSYCHIATRY,3,43207562,US,9420201,YALE UNIVERSITY,CT,65208327,"PUBLIC HEALTH RELEVANCE: Reducing harms associated with early and heavy alcohol use in young women requires insight into the risk and protective factors most salient to problem drinking in females, including how their contributions may change over the course of alcohol use. Identifying differences by race/ethnicity in the rate of progression of alcohol involvement and the relevance of various influences at different stages of use will further this goal by facilitating the development of culturally appropriate interventions for adolescent girls and young women.",7013765; ,"SARTOR, CAROLYN E;","SCOTT, MARCIA S",2/5/2015,1/31/2019,Address; Adolescent; Adolescent and Young Adult; African; African American; Age; Alcohol abuse; Alcohol consumption; alcohol intervention; alcohol involvement; alcohol misuse; Alcohol or Other Drugs use; Alcohol Phenotype; alcohol research; alcohol use disorder; alcohol use initiation; Alcohols; Cereals; Childhood; contextual factors; Data; Data Analyses; Data Collection; design; Development; Diagnosis; drinking; early alcohol use; early drinking; Early-life trauma; Environmental Risk Factor; Ethanol; Ethnic group; Ethnic Origin; Etiology; experience; Exposure to; externalizing behavior; Family; Family Study; Female; Female Adolescents; Gender; gender difference; Genetic; girls; Goals; Guide prevention; Heavy Drinking; Heterogeneity; high risk; high risk drinking; improved; insight; interest; Intervention; Investigation; longitudinal analysis; Marijuana; marijuana use; Meta-Analysis; Missouri; Modeling; Nature; Outcome; parental monitoring; Participant; Pathway interactions; Pattern; pediatric trauma; Phenotype; Prevalence; Prevention; Prevention program; Psychopathology; psychosocial; public health relevance; Race; racial and ethnic; racial difference; Recording of previous events; Recruitment Activity; Research Design; Research Personnel; response; Risk; Risk Assessment; Risk Factors; Role; Sampling; Series; Socioeconomic Status; Source; Suggestion; Symptoms; Testing; trend; Twin Multiple Birth; Twin Studies; Violence; Woman; young adult; young woman; ,Distinctions between black and white young women in the course of alcohol use,23549,RPIA,"Risk, Prevention and Intervention for Addictions Study Section ",,,4,242316,39312,281628,
9421539,R37,AR,5,N,2/4/2018,2/1/2018,1/31/2019,846,R37AR055099,SCHOOLS OF MEDICINE,PA-10-067,5R37AR055099-34,NIAMS:356051\,Non-SBIR/STTR RPGs,2018,NATIONAL INSTITUTE OF ARTHRITIS AND MUSCULOSKELETAL AND SKIN DISEASES,,BALTIMORE,UNITED STATES,BIOCHEMISTRY,7,188435911,US,820104,UNIVERSITY OF MARYLAND BALTIMORE,MD,212011508,"Release of calcium ions from their intracellular storage location in skeletal muscle due to muscle fiber depolarization is a prerequisite for all skeletal muscle activity, including that involved in locomotion and breathing. Here we identify and study a previously unsuspected drastic suppression of muscle calcium release during depolarization of muscle fibers from a mouse genetically engineered to have one of the mutations responsible for hypokealemic periodic paralysis in humans. We also identify a previously unrecognized interaction of 2 proteins, calmodulin and S100A1, in modulation of both calcium release and L-type calcium channels that could influence muscle activation in both generalized or muscle-specific disease states, or in aging muscle.",1857644; ,"SCHNEIDER, MARTIN F;","BOYCE, AMANDA T",7/1/1985,1/31/2022,Action Potentials; Adult; advanced disease; Affinity; Aging; Binding; Binding Proteins; Binding Sites; Biological; Breathing; C-terminal; Calcium; Calcium ion; Calmodulin; Cells; Charge; Collaborations; combat; Competitive Binding; Coupled; Coupling; Culture Techniques; Defect; Deterioration; Dihydropyridine Receptors; Discipline; Disease; Egtazic Acid; electric field; Electrophysiology (science); Exhibits; Fiber; Fluo 4; Genetically Engineered Mouse; Goals; Grant; Health; Human; Hypokalemic periodic paralysis; Image; Impairment; innovation; Investigation; L-Type Calcium Channels; Ligands; Link; Location; Locomotion; Measurement; Mediating; Membrane; Molecular; Molecular Conformation; Monitor; mouse model; Movement; Mus; Muscle; muscle aging; Muscle Fibers; Muscle function; Muscular Atrophy; Mutate; Mutation; Myopathy; novel; Optics; Pathologic; peptide structure; Peptides; periodic paralysis; Pharmacology; Preparation; Process; protein expression; protein structure; Proteins; Reagent; Respiration; Role; Ryanodine Receptor Calcium Release Channel; S100A1 protein; Sarcoplasmic Reticulum; Scanning; sensor; Signal Transduction; Site; Skeletal Muscle; small hairpin RNA; small molecule; Soleus Muscle; Speed; Structure; Tail; Techniques; Testing; Training; Transgenic Animals; Transgenic Mice; voltage; voltage clamp; ,"Roles of voltage sensor, S100A1 and calmodulin in skeletal muscle Ca2+ signaling",55099,SMEP,Skeletal Muscle Biology and Exercise Physiology Study Section ,,,34,230454,125597,356051,
9431244,R01,HL,5,N,2/6/2018,2/1/2018,1/31/2019,837,R01HL137100,SCHOOLS OF ARTS AND SCIENCES,PA-16-160,5R01HL137100-02,NHLBI:493674\,Non-SBIR/STTR RPGs,2018,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",,LA JOLLA,UNITED STATES,ENGINEERING (ALL TYPES),52,804355790,US,577507,UNIVERSITY OF CALIFORNIA SAN DIEGO,CA,920930934,"Narrative Hypertensive heart disease remains a major public health issue and a leading cause of mortality. This research project will leverage novel multi-scale computer simulations growth, fibrosis and remodeling of the heart, validated with animal models, in order to predict consequences of chronic pressure overload on cardiac energetics and metabolism, with long-term goals of discovering novel treatments that can alter the detrimental effects of systemic hypertension on the heart.",1862930; ,"MCCULLOCH, ANDREW D.;","LUO, JAMES",2/13/2017,1/31/2021,3-Dimensional; Affect; Agonist; Animal Model; Architecture; Biological Models; Biomechanics; body system; c-myc Genes; Cardiac; Cardiac Myocytes; Cardiovascular system; Cells; Chronic; Clinical; Computer Simulation; Coupled; Data; Data Set; Development; diagnostic biomarker; Diffusion; Dimensions; disease natural history; Energy Metabolism Pathway; experimental study; extracellular; Extracellular Matrix; Failure; Fiber; Fibrosis; Gene Expression; genome-wide; Goals; Growth; Heart; Heart Diseases; Heart failure; hemodynamics; Hereditary Disease; Hypertension; hypertensive heart disease; Hypertrophy; Image; In Vitro; in vivo; innovation; Laws; Lead; Link; Magnetic Resonance Imaging; MAPK3 gene; Measurement; Measures; mechanical force; Mechanics; Mediating; Metabolic Pathway; Metabolism; Modeling; Molecular; molecular marker; mortality; multi-scale modeling; Muscle Cells; Myocardial; Myocardium; Neonatal; network models; novel; novel diagnostics; novel therapeutics; Organ; Outcome; Pathogenesis; Pathway interactions; Patients; Physiologic intraventricular pressure; Play; pressure; prevent; Property; Proteomics; Public Health; Publishing; Rattus; receptor; Reproducibility; Research Personnel; Research Project Grants; response; Role; Sarcomeres; Series; Signal Pathway; Signal Transduction; Spatial Distribution; Stretch Receptors; Stretching; Systemic hypertension; Systems Biology; Testing; therapeutic target; Time; Tissues; tool; transcriptomics; Ventricular; ventricular hypertrophy; ,Systems Biology of Hypertrophic Heart Disease from Molecular Pathways to Organ System,137100,CCHF,"Cardiac Contractility, Hypertrophy, and Failure Study Section ",,,2,373880,119794,493674,
9436227,R21,AI,1,N,2/1/2018,2/5/2018,1/31/2019,855,R21AI135753,SCHOOLS OF MEDICINE,PA-16-161,1R21AI135753-01,NIAID:240797\,Non-SBIR/STTR RPGs,2018,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,,ATLANTA,UNITED STATES,BIOMEDICAL ENGINEERING,5,66469933,US,2384501,EMORY UNIVERSITY,GA,303224250,"Narrative The proposed research to develop DNA origami based molecular force probes for quantitatively investigating mechanosensing of T lymphocytes via the T cell receptor (TCR) and co-receptor CD8 will provide a better understanding of the mechanism of cooperativity between TCR/CD8 binding to agonists and coagonists, and impact the study of T-cell activation and the development of immunotherapeutic methods. It will also open up a new paradigm for understanding mechano-biological processes involving multimeric interactions among multiple receptor-ligand species.",11130098 (contact); 1877868; ,"KE, YONGGANG  (contact); ZHU, CHENG ;","GONDRE-LEWIS, TIMOTHY A",2/5/2018,1/31/2020,adaptive immune response; Address; adhesion receptor; Adhesives; Affect; Affinity; Agonist; Antigen Receptors; Antigen-Presenting Cells; Antigens; Apoptosis; Architecture; Autoimmunity; base; Binding; Biological; Biological Process; biological systems; Calcium; CD28 gene; CD8 receptor; CD8B1 gene; Cell Communication; cell killing; Cell physiology; Cell surface; Cells; Color; Complex; cooperative study; Cytokine Receptors; Cytotoxic T-Lymphocytes; density; design; design and construction; Development; Devices; Discrimination; Disease; Dissociation; DNA; DNA Probes; Event; experimental study; Generations; Gold; Image; Immune system; Immunotherapeutic agent; In Situ; insight; Integrins; Knowledge; Ligands; Light; Major Histocompatibility Complex; Malignant Neoplasms; Maps; mechanotransduction; Methods; Modeling; Molecular; Molecular Probes; mutant; nanoparticle; Nanostructures; Nanotechnology; Peptide Receptor; Peptides; Positioning Attribute; prevent; receptor; receptor binding; Receptor Cell; Reporting; Research; response; sensor; Signal Transduction; Structure; T-Cell Activation; T-Cell Receptor; T-Lymphocyte; targeted treatment; Testing; tool; Virus Diseases; Work; ,DNA origami based molecular probes for quantitative study on TCR/CD8 binding with pMHCs,135753,NANO,Nanotechnology Study Section ,,,1,171750,69047,240797,
9440151,P30,DK,2,N,2/8/2018,12/1/2017,11/30/2018,,P30DK017047,,RFA-DK-16-020,2P30DK017047-42,NIDDK:203190\,RESEARCH CENTERS,2018,NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE AND KIDNEY DISEASES,,SEATTLE,UNITED STATES,,7,605799469,US,9087701,UNIVERSITY OF WASHINGTON,WA,981959472,,1888096; ,"KAHN, STEVEN EMANUEL;",,,,Area; Biomedical Research; Communication; Communities; Diabetes Mellitus; Disease; Evaluation; Future; Goals; Grant; Human Resources; improved; Information Centers; Institution; Leadership; Mission; Monitor; National Institute of Diabetes and Digestive and Kidney Diseases; Obesity; operation; Periodicity; Process; programs; Progress Reports; Publications; Records; Research; Research Personnel; Services; Training and Education; Universities; Update; Washington; web site; Work; ,Administrative Core,17047,ZDK1,Special Emphasis Panel ,7677,,42,166539,36651,,203190
9443011,R33,CA,1,N,2/7/2018,2/1/2018,1/31/2019,396,R33CA214310,SCHOOLS OF MEDICINE,RFA-CA-17-013,1R33CA214310-01A1,NCI:382215\,Non-SBIR/STTR RPGs,2018,NATIONAL CANCER INSTITUTE,,CORAL GABLES,UNITED STATES,PATHOLOGY,27,52780918,US,5221250,UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,FL,331462926,"PROJECT NARRATIVE Standard cancer cell lines (SCCL) have had an important impact on cancer research and greatly facilitated development of a variety of cancer treatments 7. However, new CCL are difficult to establish and they lose many features of the original tumor. We developed a new cell culture system that allows us to establish cell lines that retain the accurate molecular features and patient outcome profile of ovarian cancers6; in this application we propose to modify this technology to optimize it for other tumor types, including leukemia and breast cancer.",8742197; ,"INCE, TAN A.;","ZAHIR, NASTARAN Z",2/1/2018,1/31/2021,Acute Myelocytic Leukemia; Address; anticancer research; Antineoplastic Agents; Attention; biobank; Biological; Breast; Breast Cancer cell line; Cancer cell line; cancer therapy; Cell Culture System; Cell Culture Techniques; Cell Line; Cells; Clinic; Clinical; Collection; Communities; Country; Culture Media; Custom; Data; Data Set; Development; drug development; established cell line; Estrogen Receptors; experimental study; Functional disorder; Future; Genome; Genomics; Goals; Grant; Hela Cells; Histologic; Histology; Histopathology; Hormones; Human; Human Cell Line; human disease; improved; In Vitro; innovation; leukemia; Life; Liquid substance; malignant breast neoplasm; Malignant neoplasm of ovary; Malignant neoplasm of pancreas; Malignant neoplasm of prostate; Malignant Neoplasms; Mammary Gland Parenchyma; Measures; Methodology; Methods; Modeling; Molecular; Molecular Profiling; neoplastic cell; Normal Cell; novel; Outcome; Ovarian; Ovary; Paper; Patient-Focused Outcomes; Patients; Pharmaceutical Preparations; Phenotype; Preclinical Drug Evaluation; Primary Neoplasm; Proteome; Publications; Publishing; receptor expression; repository; Reproducibility; Research; Research Personnel; Resource Sharing; response; Sampling; Science; Series; Serum; Ships; Solid Neoplasm; Stromal Cells; success; System; Tamoxifen; targeted treatment; Technology; Tissue Banks; Tissue Sample; Tissue Viability; Tissues; transcriptome; Trastuzumab; tumor; Tumor Cell Line; tumor heterogeneity; Tumor Tissue; Universities; Validation; Work; Xenograft procedure; ,Live Tumor Culture Core and Tissue Specific Culture (TSC) System for Human Cancers,214310,ZCA1,Special Emphasis Panel ,,A1,1,249000,133215,382215,
9449653,R01,CA,1,N,2/9/2018,2/9/2018,1/31/2019,395,R01CA214639,SCHOOLS OF MEDICINE,PAR-15-075,1R01CA214639-01A1,NCI:545755\,Non-SBIR/STTR RPGs,2018,NATIONAL CANCER INSTITUTE,,DALLAS,UNITED STATES,RADIATION-DIAGNOSTIC/ONCOLOGY,30,800771545,US,578404,UT SOUTHWESTERN MEDICAL CENTER,TX,753909105,"NARRATIVE Technology in current small animal radiation research (SARR) has significantly lagged behind that in human radiotherapy (RT), impairing SARR study relevance to human RT, impeding explorations in RT research, and hindering rapid conduction of SARR studies. This project will develop a next-generation SARR platform with novel imaging, planning, delivery, and computation techniques to fill this critical void between SARR and human RT. The developed system will become an essential component in preclinical research for the exploration of novel radiotherapeutic strategies with high relevance to human RT.",10291013; ,"JIA, XUN ;","BERNHARD, ERIC J",2/9/2018,1/31/2023,Address; Algorithms; anatomic imaging; Anesthesia procedures; Animals; base; Clinic; Clinical; Clinical Research; Clinical Treatment; Collimator; Communities; Computational Technique; Computer software; cone-beam computed tomography; Controlled Study; cost; Cost Analysis; design; design and construction; Development; Development Plans; Dose; Engineering; Ensure; evidence base; experience; Freedom; frontier; Functional Imaging; Generations; Hour; Human; Hypoglycemia; Image; image guided; imaging modality; imaging platform; Immune response; Impairment; improved; industry partner; innovation; Intensity-Modulated Radiotherapy; Interruption; Intuition; Investigation; Joints; Learning; Lung; Malignant Neoplasms; Manuals; Mechanics; Medical; Medical center; Modality; Modernization; natural hypothermia; next generation; Normal tissue morphology; novel; Organ; Physiological; Positron-Emission Tomography; pre-clinical; pre-clinical research; preclinical study; Price; Process; product development; programs; prototype; Radiation; Radiation therapy; Radiobiology; Radiotherapy Research; Rattus; reconstruction; Research; research study; Resources; response; Risk; Sales; Sample Size; Shapes; Side; Software Design; Speed; System; systems research; Techniques; Technology; Testing; Therapeutic; Time; Tissues; Translating; Translations; treatment planning; treatment response; tumor; Validation; ,Next generation small animal radiation research platform,214639,ZRG1,Special Emphasis Panel ,,A1,1,410345,135410,545755,
9450060,U19,AI,1,N,2/7/2018,2/7/2018,1/31/2019,,U19AI135902,,PAR-15-330,1U19AI135902-01,NIAID:253974\,Non-SBIR/STTR RPGs,2018,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,,DURHAM,UNITED STATES,,1,44387793,US,2221101,DUKE UNIVERSITY,NC,277054673,,1858798; ,"HAYNES, BARTON F.;",,,,Adjuvant; Animal Model; Antigens; Area; B-Lymphocyte Epitopes; B-Lymphocytes; Biological Assay; Cell Lineage; Clinical Trials; Collaborations; Complement; cost effective; Data; data management; Development; env Gene Products; expectation; Glycopeptides; Goals; Helper-Inducer T-Lymphocyte; HIV; HIV immunization; HIV vaccine; HIV-1; humanized mouse; Immunization; Immunize; immunogenic; immunogenicity; in vivo; Knock-in Mouse; Macaca; Macaca mulatta; Messenger RNA; Monoclonal Antibodies; mouse model; Mus; neutralizing antibody; nonhuman primate; novel; Nucleosides; Polysaccharides; programs; Proteins; Regimen; response; simian human immunodeficiency virus; Statistical Data Interpretation; Technology; Testing; Toxic effect; Translating; vector; Work; Zika Virus; ,Animal Models Core,135902,ZAI1,Special Emphasis Panel ,5332,,1,159148,94826,,253974
