APPLICATION_ID,ACTIVITY,ADMINISTERING_IC,APPLICATION_TYPE,ARRA_FUNDED,AWARD_NOTICE_DATE,BUDGET_START,BUDGET_END,CFDA_CODE,CORE_PROJECT_NUM,ED_INST_TYPE,FOA_NUMBER,FULL_PROJECT_NUM,FUNDING_ICs,FUNDING_MECHANISM,FY,IC_NAME,NIH_SPENDING_CATS,ORG_CITY,ORG_COUNTRY,ORG_DEPT,ORG_DISTRICT,ORG_DUNS,ORG_FIPS,ORG_IPF_CODE,ORG_NAME,ORG_STATE,ORG_ZIPCODE,PHR,PI_IDS,PI_NAMEs,PROGRAM_OFFICER_NAME,PROJECT_START,PROJECT_END,PROJECT_TERMS,PROJECT_TITLE,SERIAL_NUMBER,STUDY_SECTION,STUDY_SECTION_NAME,SUBPROJECT_ID,SUFFIX,SUPPORT_YEAR,DIRECT_COST_AMT,INDIRECT_COST_AMT,TOTAL_COST,TOTAL_COST_SUB_PROJECT
9378711,IK6,VA,5,N,11/1/2017,10/1/2017,9/30/2018,999,IK6BX003604,,RFA-BX-16-022,5IK6BX003604-02,,OTHERS,2018,Veterans Affairs,,CLEVELAND,UNITED STATES,,14,93016124,US,481118,LOUIS STOKES CLEVELAND VA MEDICAL CENTER,OH,441413204,"Diabetic retinopathy remains the leading cause of visual loss in adults in the US. Approximately 12% of all Veterans suffer from diabetes mellitus, and after about 20 years with the disease, essentially all have the retinopathy to some degree. Although prolonged good glycemic control has been demonstrated to inhibit the development of diabetic retinopathy in patients, this goal is essentially impossible for most diabetics at present, so additional means are needed to inhibit the development of diabetic complications such as retinopathy. The Kern laboratory has focused on learning how diabetic retinopathy develops and can be inhibited. These studies have been conducted in animals in the past, and have offered appreciable new insight on how the retinopathy develops. These insights have led to discussions to initiate two clinical studies to test new ways to treat and reverse diabetic macular edema and other lesions of diabetic retinopathy.",1880368; ,"KERN, TIMOTHY S;",,10/1/2016,9/30/2021,Acetylation; Adult; Affect; Aldehyde Reductase; Animals; Area; Basic Science; Blindness; Blood Vessels; Canis familiaris; career; clinical care; Clinical Research; Clinical Trials; Complications of Diabetes Mellitus; Development; Diabetes Mellitus; diabetic; diabetic patient; Diabetic Retinopathy; Disease; Epigenetic Process; Extravasation; Eye; Failure; G-Protein-Coupled Receptors; glycemic control; Goals; Inflammation; Inflammatory; inhibitor/antagonist; insight; Investigation; Journals; Laboratories; Learning; Lesion; Leukocytes; light intensity; macular edema; Memory; Metabolic; novel; Patients; Pharmaceutical Preparations; Pharmacology; Photoreceptors; Play; Regulation; Reporting; Research; Retinal; Retinal Diseases; Retinal Photoreceptors; Role; Scientist; Seminal; System; Testing; Translating; Veterans; Vision; Work; ,BLR&D Research Career Scientist Application,3604,RCSR,Research Career Scientist ,,,2,,,,
9378775,R01,AI,5,N,10/31/2017,11/1/2017,10/31/2018,855,R01AI105191,SCHOOLS OF MEDICINE,PA-11-260,5R01AI105191-05,NIAID:381250\,Non-SBIR/STTR RPGs,2018,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,,BURLINGTON,UNITED STATES,MICROBIOLOGY/IMMUN/VIROLOGY,0,66811191,US,8738101,UNIVERSITY OF VERMONT & ST AGRIC COLLEGE,VT,54051704,"PUBLIC HEALTH RELEVANCE: Toxoplasma gondii is an important human pathogen and a valuable model organism for the closely related parasites that cause malaria and cryptosporidiosis. This work will increase our understanding of how a critical protein named AMA1 on the surface of these parasites functions during host cell invasion, thereby providing new opportunities for the development of drugs to treat the devastating diseases these parasites cause.",1872902; ,"WARD, GARY E;","MCGUGAN, GLEN C",11/15/2013,10/31/2018,Acquired Immunodeficiency Syndrome; Acute; Address; Affect; Aldehyde-Lyases; American; Animal Model; Antigens; Apical; apical membrane; Attention; Binding; Binding Proteins; Biological Assay; Biological Process; C-terminal; Cause of Death; Cell membrane; Cell surface; Cells; Cleaved cell; cost; Cryptosporidiosis; Cytosol; design; Disease; drug development; Event; Experimental Models; experimental study; Extracellular Domain; foodborne illness; genetic analysis; Goals; Human; Hybrids; Immunocompromised Host; in vivo; Individual; Infection; Integral Membrane Protein; Invaded; knowledge of results; Life; Life Cycle Stages; Ligands; Link; Malaria; Malaria Vaccines; Mediating; Mutation; Names; novel; novel strategies; Organelles; Parasites; pathogen; Pathogenesis; Phenotype; Phosphorylation; Play; Population; Pregnancy; prevent; protein function; Proteins; public health relevance; receptor; Research; Role; Signal Pathway; Signal Transduction; Surface; Tail; Testing; Toxoplasma gondii; Toxoplasmosis; Transmembrane Domain; vaccine candidate; vaccine development; virtual; Work; yeast protein; ,Functional Analysis of the T. gondii AMA1 Cytosolic Tail,105191,PTHE,Pathogenic Eukaryotes Study Section ,,,5,250000,131250,381250,
9378778,R01,AI,5,N,10/27/2017,11/1/2017,10/31/2018,855,R01AI045135,SCHOOLS OF ARTS AND SCIENCES,PA-11-260,5R01AI045135-15,NIAID:399885\,Non-SBIR/STTR RPGs,2018,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,,ATLANTA,UNITED STATES,BIOLOGY,5,837322494,US,676604,GEORGIA STATE UNIVERSITY,GA,303023999,"PUBLIC HEALTH RELEVANCE: Many flaviviruses, such as West Nile virus, yellow fever virus, tick-borne encephalitis virus, and dengue virus, are human pathogens that cause significant human morbidity and mortality in ever-expanding regions of the world. Little is known about the specific interactions of viral products with cell proteins and cell pathways that are required to establish an efficient infection. A naturally-occurring, flavivirus-specific resistance phenotype controlled by the alleles of a since host gene was previously discovered in mice. Analysis of the mechanism by which the product (Oas1b) of the resistance allele specifically restricts the replication of flaviviruses provides a tool for obtaining new detailed knowledge about the intracellular flavivirus-host cell interfaces as well as about a novel flavivirus-specific host antiviral mechanism. No effective anti-flaviviral therapies currently exist. The data obtained are expected to identify new cell targets for future development of novel pan-flavivirus antiviral therapies for humans.",6410097 (contact); 1887641; ,"BRINTON, MARGO A (contact); KAUR, PARJIT ;","CHALLBERG, MARK D",6/1/2000,10/31/2018,2-5A Synthetase; Affect; Alleles; Animals; Antiviral Agents; Antiviral Therapy; autosomal dominant trait; Bacteria; Binding; Brain; C-terminal; C57BL/6 Mouse; Cell Culture Techniques; cell type; Cells; Cleaved cell; Complex; congenic; Data; Dengue Virus; Development; Disease; Disease Resistance; Dose; Double-Stranded RNA; Endocytosis; Endoplasmic Reticulum; extracellular; Family; Flavivirus; Flavivirus Infections; Future; Gene Silencing; Genes; genetic resistance; Geographic Locations; homologous recombination; Human; human morbidity; human mortality; In Vitro; Infection; Inherited; Injection of therapeutic agent; insight; Japanese Encephalitis; Killings; knock-down; Knock-in; Knockout Mice; Knowledge; late endosome; Length; Libraries; Ligase; Lipids; Mammalian Cell; Mediating; member; Membrane; Morbidity - disease rate; mortality; mouse genome; Movement; Mus; Nature; Neurons; Nonsense Codon; novel; Oocytes; overexpression; pathogen; Pathogenesis; Pathway interactions; Peptides; Phenotype; positional cloning; Predisposition; Production; Proteins; public health relevance; Rana; Regulation; Reporting; Resistance; resistance allele; resistance mechanism; Ribonucleases; RNA; RNA Viruses; screening; sensor; Sterols; Symptoms; Testing; Therapeutic; Tick-Borne Encephalitis; Tick-Borne Encephalitis Virus; Tick-Borne Encephalitis Viruses; Time; tool; Transmembrane Domain; Vaccines; Viral; viral RNA; Virus; Virus Replication; West Nile viral infection; West Nile virus; yeast two hybrid system; Yeasts; Yellow Fever; Yellow fever virus; ,Functional analysis of flavivirus genetic resistance,45135,VIRB,Virology - B Study Section ,,,15,269423,130462,399885,
9378788,R01,AI,5,N,10/19/2017,11/1/2017,10/31/2018,855,R01AI114543,SCHOOLS OF MEDICINE,PA-13-302,5R01AI114543-04,NIAID:381250\,Non-SBIR/STTR RPGs,2018,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,,IOWA CITY,UNITED STATES,MICROBIOLOGY/IMMUN/VIROLOGY,2,62761671,US,3972901,UNIVERSITY OF IOWA,IA,522463111,"PUBLIC HEALTH RELEVANCE: Influenza virus infections have a major impact on human health and the threat of pandemic infections remains imminent. Due to the ability of influenza to mutate and reassert, protection antibody inducting vaccines has limitations. Here, we will identify properties of memory CD8 T cells with the capacity to induce subtype transcending protection, information that will be crucial for the design of broadly protective vaccines.",8241183; 1888864 (contact); ,"BADOVINAC, VLADIMIR P; HARTY, JOHN T. (contact);","HAUGUEL, TERESA M",11/1/2014,10/31/2019,"Address; Affect; Antibodies; Antigens; CD4 Positive T Lymphocytes; CD8-Positive T-Lymphocytes; Cell Count; Cells; Characteristics; Collaborations; cross immunity; cross reactivity; CXCR3 gene; Data; design; Disease; Epitopes; Exposure to; Gene Expression; Generations; Goals; Health; Hemagglutinin; Human; Immunity; Infection; Influenza; Influenza A virus; Influenza A Virus, H1N1 Subtype; Influenza virus vaccine; influenzavirus; Interleukin-12; Location; longitudinal analysis; Mediating; Memory; Modeling; Molecular; Mutate; Mutation; Neuraminidase; neutralizing antibody; novel strategies; Nucleoproteins; pandemic disease; Paper; Pathway interactions; Polymerase; Population; Population Heterogeneity; Productivity; Property; Proteins; public health relevance; Publishing; Reporting; Research Personnel; response; Signal Transduction; STAT4 gene; Surveys; T memory cell; Tissues; Transcend; Vaccination; Vaccines; Viral Proteins; Virus Diseases; ",Memory CD8 T cell localization and protection from influenza,114543,IHD,Immunity and Host Defense ,,,4,250000,131250,381250,
9379392,R01,AI,5,N,10/20/2017,11/1/2017,10/31/2018,855,R01AI105147,SCHOOLS OF MEDICINE,PA-11-260,5R01AI105147-04,NIAID:376250\,Non-SBIR/STTR RPGs,2018,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,,OMAHA,UNITED STATES,PATHOLOGY,2,168559177,US,578104,UNIVERSITY OF NEBRASKA MEDICAL CENTER,NE,681987835,"PUBLIC HEALTH RELEVANCE: The ESKAPE superbugs, including Enteroccus faecium, Staphylococcus aureus, Klebsiella pneumoniae, Acinetobacter baumanii, Pseudomonas aeruginosa, and Enterobacter species, can escape the action of traditional antibiotics, leading to severe illness and causing 99,000 deaths annually in the United States. It is stunning that the total number of deaths due to MRSA infection alone is comparable to AIDS/HIV mortality rates. Therefore, it is urgent to develop a new generation of antimicrobials. This proposal takes an innovative strategy to develop novel antimicrobial compounds that effectively control these dangerous pathogens.",7838372; ,"WANG, GUANGSHUN ;","XU, ZUOYU",11/1/2014,10/31/2019,Acinetobacter; AIDS/HIV problem; Amino Acid Sequence; Animal Model; Antibiotics; Antimalarials; antimicrobial; antimicrobial drug; antimicrobial peptide; Apoptosis; Attenuated; Bacterial DNA; base; Biological; Biology; Biophysics; Catheters; Cations; Cessation of life; Classification; combat; Dangerousness; Data; database design; Databases; design; DNA Microarray Chip; Education; Elements; Engineering; Enterobacter; Enterococcus faecium; Evaluation; Evolution; Frequencies; Future; Generations; Genes; Genetic; Healthcare; Host Defense; Hydrophobicity; Immune response; immunoregulation; In Vitro; in vivo; Infection; innovation; Invaded; Investigation; Killings; Klebsiella pneumonia bacterium; Laboratories; Life; Mediating; Medical center; Membrane; membrane model; methicillin resistant Staphylococcus aureus; microbial; Microbial Biofilms; Modeling; Molecular; mortality; Mus; Names; natural antimicrobial; Natural Immunity; Nebraska; novel; Outcome; pathogen; Patients; Peptides; peptidomimetics; Positioning Attribute; prevent; Prevention; Property; Proteins; Pseudomonas aeruginosa; public health relevance; Research; Resistance; Resources; response; Scientist; Solid; Source; Staphylococcus aureus; Statistical Data Interpretation; structural biology; Structure; Superbug; Surface; System; Testing; three dimensional structure; tool; United States; Universities; Update; Virulence Factors; ,Database designed novel anti-MRSA peptides,105147,DDR,Drug Discovery and Mechanisms of Antimicrobial Resistance Study Section ,,,4,250000,126250,376250,
9379446,R01,AI,5,N,10/24/2017,11/1/2017,10/31/2018,855,R01AI115703,SCHOOLS OF MEDICINE,PA-13-302,5R01AI115703-04,NIAID:405000\,Non-SBIR/STTR RPGs,2018,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,,BALTIMORE,UNITED STATES,INTERNAL MEDICINE/MEDICINE,7,1910777,US,4134401,JOHNS HOPKINS UNIVERSITY,MD,212051832,"PUBLIC HEALTH RELEVANCE: Dendritic cells and basophils are types of white blood cells that instruct other white blood cells, such as T cells, to respond to substances that cause allergies. By identifying the parameters and mechanisms underlying how dendritic cells and basophils regulate these interactions, we might better understand why allergy persists and, more importantly, develop new strategies to treat allergic diseases in general.",1885538; ,"SCHROEDER, JOHN T;","DAVIDSON, WENDY F",11/5/2014,10/31/2019,adaptive immune response; Address; Affect; Agonist; Allergens; Allergic; Allergic Disease; Allergic inflammation; Alpha Cell; American; Ancillary Study; Antigen-Presenting Cells; Antigens; Asthma; atopy; Attention; base; Basophils; Blocking Antibodies; Blood; Cells; Child; Clinical; clinically relevant; cytokine; Data; Dendritic Cells; Developed Countries; Developing Countries; Development; Disease; experimental study; Food; Genetic; Human; Hypersensitivity; IgE; IgG4; IL2RA gene; IL7R gene; Immune; Immune response; Immunoglobulin G; Immunologics; Immunotherapy; Impairment; improved; innate immune function; Innate Immune Response; innovation; insight; Interferon Type II; Interferon-alpha; Interleukin-10; Interleukin-13; Interleukin-3; Interleukin-4; Interleukin-5; Intervention; Leukocytes; Ligands; Lymphocyte; Mediating; Memory; Monitor; Morbidity - disease rate; Mus; Myelogenous; novel; Pathogenesis; peripheral tolerance; Phenotype; Play; Probability; public health relevance; pyroglyphid; Regulation; Regulatory T-Lymphocyte; response; Risk Factors; Role; specific biomarkers; Stimulus; Supporting Cell; T cell response; T-Lymphocyte; Th1 Cells; Th2 Cells; Therapeutic Intervention; TLR2 gene; TLR7 gene; TSLP gene; United States; Work; ,Human DC Subtypes in Regulating T-Helper-2 Responses,115703,HAI,"Hypersensitivity, Autoimmune, and Immune-mediated Diseases Study Section ",,,4,250000,155000,405000,
9380956,R01,AI,5,N,10/23/2017,11/1/2017,10/31/2018,855,R01AI092825,SCHOOLS OF MEDICINE,PA-13-302,5R01AI092825-07,NIAID:410572\,Non-SBIR/STTR RPGs,2018,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,,CHICAGO,UNITED STATES,MICROBIOLOGY/IMMUN/VIROLOGY,7,5436803,US,6144650,NORTHWESTERN UNIVERSITY AT CHICAGO,IL,606113152,"Vibrio vulnificus causes highly lethal infections from eating shellfish, particularly oysters, or from swimming in warm seawater, including the US Gulf. Death can occur as fast as 24-48 hr after eating contaminated food or swimming. This project will define the biochemical process of how the major toxin produced by this bacterium destroys cells and how changes to the toxin can affect severity of food-bourne disease.",1928869; ,"SATCHELL, KARLA J. F.;","HALL, ROBERT H",7/1/2011,10/31/2021,Accounting; Affect; Apoptosis; Bacteria; Biochemical Process; Bioinformatics; Cell membrane; Cells; Centers for Disease Control and Prevention (U.S.); Cessation of life; climate change; Clinical; coastal water; Consumption; contaminated seafood; Cytosol; Disease; Eating; Economic Burden; economic cost; economic impact; Epithelial; Food; Food Contamination; Food Safety; foodborne; foodborne pathogen; Genes; Genetic Recombination; Geographic Locations; Global Warming; Golgi Apparatus; Growth; Harvest; Hospitalization; Incidence; Industry; Infection; Inositol; Intestines; Lead; Lethal Dose 50; Life; Link; Molecular; Mus; Nature; Necrosis; Necrotizing fasciitis; novel; Organizational Change; Outcome; Oysters; pathogen; Pathogenesis; Patients; Policies; Positioning Attribute; Public Policy; Resistance; Route; Seafood; Seawater; Septicemia; Severities; Shellfish; Swimming; Toxic effect; Toxin; Variant; Vibrio; Vibrio Infections; Vibrio vulnificus; Virulence; Virulence Factors; ,Molecular mechanism of V. vulnificus MARTX toxin in pathogenesis and food safety,92825,BACP,Bacterial Pathogenesis Study Section ,,,7,270277,140295,410572,
9382844,R01,AI,5,N,10/31/2017,11/1/2017,10/31/2018,855,R01AI079177,SCHOOLS OF MEDICINE,PA-13-302,5R01AI079177-06,NIAID:389583\,Non-SBIR/STTR RPGs,2018,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,,PITTSBURGH,UNITED STATES,INTERNAL MEDICINE/MEDICINE,14,4514360,US,2059802,UNIVERSITY OF PITTSBURGH AT PITTSBURGH,PA,152132303,"Chronic allograft rejection remains the leading cause of failure of a transplanted organ, and is mediated by B cells and memory T cells. We will investigate when, where, and which B cells interact with T cells in shaping long-lived (memory) immune responses that cause rejection. Understanding these mechanisms will assist in the development of novel therapies that will target specific functions of B cells to inhibit memory T cells and prevent chronic rejection to improve long-term survival of transplanted organs.",7930033; ,"CHALASANI, GEETHA ;","RICE, JEFFREY S",9/23/2008,10/31/2021,Acute; allograft rejection; Allografting; Antibodies; Antibody Formation; Antibody-Producing Cells; Antigen-Presenting Cells; Antigens; B cell differentiation; B-Lymphocytes; base; Bone Marrow; Cell Communication; cell motility; Chimera organism; Chronic; clinically relevant; clinically significant; Data; Development; differentiated B cell; diphtheria toxin receptor; Failure; Generations; Goals; graft failure; Immune response; Immunoglobulin G; Immunosuppressive Agents; Impairment; improved; Injury; isoimmunity; Lymphoid Tissue; Maintenance; Mediating; Mediator of activation protein; Memory; migration; Mus; Natural immunosuppression; novel therapeutics; organ transplant rejection; Organ Transplantation; Outcome; Pathogenesis; Pharmaceutical Preparations; plasma cell development; Plasma Cells; Play; Population; prevent; Production; Regimen; response; Role; Secondary to; Shapes; Site; Solid; Structure of germinal center of lymph node; success; Supporting Cell; T cell response; T memory cell; T-Lymphocyte; Testing; Time; Tissues; Transplantation; ,B cells in the pathogenesis of allograft rejection,79177,TTT,"Transplantation, Tolerance, and Tumor Immunology ",,,6,250000,139583,389583,
9384762,R01,NS,5,N,10/31/2017,11/1/2017,10/31/2018,853,R01NS094388,SCHOOLS OF MEDICINE,PA-13-302,5R01NS094388-02,NINDS:298620\,Non-SBIR/STTR RPGs,2018,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,,SEATTLE,UNITED STATES,ENGINEERING (ALL TYPES),7,605799469,US,9087701,UNIVERSITY OF WASHINGTON,WA,981959472,"PROJECT NARRATIVE This proposal centers on the use of novel stem cell-based bioengineering strategies to study the underlying etiology of a common debilitating peripheral neuropathy (axonopathic Charcot-Marie-Tooth disease; CMT). We will evaluate differences in the functional phenotypes and synapse forming abilities of motor neurons derived from multiple CMT patient stem cell lines. Evaluation of common phenotypic distinctions, as well as mutation specific effects, will help stratify disease subtypes, improve our understanding of the critical pathway defects leading to CMT, and identify suitable targets for future therapeutic strategies.",10819397; ,"KIM, DEOK-HO ;","NUCKOLLS, GLEN H",11/15/2016,10/31/2021,Address; Animal Model; Autopsy; Axon; Axonal Neuropathy; Axonal Transport; base; Beds; Biochemical; Biological Assay; Biological Models; Biomedical Engineering; Biophysics; Biopsy; Cell Density; Cell Line; Cells; Charcot-Marie-Tooth Disease; Clinical Treatment; Coculture Techniques; conditioning; Critical Pathways; Defect; density; Development; Disease; Disease model; disorder subtype; Drug Design; Electrophysiology (science); Engineering; Etiology; Evaluation; Exhibits; Functional disorder; Future; Gene Mutation; Generations; Genes; Goals; HDAC6 gene; Hereditary Motor and Sensory-Neuropathy Type II; Human; Human Engineering; human tissue; Imaging Device; improved; In Vitro; in vitro activity; in vivo; induced pluripotent stem cell; inhibitor/antagonist; insight; Investigation; Knowledge; Limb structure; malformation; Methods; Mitochondria; Modeling; Molecular; Motor Neurons; mouse model; Muscle; Muscle Fibers; mutant; Mutation; Myoblasts; nanopattern; Neuromuscular Junction; Neurons; Neuropathy; novel; novel therapeutics; Pathologic; Pathology; Pathway interactions; Patients; Performance; Peripheral; Peripheral Nervous System Diseases; Pharmaceutical Preparations; Phenotype; Physiological; pre-clinical; Preclinical Drug Evaluation; presynaptic; Presynaptic Terminals; prevent; Property; restoration; Role; Sampling; scaffold; screening; Severities; Signal Transduction; Skeletal Muscle; Source; Stem cells; Stimulus; Structural defect; Structure; Study models; Symptoms; Synapses; synaptic function; synaptogenesis; System; targeted treatment; Techniques; Testing; theories; Therapeutic; Therapeutic Intervention; therapeutic target; three-dimensional modeling; Tissue Engineering; Tissues; tool; trait; Validation; ,Tissue Engineered Human Neuromuscular Junctions for Modeling Axonal Neuropathy,94388,BNVT,"Bioengineering of Neuroscience, Vision and Low Vision Technologies Study Section ",,,2,196875,101745,298620,
9385282,R01,AI,5,N,10/20/2017,11/1/2017,10/31/2018,855,R01AI127447,SCHOOLS OF ARTS AND SCIENCES,PA-13-302,5R01AI127447-02,NIAID:508561\,Non-SBIR/STTR RPGs,2018,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,,STANFORD,UNITED STATES,BIOLOGY,18,9214214,US,8046501,STANFORD UNIVERSITY,CA,943041222,"Defining the role of Host Hsp70 Subnetworks in Dengue Virus Replication Narrative: The chaperone Hsp70 is required for DENV replication at various steps of the viral life cycle. Specific sets of Hsp70 co-chaperones: the DnaJ proteins and nucleotide exchange factors (NEFs) specify Hsp70 action in the viral cycle by providing functional and spatial specificity to Hsp70. Defining the role of the Hsp70 subnetworks in DENV replication will illuminate the biology of virus replication machineries, uncover new host restriction systems and open the way to new antiviral therapies.",1899521; ,"FRYDMAN, JUDITH ;","CHALLBERG, MARK D",11/14/2016,10/31/2021,Alpha Cell; Antiviral Agents; Antiviral Therapy; Arboviruses; ATP Hydrolysis; ATP phosphohydrolase; Binding; Binding Proteins; Biochemical; Biological; Biological Assay; Biology; Capsid; Cells; Cellular biology; chaperone machinery; Chemicals; Cleaved cell; cofactor; Complex; Data; Dengue Infection; Dengue Virus; Dependence; Dissociation; Enzymes; experimental study; Family; Flavivirus; Genes; Genetic; Genome; Genomics; Goals; Guanine Nucleotide Exchange Factors; heat-shock proteins 40; Human; Hydrolysis; Immunity; Immunofluorescence Immunologic; inhibitor/antagonist; insight; Intervention; knock-down; Knowledge; Life Cycle Stages; Location; Mediating; Membrane Proteins; Molecular; Molecular Chaperones; novel; Nucleotides; particle; pathogen; Peptide Hydrolases; Pharmacology; Play; Polyproteins; Populations at Risk; prevent; Process; Production; protein degradation; protein folding; protein function; Protein Isoforms; Proteins; Proteomics; proteostasis; Prothrombin; Quality Control; Recruitment Activity; Regulation; Reporting; Resolution; RNA; RNA chemical synthesis; RNA replication; RNA Viruses; Role; Specific qualifier value; Specificity; Structure; Substrate Specificity; System; Tail; Tick-Borne Encephalitis Virus; Tick-Borne Encephalitis Viruses; Toxic effect; Ubiquitination; Viral; Viral Genome; Viral Physiology; Viral Proteins; viral RNA; Virion; Virus; Virus Diseases; Virus Replication; West Nile virus; Work; Yellow fever virus; ,Defining the role of Host Hsp70 Subnetworks in Dengue Virus Replication,127447,ZRG1,Special Emphasis Panel ,,,2,323924,184637,508561,
