"APPLICATION_ID","ACTIVITY","ADMINISTERING_IC","APPLICATION_TYPE","ARRA_FUNDED","AWARD_NOTICE_DATE","BUDGET_START","BUDGET_END","CFDA_CODE","CORE_PROJECT_NUM","ED_INST_TYPE","FOA_NUMBER","FULL_PROJECT_NUM","FUNDING_ICs","FUNDING_MECHANISM","FY","IC_NAME","NIH_SPENDING_CATS","ORG_CITY","ORG_COUNTRY","ORG_DEPT","ORG_DISTRICT","ORG_DUNS","ORG_FIPS","ORG_IPF_CODE","ORG_NAME","ORG_STATE","ORG_ZIPCODE","PHR","PI_IDS","PI_NAMEs","PROGRAM_OFFICER_NAME","PROJECT_START","PROJECT_END","PROJECT_TERMS","PROJECT_TITLE","SERIAL_NUMBER","STUDY_SECTION","STUDY_SECTION_NAME","SUBPROJECT_ID","SUFFIX","SUPPORT_YEAR","DIRECT_COST_AMT","INDIRECT_COST_AMT","TOTAL_COST","TOTAL_COST_SUB_PROJECT"
"9576712","Y01","CA","","N","","","","","Y01CN170020","","","ACN17002001-1-0-1","NCI:80000\","INTERAGENCY AGREEMENTS","2017","NATIONAL CANCER INSTITUTE","","","","","","","","","NATIONAL CANCER INSTITUTE","","","","15244036; ","POGRIBNY, IGOR ;","","","","Agreement; Animal Model; ChIP-on-chip; chromatin immunoprecipitation; Code; comparative; Development; Diet; Disease susceptibility; DNA Microarray Chip; Epigenetic Process; epigenomics; Etiology; Evaluation; Exhibits; Genetic; genome-wide; Genomics; Hepatic; Human; Individual; Leukocytes; Link; Liver; liver injury; Methodology; MicroRNAs; Modeling; Molecular; Mus; next generation sequencing; non-alcoholic fatty liver; nonalcoholic steatohepatitis; Pathogenesis; Phenotype; Plasma; Population; Population Heterogeneity; Predisposition; protein expression; Reverse Transcriptase Polymerase Chain Reaction; Role; Sampling; Severity of illness; Testing; Untranslated RNA; whole genome; ","Diet-Induced Hypomethylation in the Preneoplastic Liver Genetics and epigenetics of susceptibility to non-alcoholic steatohepatitis (NASH) ","","","","","","","","","80000",""
"9579872","Y01","CA","","N","","","","","Y01PC170040","","","APC17004001-1-0-1","NCI:187328\","INTERAGENCY AGREEMENTS","2017","NATIONAL CANCER INSTITUTE","","","","","","","","","NATIONAL CANCER INSTITUTE","","","","; ",",  ;","","","","Adult; Behavioral; Characteristics; Crime; Data; Evaluation; Gender Role; global health; Interview; Life; Measures; Parents; Population; psychologic; Punishment; Race Relations; Respondent; satisfaction; social; Surveys; United States; ","NSF: 2018 General Social Survey","","","","","","","","","187328",""
"9580010","Y01","CA","","N","","","","","Y01PC170010","","","APC17001001-1-0-1","NCI:350000\","INTERAGENCY AGREEMENTS","2017","NATIONAL CANCER INSTITUTE","","","","","","","","","NATIONAL CANCER INSTITUTE","","","","; ",",  ;","","","","Centers for Disease Control and Prevention (U.S.); Chronic; Country; disorder prevention; evidence base; Genomics; Health; Healthcare; Malignant Neoplasms; Occupational Diseases; practical application; prevent; Prevention; programs; Public Health; ","CDC: Cancer Public Health Genomics","","","","","","","","","350000",""
"9580492","Y01","CA","","N","","","","","Y01CO170040","","","ACO17004001-1-0-1","NCI:7219413\","INTERAGENCY AGREEMENTS","2017","NATIONAL CANCER INSTITUTE","","","","","","","","","NATIONAL CANCER INSTITUTE","","","","; ",",  ;","","","","Agreement; Funding; Maintenance; Medical Waste Disposal; Security; Services; wasting; Water; "," IAA: NCI and the US Dept of the Army ","","","","","","","","","7219413",""
"9315739","P30","CA","5","N","06/26/2017","07/01/2017","06/30/2018","","P30CA023074","","PAR-13-386","5P30CA023074-37","NCI:5860\","RESEARCH CENTERS","2017","NATIONAL CANCER INSTITUTE","","TUCSON","UNITED STATES","","03","806345617","US","490201","UNIVERSITY OF ARIZONA","AZ","857210158","","6525212; ","BARTON, JENNIFER KEHLET;","","07/01/2017","06/30/2021","Advanced Development; Animals; Appointment; Arizona; base; bioimaging; Biological Markers; Cancer Biology; Cancer Center; Cancer Center Support Grant; cancer diagnosis; cancer imaging; Cancer Intervention; Cancer Model; cancer prevention; cancer therapy; Chemicals; Clinic; Clinical; clinical application; clinical development; clinical research site; Clinical Trials; Collaborations; college; Contrast Media; cost; Critiques; Cyclotrons; Data; design; Development; Diagnosis; Diagnostic Procedure; Diagnostic radiologic examination; Doctor of Philosophy; Environment; Fatty acid glycerol esters; Fostering; Foundations; Funding; Future; Gamma Rays; Glioblastoma; Goals; Grant; Health; Healthcare Systems; Hypoxia; Image; image processing; Imaging Device; imaging modality; imaging program; imaging system; Imaging technology; innovation; Intervention Studies; Joints; Laboratories; Lead; Leadership; liver tumor ablation; Magnetic Resonance Imaging; Malignant Neoplasms; Mammographic Density; Manuscripts; mathematical model; member; Mentors; Methodology; Mission; Modeling; molecular imaging; Monitor; nanoDroplet; new technology; novel; novel diagnostics; novel strategies; nuclear imaging; optical imaging; Ovarian Carcinoma; Patients; Peer Review; Performance; Positron-Emission Tomography; preclinical trial; prevent; Prevention; Process; programs; prototype; Published Comment; Radial; Radiochemistry; Research; Research Personnel; Resources; Risk; Science; Screening for cancer; Secure; skills; Source; spectroscopic imaging; Technology; Testing; tissue oxygenation; Training; Training Programs; Translating; translational pipeline; Translations; tumor; Ultrasonography; Universities; Validation; Water; ","Program 2: Cancer Imaging Program (CIP)","023074","NCI","Subcommittee I - Transistion to Independence ","8792","","37","3817","2043","","5860"
"9446708","U54","CA","1","N","10/06/2017","09/30/2017","08/31/2019","","U54CA224083","","RFA-CA-17-003","1U54CA224083-01","NCI:378618\","RESEARCH CENTERS","2017","NATIONAL CANCER INSTITUTE","","SAINT LOUIS","UNITED STATES","","01","068552207","US","9083901","WASHINGTON UNIVERSITY","MO","631304862","","9766169; ","DING, LI ;","","09/30/2017","08/31/2019","Animals; base; Bioinformatics; Biometry; cancer type; Categories; Clinical Trials; clinically relevant; Complex; Computer software; Data; Data Analyses; Databases; Development; dosage; Effectiveness; falls; federated computing; Fostering; Future; Genomics; Goals; Human; Human Genome Project; Human Resources; improved; Informatics; Information Systems; Inherited; insertion/deletion mutation; Investigational Therapies; member; Metadata; Methods; Modeling; Molecular; Mutation; Mutation Analysis; Pathway interactions; Patients; Pharmaceutical Preparations; Pilot Projects; pre-clinical; Procedures; Process; proteogenomics; Proteomics; Pythons; Reaction Time; relational database; Research; Research Infrastructure; Research Project Grants; Research Support; Resources; response; software development; Statistical Data Interpretation; System; The Cancer Genome Atlas; tool; Translating; trial design; tumor; Universities; Variant; virtual; Washington; Writing; ","Bioinformatics Core","224083","ZCA1","Special Emphasis Panel ","8741","","01","248274","130344","","378618"
"9446709","U54","CA","1","N","10/06/2017","09/30/2017","08/31/2019","","U54CA224083","","RFA-CA-17-003","1U54CA224083-01","NCI:254449\","RESEARCH CENTERS","2017","NATIONAL CANCER INSTITUTE","","SAINT LOUIS","UNITED STATES","","01","068552207","US","9083901","WASHINGTON UNIVERSITY","MO","631304862","","1927565; ","DIPERSIO, JOHN F.;","","09/30/2017","08/31/2019","Advisory Committees; Advocate; anticancer research; Applied Research; Award; base; Basic Science; Biological Markers; Cancer Center; Cancer Therapy Evaluation Program; Clinical Trials; Conflict of Interest; Development; Early Therapeutic-Clinical Trials Network; Electronic Mail; Fostering; Funding; Goals; Grant; human disease; innovation; Institution; Leadership; Life; Malignant Neoplasms; member; Mentors; minority investigator; Mission; Modeling; Newsletter; patient subsets; Patients; Phase; Pilot Projects; pre-clinical; Pre-Clinical Model; Process; programs; Recommendation; Recruitment Activity; Reproducibility; Request for Applications; Research; research and development; Research Methodology; Research Personnel; Research Project Grants; Review Committee; Scientist; Solid Neoplasm; Testing; Translating; Translational Research; Underrepresented Minority; Universities; Validation; Washington; Woman; Work; ","Pilot Projects and Trans-Network Activities Core","224083","ZCA1","Special Emphasis Panel ","8742","","01","166852","87597","","254449"
"9577870","Y01","DE","","N","","","","","Y01DE120090","","","ADE12009001-1-0-1","NIDCR:359894\","INTERAGENCY AGREEMENTS","2017","NATIONAL INSTITUTE OF DENTAL & CRANIOFACIAL RESEARCH","","","","","","","","","NATIONAL INSTITUTE OF DENTAL & CRANIOFACIAL RESEARCH","","","","; ",",  ;","","","","Adult; Behavior; Biological; Blood; Blood Pressure; Centers for Disease Control and Prevention (U.S.); Child; Data; Dental caries; Dentists; design; Development; Disease; disorder risk; Ensure; epidemiology study; fluorosis; Growth; Health; health disparity; Health Policy; Health Status; Height; Interview; Laboratories; Methods; National Institute of Dental and Craniofacial Research; NHANES; nutrition; Nutritional status; Oral health; Oral Health Quality of Life instruments/measures; Participant; Periodontal Diseases; Persons; Physical Examination; Prevalence; programs; Public Health; Research Design; Risk Factors; Sampling; Severities; Specimen; Standardization; Surveys; Time; Tooth Loss; Training; United States; United States National Center for Health Statistics; Urine; web site; Weight; ","National Health and Nutrition Examination Survey (NHANES)","","","","","","","","","359894",""
"9579973","Y01","CA","","N","","","","","Y01PC170080","","","APC17008001-1-0-1","NCI:75000\","INTERAGENCY AGREEMENTS","2017","NATIONAL CANCER INSTITUTE","","","","","","","","","NATIONAL CANCER INSTITUTE","","","","; ",",  ;","","","","Address; base; Businesses; Centers for Disease Control and Prevention (U.S.); Communities; community organizations; Disease; Effectiveness; Environmental Tobacco Smoke; Exposure to; Health; Healthcare; implementation science; improved; Intervention; Population Group; prevent; Preventive service; Resources; Schools; Tobacco; tobacco prevention; Tobacco use; young adult; Youth; ","CDC: Community Guide Implementation Science Activities","","","","","","","","","75000",""
"9315738","P30","CA","5","N","06/26/2017","07/01/2017","06/30/2018","","P30CA023074","","PAR-13-386","5P30CA023074-37","NCI:2005\","RESEARCH CENTERS","2017","NATIONAL CANCER INSTITUTE","","TUCSON","UNITED STATES","","03","806345617","US","490201","UNIVERSITY OF ARIZONA","AZ","857210158","","1940272; ","MONTFORT, WILLIAM R.;","","07/01/2017","06/30/2021","analog; Arizona; base; Basic Science; Biological; Biological Markers; Breast Lymphoma; Cancer Burden; Cancer Center; Cancer Center Support Grant; career; Catchment Area; chemical synthesis; Chemicals; chemotherapy; Clinical; clinical application; clinical care; Clinical Trials; Collaborations; combinatorial; Development; Disease; effective therapy; Environment; Funding; Genetic; Goals; Grant; Growth; insight; Intervention; Intervention Trial; Journals; Laboratory Finding; Lead; Malignant neoplasm of gastrointestinal tract; Malignant Neoplasms; Manuscripts; Mediating; member; Mentors; Molecular; molecular modeling; Molecular Models; multidisciplinary; Nature; NCI Center for Cancer Research; novel; novel anticancer drug; novel diagnostics; oncology; Pathway interactions; Patient Recruitments; Patients; Peer Review; Pharmaceutical Preparations; phase 2 study; precision medicine; Preclinical Testing; predictive marker; prognostic; Program Development; programs; Publications; Publishing; racial and ethnic; racial difference; Recruitment Activity; research clinical testing; Research Personnel; Secure; Signal Pathway; Skin; Specimen; Technology; Therapeutic; therapeutic development; Training; Translating; translational pipeline; Universities; Validation; Work; ","Program 1: Therapeutic Development Program (TDP)","023074","NCI","Subcommittee I - Transistion to Independence ","8791","","37","1305","700","","2005"
