"APPLICATION_ID","ACTIVITY","ADMINISTERING_IC","APPLICATION_TYPE","ARRA_FUNDED","AWARD_NOTICE_DATE","BUDGET_START","BUDGET_END","CFDA_CODE","CORE_PROJECT_NUM","ED_INST_TYPE","FOA_NUMBER","FULL_PROJECT_NUM","FUNDING_ICs","FUNDING_MECHANISM","FY","IC_NAME","NIH_SPENDING_CATS","ORG_CITY","ORG_COUNTRY","ORG_DEPT","ORG_DISTRICT","ORG_DUNS","ORG_FIPS","ORG_IPF_CODE","ORG_NAME","ORG_STATE","ORG_ZIPCODE","PHR","PI_IDS","PI_NAMEs","PROGRAM_OFFICER_NAME","PROJECT_START","PROJECT_END","PROJECT_TERMS","PROJECT_TITLE","SERIAL_NUMBER","STUDY_SECTION","STUDY_SECTION_NAME","SUBPROJECT_ID","SUFFIX","SUPPORT_YEAR","DIRECT_COST_AMT","INDIRECT_COST_AMT","TOTAL_COST","TOTAL_COST_SUB_PROJECT"
"9472244","P50","AG","5","N","04/14/2018","04/01/2018","03/31/2019","","P50AG023501","","RFA-AG-13-019","5P50AG023501-15","NIA:145812\","RESEARCH CENTERS","2018","NATIONAL INSTITUTE ON AGING","","SAN FRANCISCO","UNITED STATES","","12","094878337","US","577508","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO","CA","941186215","","2095227; ","ROSEN, HOWARD J;","","","","Aging; Alzheimer's Disease; Area; Asian Americans; Asians; behavioral neurology; California; Chinese American; Chinese People; Clinical; Clinical Research; Cognition; Cognitive; cohort; Communities; Community Health Education; community organizations; Consultations; County; Creutzfeldt-Jakob Syndrome; Data; Databases; Dementia; demographics; Diagnosis; Disease; disorder control; Education; educational atmosphere; Educational Materials; Elderly; Emotions; Enrollment; Ensure; Environment; experience; feeding; Fellowship; Fruit; Funding; Grant; Health Personnel; Healthcare; Heterogeneity; improved; Indigent Care; Individual; Inflammation; International; K-Series Research Career Programs; Knowledge; Language; lectures; Medical; Medical center; Medical Students; meetings; Mental Depression; Mentors; Minority; Molecular; neurobehavior; neurobehavioral; neurodegenerative dementia; Neurodegenerative Disorders; Neuropsychology; Neurosciences; next generation; novel strategies; older patient; online resource; outreach; Participant; Patients; Postdoctoral Fellow; programs; Publications; recruit; Research; research clinical testing; Research Personnel; Resources; Rotation; San Francisco; Series; Site; Stress; Students; symposium; Training; Training Programs; Translating; Update; Ursidae Family; Visit; web site; ","Core E: Outreach, Recruitment andEducation Core","023501","ZAG1","Special Emphasis Panel ","5934","","15","91995","53817","","145812"
"9472405","R00","NS","5","N","04/12/2018","04/01/2018","03/31/2019","853","R00NS087112","SCHOOLS OF MEDICINE","PA-11-197","5R00NS087112-04","NINDS:224100\","Non-SBIR/STTR RPGs","2018","NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE","","NEW YORK","UNITED STATES","NEUROLOGY","13","621889815","US","1833205","COLUMBIA UNIVERSITY HEALTH SCIENCES","NY","100320049","Effective therapy and disease-modifying strategies are not available for autism spectrum disorders (ASD). This project is centered on the role of the striatum in ASD pathogenesis. Moreover, the findings from these studies should provide insight into the design of novel mechanism-based therapeutics for the treatment of ASD.","10514816; ","SANTINI, EMANUELA ;","MAMOUNAS, LAURA","04/15/2017","03/31/2020","Address; Animal Model; Antipsychotic Agents; Appearance; autism spectrum disorder; Autistic Disorder; base; Behavior; Behavioral; Binding; Clinical; clinically relevant; Communication impairment; Corpus striatum structure; design; Diagnosis; Disease; Dopamine D2 Receptor; early childhood; effective therapy; Etiology; Exhibits; Family; Functional disorder; Gene Cluster; Genes; Genetic; Genome; Goals; Heritability; Hippocampus (Brain); Human; Individual; insight; Investigation; Life; Link; Mentors; Modeling; Molecular; Molecular Target; Motor; mouse model; Mus; Mutation; Nature; Neurons; neuropsychiatric disorder; new therapeutic target; novel; novel therapeutics; overexpression; Pathogenesis; Pathologic; Patients; Pharmacotherapy; Phase; Physiology; Protein Biosynthesis; Proteins; Publishing; Quality of life; repetitive behavior; Research; Research Proposals; Role; skills; Social Interaction; Stereotyping; symptomatology; Symptoms; Synapses; synaptic function; Synaptic plasticity; Testing; Therapeutic; therapeutic target; Transgenic Mice; translation factor; Translations; Ursidae Family; ","STRIATAL SPECIFIC ALTERATIONS IN TRANSLATION, SYNAPTIC FUNCTION, AND BEHAVIOR IN","087112","NSS","Special Emphasis Panel ","","","04","144113","79987","224100",""
"9475084","U54","CA","1","N","04/11/2018","12/01/2017","11/30/2018","","U54CA217376","","RFA-CA-15-014","1U54CA217376-01A1","NCI:372812\","RESEARCH CENTERS","2018","NATIONAL CANCER INSTITUTE","","TEMPE","UNITED STATES","","09","943360412","US","488301","ARIZONA STATE UNIVERSITY-TEMPE CAMPUS","AZ","852876011","","1927916; ","SHIBATA, DARRYL K;","","04/12/2018","03/31/2023","actionable mutation; Adenocarcinoma; Adverse effects; Age; aged; Animals; Apoptosis; Arizona; ATAC-seq; base; Biological; biological adaptation to stress; Biological Assay; Biology; Cancer Etiology; cancer prevention; cancer risk; Candidate Disease Gene; Cell Count; Cell Line; Cells; Cessation of life; Clonal Evolution; Colon; Colorectal Cancer; cost effective; Data; deep sequencing; DNA; DNA Damage; Elephants; Epigenetic Process; epigenome; Evolution; experimental study; Fibroblasts; Future; Gatekeeping; Genes; Genetic Engineering; Genome; genome sequencing; Genotype; Human; In Vitro; in vivo; Incidence; indexing; Individual; Intervention; intestinal crypt; Intestines; Knowledge; Large Intestine; Lead; life history; Malignant Neoplasms; malignant small intestine tumor; Mammalian Cell; Measurement; Measures; Methodology; Methods; Methylation; Modeling; Mus; Mutation; nano-string; neoantigens; Normal Cell; Normal tissue morphology; Pathway interactions; Patient Care; Phenotype; Population Sizes; prevent; Process; Publishing; Resistance; Resources; response; Sampling; simulation; Small Intestines; Somatic Cell; Somatic Mutation; Stem cells; Systems Biology; Testing; Tissues; trait; Translating; tumor; Variant; whole genome; Work; ","Project 2: Normal Cell Evolution","217376","ZCA1","Special Emphasis Panel ","5150","A1","01","299811","73001","","372812"
"9476767","I01","VA","5","N","04/13/2018","04/01/2018","03/31/2019","999","I01BX003935","","RFA-BX-16-001","5I01BX003935-02","","Non-SBIR/STTR RPGs","2018","Veterans Affairs","","INDIANAPOLIS","UNITED STATES","","07","608434697","US","481029","RLR VA MEDICAL CENTER","IN","462022803","Deterioration of kidney function, or acute kidney failure is an important contributing factor to the morbidity and mortality of hospitalized veterans. Unfortunately, there is no established treatment to date for this disease except supportive care with dialysis. Our proposed research will study the role of a protein, Tamm-Horsfall Protein (THP), that may protect the kidneys in the setting of injury. Therefore, this project has improtant direct relevance to veterans health. A better understanding of the role of THP holds promise for future therapeutic stategies that improve outcomes of kidney failure by enhancing the protective role of this protein.","9572539; ","ASHKAR, TAREK MAURICE;","","04/01/2017","03/31/2021","Acute; Acute Kidney Failure; Acute Renal Failure with Renal Papillary Necrosis; Animal Model; Apical; Apoptosis; Biological; Blood Circulation; Bone Marrow; Cell Death; Cells; chemokine; Chromatography; Chronic Kidney Failure; Closure by clamp; Complex; Confocal Microscopy; CXCL2 gene; Data; Deterioration; Dialysis procedure; Disease; Elements; Epithelium; experience; experimental study; Flow Cytometry; Foundations; Functional disorder; Funding; Future; General Population; Goals; Granulopoiesis; Health; Homeostasis; Homing; Human; Immunofluorescence Immunologic; improved outcome; Inflammation; Inflammatory; Inflammatory Response; inhibitor/antagonist; Injury; innovation; Interleukin-17; interleukin-23; intravital microscopy; Ischemia; Kidney; kidney cell; Kidney Failure; Knock-out; Knowledge; Lasers; Limb structure; Link; MAPK8 gene; Mass Spectrum Analysis; Mediating; Microdissection; Molecular; Morbidity - disease rate; mortality; Mortality Determinants; neutrophil; Neutrophil Infiltration; novel; Outcome; Pathogenesis; Pathway interactions; Pharmacodynamics; Predisposition; Production; Protein Deficiency; Proteins; Publishing; Recovery; Renal function; renal ischemia; Reperfusion Injury; Reperfusion Therapy; Research; response; Role; Signal Pathway; Signal Transduction; Structure of ascending limb of Henle's loop; Supportive care; Techniques; Testing; Therapeutic; Therapeutic Uses; therapy development; Thick; Time; tool; Transcription Factor AP-1; Transcriptional Regulation; Tubular formation; UMOD gene; urinary; Urine; Veterans; Western Blotting; Wild Type Mouse; Work; ","Understanding the Function of Tamm-Horsfall Protein in Acute Kidney Injury","003935","NEPH","Nephrology ","","","02","","","",""
"9480796","P30","CA","5","N","04/12/2018","04/01/2018","03/31/2019","","P30CA138292","","PAR-13-386","5P30CA138292-10","NCI:205351\","RESEARCH CENTERS","2018","NATIONAL CANCER INSTITUTE","","ATLANTA","UNITED STATES","","05","066469933","US","2384501","EMORY UNIVERSITY","GA","303224250","","3119138; ","KOWALSKI, JEANNE ;","","","","Address; analytical method; anticancer research; Attention; Awareness; base; Basic Science; Big Data; Bioinformatics; Bioinformatics Shared Resource; Biological Markers; biomarker discovery; Biometry; Cancer Center Support Grant; career; Clinical; clinical application; Clinical Data; Clinical Protocols; Clinical Research; Clinical Sciences; Clinical Trials; Clinical Trials Design; Collaborations; Consultations; Data; Data Analyses; data management; Data Quality; Databases; design; Educational workshop; Ensure; Faculty; Funding; Goals; Grant; Head and Neck Cancer; improved; Institutes; Investigation; Journals; Knowledge; Laboratories; Leadership; Malignant neoplasm of lung; Malignant Neoplasms; Manuscripts; meeting abstracts; member; Methodology; Methods; mindfulness; Mission; Molecular; Monitor; novel; novel anticancer drug; Observational Study; Pathway Analysis; Peer Review Grants; phase 1 study; Phase I Clinical Trials; Play; Population; Population Sciences; Population Study; Positioning Attribute; preclinical study; Preparation; programs; Protocols documentation; Public Health Schools; Publications; Quality Control; Reporting; Research; Research Design; Research Personnel; Research Project Grants; Resource Sharing; Retrospective Studies; Role; Safety; Sample Size; Science; Services; Site; Statistical Data Interpretation; Statistical Methods; Summary Reports; surveillance data; System; Time; Training; Translating; Translational Research; translational study; trial design; Universities; user-friendly; ","Biostatistics and Bioinformatics Shared Resource","138292","NCI","Subcommittee I - Transistion to Independence ","8749","","10","131635","73716","","205351"
"9480802","P30","CA","5","N","04/12/2018","04/01/2018","03/31/2019","","P30CA138292","","PAR-13-386","5P30CA138292-10","NCI:308479\","RESEARCH CENTERS","2018","NATIONAL CANCER INSTITUTE","","ATLANTA","UNITED STATES","","05","066469933","US","2384501","EMORY UNIVERSITY","GA","303224250","","8454775; ","EL-RAYES, BASSEL ;","","","","authority; Awareness; base; Cancer Burden; Cancer Center Support Grant; Cancer Therapy Evaluation Program; career development; Catchment Area; Charge; clinical care; Clinical Data; clinical infrastructure; Clinical Protocols; Clinical Research; clinical translation; Clinical Trials; Clinical Trials Network; Computer software; Conduct Clinical Trials; Continuing Education; Data; Data Collection; data management; Data Quality; design; Disease; Doctor of Pharmacy; Education; Enrollment; Ensure; Ethics; Evaluation; Faculty; falls; Frequencies; Funding; Generations; Growth; health literacy; Human Resources; improved; Industry; Informatics; innovation; Institutes; Institution; Intervention; Investigational Therapies; Laboratory Research; Malignant Neoplasms; Measurable; Measures; member; Minority Participation; Mission; Monitor; National Clinical Trials Network; novel; novel therapeutics; Output; Patients; Peer Review; Physicians; Process; programs; Protocols documentation; quality assurance; Radiology Specialty; Reporting; Research; Research Activity; Research Infrastructure; Research Personnel; response; Risk; Safety; Site; software systems; Source; Specialist; Time; Training; Training and Education; Translational Research; Translations; treatment trial; trend analysis; Underrepresented Populations; Underserved Population; Woman; ","Clinical Protocol and Data Management","138292","NCI","Subcommittee I - Transistion to Independence ","8755","","10","197743","110736","","308479"
"9480803","P30","CA","5","N","04/12/2018","04/01/2018","03/31/2019","","P30CA138292","","PAR-13-386","5P30CA138292-10","NCI:111975\","RESEARCH CENTERS","2018","NATIONAL CANCER INSTITUTE","","ATLANTA","UNITED STATES","","05","066469933","US","2384501","EMORY UNIVERSITY","GA","303224250","","11261505; ","OLSON, TIMOTHY STEVEN;","","","","Address; anticancer research; Attention; authority; base; Bioethics Consultants; Bioinformatics Shared Resource; Biometry; Calendar; Cancer Center Support Grant; cancer clinical trial; Charge; Chest; Clinical; Clinical Research; Clinical Research Protocols; Clinical Trials; Clinical Trials Network; Committee Members; Conflict (Psychology); Consultations; Data; design; Disease; Doctor of Philosophy; Eligibility Determination; Enrollment; Ensure; expedited review; Feedback; Fostering; Frequencies; Gender Role; Goals; Guidelines; Institutes; Institutional Review Boards; interest; Investigational Therapies; Malignant Neoplasms; Medical Oncologist; meetings; member; Mission; Monitor; National Clinical Trials Network; next generation; Patients; Pediatric Oncologist; Performance; programs; Protocols documentation; Reporting; Research; Research Activity; Research Personnel; Research Proposals; response; Review Committee; Risk; Safety; Science; Site; Suggestion; Surveys; System; Time; treatment trial; working group; ","Protocol Review and Monitoring System","138292","NCI","Subcommittee I - Transistion to Independence ","8756","","10","71779","40196","","111975"
"9489058","I01","VA","5","N","04/13/2018","04/01/2018","03/31/2019","999","I01BX003762","","RFA-BX-16-001","5I01BX003762-02","","Non-SBIR/STTR RPGs","2018","Veterans Affairs","","INDIANAPOLIS","UNITED STATES","","07","608434697","US","481029","RLR VA MEDICAL CENTER","IN","462022803","Military personnel frequently spend extensive periods of time exposed to ultraviolet (UV) rays from sunlight. Given that UV exposure is the primary cause of skin cancer, veterans are at higher risk for skin cancer formation. Skin cancers are by far the most common cancer seen in humans and exerts a large burden on the veteran population. Methods to reduce the rates of skin cancer formation or improved methods to treat advanced skin cancers are needed. UV increases skin cancer risk in part by suppressing the immune system that normally eliminates developing tumor cells. This study will examine a class of drugs which are known to activate a nuclear protein called peroxisome proliferators activated receptor ?. We will examine whether these drugs promote skin cancer clearance by blocking the ability of UV to suppress the immune system. Radiation therapy also suppresses the immune system. We will also determine whether these drugs also increase the effectiveness of radiation therapy by reversing the radiation treatment-induced immunosuppression.","1878247; ","KONGER, RAYMOND L;","","04/01/2017","03/31/2021","Adverse effects; Agonist; anti-tumor immune response; anticancer activity; antitumor effect; Antitumor Response; Area; base; Biological; C57BL/6 Mouse; cancer risk; Chemopreventive Agent; cis acting element; Classification Scheme; Cleaved cell; Complex; Confusion; Contact hypersensitivity; Cutaneous; Data; Defect; design; Effectiveness; Epidermis; Event; Exhibits; External Beam Radiation Therapy; factor A; Gene Targeting; Genes; Growth; high risk; Human; Immune; Immune checkpoint inhibitor; immune function; Immune response; Immune system; immunogenic; immunoregulation; Immunosuppressive Agents; Impairment; improved; In Vitro; in vivo; Individual; Inflammation; Inflammatory; insight; Integral Membrane Protein; Intervention; Ionizing radiation; Length; Ligands; lipid biosynthesis; Malignant Neoplasms; Mediating; melanoma; Methods; Military Personnel; Mus; Natural immunosuppression; neoplastic cell; Nuclear Protein; Nuclear Receptors; Oxidative Stress; PDCD1LG1 gene; Peroxisome Proliferators; Pharmaceutical Preparations; Play; Population; PPAR gamma; pre-clinical; Process; Production; Proteins; Radiation therapy; Regulation; response; Response Elements; Roentgen Rays; Role; rosiglitazone; Signal Pathway; Signal Transduction; Skin Cancer; Skin Neoplasms; SLEB2 gene; Sun Exposure; Sunlight; System; T-Lymphocyte; Testing; Time; TNF gene; Transactivation; Transforming Growth Factors; Transplantation; tumor; Tumor Antigens; tumor growth; Tumor Necrosis Factor Activation; tumorigenesis; ultraviolet; Ultraviolet Rays; UV induced; UV Radiation Exposure; UVB induced; Veterans; X-Ray Therapy; ","Regulation of cutaneous immune function and anti-tumor immune responses by PPARgamma-mediated transrepressive signaling","003762","IMMA","Immunology A ","","","02","","","",""
"9501090","R01","DK","1","N","04/13/2018","04/13/2018","03/31/2019","847","R01DK117425","BIOMED ENGR/COL ENGR/ENGR STA","PA-16-160","1R01DK117425-01","NIDDK:592124\","Non-SBIR/STTR RPGs","2018","NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE AND KIDNEY DISEASES","","MINNEAPOLIS","UNITED STATES","ENGINEERING (ALL TYPES)","05","555917996","US","1450402","UNIVERSITY OF MINNESOTA","MN","554552070","Project Narrative Organ transplantation is a life-saving treatment for patients suffering from a wide range of degenerative diseases, but is markedly limited by an increasing imbalance between organ supply and the demand from those in need. This proposal studies a novel technology for indefinitely preserving kidneys in an extremely low temperature vitrified (glass-like) state and using nanoparticles to warm them from this cryogenic storage. This will effectively allow ?banking? of organs prior to transplant, and would result in improved kidney utilization, better transplant outcomes, decreased healthcare costs, and improved patient survival.","1900452 (contact); 1929821; ","BISCHOF, JOHN C (contact); FINGER, ERIK BRIAN;","ABBOTT, KEVIN C","04/13/2018","03/31/2022","Animal Model; Arteries; attenuation; Biocompatible Materials; biomaterial compatibility; biophysical properties; Blood Vessels; Cell physiology; Cell Survival; Clinical; clinical translation; cold temperature; Convection; Cost Savings; Coupling; cryogenics; Cryopreservation; Cryoprotective Agents; Crystal Formation; Crystallization; Data; Degenerative Disorder; Dehydration; Development; Dialysis procedure; Electromagnetics; Ensure; Family suidae; Freezing; Frequencies; Glass; Goals; Health Care Costs; Heart; Heart Valves; Heating; Human; Ice; improved; in vivo; interest; iron oxide; Kidney; kidney preservation; Kidney Transplantation; kidney vascular structure; Life; Life Expectancy; Link; Liquid substance; magnetic field; Magnetic nanoparticles; Magnetism; Methods; Modeling; nanoparticle; new technology; Nitrogen; novel; Organ; Organ Size; Organ Transplantation; Oryctolagus cuniculus; Outcome; Patients; Perfusion; Polyethylene Glycols; Preparation; prevent; Prevention; Process; programs; Property; Quality of life; radiofrequency; Rewarming; Risk; Sample Size; Sampling; Savings; scale up; Silicon Dioxide; Speed; Stabilizing Agents; System; Techniques; Technology; Temperature; Testing; thermal stress; Time; Tissue Engineering; Tissue Viability; Tissues; Translations; Transplantation; vitreous state; Work; ","Organ banking for transplant?kidney cryopreservation by vitrification and novel nanowarming technology","117425","PBKD","Pathobiology of Kidney Disease Study Section ","","","01","422495","169629","592124",""
"9502764","K23","MH","1","N","04/11/2018","04/13/2018","03/31/2019","242","K23MH116339","SCHOOLS OF MEDICINE","PA-16-198","1K23MH116339-01","NIMH:196091\","OTHER RESEARCH-RELATED","2018","NATIONAL INSTITUTE OF MENTAL HEALTH","","NEW HAVEN","UNITED STATES","PSYCHIATRY","03","043207562","US","9420201","YALE UNIVERSITY","CT","065208327","PROJECT NARRATIVE Many severe neuropsychiatric disorders are commonly complicated by impulsive aggression, resulting in repeat hospitalization or incarceration. Current pharmacological treatments for this form of aggression are ineffective for some or result in significant side effects, necessitating the identification of novel treatment targets. In this proposal, we will study both mice and humans to understand how the balance between excitation and inhibition in the hippocampus influences aggressive behavior, with the goal of developing more specific and effective therapeutic interventions that target neuronal circuits regulating aggression.","8472667; ","LEWIS, ALAN SETH;","CHAVEZ, MARK","04/13/2018","03/31/2023","Acute; Address; Adverse effects; Aggressive behavior; Agonist; Animals; Basic Science; Behavior; behavior influence; behavior measurement; behavior test; Behavioral; Brain Injuries; calcium indicator; career; cell type; Childhood; Chronic; Clinical Trials; Community Integration; Complement; cost; Coupled; Criminal Justice; Data; Data Analyses; dentate gyrus; Development; Disease; Elderly; Emotional; emotional stimulus; Emotions; Equilibrium; excitatory neuron; experience; experimental study; Family; Fiber; Foundations; Future; Gated Ion Channel; Goals; granule cell; GTS-21; Healthcare; Hippocampus (Brain); Hospitalization; Human; human subject; Impairment; Imprisonment; improved; Impulsivity; in vivo; Individual; inhibitory neuron; innovation; Institutionalization; Interneurons; Ion Channel Gating; Ligands; Measures; Mediating; meetings; Mentored Patient-Oriented Research Career Development Award; Mentors; Mood Disorders; mouse model; Mus; Nature; neural circuit; neurobehavioral; neurocognitive disorder; neuronal circuitry; Neurons; neuropsychiatric disorder; neuroregulation; Nicotinic Receptors; non-smoking; novel; novel therapeutic intervention; novel therapeutics; Optics; optogenetics; Oral; Outcome; Pathology; Patient Care; Patients; Performance; Pharmacological Treatment; Pharmacology; Phase; Phase II Clinical Trials; Photometry; Placebos; Post-Traumatic Stress Disorders; Psychiatrist; receptor; Recording of previous events; Recovery; Regulation; relating to nervous system; Reporting; Research; Safety; Schizophrenia; secondary analysis; skills; small hairpin RNA; Statistical Data Interpretation; Statistical Models; stem; Stimulus; System; Techniques; Testing; Therapeutic Intervention; Time; Training; Translating; translational approach; translational neuroscience; Translational Research; translational scientist; Translations; Treatment Efficacy; treatment strategy; Viral; ","A translational approach to understand hippocampal neural circuitry regulating impulsive aggression","116339","PMDA","Pathophysiological Basis of Mental Disorders and Addictions Study Section ","","","01","181610","14481","196091",""
