APPLICATION_ID,ACTIVITY,ADMINISTERING_IC,APPLICATION_TYPE,ARRA_FUNDED,AWARD_NOTICE_DATE,BUDGET_START,BUDGET_END,CFDA_CODE,CORE_PROJECT_NUM,ED_INST_TYPE,FOA_NUMBER,FULL_PROJECT_NUM,FUNDING_ICs,FUNDING_MECHANISM,FY,IC_NAME,NIH_SPENDING_CATS,ORG_CITY,ORG_COUNTRY,ORG_DEPT,ORG_DISTRICT,ORG_DUNS,ORG_FIPS,ORG_IPF_CODE,ORG_NAME,ORG_STATE,ORG_ZIPCODE,PHR,PI_IDS,PI_NAMEs,PROGRAM_OFFICER_NAME,PROJECT_START,PROJECT_END,PROJECT_TERMS,PROJECT_TITLE,SERIAL_NUMBER,STUDY_SECTION,STUDY_SECTION_NAME,SUBPROJECT_ID,SUFFIX,SUPPORT_YEAR,DIRECT_COST_AMT,INDIRECT_COST_AMT,TOTAL_COST,TOTAL_COST_SUB_PROJECT
9581460,R13,FD,1,N,12/1/2017,12/5/2017,11/30/2018,103,R13FD006305,,PAR-16-378,1R13FD006305-01,FDA:25000\,OTHER RESEARCH-RELATED,2018,FOOD AND DRUG ADMINISTRATION,,Champaign,UNITED STATES,,13,965241235,US,1740901,ASSOCIATION OF AMERICAN FEED CTRL OFFS,IL,618206974,Project Narrative The Association of American Feed Control Officials (AAFCO) will utilize grant funding to collaborate with the Food and Drug Administration Office of Partnerships Division of (DIS) and those states that have elected to implement the Animal Feed Regulatory Program Standards (AFRPS) to organize the annual Face-to-Face meeting.,11512771; ,"KASHANI, ALI ;",,12/5/2017,11/30/2020,,Animal Feed Regulatory Program Standards Face-to-Face Meeting,6305,ZFD1,Special Emphasis Panel ,,,1,,,25000,
9587430,I21,VA,5,N,12/4/2017,10/1/2017,3/31/2018,999,I21RX001911,,RFA-RX-14-009,5I21RX001911-03,,RESEARCH CENTERS,2018,Veterans Affairs,,BRONX,UNITED STATES,,13,40077133,US,481060,JAMES J PETERS VA  MEDICAL CENTER,NY,104683904,"PUBLIC HEALTH RELEVANCE     For suicidal individuals, minimizing future risk and fostering recovery are critical public health concerns, especially among veterans, as very few effective interventions exist. Despite extensive VA resources targeting suicidal Veterans, suicide deaths number twenty-two daily, and over 15,000 Veterans attempted suicide and survived in 2012. This proposal tests a novel group psychotherapy treatment that combines emotion regulation skill based, and psychoeducational approaches, with suicide safety planning development and implementation to maximize recovery and minimize future suicide risk.",9837655; ,"GOODMAN, MARIANNE ;",,10/1/2015,3/31/2018,accomplished suicide; Adult; Affect; base; Behavior Therapy; Client satisfaction; Clinical; Combined Modality Therapy; Community Integration; community reintegration; Compliance behavior; coping; Data; design; Development; Development Plans; distress tolerance; effective intervention; Effectiveness; Emergency Situation; emotion regulation; Family; Family psychotherapy; Feeling hopeless; Feeling suicidal; Fostering; Friendships; Future; Goals; group intervention; Group Psychotherapy; Guidelines; Guns; high risk; improved; Individual; Inpatients; Intention; Intervention; Learning; Life; Loneliness; Manuals; Measures; Mental Depression; Mental Health; mobile application; Monitor; novel; open label; Outcome; Outcome Measure; Outpatients; Participant; Pattern; Phase; Pilot Projects; Population; prevention service; psychoeducational; Public Health; public health relevance; Randomized Clinical Trials; Recovery; Recruitment Activity; Rehabilitation therapy; Reporting; Resources; Risk; Risk Factors; Safety; satisfaction; Site; skills; skills training; standard care; Stress; success; suicidal; suicidal individual; suicidal morbidity; suicidal risk; Suicide; Suicide attempt; suicide hotline; Suicide prevention; System; Testing; Time; Training; Treatment Efficacy; treatment group; Veterans; Work; ,Suicide Safety Planning Group Treatment: 'Project Life Force',1911,RRDS,Rehabilitation Research and Development SPiRE Program ,,,3,,,,
9606158,R01,DK,7,N,12/8/2017,11/1/2017,6/30/2018,847,R01DK108278,SCHOOLS OF MEDICINE,PA-13-302,7R01DK108278-03,NIDDK:295520\,Non-SBIR/STTR RPGs,2017,NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE AND KIDNEY DISEASES,,CLEVELAND,UNITED STATES,OTHER BASIC SCIENCES,11,135781701,US,10000858,CLEVELAND CLINIC LERNER COM-CWRU,OH,441950001,"PUBLIC HEALTH RELEVANCE: Intestinal disorders such as inflammatory bowel disease, celiac disease and infectious colitis represent a serious health problem in the US with their incidence and complications accelerating over the past decades. This project will improve upon the understanding of normal gut physiology and the pathogenesis of gastrointestinal disorders by exploring novel mechanisms that regulate integrity of the gut barrier, development of intestinal inflammation and post-inflammatory mucosal restitution. Furthermore, it will identify novel targets for pharmacological prevention of intestinal barrier breakdown and for accelerated healing of injured gut mucosa, which would result in decreased morbidity and mortality of a large cohort of patients with inflammatory disorders.",8606969; ,"IVANOV, ANDREI IVANOVICH;","PERRIN, PETER J",7/1/2016,6/30/2020,,Actomyosin cytoskeleton and the regulation of intestinal eipithelial barrier,108278,ZRG1,Special Emphasis Panel ,,,3,184700,110820,295520,
9377536,K01,HD,5,N,12/5/2017,12/1/2017,11/30/2018,865,K01HD074651,SCHOOLS OF MEDICINE,PA-11-190,5K01HD074651-05,NICHD:107270\,OTHER RESEARCH-RELATED,2018,EUNICE KENNEDY SHRIVER NATIONAL INSTITUTE OF CHILD HEALTH & HUMAN DEVELOPMENT,,NEW YORK,UNITED STATES,PHYSICAL MEDICINE & REHAB,13,78861598,US,3839801,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,NY,100296574,"PUBLIC HEALTH RELEVANCE: Individuals with traumatic brain injury (TBI) can have diverse patterns of recovery and long-term clinical outcomes, with some TBI survivors having accelerated cognitive and health decline as they age. Little is known about factors that predict trajectories of recovery. The proposed project will use existing data sets and advanced psychometric and statistical methods to evaluate factors that mediate outcomes after TBI, generating information that will help patients, families, and care systems plan for the future.",10359921; ,"DAMS-O'CONNOR, KRISTEN ;","MARDEN, SUSAN F",12/11/2013,11/30/2018,Address; Adult; Age; Aging; Alleles; apolipoprotein E-4; Assessment tool; Autopsy; Award; Biological Markers; Brain; care systems; career; career development; Caring; cerebral microinfarct; Clinical; Clinical Data; clinical investigation; Clinical Research; Cognitive; cognitive ability; Common Data Element; Comorbidity; Consent; Data; Data Set; Dementia; Development; Development Plans; Discipline; Elderly; Evaluation; Event; Exhibits; experience; Face; Family; follow-up; frailty; Frequencies; Funding; Future; Genetic; Genotype; Glasgow Outcome Scale; Goals; Health; Heterogeneity; Hospitals; Impaired cognition; improved; Individual; Injury; instrument; Intervention; Knowledge; Lead; Lewy Bodies; Life; Linear Regressions; Longevity; Measurement; Measures; Mediating; Medical; Mental Depression; Mentored Research Scientist Development Award; Methodology; Methods; Modeling; Neurofibrillary Tangles; neuroimaging; neuropathology; novel; Observational Study; Outcome; Outcome Measure; Participant; Pathology; Patients; Pattern; Peripheral; Physical activity; physical inactivity; population based; Predictive Factor; Prevalence; Procedures; Property; Prospective cohort study; Psychometrics; Public Health; public health relevance; Quality of life; Recording of previous events; Recovery; Recovery of Function; Research; research and development; Research Training; Resources; Role; Sample Size; screening; Secure; Senile Plaques; Serum; Severities; sex; Statistical Data Interpretation; Statistical Methods; Statistical Models; Survivors; tau aggregation; Techniques; Testing; Time; Traumatic Brain Injury; Traumatic Brain Injury recovery; United States National Institutes of Health; Work; ,Comprehensive Investigation of the Clinical Course of Traumatic Brain Injury,74651,CHHD,Biobehavioral and Behavioral Sciences Subcommittee ,,,5,99880,7390,107270,
9385312,R01,NS,5,N,12/7/2017,12/1/2017,11/30/2018,853,R01NS080645,SCHOOLS OF PUBLIC HEALTH,PAR-11-030,5R01NS080645-05,FIC:20000\NINDS:478541\,Non-SBIR/STTR RPGs,2018,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,,PORTLAND,UNITED STATES,PUBLIC HEALTH & PREV MEDICINE,3,96997515,US,6297007,OREGON HEALTH & SCIENCE UNIVERSITY,OR,972393098,"PUBLIC HEALTH RELEVANCE: Cysticercosis is an emerging public health problem in much of the developing world where it is a leading cause of preventable epilepsy. This proposal refines ring-screening for intestinal tapeworm carriers as a potentially effective, affordable and sustainable control strategy.",8832847; 9936104 (contact); ,"GAVIDIA, CESAR MIGUEL; O'NEAL, SETH E (contact);","WONG, MAY",12/15/2013,11/30/2018,Adult; Africa South of the Sahara; Animal Husbandry; Area; arm; Asia; Award; Biological Assay; Brain; Central Nervous System Infections; Central Nervous System Parasitic Infections; Cestoda; cohort; Communities; Community Trial; cost effective; cost effectiveness; Cyst; Cysticercosis; Data; Detection; Development; Diagnostic; diagnostic assay; Disadvantaged; Discipline; Doctor of Philosophy; Economic Development; Economics; Effectiveness; egg; Enrollment; Environment; Epilepsy; Evaluation; experience; Exploratory/Developmental Grant for Diagnostic Cancer Imaging; Family suidae; Feces; Food Safety; Fostering; Goals; health economics; Health Professional; Household; Human; improved; Infection; Intestines; Investigation; Laboratory Research; Latin America; Lesion; Long-Term Effects; low and middle-income countries; Mentorship; meter; Methods; nervous system disorder; Neuroepidemiology; Neurosciences Research; Parasites; Performance; Periodicity; Peru; population based; Population Research; portability; programs; Public Health; public health relevance; Public Health Schools; Research; Research Infrastructure; Research Training; Resources; Risk; Rural; rural area; scale up; screening; Serological; Side; Source; Taenia solium; Teniasis; Time; Tongue; tool; Training; Training Programs; Translations; transmission process; Ultrasonography; United States National Institutes of Health; Universities; Work; ,Optimizing ring screening strategy for control of Taenia solium infection,80645,ZRG1,Special Emphasis Panel ,,,5,424817,73724,498541,
9385714,P01,HL,5,N,12/4/2017,11/1/2017,10/31/2018,,P01HL029582,,PAR-13-316,5P01HL029582-34,NHLBI:124335\,Non-SBIR/STTR RPGs,2018,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",,CLEVELAND,UNITED STATES,,11,135781701,US,10000858,CLEVELAND CLINIC LERNER COM-CWRU,OH,441950001,"Primary Cell and Mouse Metabolism Core (Core B). Project Narrative The Core will facilitate primary cell-based experiments, including isolation and culturing of primary cells; co- culture model to enable ex vivo study of crosstalk between cell types, and evaluate cell metabolism. Another purpose of the Core is to provide technical assistance to in vivo studies of the obesity-associated inflammatory disease model. The Core will offer consultation for setting up the high-fat diet (HFD) induced obesity model; perform glucose and insulin tolerance tests; provide technical assistance in sample preparation and analyses from experimental mice.",7919432; ,"LI, XIAOXIA ;","HASAN, AHMED A K",,,Atherosclerosis; base; cell type; Cells; Cellular Metabolic Process; Coculture Techniques; Collaborations; Consultations; cost; Data; data acquisition; Disease model; Doctor of Philosophy; experience; experimental analysis; experimental study; Genus Hippocampus; glucose tolerance; High Fat Diet; in vivo; Inflammation; Inflammatory; insulin tolerance; Laboratories; Link; metabolic phenotype; Metabolism; Modeling; Mus; Obesity; Preparation; Primary Cell Cultures; Research; Sampling; Services; Standardization; System; Techniques; Testing; ,Primary Cell and Mouse Metabolism Core B,29582,ZHL1,Special Emphasis Panel ,7862,,34,78445,45890,,124335
9385719,P01,HL,5,N,12/4/2017,11/1/2017,10/31/2018,,P01HL029582,,PAR-13-316,5P01HL029582-34,NHLBI:422272\,Non-SBIR/STTR RPGs,2018,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",,CLEVELAND,UNITED STATES,,11,135781701,US,10000858,CLEVELAND CLINIC LERNER COM-CWRU,OH,441950001,"Project 3 (P3). Project Narrative The United States is facing an accelerating epidemic of diet-induced obesity, and its associated pathological consequences, including diabetes and atherosclerosis. We have discovered a new connection between an agent previously known to drive dietary obesity, namely mTOR, with a protein not previously associated with this process, i.e., EPRS. We will study the mechanisms by which EPRS exacerbates diet-induced obesity in cells and in mice. These studies can provide novel approaches and therapeutic targets for future treatments.",1891116; ,"FOX, PAUL L;","HASAN, AHMED A K",,,Adipocytes; Adipose tissue; Adult; Affect; age related; Agonist; Amino Acyl-tRNA Synthetases; angiogenesis; Apolipoprotein E; Atherosclerosis; Binding; Blood Vessels; Calories; Carbohydrates; Cardiovascular Diseases; Cell membrane; cell type; Cells; Complex; Coupling; Cyclin-Dependent Kinase 5; Diabetes Mellitus; Diet; Disease; Doctor of Philosophy; Drosophila genus; Economic Burden; Endothelial Cells; Energy Metabolism; Epidemic; Event; Exhibits; Fat Body; Fatty acid glycerol esters; fatty acid-transport protein; Food; Food Supply; Foxes; FRAP1 gene; Future; gain of function; Genes; Genetic; genetic selection; Genetic Transcription; glucose metabolism; Goals; Health; Human; In Vitro; in vivo; Inflammation; Inflammatory; inhibitor/antagonist; Insulin; Insulin Resistance; Interferon Type II; Interferons; Investigation; Knock-in Mouse; Knockout Mice; Laboratories; Link; lipid metabolism; Lipids; Lipoproteins; long chain fatty acid; loss of function; macrophage; Mediating; Messenger RNA; Metabolic; Metabolic Pathway; Metabolism; mimetics; Molecular; Mus; new therapeutic target; novel strategies; Obesity; Obesity associated cardiovascular disease; paracrine; Pathologic; Pathology; Pathway interactions; Pharmacology; Phenocopy; Phenotype; Phosphorylation; Phosphotransferases; Process; programs; proline-tRNA; prolylglutamic acid; Proteins; Reducing diet; Regulation; Ribosomal Protein S6 Kinase; Risk Factors; Role; Signal Pathway; Signal Transduction; Site; System; Tertiary Protein Structure; Testing; Transcript; Translations; Triad Acrylic Resin; uncoupling protein 1; United States; upstream kinase; uptake; Vascular Diseases; virtual; Western World; ,Noncanonical activities of a tRNA synthetase in metabolism and atherosclerosis-Pr,29582,ZHL1,Special Emphasis Panel ,7867,,34,266417,155855,,422272
9386061,R01,HL,5,N,12/6/2017,12/1/2017,11/30/2018,838,R01HL094622,SCHOOLS OF MEDICINE,PA-13-302,5R01HL094622-09,NHLBI:391142\,Non-SBIR/STTR RPGs,2018,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",,ANN ARBOR,UNITED STATES,INTERNAL MEDICINE/MEDICINE,12,73133571,US,1506502,UNIVERSITY OF MICHIGAN,MI,481091276,"PUBLIC HEALTH RELEVANCE: Long term survival after lung transplantation is the worst among all solid organ transplants with less than 20% survival at 10 years. The major cause of these poor outcomes is fibrotic remodeling of the transplanted organ which results from unrelenting collagen deposition and fibro-proliferation. This study will investigate a pathway, amenable to therapeutic intervention, which we have found to be activated in mesenchymal cells derived directly from human fibrotic lung allografts. Studies of human cells will be combined with animal studies to further elucidate the signaling mechanisms upstream and downstream of mTOR in mesenchymal cells during graft fibrogenesis. More importantly we will investigate effectiveness of pharmacological inhibitors of this pathway in preventing development or progression of fibrosis in a mouse lung transplant model. This pre-clinical work will help guide future human studies investigating drug targeting this pathway in lung transplant recipients.",7040641; ,"LAMA, VIBHA N;","CRAIG, MATT",12/1/2008,11/30/2018,allograft rejection; Allografting; Animals; autocrine; bindin; Binding; Biological Assay; Bronchiolitis; Bronchiolitis Obliterans; Bronchoalveolar Lavage; cell growth; Cells; Clinical Trials; Collagen; Complex; Data; Defect; Definity; Deposition; Development; Disease; Drug Targeting; Effectiveness; Embryo; Ethers; Exhibits; experimental study; extracellular; fibrogenesis; Fibrosis; FOXF1 gene; FRAP1 gene; Funding; Future; G-Protein-Coupled Receptors; Gene Expression; Gene Targeting; genome-wide; Grant; Histology; Human; in vivo; inhibitor/antagonist; Investigation; Ions; knock-down; Label; Laboratories; Lead; Ligation; Lung; lung allograft; Lung Transplantation; lysophosphatidic acid; Mediating; Mesenchymal; Mesenchymal Stem Cells; Mesenchyme; Modeling; mouse model; mTOR inhibition; mTOR Inhibitor; Mus; Oral; ORC1L gene; Organ Transplantation; Outcome; Pathogenesis; Pathway interactions; Patients; Peptide Initiation Factors; Pharmacology; Phenotype; Phosphorylation; Phosphotransferases; Play; pre-clinical; preclinical study; prevent; Protein Kinase; Proteins; Proto-Oncogene Proteins c-akt; public health relevance; ribosome profiling; Role; Sampling; Scheme; Signal Transduction; Sirolimus; Small Interfering RNA; Solid; Sting Injury; Structure of thyroid parafollicular cell; Syndrome; Testing; Therapeutic; Therapeutic Intervention; transcription factor; Transgenic Organisms; Translational Activation; Translations; Transplant Recipients; Transplantation; vzg-1 Receptor; Work; ,Role of Resident Mesenchymal Stem Cells in Lung Allograft Rejection,94622,LCMI,"Lung Cellular, Molecular, and Immunobiology Study Section ",,,9,252350,138792,391142,
9386090,R01,HL,5,N,12/4/2017,11/1/2017,10/31/2018,837,R01HL123605,,PA-13-302,5R01HL123605-05,NHLBI:420175\,Non-SBIR/STTR RPGs,2018,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",,OKLAHOMA CITY,UNITED STATES,,5,77333797,US,6239601,OKLAHOMA MEDICAL RESEARCH FOUNDATION,OK,731045005,"Project Narrative: Aortic Stenosis (AS) and Heart Failure (HF) are serious medical problems primarily affecting the elderly that can lead to death and as there are no effective medical treatments other than valve replacement or implantation with left ventricular assist device (LVAD) surgically, respectively. TGF-?1 is a potent cytokine (potent inducer of fibrosis) and we have shown that it can be released from platelets and subsequently becomes activated by shear stress in vitro via thiol- disulfide exchange mechanism and that mice deficient in platelet TGF-?1 are protected from developing fibrosis in the heart when they undergo surgery to induce high shear stress. We thus propose to test the hypothesis that shear-induced release and activation of platelet TGF-?1 contributes to the progression of AS and thrombohemorrhgic complications observed in HF patients after LVAD implantation and if our hypothesis is correct, it will point the way to novel experimental medical approaches to prevent AS progression and to detect early complications in HF patients-implanted with LVAD.",9425980; ,"AHAMED, JASIMUDDIN ;","GAO, YUNLING",11/7/2014,10/31/2018,Acute; Affect; Animal Model; aorta constriction; aortic valve; Aortic Valve Stenosis; ascending aorta; Biochemical; Biological Markers; Blood Circulation; Blood Platelets; Breeding; Cessation of life; Cholesterol; Clinical; Complex; constriction; coronary fibrosis; cytokine; Data; design; Development; Diagnostic; Disease model; disulfide bond; Disulfides; Elderly; Event; Fibrosis; Functional disorder; Genes; Goals; Heart; Heart failure; Heart Transplantation; Hemorrhage; Human; Hyperlipidemia; Implant; implantable device; implantation; In Vitro; in vivo; Intervention; Isomerase; Label; latency-associated protein; Lead; left ventricular assist device; Mass Spectrum Analysis; Measures; Medical; Modeling; Molecular; Molecular Conformation; Molecular Weight; Monitor; mouse model; Mus; Mutagenesis; mutant; Mutation; neutralizing antibody; novel; novel diagnostics; Operative Surgical Procedures; Pathology; Patients; Phosphorylation; Plasma; Plasminogen Activator Inhibitor 1; Platelet Activation; pressure; prevent; Process; Proteins; Proteomics; Recombinant Proteins; Recombinant Transforming Growth Factor; Recombinants; response; Risk Marker; Role; shear stress; Signal Transduction; Source; Sulfhydryl Compounds; Surrogate Markers; Testing; TGFB1 gene; Thrombosis; Thrombospondin 1; tool; Transforming Growth Factor alpha; Transforming Growth Factor beta; Transforming Growth Factors; valve replacement; von Willebrand Factor; VWF gene; western diet; ,The Mechanism of Shear-Induced Release and Activation of TGF-beta1,123605,HT,Hemostasis and Thrombosis Study Section ,,,5,245000,175175,420175,
9386093,K01,HL,5,N,12/6/2017,11/1/2017,10/31/2018,837,K01HL125504,SCHOOLS OF MEDICINE,RFA-HL-13-019,5K01HL125504-04,NHLBI:172519\,OTHER RESEARCH-RELATED,2018,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",,HONOLULU,UNITED STATES,INTERNAL MEDICINE/MEDICINE,1,965088057,US,820005,UNIVERSITY OF HAWAII AT MANOA,HI,968222234,"HIV-positive individuals harbor monocytes that are hyper-responsive to inflammatory stimuli, which may contribute to their heightened risk for cardiovascular disease (CVD). Epigenomic analyses integrated with clinical and immunological indicators of CVD risk may reveal gene loci underlying this hyper-responsive phenotype. These data may enable improved risk stratification strategies for CVD.",7674310; ,"MAUNAKEA, ALIKA KEOLAOKALANI;","MEADOWS, TAWANNA",11/15/2014,10/31/2018,Address; Adult; Age; base; bead chip; Bioinformatics; Biological Assay; bisulfite sequencing; Blood; Blood Banks; Blood specimen; Cardiovascular Diseases; cardiovascular disorder risk; CD14 gene; cell type; Clinical; Cohort Studies; Collaborations; Coronary heart disease; Data; Databases; Development; Dialysis patients; differential expression; Disease; DNA; DNA Methylation; epigenetic marker; Epigenetic Process; epigenomics; Exhibits; FCGR3B gene; Future; Gene Expression; Genes; genetic signature; genome-wide; Hawaii; High Prevalence; high risk; HIV; HIV Infections; HIV Seropositivity; Human; Hyperlipidemia; IL6 gene; IL8 gene; immune activation; Immunologics; improved; Incidence; Individual; Inflammation; Inflammatory; Inflammatory Response; Insulin Resistance; Interleukin-1; Interleukin-6; Life; Link; Lipopolysaccharides; Low-Density Lipoproteins; macrophage; Massive Parallel Sequencing; Measures; Mediating; Messenger RNA; Methods; methylation pattern; methylome; Modification; Molecular Profiling; monocyte; mortality; mRNA Precursor; Myelogenous; novel; novel marker; oxidized low density lipoprotein; Pathology; Patients; Pattern; peripheral blood; Peripheral Blood Mononuclear Cell; Persons; Phenotype; Play; Promoter Regions; Protein Isoforms; Publishing; Quantitative Reverse Transcriptase PCR; Research; response; Risk; Risk Factors; Risk stratification; RNA; RNA Splicing; Role; Smoking; Stimulus; System; Technology; Testing; transcriptome; transcriptome sequencing; transcriptomics; trend; Variant; Viral; ,Identifying Epigenetic Biomarkers of Cardiovascular Disease Risk In Humans,125504,ZHL1,Special Emphasis Panel ,,,4,159740,12779,172519,
