APPLICATION_ID,ACTIVITY,ADMINISTERING_IC,APPLICATION_TYPE,ARRA_FUNDED,AWARD_NOTICE_DATE,BUDGET_START,BUDGET_END,CFDA_CODE,CORE_PROJECT_NUM,ED_INST_TYPE,FOA_NUMBER,FULL_PROJECT_NUM,FUNDING_ICs,FUNDING_MECHANISM,FY,IC_NAME,NIH_SPENDING_CATS,ORG_CITY,ORG_COUNTRY,ORG_DEPT,ORG_DISTRICT,ORG_DUNS,ORG_FIPS,ORG_IPF_CODE,ORG_NAME,ORG_STATE,ORG_ZIPCODE,PHR,PI_IDS,PI_NAMEs,PROGRAM_OFFICER_NAME,PROJECT_START,PROJECT_END,PROJECT_TERMS,PROJECT_TITLE,SERIAL_NUMBER,STUDY_SECTION,STUDY_SECTION_NAME,SUBPROJECT_ID,SUFFIX,SUPPORT_YEAR,DIRECT_COST_AMT,INDIRECT_COST_AMT,TOTAL_COST,TOTAL_COST_SUB_PROJECT
9442522,I01,VA,1,N,2/22/2018,1/1/2018,12/31/2018,999,I01BX003814,,RFA-BX-17-001,1I01BX003814-01A1,,Non-SBIR/STTR RPGs,2018,Veterans Affairs,,SAN FRANCISCO,UNITED STATES,,12,78763885,US,481016,VETERANS AFFAIRS MED CTR SAN FRANCISCO,CA,941211563,"This study will evaluate the role of vitamin D and calcium signaling in epidermal stem cell maintenance and activation after wounding. We will first determine if CaSR and VDR agonists accelerate wound healing alone or in combination with epidermal stem cells. We will then examine the mechanisms by which calcium and vitamin D signaling regulate the stem cell response to wounding and the ability of their progeny to re-epithelialize the wound. The results will provide insight into an important problem in the Veteran population, namely poorly healing wounds complicating diseases such as diabetes mellitus and vascular insufficiency often associated with nutritional deficiencies including vitamin D and calcium.",1860519; ,"BIKLE, DANIEL DAVID;",,1/1/2018,12/31/2021,"Affect; Agonist; AXIN2 protein; base; Binding; Blood Vessels; Calcitriol; Calcium; Calcium Signaling; Calcium-Sensing Receptors; CD44 gene; Cell Count; Cell Maintenance; Cell membrane; cell motility; Cell physiology; Cell Proliferation; cell type; Cells; chronic wound; Clinical; Clinical Trials; Complex; cost; Cytoskeleton; Data; Desmosomes; Diabetes Mellitus; Diglycerides; Disease; E-Cadherin; Endoplasmic Reticulum; Epidermis; Epithelial; Epithelium; Event; Failure; Funding; Future; Hair follicle structure; improved; inorganic phosphate; Inositol; insight; keratinocyte; keratinocyte differentiation; Maintenance; Malnutrition; Mediating; Medical; Membrane; Methods; migration; Modeling; Movement; Mus; Natural regeneration; Phosphatidylinositol 4,5-Diphosphate; Phospholipase C; Phosphorylation; Play; Population; Process; Proliferating; Protein Kinase C; receptor; Regulation; response; Role; sensor; Signal Transduction; Skin; stem cell niche; stem cell population; Stem cells; STIM1 gene; Testing; Topical application; Veterans; Vitamin D; Vitamin D3 Receptor; wound; wound closure; Wound Healing; ","Vitamin D and Calcium signaling in epidermal stem cell maintenance, activation, and function",3814,IMMA,Immunology A ,,A1,1,,,,
9444975,I01,VA,1,N,2/22/2018,10/1/2017,9/30/2018,999,I01BX004049,,RFA-BX-17-001,1I01BX004049-01,,Non-SBIR/STTR RPGs,2018,Veterans Affairs,,BIRMINGHAM,UNITED STATES,,7,82140880,US,481003,BIRMINGHAM VA MEDICAL CENTER,AL,352331927,"Systemic lupus erythematosus (SLE) is a devastating autoimmune disease that is characterized by high autoantibody titers and elevated type I interferon (IFN) responses. Our use of powerful new techniques, including single cell gene expression analysis, has generated data indicating that intrinsically elevated IFN? production by early immature B cells imprints altered responses to IFN? signaling on the maturing B cells. This both promotes escape of autoreactive cells from normal deletion process and shifts development of suppressive regulatory B cells toward a proinflammatory phenotype. This paradigm shifting hypothesis will be tested using advanced in vivo and in vitro techniques to distinguish the roles of intrinsic B cell defects and environmental signals; test the proposed imprinting of the maturing B cells and its effects on tolerance induction and maintenance; and test if the intrinsic or imprinted B cell defects correspond to disease activity and therapeutic responsiveness in SLE patients at the BVAMC.",6209428; ,"MOUNTZ, JOHN D;",,10/1/2017,9/30/2021,"Antibodies; Antigens; Apoptotic; Autoantibodies; Autoantigens; autocrine; Autoimmune Diseases; Autoimmunity; Automobile Driving; autoreactive B cell; autoreactivity; B-Lymphocyte Subsets; B-Lymphocytes; base; Biological Response Modifier Therapy; Bone Marrow; Caring; Cell Compartmentation; Cell Maturation; Cell Separation; Cell Survival; Cells; Chimera organism; Chronic; Clinical; Cluster Analysis; cytokine; Data; Defect; design; Development; Disease; Elements; Environmental Risk Factor; Event; Exhibits; experimental study; Flow Cytometry; FOXP3 gene; Funding; Gene Expression; Gene Expression Profile; Gene Expression Profiling; Generations; Genetic Predisposition to Disease; Genetic Transcription; Goals; Grant; IFNAR1 gene; Immunocompetent; immunogenic; Immunoglobulin Idiotypes; imprint; improved; In Vitro; in vivo; insight; inter-individual variation; Interferon Receptor; Interferon Type I; Interferon-alpha; Interferon-beta; Interferons; Interleukin-10; IRF3 gene; Lupus; Maintenance; Mature B-Lymphocyte; Mediating; migration; Modeling; Molecular; mouse model; Mouse Strains; Mus; novel; Nuclear; Nucleic Acids; Pathogenesis; Pathogenicity; Pathway interactions; Patients; Phenotype; Play; Population; precision medicine; Process; Production; receptor-mediated signaling; Receptors, Antigen, B-Cell; Reporter; Resolution; response; Role; Signal Transduction; single cell analysis; Specificity; Systemic Lupus Erythematosus; T-Lymphocyte; Techniques; Testing; Therapeutic; therapeutic target; TLR7 gene; tool; transcription factor; Transitional Cell; Up-Regulation; Work; ",Interferon Beta Initiated Development of Immunogenic T1 B cells in Lupus,4049,IMMA,Immunology A ,,,1,,,,
9447928,I01,VA,2,N,2/23/2018,1/1/2018,12/31/2018,999,I01BX002395,,RFA-BX-17-001,2I01BX002395-04A1,,Non-SBIR/STTR RPGs,2018,Veterans Affairs,,BRONX,UNITED STATES,,13,40077133,US,481060,JAMES J PETERS VA  MEDICAL CENTER,NY,104683904,"PROJECT NARRATIVE The VHA Independent Budget Report for FY2003 listed 104,593 Veterans being treated for schizophrenia, accounting for nearly 12% of the VA?s total healthcare costs. Multiscale network models causally linked to schizophrenia will be developed based on existing schizophrenia-related large-scale molecular data and the high-resolution complementary epigenome datasets generated through the proposed work. We will explore functional chromatin loopings at risk-associated DNA variants and polymorphisms in brain tissue and use neuronal cells grown in culture from reprogrammed skin cells to validate the molecular networks predicted to drive schizophrenia. This holds the potential for direct translational and clinical applications of which may reinvigorate stalled drug development that can improve the mental health of our Veterans.",11101823; ,"ROUSSOS, PANAGIOTIS ;",,4/1/2014,12/31/2021,Accounting; Address; Affect; Alleles; Anterior; Area; Autopsy; base; Binding Sites; Biological Assay; Biology; Bipolar Disorder; Brain Diseases; Brain region; brain tissue; Budgets; Cell Line; Cell Nucleus; cell type; Cells; Cerebral cortex; Chromatin; Chromatin Loop; Chromatin Structure; chromosome conformation capture; cingulate cortex; clinical application; cohort; Collaborations; comparative; Complement; Complex; Coronary Arteriosclerosis; Data; Data Set; design; Disease; disorder control; disorder risk; DNA; drug development; Enhancers; epigenome; epigenomics; Fluorescence; Formulation; Functional disorder; Funding; Future; Gene Expression; Gene Expression Regulation; gene interaction; Gene Targeting; Generations; Genes; Genetic; Genetic Polymorphism; Genetic Risk; Genetic Variation; Genome; genome wide association study; genome-wide; Genomics; Genotype; Goals; Grant; Health Care Costs; histone modification; Human; improved; Individual; induced pluripotent stem cell; Intercistronic Region; Light; Link; Maps; Mental Health; Molecular; molecular scale; network models; Neuroglia; Neurons; novel; Nuclear; Nucleic Acid Regulatory Sequences; Outcome; Pathway Analysis; Pathway interactions; Population; Positioning Attribute; Process; promoter; Quantitative Trait Loci; Recording of previous events; Regulatory Element; Reporting; Research; Research Personnel; Resolution; Rheumatoid Arthritis; Risk; risk variant; Role; Sampling; Schizophrenia; Scientist; Skin; Sorting - Cell Movement; Specimen; stem cell biology; System; Tissues; transcription factor; Transcription Initiation Site; transcriptome; transcriptome sequencing; Transposase; Untranslated RNA; Variant; Veterans; Work; ,Dissecting cis regulation of gene expression in schizophrenia.,2395,MHBA,Mental Health and Behavioral Science A ,,A1,4,,,,
9451622,I01,VA,1,N,2/16/2018,1/1/2018,12/31/2018,999,I01CX001586,,RFA-CX-17-002,1I01CX001586-01A1,,Non-SBIR/STTR RPGs,2018,Veterans Affairs,,BOSTON,UNITED STATES,,7,34432265,US,481041,VA BOSTON HEALTH CARE SYSTEM,MA,21304817,"Posttraumatic stress disorder (PTSD) and mild traumatic brain injury (mTBI) are common and disabling conditions affecting many veterans of recent deployments. Studies suggest that both conditions are associated with the development of central and peripheral oxidative stress (OXS) and inflammation (INF). This study will use magnetic resonance spectroscopy to examine associations of PTSD, mTBI, and their interaction with neuroimaging measures of OXS and INF. We will interrogate genes in the OXS and INF pathways to identify loci that account for individual differences in these associations. This proposal seeks to address a gap in the diagnosis and treatment of veterans by identifying neurometabolic signatures and genetic pathways associated with mTBI and PTSD.",3155194; ,"MILLER, MARK W;",,1/1/2018,12/31/2021,Address; Affect; Biological Markers; Blood; Brain region; C-reactive protein; Chronic; Clinical assessments; Clinical Protocols; cohort; Data; Development; Diagnosis; Freedom; Future; Gamma-glutamyl transferase; Genes; Genetic; genetic analysis; Genetic Variation; genome-wide; genomic data; Genomics; Genotype; Glutathione; Goals; Human; in vivo; indexing; Individual Differences; Inflammation; Inositol; interest; Intervention; Magnetic Resonance Imaging; Magnetic Resonance Spectroscopy; Measures; Medial; Methods; mild traumatic brain injury; Molecular Genetics; Molecular Target; Motor Cortex; N-acetylaspartate; Neurobiology; neuroimaging; operation; Oxidative Stress; Pathway interactions; Peripheral; Pharmacology; Phenotype; Plasma; Post-Traumatic Stress Disorders; Prefrontal Cortex; Process; Recording of previous events; relating to nervous system; Research Personnel; Risk; risk variant; Scanning; Serum; Source; Technology; Thick; Veterans; virtual; ,Magnetic Resonance Spectroscopy and Genetic Analysis of Oxidative Stress in OEF/OIF Veterans with PTSD and TBI,1586,NURC,Neurobiology C ,,A1,1,,,,
9453534,U01,AI,1,N,2/19/2018,2/20/2017,1/31/2019,855,U01AI135940,SCHOOLS OF PUBLIC HEALTH,RFA-AI-16-086,1U01AI135940-01,NIAID:1077403\,Non-SBIR/STTR RPGs,2018,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,,BOSTON,UNITED STATES,MICROBIOLOGY/IMMUN/VIROLOGY,7,149617367,US,3212904,HARVARD SCHOOL OF PUBLIC HEALTH,MA,21156028,"Narrative HIV-infected children who initiate antiretroviral treatment (ART) in the first week of life may have both low viral reservoir and limited viral diversity, and therefore represent an ideal population to evaluate strategies other than ART for maintaining viral suppression. This study will determine whether the broadly neutralizing antibody VRC01 can maintain viral suppression in early-treated children for a period of 24 weeks off ART, and will characterize changes in viral reservoir and immune responses at each step of the intervention. The study will be offered to children participating in the Early Infant Treatment Study in Botswana who have received at least 96 weeks of ART.",1872615; 8313957; 6079721 (contact); ,"KURITZKES, DANIEL R.; LICHTERFELD, MATHIAS ; SHAPIRO, ROGER L (contact);","MILLER, JUDITH A",2/20/2017,1/31/2023,adaptive immune response; Address; Adult; Adverse event; Aftercare; Anti-Retroviral Agents; Antibodies; Antiviral Agents; Autologous; base; Biological Assay; Birth; Botswana; CD4 Positive T Lymphocytes; Cells; Characteristics; Child; Chromosomes; Clinical; Clinical Data; Clinical Research; Clinical Trials; Clinical Virology; cohort; Complex; Control Groups; Coupled; Data; design; Development; Developmental Delay Disorders; DNA; Drug Kinetics; Eligibility Determination; Enrollment; Evolution; Frequencies; Gene Expression; Genome; Growth; HIV; HIV-1; Homeostasis; Hour; Immune; immune activation; Immune response; Immunologic Markers; Immunologics; Immunotherapy; improved; Infant; Infection; Infusion procedures; Injection of therapeutic agent; Intervention; intrapartum; Kinetics; Length; Life; Maintenance; Maintenance Therapy; Measurement; Monitor; Monoclonal Antibodies; Morbidity - disease rate; mortality; neutralizing antibody; novel; novel strategies; open label; Outcome; Participant; pediatric human immunodeficiency virus; pediatric patients; Pharmaceutical Preparations; Phase; Phenotype; Plasma; Population; Recruitment Activity; research clinical testing; Research Infrastructure; Residual state; RNA; Safety; Severities; Site; T-Lymphocyte; Therapeutic; Time; Toxic effect; transcriptome sequencing; treatment effect; treatment response; Variant; Viral; viral rebound; Viral reservoir; virology; Withdrawal; ,A clinical trial to evaluate the impact of broadly neutralizing antibody VRC01 on HIV viral reservoir and maintenance of suppression in a cohort of early-treated children in Botswana,135940,ZAI1,Special Emphasis Panel ,,,1,923248,154155,1077403,
9462114,R44,EB,5,N,2/19/2018,2/1/2018,1/31/2019,286,R44EB021704,,RFA-HL-15-008,5R44EB021704-03,NIBIB:744050\,SBIR-STTR RPGs,2018,NATIONAL INSTITUTE OF BIOMEDICAL IMAGING AND BIOENGINEERING,,GREENVILLE,UNITED STATES,,4,607554099,US,10007065,"KIYATEC, INC.",SC,296054255,"Project Narrative The transfusion of platelets is a major component of the treatment of cancer patients undergoing chemotherapy and/or bone marrow transplants, trauma patients, sepsis, and battlefield injuries. However, due to a complete reliance upon donors as the only current approved source of platelets, and the strict, short shelf-life and storage conditions of donor- derived platelets, current supplies are not sufficient to meet increased needs as the population ages and may not be readily available in remote locations. We are proposing to overcome the challenges of supply and demand by manufacturing a ready source of platelets from a renewable source of cells that eliminate the need for donors.",10992174; ,"DESROCHERS, TERESA MARIE;","SELIMOVIC, SEILA",8/24/2015,1/31/2019,Adopted; Age; Animal Model; biomaterial compatibility; Biomedical Engineering; Bioreactors; Blood Platelet Disorders; Blood Platelets; blood product; Blood specimen; Bone Marrow; Bone Marrow Transplantation; Cancer Patient; cancer therapy; CD34 gene; cell growth; Cell Line; Cells; chemotherapy; Clinic; Clinical; clinically relevant; commercialization; cost; cost effective; Cyclic GMP; Defect; Development; efficacy study; Ensure; FDA approved; Flow Cytometry; Future; Goals; Guanosine Triphosphate; Guidelines; Hematopoietic; Hemorrhage; Human; improved; In Vitro; in vivo; induced pluripotent stem cell; Injury; Life; Malignant Neoplasms; manufacturing process; Megakaryocytes; Methods; mimetics; Modeling; Modification; Morbidity - disease rate; mortality; Mus; patient population; Patients; Perfusion; peripheral blood; Phase; Platelet Count measurement; Platelet Transfusion; Ploidies; Population; precursor cell; Production; Protocols documentation; remote location; Reverse Transcriptase Polymerase Chain Reaction; Safety; safety testing; scaffold; scale up; Sepsis; Silk; Source; Stem cells; Sterility; Support System; System; Techniques; Technology; Testing; Tissue Engineering; Transfusion; Translating; Translations; Trauma; Trauma patient; Umbilical Cord Blood; Validation; Work; ,"he 3D Platelet Bank: A Clinical-grade, Scalable, 3D Microbioreactor Bone Marrow Mimetic for Platelet Production",21704,ZHL1,Special Emphasis Panel ,,,3,,,744050,
9469384,F30,CA,1,N,2/13/2018,2/22/2018,2/20/2019,398,F30CA224931,,PA-16-305,1F30CA224931-01,NCI:49044\,"TRAINING, INDIVIDUAL",2018,NATIONAL CANCER INSTITUTE,,BRONX,UNITED STATES,,14,79783367,US,10039582,"ALBERT EINSTEIN COLLEGE OF MEDICINE, INC",NY,104611975,"PROJECT NARRATIVE  Evasion of the immune system is a key aspect of cancer progression. A common means of immune escape is expression of coinhibitory immune checkpoints of the B7-CD28 families, molecules that suppress the anti-tumor immune response. These molecules are of great clinical relevance, and are such attractive targets for immunotherapeutics that 7 drugs targeting these pathways have been approved by the FDA in the last six years. B7x is a newly discovered immune checkpoint that inhibits T-cell function and is overexpressed in a wide variety of human cancers. Thus, we propose here to elucidate the regulation and function of B7x in tumor progression, and to establish it as a promising target for cancer immunotherapy.",12326867; ,"JOHN, PETER ;","DAMICO, MARK W",2/22/2018,2/21/2022,Address; advanced disease; Aftercare; anti-cancer therapeutic; Antigens; base; Binding; Brain; Breast; cancer cell; cancer immunotherapy; Cancer Model; cancer therapy; Cause of Death; CD276 gene; CD28 gene; CD80 gene; Cell Line; Cell physiology; Cells; Cessation of life; Clinic; Clinical; clinically relevant; Colon Carcinoma; Combined Modality Therapy; cytokine; Cytotoxic T-Lymphocyte-Associated Protein 4; Data; Development; Disease; Drug Targeting; Effector Cell; efficacy testing; Esophagus; Experimental Models; Family; FDA approved; Generations; Goals; HIF1A gene; Human; Human Cloning; Hypoxia; Immune; Immune Checkpoint; Immune checkpoint inhibitor; Immune Evasion; Immune response; Immune system; Immunity; Immunologic Memory; Immunologic Surveillance; Immunosuppressive Agents; Immunotherapeutic agent; Immunotherapy; In Vitro; in vivo; in vivo Model; Incubated; Infiltration; Kidney; Ligands; Lung; Lymphocyte; Malignant Neoplasms; Mediating; member; Metastatic Neoplasm to the Lung; Modeling; Monoclonal Antibodies; mouse model; Mus; mutant mouse model; Myelogenous; Neoplasm Metastasis; new therapeutic target; Outcome; Ovary; overexpression; Pancreas; Pathway interactions; Patients; PDCD1LG1 gene; Play; Population; prevent; Production; Prostate; receptor; Recurrence; Regulation; Role; Signal Pathway; Signal Transduction; Skin; SLEB2 gene; Suppressor-Effector T-Lymphocytes; T cell response; T memory cell; T-Cell Proliferation; T-Lymphocyte; targeted treatment; Testing; Therapeutic; therapeutic evaluation; Therapeutic Intervention; Treatment Efficacy; tumor; Tumor Immunity; tumor microenvironment; tumor progression; Tumor stage; tumorigenesis; United States; VTCN1 gene; Work; ,B7x in Cancer: Mechanisms and Therapies,224931,ZRG1,Special Emphasis Panel ,,,1,49044,,49044,
9524509,R01,DE,1,N,2/20/2018,2/1/2018,1/31/2019,121,R01DE027538,SCHOOLS OF ARTS AND SCIENCES,PA-16-160,1R01DE027538-01A1,NIDCR:391875\,Non-SBIR/STTR RPGs,2018,NATIONAL INSTITUTE OF DENTAL & CRANIOFACIAL RESEARCH,,PASADENA,UNITED STATES,NONE,27,9584210,US,1073501,CALIFORNIA INSTITUTE OF TECHNOLOGY,CA,911250001,"Public Health Relevance Statement Neural crest and ectodermal placode cells are both transient embryonic progenitor cells that arise from the neural plate border. They then either invaginate or undergo an epithelial to mesenchymal transition, undergo reshaping or migration and differentiate into various derivatives ranging from ganglia and sensory organs of the peripheral nervous system to (in the case of neural crest) bone and cartilage of the face, cornea of the eye to pigmentation of the body. About 10% of human birth defects, such as CHARGE or DiGeorge syndromes or Hirschprung's disease, affect early neural crest or placode development. However, the molecular mechanisms underlying these defects are largely unknown. Several cancers also originate from the neural crest including the peripheral nervous system derived neuroblastoma, the most common malignancy of infancy, as well as melanoma, pheocromocytoma and other endocrine tumor types. The proposed experiments promise to illuminate the molecular and cellular processes that result in early formation of neural crest and ectodermal placode cells and their derivatives. The results of this study may inform upon diagnosis, therapeutic intervention and also yield approaches guiding maintenance of neural crest and placodal stem cells for the purpose of repair and regeneration. .",1858016; ,"BRONNER, MARIANNE ;","SCHOLNICK, STEVEN",2/1/2018,1/31/2023,Affect; base; bone; Cartilage; Cell Lineage; Cell physiology; cell type; Cells; Cephalic; Characteristics; CHARGE syndrome; Chick Embryo; Competence; Congenital Abnormality; Cornea; Coupled; Data; Data Set; Defect; Development; Diagnosis; DiGeorge Syndrome; Disease; Dissection; Ear; Ectoderm; Embryo; Endocrine Gland Neoplasms; Enhancers; epithelial to mesenchymal transition; Equilibrium; experimental study; Eye; Face; Fluorescent in Situ Hybridization; Ganglia; Gastrula; Gene Expression; Gene Expression Profiling; Genes; Genetic Transcription; Head; Human; Image; Individual; infancy; Injection of therapeutic agent; Lateral; lens; Maintenance; Malignant Neoplasms; Medial; Mediating; melanoma; migration; Molecular; Molecular Profiling; multipotent cell; Natural regeneration; nerve stem cell; Neural Crest; Neural Crest Cell; neural plate; Neural tube; Neuraxis; Neuroblastoma; Neurons; Neurula; Nose; novel; Organ; Peripheral Nervous System; Pigmentation physiologic function; pluripotency; Population; Protein Analysis; protein expression; public health relevance; relating to nervous system; repaired; Reporter; Resolution; rhodamine dextran; Sensory; Signal Transduction; single molecule; Stem cells; Structure; Techniques; Testing; Textbooks; Therapeutic Intervention; Time; Transcript; transcription factor; transcriptome sequencing; ,Cell lineage and transcriptional analysis of the vertebrate neural plate border,27538,DEV2,Development - 2 Study Section ,,A1,1,237500,154375,391875,
9541316,F31,DC,1,N,1/19/2018,2/19/2018,2/18/2019,173,F31DC016811,SCHOOLS OF ARTS AND SCIENCES,PA-16-309,1F31DC016811-01A1,NIDCD:44044\,"TRAINING, INDIVIDUAL",2018,NATIONAL INSTITUTE ON DEAFNESS AND OTHER COMMUNICATION DISORDERS,,TEMPE,UNITED STATES,OTHER BASIC SCIENCES,9,943360412,US,488301,ARIZONA STATE UNIVERSITY-TEMPE CAMPUS,AZ,852876011,"Project Narrative The mammalian olfactory bulb is involved in neurodegenerative, mood, and substance abuse disorders. Understanding how the olfactory system functions can lead to better understanding and treatment. Rigorously validated, biophysically detailed computer models provide mechanistic understanding of neural systems, which allows accurate simulations of common (e.g. pharmacological, surgical, and implant) medical intervention modalities.",14530749; ,"BIRGIOLAS, JUSTAS ;","RIVERA-RENTAS, ALBERTO L",2/19/2018,2/18/2020,Affect; Anosmia; Apical; Auditory system; Biophysical Process; Biophysics; cell behavior; Cell model; Cells; Color; Computer Simulation; Coupled; Data; Dendrites; Disease; Fingerprint; Frequencies; Future; Goals; granule cell; Impairment; Implant; information processing; Interneurons; Intervention; Ion Channel; Language; Lateral; Lead; Link; Medical; Membrane; Mentorship; mitral cell; Modality; Modeling; Moods; Morphology; Motion; Motor; Nature; Nerve Degeneration; network models; neuronal cell body; Neurosciences; Odors; olfactory bulb; olfactory bulb glomeruli; Olfactory Cortex; Olfactory Pathways; Operative Surgical Procedures; Output; parallel processing; Parkinson Disease; Pathway interactions; Pattern Recognition; Pharmaceutical Preparations; Pharmacology; Principal Investigator; Property; Publishing; relating to nervous system; repository; Research; Research Personnel; response; Role; sensory system; simulation; Smell Perception; sound; Spinal Cord; Stimulus; Substance abuse problem; Synapses; System; Testing; Visual system structure; Work; ,Integrated understanding of tufted and mitral pathways in the olfactory bulb,16811,ZDC1,Special Emphasis Panel ,,A1,1,44044,,44044,
9559768,K24,AI,2,N,2/19/2018,2/19/2018,1/31/2019,855,K24AI098627,SCHOOLS OF MEDICINE,PA-16-206,2K24AI098627-06,NIAID:184264\,OTHER RESEARCH-RELATED,2018,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,,NEW YORK,UNITED STATES,INTERNAL MEDICINE/MEDICINE,12,60217502,US,1514803,WEILL MEDICAL COLL OF CORNELL UNIV,NY,100654805,"The goals of this K24 proposal are to train physician scientists in the conduct of patient - oriented research in Haiti and in Tanzania and to conduct a new study on urine biomarkers for tuberculosis diagnosis in HIV-infected adults in Haiti. United States trainees will spend ~60% of their time at international research sites in Haiti or Tanzania, which have on-site Weill Cornell faculty, long-standing international collaborators, and outstanding environments for research training. All the projects have patient-oriented research on AIDS and TB as their focus with both clinical and laboratory aspects and offer trainees broad experience through the conduct of a mentored research project.",2053972; ,"FITZGERALD, DANIEL W;","HUEBNER, ROBIN E",4/1/2012,1/31/2023,Acquired Immunodeficiency Syndrome; Address; Adherence; Adolescent; Adult; Africa; Age; arm; bactericide; Biological Markers; Cardiovascular Diseases; Caring; case control; Cell Wall; Cells; Child; Cigarette; Clinic; Clinical; Clinical Trials; cohort; Communicable Diseases; Data; Diabetes Mellitus; Diagnosis; Diagnostic; Environment; Epidemiology; experience; Faculty; Fellowship; Fellowship Program; Female; Female Adolescents; Foundations; Functional disorder; Funding; Future; Genetic; Genital system; Genitourinary system; Genus Mycobacterium; girls; global health; Goals; Growth; Haiti; Haitian; HIV; HIV Infections; HIV-infected adolescents; Hypertension; improved; Incidence; Individual; Infant; Infection; Inflammation; Innate Immune System; innovation; Internal Medicine; International; Kidney; Knowledge; Laboratories; Leadership; Learning; Lipids; liquid chromatography mass spectrometry; Mentors; microbiome; Modeling; Multi-Institutional Clinical Trial; Multiple drug resistant Mycobacteria Tuberculosis; mycobacterial; Mycobacterium tuberculosis; National Institute of Allergy and Infectious Disease; Nested Case-Control Study; nitazoxanide; novel therapeutics; Obesity; Outcome; patient oriented research; Patients; peer; Pharmaceutical Preparations; phase II trial; Physicians; Pilot Projects; Pregnant Women; programs; Prophylactic treatment; Pulmonary Tuberculosis; Randomized; randomized trial; Research; Research Project Grants; Research Training; Resuscitation; Risk; Risk Factors; Role; Schistosomiasis; Scientist; Sensitivity and Specificity; Site; Social isolation; standard care; Suggestion; Symptoms; Tanzania; Technology; Therapeutic Clinical Trial; Therapeutic Trials; Time; Training; Training Programs; translational study; Tuberculosis; tuberculosis immunity; United States; United States National Institutes of Health; Urine; Vietnam; virology; Visit; young woman; ,Global Health Research Training in HIV and Tuberculosis,98627,AIDS,Acquired Immunodeficiency Syndrome Research Review Committee ,,,6,170615,13649,184264,
