APPLICATION_ID,ACTIVITY,ADMINISTERING_IC,APPLICATION_TYPE,ARRA_FUNDED,AWARD_NOTICE_DATE,BUDGET_START,BUDGET_END,CFDA_CODE,CORE_PROJECT_NUM,ED_INST_TYPE,FOA_NUMBER,FULL_PROJECT_NUM,FUNDING_ICs,FUNDING_MECHANISM,FY,IC_NAME,NIH_SPENDING_CATS,ORG_CITY,ORG_COUNTRY,ORG_DEPT,ORG_DISTRICT,ORG_DUNS,ORG_FIPS,ORG_IPF_CODE,ORG_NAME,ORG_STATE,ORG_ZIPCODE,PHR,PI_IDS,PI_NAMEs,PROGRAM_OFFICER_NAME,PROJECT_START,PROJECT_END,PROJECT_TERMS,PROJECT_TITLE,SERIAL_NUMBER,STUDY_SECTION,STUDY_SECTION_NAME,SUBPROJECT_ID,SUFFIX,SUPPORT_YEAR,DIRECT_COST_AMT,INDIRECT_COST_AMT,TOTAL_COST,TOTAL_COST_SUB_PROJECT
9437422,R21,NS,1,N,9/22/2017,9/25/2017,8/31/2018,853,R21NS105043,BIOMED ENGR/COL ENGR/ENGR STA,PA-16-161,1R21NS105043-01,NINDS:235500\,Non-SBIR/STTR RPGs,2017,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,,DAVIS,UNITED STATES,BIOMEDICAL ENGINEERING,3,47120084,US,577503,UNIVERSITY OF CALIFORNIA AT DAVIS,CA,956186153,,9764035; ,"SRINIVASAN, VIVEK JAY;","BABCOCK, DEBRA J.",9/25/2017,8/31/2019,absorption; Address; base; Biological; Blood flow; Brain; Brain Injuries; Cardiac Surgery procedures; Cerebrovascular Circulation; Characteristics; Clinical; clinical translation; Cognitive Science; cost; cranium; Data; data acquisition; Development; Devices; Diffuse; Environment; FDA approved; Flowmetry; Frequencies; Future; Hemoglobin; Human; Hypercapnia; Hyperoxia; Hypoxia; in vivo; indexing; instrument; Interferometry; Length; Light; light intensity; Lighting; Location; Measurable; Measurement; Measures; Metabolism; Methods; Monitor; Muscle; Near-Infrared Spectroscopy; new technology; non-invasive monitor; Optics; Oxygen; Oxygen saturation measurement; Perfusion; Photons; portability; Property; prototype; Research; Resolution; Risk; Rodent; Safety; Scalp structure; Specificity; Spectrum Analysis; success; System; Technology; Testing; Time; tissue phantom; Tissues; tool; Translations; Travel; tumor; virtual; Work; ,Interferometric Near-Infrared Spectroscopy for Tissue Flowmetry and Oximetry,105043,NOIT,Neuroscience and Ophthalmic Imaging Technologies Study Section ,,,1,150000,85500,235500,
9438041,U48,DP,3,N,9/21/2017,9/30/2017,9/29/2018,135,U48DP005013,SCHOOLS OF NURSING,RFA-DP-17-005,3U48DP005013-04S3,NCCDPHP:250000\,OTHERS,2017,NATIONAL CENTER FOR CHRONIC DISEASE PREV AND HEALTH PROMO,,SEATTLE,UNITED STATES,OTHER HEALTH PROFESSIONS,7,605799469,US,9087701,UNIVERSITY OF WASHINGTON,WA,981959472,"PROJECT NARRATIVE Cancer prevention and control programs are increasingly using patient navigation as an evidence-based approach to facilitate continuity and quality of care among vulnerable patients, but not much is known about patient navigators' scope and context of practice. The primary aim of this study is to characterize patient navigators working with the National Breast and Cervical Early Detection Program and Colorectal Cancer Control Program, including their background, roles and responsibilities, work environment, and training and technical assistance needs. The proposed activities will advance the science of patient navigator interventions and support efforts to scale-up and optimize delivery of navigation activities.",11511211; ,"BARRINGTON, WENDY ELIZABETH;",,9/30/2014,9/29/2019,,Health Promotion and Disease Prevention Research Center,5013,ZDP1,Special Emphasis Panel ,,S3,4,,,250000,
9441436,U01,DK,1,N,9/15/2017,9/25/2017,5/31/2018,847,U01DK116099,SCHOOLS OF MEDICINE,RFA-DK-16-025,1U01DK116099-01,NCMHD:46154\NIDDK:231666\,Non-SBIR/STTR RPGs,2017,NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE AND KIDNEY DISEASES,,ATLANTA,UNITED STATES,SURGERY,5,66469933,US,2384501,EMORY UNIVERSITY,GA,303224250,"PUBLIC HEALTH NARRATIVE STATEMENT: This study will improve the public health by determining if transplanted kidneys from African American donors who have two specific copies of variants of the apolipoprotein L1 gene (called APOL1) fail more rapidly than kidneys donated by African Americans without two variant copies of these genes. Should this study confirm the negative impact of the variant APOL1 genes this information would be very helpful for transplant professionals counseling patients in need of kidney transplantation about the benefits and risks of accepting a kidney transplant from a donor with two variant copies of APOL1 versus waiting for a transplant from a different donor at a later time. This study will also determine whether otherwise healthy African American patients who have these genes can safely be living kidney donors, or whether the presence of the two APOL gene variants increases their risk of kidney disease so much that they cannot safely donate.",1912558; 12526076 (contact); ,"NEWELL, KENNETH A.; PASTAN, STEPHEN  (contact);","NARVA, ANDREW ",9/25/2017,5/31/2022,Accounting; Address; Adherence; African American; Allografting; Antibodies; APOL1 gene; Apolipoproteins; Area; Benefits and Risks; Biopsy; Blood; Blood donor; Blood specimen; Caucasians; Chronic Kidney Failure; Clinical; Clinical Data; Cohort Studies; Comorbidity; Counseling; Data; Data Element; Donor person; Eligibility Determination; End stage renal failure; Enrollment; Environmental Risk Factor; Evaluation; Event; follow-up; Future; Genes; Genetic; genetic variant; Genotype; Goals; graft failure; Graft Survival; hazard; Health; high risk; Hypertension; imaging study; Immunosuppressive Agents; improved; Individual; Infection; Inferior; Injury; Institutes; Intervention; Kidney; kidney allograft; Kidney Diseases; Kidney Transplantation; Laboratories; Living Donors; Morbidity - disease rate; Organ Procurements; Outcome; Outcome Measure; Patient-Focused Outcomes; Patients; Population; Prevalence; primary outcome; programs; prospective; Prospective Studies; Proteinuria; Public Health; racial disparity; Regimen; Renal function; Reporting; repository; Risk; risk variant; Sampling; secondary outcome; Services; sharing data; Specimen; Structure; Time; Transplant Recipients; Transplantation; United Network for Organ Sharing; Universities; UPK3 gene; Variant; Virus Diseases; Work; ,Studying APOL1 Following Transplantation (SAF-T): the Emory APOLLO Clinical Center Consortium,116099,ZDK1,Special Emphasis Panel ,,,1,178090,99730,277820,
9442580,U19,NS,1,N,9/25/2017,9/25/2017,6/30/2018,853,U19NS104590,SCHOOLS OF MEDICINE,RFA-NS-17-018,1U19NS104590-01,NINDS:2567075\,Non-SBIR/STTR RPGs,2017,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,,STANFORD,UNITED STATES,NEUROSURGERY,18,9214214,US,8046501,STANFORD UNIVERSITY,CA,943041222,"We propose to make the first attempt to fully understand a cognitively important event, called memory replay, in terms of the detailed properties of the brain cells involved. We will use cutting-edge large- scale recording technologies to study and manipulate identified cell types in behaving animals, and we will construct the first full-scale computational of model of the brain area that produces the memory replay in which every cell is explicitly simulated. These powerful new approaches are likely to yield major insights into the principles by which the interactions of neurons gives rise to cognitive function, with important implications for memory disorders.",1890898; 1879866; 10796854; 2123605; 1896710 (contact); ,"BUZSAKI, GYORGY ; LISMAN, JOHN E; LOSONCZY, ATTILA ; SCHNITZER, MARK J; SOLTESZ, IVAN  (contact);","GNADT, JAMES W",9/25/2017,6/30/2022,Address; Affect; Animals; Area; awake; Behavior; Behavioral; biophysical model; Brain; brain cell; Cell Nucleus; cell type; Cells; Cognition; Cognitive; cognitive function; Communities; Comorbidity; Computer Simulation; Dendrites; dentate gyrus; entorhinal cortex; Event; experimental study; granule cell; Hippocampus (Brain); insight; Interneurons; Invertebrates; Learning; Medial; Mediating; Memory; memory consolidation; Memory Disorders; Methods; Modeling; Molecular; Monitor; nervous system disorder; network architecture; Neurons; neuropsychiatric disorder; Neurosciences; novel strategies; Optics; Output; Pathway interactions; Pattern; Play; Positioning Attribute; Process; Property; Pyramidal Cells; relating to nervous system; Research; Resources; Role; Route; segregation; Signal Transduction; spatial memory; Speed; supercomputer; System; Technology; Testing; therapy design; voltage; way finding; Work; ,Towards a Complete Description of the Circuitry Underlying Sharp Wave-Mediated Memory Replay,104590,ZNS1,Special Emphasis Panel ,,,1,2047517,519558,2567075,
9442581,U19,NS,1,N,9/25/2017,9/30/2017,8/31/2018,,U19NS104590,,RFA-NS-17-018,1U19NS104590-01,NINDS:183613\,Non-SBIR/STTR RPGs,2017,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,,STANFORD,UNITED STATES,,18,9214214,US,8046501,STANFORD UNIVERSITY,CA,943041222,,1896710; ,"SOLTESZ, IVAN ;",,,,Advisory Committees; base; BRAIN initiative; Collaborations; Communication; Communities; Computer Simulation; Data; Data Science; Ensure; Evaluation; Experimental Models; Fostering; Goals; Grant; Human Resources; Individual; Institution; Laboratories; Leadership; Mediating; meetings; member; Memory; Monitor; outreach; Persons; Play; programs; Research; Research Personnel; Resources; Schedule; sharing data; synergism; Time; TimeLine; United States National Institutes of Health; Universities; Work; ,Administrative Core,104590,ZNS1,Special Emphasis Panel ,7982,,1,172105,11508,,183613
9442582,U19,NS,1,N,9/25/2017,9/30/2017,8/31/2018,,U19NS104590,,RFA-NS-17-018,1U19NS104590-01,NINDS:222356\,Non-SBIR/STTR RPGs,2017,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,,STANFORD,UNITED STATES,,18,9214214,US,8046501,STANFORD UNIVERSITY,CA,943041222,,1896710; ,"SOLTESZ, IVAN ;",,,,base; Collaborations; Communities; computational neuroscience; Computer Simulation; Computer software; Data; data acquisition; data format; data management; Data Science; Data Set; Data Storage and Retrieval; Development; Ensure; experimental study; feeding; Goals; Hippocampus (Brain); Mediating; member; Memory; Methods; network models; Neurons; open source; Outcome; Play; Property; Reproducibility; Research; Research Project Grants; Research Support; Resources; Series; sharing data; simulation; Software Framework; Software Tools; support tools; Testing; Time; Universities; ,Data Science Resource Core,104590,ZNS1,Special Emphasis Panel ,7983,,1,196782,25574,,222356
9444086,K01,TW,1,N,9/20/2017,9/25/2017,6/30/2018,989,K01TW010829,,PAR-17-002,1K01TW010829-01,FIC:136081\,OTHER RESEARCH-RELATED,2017,FOGARTY INTERNATIONAL CENTER,,PROVIDENCE,UNITED STATES,,1,75710996,US,6959701,RHODE ISLAND HOSPITAL,RI,29034923,"PROJECT NARRATIVE Adolescents, who comprise a significant portion of tuberculosis (TB) cases globally, have demonstrated poor TB treatment adherence?which has dire consequences not only for the patients themselves but also for individuals to whom they may transmit the infection. Despite this public health problem, no published studies have examined adolescent-specific predictors of adherence to TB therapy. The proposed research?which will take place in Peru?aims to develop a clinical prediction rule to identify adolescents at risk of poor TB treatment adherence, thus paving the way for targeted interventions to mitigate modifiable risk factors. !",14746980; ,"CHIANG, SILVIA SHINPEI;","LEVINTOVA, MARYA ",9/25/2017,6/30/2022,19 year old; Address; Adherence; Adolescent; adolescent health; Adverse drug event; age group; Area; Attitude; base; Biomedical Research; Biometry; Body mass index; career development; Caring; Childhood; Clinical; clinical application; Clinical Management; Clinical Research; Cognitive; cohort; Communicable Diseases; Comorbidity; Country; Data; Data Collection; Data Set; Decision Analysis; Decision Modeling; Derivation procedure; Development; Dimensions; Disease; Dose; Drug resistance in tuberculosis; Epidemiology; experience; Failure; follow-up; Funding; global health; Goals; Health; Health Personnel; high risk; high-risk adolescents; Hospitals; improved; improved outcome; Incidence; Individual; Infection; Instruction; International; Intervention; Interview; Knowledge; Measures; Medical; Mentored Research Scientist Development Award; Mentors; Mentorship; Modeling; modifiable risk; Newly Diagnosed; novel strategies; Outcome; Parents; Participant; patient oriented; patient oriented research; Patients; pediatrician; Performance; Persons; Peru; Pharmaceutical Preparations; Physicians; Poverty; Predictive Value; programs; prospective; Prospective cohort; psychologic; Public Health; Publishing; Pulmonary Tuberculosis; Recruitment Activity; Regimen; Regression Analysis; Relapse; Reporting; Research; Research Design; Research Personnel; Research Project Grants; Rhode Island; Risk; Risk Factors; Scientist; Sensitivity and Specificity; Severity of illness; skills; social; social stigma; Structure; Sum; Supervision; Surveys; Teenagers; tool; Training; Translational Research; transmission process; Travel; treatment adherence; Treatment Failure; Tuberculosis; tuberculosis treatment; United States National Institutes of Health; Validation; Work; World Health Organization; Writing; ,Teens on TB Treatment:  Predicting Adherence through Clinical Decision Analysis,10829,ICP1,International and Cooperative Projects - 1 Study Section ,,,1,126514,9567,136081,
9444898,U54,CA,1,N,9/25/2017,9/30/2017,8/31/2019,353,U54CA224019,SCHOOLS OF MEDICINE,RFA-CA-17-009,1U54CA224019-01,NCI:2309994\,RESEARCH CENTERS,2017,NATIONAL CANCER INSTITUTE,,PORTLAND,UNITED STATES,ANATOMY/CELL BIOLOGY,3,96997515,US,6297007,OREGON HEALTH & SCIENCE UNIVERSITY,OR,972393098,"PROJECT NARRATIVE ? Overall Most patients with acute myeloid leukemia (AML) eventually die when their disease becomes resistant to conventional or even newer treatments. Our proposed studies will shed light on the mechanisms of drug resistance, both within the tumor and in the surrounding environment. This knowledge will help identify more effective therapies ? involving combinations of two drugs ? that will avoid drug resistance and provide better outcomes for patients with AML.",1894087; 9439103 (contact); ,"DRUKER, BRIAN J; TYNER, JEFFREY WALLACE (contact);","DOYLE, LAURENCE A",9/30/2017,8/31/2019,Acute Myelocytic Leukemia; Automobile Driving; Back; base; BCL2 gene; Biological Assay; Biology; Bone Marrow; candidate validation; cell growth; Cell Line; Cells; Chemotherapy-Oncologic Procedure; Clinic; clinical investigation; clinical translation; Clinical Trials; Clustered Regularly Interspaced Short Palindromic Repeats; cohort; Collaborations; Collection; combinatorial; Combined Modality Therapy; Complex; Computer Analysis; cytokine; Data; Data Set; Development; Diagnostic; Disease; drug candidate; Drug Combinations; Drug Kinetics; Drug resistance; drug sensitivity; drug testing; effective therapy; Environment; Evaluation; Event; exome; experimental study; FLT3 gene; functional genomics; Future; Gene Targeting; Genes; Genetic; genome-wide; genomic profiles; Genomics; Goals; Hematologic Neoplasms; Immune; Immune Checkpoint; Immunophenotyping; improved; improved outcome; in vivo; Inflammatory; innovation; Knowledge; Lesion; leukemia; Light; Malignant Neoplasms; MEKs; Modeling; mortality; mouse model; Natural immunosuppression; neoplastic cell; novel; novel drug combination; novel strategies; Pathway interactions; Patient-Focused Outcomes; Patients; personalized medicine; Pharmaceutical Preparations; Plasma; Population; pre-clinical; programs; prospective; Research Personnel; Resistance; resistance mechanism; Resolution; response; Sampling; Signal Pathway; Signal Transduction; small molecule; standard of care; Stromal Cells; T-Lymphocyte; targeted agent; targeted treatment; Testing; Therapeutic; therapy outcome; therapy resistant; transcriptome sequencing; Translating; treatment strategy; tumor; Validation; Vision; Work; Xenograft procedure; ,Tumor Intrinsic and Microenvironmental Mechanisms Driving Drug Combination Efficacy and Resistance in AML,224019,ZCA1,Special Emphasis Panel ,,,1,1499996,809998,2309994,
9444901,U54,CA,1,N,9/25/2017,9/1/2017,8/31/2018,,U54CA224019,,RFA-CA-17-009,1U54CA224019-01,NCI:727832\,RESEARCH CENTERS,2017,NATIONAL CANCER INSTITUTE,,PORTLAND,UNITED STATES,,3,96997515,US,6297007,OREGON HEALTH & SCIENCE UNIVERSITY,OR,972393098,,9886789; ,"AGARWAL, ANUPRIYA ;",,9/30/2017,8/31/2019,Administrator; Agreement; Automobile Driving; Budgets; Collaborations; Communication; Communities; Data; data resource; Drug Combinations; Drug resistance; drug sensitivity; Ensure; Evaluation; Intellectual Property; Leadership; leukemia; meetings; Office of Administrative Management; operation; Performance; Policies; Preparation; Progress Reports; Recommendation; Research; Resistance; Resource Sharing; response; Scientific Evaluation; sharing data; Specimen; targeted treatment; Time; TimeLine; Travel; tumor; ,Impact of Leukemia Microenvironment on Response to Targeted Therapies in AML,224019,ZCA1,Special Emphasis Panel ,8422,,1,472618,255214,,727832
9445277,R01,MD,1,N,9/26/2017,9/26/2017,6/30/2018,307,R01MD011404,SCHOOLS OF MEDICINE,PA-16-160,1R01MD011404-01A1,NIMHD:543998\,Non-SBIR/STTR RPGs,2017,National Institute on Minority Health and Health Disparities,,PORTLAND,UNITED STATES,FAMILY MEDICINE,3,96997515,US,6297007,OREGON HEALTH & SCIENCE UNIVERSITY,OR,972393098,"Project Narrative  Latino children with asthma have worse outcomes from their condition than non-Hispanic whites. Many demographic and social factors affect the health care of these children, but it is unknown which specific factors most significantly affect the care provided. This project will use a highly innovative, linked database that combines electronic health care data and community information to better understand which factors, including Hispanic subgroup, most heavily affect the care utilized by Latino children with asthma.",10956752; ,"HEINTZMAN, JOHN ;","JAMES, REGINA SMITH",9/26/2017,6/30/2022,Address; Adolescence; Affect; Air Pollution; Ambulatory Care; Asthma; asthmatic; base; built environment; Caring; Child; Child health care; Childhood Asthma; Clinic; Clinical; Clinical Data; Code; Communities; Community Health Centers; Community Health Education; Community Health Networks; Cross-Sectional Studies; Data; Data Linkages; data resource; Data Set; Data Sources; Databases; Diagnosis; Disease; Economics; Electronic Health Record; Environmental Risk Factor; ethnic disparity; evidence base; Geography; health care disparity; health care service; health care service utilization; health data; Health Personnel; Health Services; Health Services Accessibility; Healthcare; healthcare community; Hispanics; Housing; improved; Income; Individual; innovation; Insurance Coverage; Knowledge; Language; Latino; Link; Literature; longitudinal dataset; Low income; Measures; Medical; Methodology; Methods; Mexican; Morbidity - disease rate; mortality; Nature; Nomads; Not Hispanic or Latino; novel; Obesity; Outcome; Patients; Pharmaceutical Preparations; point of care; Policies; Policy Maker; Poverty; preference; Prevalence; Preventive service; programs; Provider; Puerto Rican; Quality of Care; Research; Research Personnel; response; Risk; segregation; Severity of illness; social; social health determinants; Subgroup; Surveys; Symptoms; System; Time; Vulnerable Populations; ,BACKGROUND: Bettering Asthma Care in Kids - Geographic Social Determinants Data to Understand Disparities,11404,HDEP,Health Disparities and Equity Promotion Study Section ,,A1,1,411702,132296,543998,
