APPLICATION_ID,ACTIVITY,ADMINISTERING_IC,APPLICATION_TYPE,ARRA_FUNDED,AWARD_NOTICE_DATE,BUDGET_START,BUDGET_END,CFDA_CODE,CORE_PROJECT_NUM,ED_INST_TYPE,FOA_NUMBER,FULL_PROJECT_NUM,FUNDING_ICs,FUNDING_MECHANISM,FY,IC_NAME,NIH_SPENDING_CATS,ORG_CITY,ORG_COUNTRY,ORG_DEPT,ORG_DISTRICT,ORG_DUNS,ORG_FIPS,ORG_IPF_CODE,ORG_NAME,ORG_STATE,ORG_ZIPCODE,PHR,PI_IDS,PI_NAMEs,PROGRAM_OFFICER_NAME,PROJECT_START,PROJECT_END,PROJECT_TERMS,PROJECT_TITLE,SERIAL_NUMBER,STUDY_SECTION,STUDY_SECTION_NAME,SUBPROJECT_ID,SUFFIX,SUPPORT_YEAR,DIRECT_COST_AMT,INDIRECT_COST_AMT,TOTAL_COST,TOTAL_COST_SUB_PROJECT
9415541,P20,GM,1,N,2/16/2018,2/16/2018,1/31/2019,859,P20GM125503,SCHOOLS OF MEDICINE,PAR-16-415,1P20GM125503-01,NIGMS:2238422\,RESEARCH CENTERS,2018,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,,LITTLE ROCK,UNITED STATES,INTERNAL MEDICINE/MEDICINE,2,122452563,US,1471106,UNIV OF ARKANSAS FOR MED SCIS,AR,722057101,"PROJECT NARRATIVE Conditions such as osteoporosis, osteoarthritis, developmental abnormalities, osteomyelitis, and malignancies, such as multiple myeloma and breast cancer negatively affect the skeleton. There is an ongoing need to better understand the causes of these diseases to support the development of more effective and well-tolerated therapies. Comprehensive analyses of the molecular changes that contribute to these conditions may lead to the development of such therapies.",2105531; ,"O'BRIEN, CHARLES A;","GOROSPE, RAFAEL",2/16/2018,1/31/2023,Address; Affect; Animals; Arkansas; Bioinformatics; bone; Bone remodeling; Breast cancer metastasis; Cells; Centers of Research Excellence; Clinical; Clinical Investigator; Data Set; Degenerative polyarthritis; Development; Development Plans; disability; Disease; Doctor of Philosophy; effective therapy; Environment; experience; Faculty; Foundations; Funding; Genetic; genetic analysis; genetic manipulation; Genetic Models; Genome; Goals; Grant; Health; Health Care Costs; Histology; Human; Image; Institutes; Institution; International; Lead; malignant breast neoplasm; Malignant Neoplasms; Medical; Medicine; Mentors; Methods; Molecular Analysis; multidisciplinary; Multiple Myeloma; Mus; Musculoskeletal; Musculoskeletal Diseases; Musculoskeletal System; negative affect; novel; novel therapeutics; operation; Orthopedics; Osteomyelitis; Osteoporosis; Pathologic; Patients; Phenotype; Pilot Projects; Population; Process; professor; programs; Recruitment Activity; Research; Research Infrastructure; Research Personnel; Research Project Grants; Sampling; Science; Scientist; skeletal; Skeleton; success; Teacher Professional Development; Tissues; transcriptome; United States National Institutes of Health; Universities; Work; ,Center for Musculoskeletal Disease Research (CMDR),125503,ZGM1,Special Emphasis Panel ,,,1,1500000,738422,2238422,
9415737,P20,GM,1,N,2/14/2018,12/1/2017,11/30/2018,,P20GM121299,,PAR-16-415,1P20GM121299-01A1,NIGMS:102526\,RESEARCH CENTERS,2018,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,,HUNTINGTON,UNITED STATES,,3,36156615,US,4842001,MARSHALL UNIVERSITY,WV,257558200,,9602906; ,"NORTON, MICHAEL LOUIS;",,2/15/2018,1/31/2023,Address; Affect; Appalachian Region; Atomic Force Microscopy; Award; Binding Proteins; Biological Models; Biomedical Research; Carrier Proteins; Cells; cellular imaging; Centers of Research Excellence; Communities; Complex; Consult; Cues; Custom; design; Development; Disease; Electrons; Elements; Energy Transfer; Evolution; expectation; Experimental Designs; experimental study; Fluorescence; fluorescence imaging; fluorescence microscope; Fluorescence Recovery After Photobleaching; Foundations; Funding; Future; Generations; Goals; Growth; Health; Hypertension; Image; Image Analysis; Imagery; imaging capabilities; Imaging Device; imaging system; Imaging Techniques; Imaging technology; Individual; Institutes; instrumentation; Interdisciplinary Study; Kinetics; Letters; live cell imaging; malformation; Malignant Neoplasms; Manuscripts; Methods; Molecular; Monitor; Obesity; Obesity associated disease; optical imaging; Optics; Pharmacology; Physiological; Population; Preparation; Process; Production; protein transport; Proteins; Publications; Research; Research Personnel; Research Support; Resolution; Resources; response; Role; Sampling; Scanning Probe Microscopy; Science; Sectioning technique; Services; Signal Transduction; single molecule; skeletal; Specialist; Speed; System; Talents; Techniques; Testing; Three-Dimensional Imaging; Tissues; tool; Training; Universities; Use of New Techniques; Visualization software; West Virginia; ,Appalachian Center for Cellular transport in Obesity Related Disorders (ACCORD) Marshall University Imaging Core,121299,ZGM1,Special Emphasis Panel ,8357,A1,1,70659,31867,,102526
9415741,P20,GM,1,N,2/14/2018,12/1/2017,11/30/2018,,P20GM121299,,PAR-16-415,1P20GM121299-01A1,NIGMS:191459\,RESEARCH CENTERS,2018,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,,HUNTINGTON,UNITED STATES,,3,36156615,US,4842001,MARSHALL UNIVERSITY,WV,257558200,,12623930; ,"PEREZ, ISABEL MARIA;",,2/15/2018,1/31/2023,Adult; Affect; Animal Model; Animals; Appalachian Region; Binding Sites; career; Caveolins; Cell Line; Cells; Cellular biology; Centers of Research Excellence; Chronic Kidney Failure; claudin 4; Collection; Country; CRISPR/Cas technology; Development; Disease; Disease Progression; Distal; Endocytosis; Epithelial Cells; feeding; FRAP1 gene; Genetic Transcription; Goals; Human; Hypertension; Hypotension; Impairment; induced pluripotent stem cell; insight; Investigation; Ion Transport; Ions; Kidney; Knock-out; Lateral; Lead; Lipids; Measures; Mediating; Membrane; Mentors; Molecular; Molecular Target; Na(+)-K(+)-Exchanging ATPase; Natriuresis; Nephrons; novel; novel therapeutics; Nutrient; Obesity; Organoids; Outcome; Pathogenesis; Pathway interactions; Permeability; Phosphotransferases; Physiology; Play; Point Mutation; Process; protein complex; Protein Isoforms; Proteins; Reactive Oxygen Species; Recycling; Regulation; Renal tubule structure; Research; Role; salt sensitive; salt sensitive hypertension; Salts; Scientist; Signal Transduction; Site; Sodium Chloride; Structure; Testing; Tight Junctions; trafficking; Transducers; Tubular formation; West Virginia; Work; ,Regulation of Tight Junction Molecular Composition by Na/K-ATPase,121299,ZGM1,Special Emphasis Panel ,8361,A1,1,131950,59509,,191459
9416117,U01,DK,5,N,2/12/2018,2/1/2018,1/31/2019,847,U01DK057078,SCHOOLS OF MEDICINE,RFA-DK-15-501,5U01DK057078-19,NIDDK:425834\,Non-SBIR/STTR RPGs,2018,NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE AND KIDNEY DISEASES,,MEMPHIS,UNITED STATES,PUBLIC HEALTH & PREV MEDICINE,9,941884009,US,578302,UNIVERSITY OF TENNESSEE HEALTH SCI CTR,TN,381034903,"PUBLIC HEALTH RELEVANCE: Weight loss is recommended for overweight and obese individuals with type 2 diabetes, but the long-term effects of such approaches on the issues of greatest concern to older individuals --including mortality, health care utilization and costs, diabetic complications, quality of life, and frailty -- remain untested. The Look AHEAD-Extension will follow approximately 3800 of these individuals for an additional 4 and one half years to determine whether random assignment to an intensive lifestyle intervention focused on weight loss achieved through healthy eating and increased physical activity relative to a control group leads to improved long-term health in later life. This extended follow-up will provide important information about the long-term beneficial effects of a lifestyle intervention in a growing segment of the population-namely those who are older, overweight or obese, and have type 2 diabetes.",6284759; ,"JOHNSON, KAREN C;","EVANS, MARY",9/30/1999,1/31/2021,Address; Adult; Age; Age-Years; Aging; Aging-Related Process; Ancillary Study; Biochemical; Body Weight decreased; Bone Density; Cardiovascular Diseases; Caring; Clinic Visits; Clinical; Clinical Trials; cohort; Comorbidity; Complications of Diabetes Mellitus; Control Groups; cost; cost effective; Data; Data Analyses; Diabetes Mellitus; diabetic; Dimensions; Disease; Education; Elderly; Event; Face; Fatty acid glycerol esters; follow-up; frailty; functional disability; Genetic; Goals; group intervention; Guidelines; Health; Health Care Costs; health care service utilization; Healthcare; healthy aging; Healthy Eating; improved; Incidence; Independent Living; Individual; Intervention; Kidney Diseases; Lead; Life; lifestyle intervention; Long-Term Effects; Longevity; Measures; medical complication; Microvascular Dysfunction; middle age; mortality; Non-Insulin-Dependent Diabetes Mellitus; Obesity; Outcome; outcome prediction; Overweight; Participant; Pathway interactions; Patient-Focused Outcomes; Persons; Phase; Phonation; Physical activity; Physical Function; Population; post intervention; primary outcome; programs; Public Health; public health relevance; Publications; Quality of life; Randomized; Randomized Controlled Clinical Trials; randomized trial; Recording of previous events; Reporting; Research Infrastructure; Research Project Grants; research study; resilience; secondary outcome; Subgroup; Telephone; Testing; Thinness; trial comparing; Uncontrolled Study; Weight; Weight Gain; ,07/16 Action for Health in Diabetes Extension Study Research Project,57078,ZDK1,Special Emphasis Panel ,,,19,293677,132157,425834,
9417686,SC3,GM,1,N,2/12/2018,2/15/2018,1/31/2019,859,SC3GM122735,BIOMED ENGR/COL ENGR/ENGR STA,PAR-16-437,1SC3GM122735-01A1,NIGMS:110250\,OTHER RESEARCH-RELATED,2018,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,,SAN ANTONIO,UNITED STATES,ENGINEERING (ALL TYPES),20,800189185,US,578416,UNIVERSITY OF TEXAS SAN ANTONIO,TX,782490600,"Project Narrative The development of the next generation of smart pacemakers opens up a new frontier in patient care where the patient is ?connected? to the doctor at all times, but this new added feature comes with a cost in terms of battery life. The proposed research addresses this problem and will enable the realization of smart pacemakers with energy efficiency. Using energy efficient design, if the battery life of the pacemakers can be extended by 10 ? 15%, then the frequency of surgical procedures needed to replace these devices can be reduced proportionally which in turn will reduce the associated healthcare cost.",10424645; ,"JOHN, EUGENE B;","KRASNEWICH, DONNA M",2/15/2018,1/31/2022,Address; Algorithms; Architecture; Area; Arithmetic; Arrhythmia; Artificial cardiac pacemaker; base; Cardiac; Cardiovascular Diseases; Cellular Phone; Cessation of life; Code; Communication; Computer software; Computing Methodologies; Consumption; cost; cryptography; Data; Data Compression; data exchange; design; Detection; Development; Devices; Diagnosis; digital; Electrocardiogram; Emergency Situation; encryption; Ensure; Evolution; Extravasation; Frequencies; frontier; Future; Generations; Health Care Costs; Healthcare; Heart; Hospitals; Human; Implant; implantable device; improved; Industry Standard; innovation; Lead; Life; Manufacturer Name; Measures; Memory; Methodology; Methods; Monitor; Morbidity - disease rate; mortality; next generation; novel; operation; Operative Surgical Procedures; Pacemakers; parallelization; Patient Care; Pattern; Performance; Periodicity; Process; Recommendation; Records; Research; seal; Secure; Security; signal processing; Signal Transduction; Structure; Techniques; Testing; Time; United States; user-friendly; voltage; Wireless Technology; Workload; Writing; ,Ultra Low Power Computing for Next Generation Implantable Smart Cardiac Pacemakers,122735,ZGM1,Special Emphasis Panel ,,A1,1,75000,35250,110250,
9417791,P01,AG,1,N,2/13/2018,12/1/2017,11/30/2018,,P01AG055369,,PAR-16-358,1P01AG055369-01A1,NIA:482912\,Non-SBIR/STTR RPGs,2018,NATIONAL INSTITUTE ON AGING,,LOS ANGELES,UNITED STATES,,34,72933393,US,7636101,UNIVERSITY OF SOUTHERN CALIFORNIA,CA,900331036,"PROJECT NARRATIVE We propose to study the healthspan effects of a periodic dietary interventions and investigate the molecular mechanisms linking them to cellular protection and stem cell-based regeneration. We will investigate the effects and mechanism-of-action of a fasting mimicking diet and protein restriction cycles and of inhibition of nutrient signaling genes in cellular protection, multi-system regeneration, and age-related diseases. These studies will contribute to the identification of drugs and dietary interventions to treat, but also prevent, multiple diseases by acting on the aging process and promoting rejuvenation.",6407750; ,"LONGO, VALTER D.;",,,,Adopted; Adverse effects; Age; age related; Age-Years; Aging; Aging-Related Process; Amino Acids; Animals; Autoimmune Process; base; Beta Cell; Biological Markers; Bone Marrow Transplantation; C57BL/6 Mouse; Cardiovascular Diseases; Cells; Cellular Metabolic Process; Clinical Trials; Cognition; cognitive enhancement; cognitive function; cognitive performance; cognitive system; Collaborations; complement C2a; Cyclic AMP-Dependent Protein Kinases; Cysteine; Data; design; Developmental Gene; Diet; Dietary Intervention; dietary restriction; Disease; disorder risk; extracellular; Fasting; Female; Foundations; FOXO1A gene; functional decline; Funding; Gases; Generations; Genes; Gerontology; Glucose; Goals; Grant; Growth; Hematopoietic; Hematopoietic stem cells; Hematopoietic System; Hospitals; Human; human disease; humanin; Immune system; immune system function; Immunity; improved; In Vitro; in vitro testing; in vivo; Incidence; Individual; insight; Insulin; Insulin-Like Growth Factor I; Intervention; Ketone Bodies; Killings; Laboratories; Lead; Link; Longevity; Lyase; male; Malignant Neoplasms; Mediating; Mediator of activation protein; Metabolic; Metabolic syndrome; middle age; Mitochondria; Molecular; Multiple Sclerosis; Mus; Natural regeneration; neoplastic cell; nerve stem cell; Nervous system structure; Neurodegenerative Disorders; neurogenesis; Nutrient; Oligodendroglia; overexpression; Oxidative Stress; Pancreas; Pathway interactions; Patients; Peptides; Periodicity; Pharmaceutical Preparations; Positioning Attribute; prevent; Production; programs; protective effect; Proteins; Randomized Clinical Trials; Regimen; Rejuvenation; Reporting; Research; resilience; Resistance; Respiration; Risk Factors; Rodent; Role; Signal Transduction; Spinal Cord; Stem cells; Stress; Superoxides; Symptoms; synergism; System; Testing; Toxin; Transgenic Mice; Translating; translational medicine; Translational Research; ,"Periodic Fasting, GHR/IGF-1, Multisystem Regeneration, and Healthspan",55369,ZAG1,Special Emphasis Panel ,5404,A1,1,329037,153875,,482912
9418571,R01,AI,5,N,2/12/2018,2/1/2018,1/31/2019,855,R01AI116155,,RFA-AI-14-009,5R01AI116155-04,NIAID:349972\,Non-SBIR/STTR RPGs,2018,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,,RONDEBOSCH,SOUTH AFRICA,,,568227214,SF,1147601,UNIVERSITY OF CAPE TOWN,,7700,PUBLIC HEALTH RELEVANCE: A pharmacometric approach to optimal use of second line drugs for multidrug-resistant tuberculosis.,7904605; 10561748 (contact); ,"GUMBO, TAWANDA ; MCILLERON, HELEN  (contact);","BOYCE, JIM P",2/15/2015,1/31/2020,acquired drug resistance; Address; Adverse drug effect; Adverse effects; Aminoglycosides; Anti-Retroviral Agents; Antitubercular Agents; authority; bactericide; base; Biological Markers; Clinical Pharmacology; Clinical Research; Clinical Trials; cohort; Computer Analysis; Development; Disease; Disease model; Disease regression; Dose; Drug Combinations; drug distribution; drug driving; Drug Exposure; Drug Kinetics; Drug Synergism; Drug usage; Drug-sensitive; Emergency Situation; Ethionamide; European; Event; Fiber; Frequencies; Future; Growth; HIV; improved; In Vitro; indexing; Individual; innovation; Isoniazid resistance; Kanamycin; Link; Liquid substance; Medicine; Methodology; Minimum Inhibitory Concentration measurement; Modality; Modeling; Monte Carlo Method; Moxifloxacin; Multidrug-Resistant Tuberculosis; Mutation; Mycobacterium tuberculosis; novel; Patients; Pharmaceutical Preparations; Pharmacodynamics; Phase; Population; Predisposition; Prevention; public health relevance; Pyrazinamide; Pyrazinamide resistance; Regimen; Research; Resistance; response; response biomarker; Rifampin; Risk; Risk Factors; Role; Sampling; South Africa; South African; Sputum; standard care; Standardization; synergism; Techniques; Time; Toxic effect; Translating; Treatment outcome; Treatment Protocols; treatment response; Treatment-related toxicity; Tuberculosis; tuberculosis treatment; Variant; ,Pharmacometric optimization of second line drugs for MDR tuberculosis treatment,116155,ZRG1,Special Emphasis Panel ,,,4,335623,14349,349972,
9418594,F30,DA,5,N,1/26/2018,2/16/2018,2/15/2019,279,F30DA037654,SCHOOLS OF ARTS AND SCIENCES,PA-14-150,5F30DA037654-04,NIDA:49044\,"TRAINING, INDIVIDUAL",2018,NATIONAL INSTITUTE ON DRUG ABUSE,,CHAMPAIGN,UNITED STATES,CHEMISTRY,13,41544081,US,577704,UNIVERSITY OF ILLINOIS AT URBANA-CHAMPAIGN,IL,618207473,"PUBLIC HEALTH RELEVANCE: Neuropeptides are important signaling molecules in the nervous system that influence mood and behavior, and many drugs of abuse act on neuropeptide signaling systems. A neuropeptide's final form is critical for its action and our work seeks to characterize an unusual change in neuropeptides, known as peptide isomerization. Peptide isomerization may be involved in neuropeptides related to sleep disorders, which affect roughly 50 million Americans and are linked to higher rates of drug abuse.",10996671; ,"LIVNAT, ITAMAR ;","BABECKI, BETH",2/16/2015,2/15/2019,Affect; American; Amino Acids; Analytical Chemistry; Animal Model; Animals; Aplysia; Area; base; Behavior; Binding; Biological Assay; Cellular Structures; Circadian Rhythms; cohort; Detection; Distant; Drosophila genus; Drug abuse; Drug Addiction; drug development; drug of abuse; drug relapse; G-Protein-Coupled Receptors; Genes; Genomics; Goals; Human; Hypothalamic structure; instrumentation; intercellular communication; interest; Isomerase; Knowledge; Link; Mammals; Mass Spectrum Analysis; Methods; Modification; Moods; National Institute of Drug Abuse; Nervous system structure; neural circuit; Neurons; Neuropeptides; Neurotransmitters; novel; Organism; Ornithorhynchus anatinus; Orphan; Outcome; Pathologic; Peptide Hydrolases; Peptide Receptor; peptide structure; Peptides; Pharmacologic Substance; physiologic model; Physiological; Post-Translational Protein Processing; Process; programs; Property; Proteins; public health relevance; Rana; receptor; Research; Resistance; Ribosomes; Rodent; Role; Shapes; Signal Pathway; Signal Transduction; Signaling Molecule; Sleep Disorders; Sleep Wake Cycle; Structure; suprachiasmatic nucleus; System; Techniques; Testing; three dimensional structure; Time; tool; Toxin; Translating; Work; ,Identification of D-amino acid-containing peptides in the nervous system,37654,ZRG1,Special Emphasis Panel ,,,4,49044,,49044,
9419922,R01,ES,5,N,2/16/2018,2/1/2018,1/31/2019,113,R01ES026591,SCHOOLS OF PUBLIC HEALTH,PA-13-302,5R01ES026591-02,NIEHS:349407\,Non-SBIR/STTR RPGs,2018,NATIONAL INSTITUTE OF ENVIRONMENTAL HEALTH SCIENCES,,SEATTLE,UNITED STATES,PUBLIC HEALTH & PREV MEDICINE,7,605799469,US,9087701,UNIVERSITY OF WASHINGTON,WA,981959472,"Using lead exposure and APOE-?4 as a useful model, these studies address a critical and timely issue whether there is a GxE on adult hippocampal neurogenesis and on cognitive impairment. These studies may also provide experimental evidence in model organisms that exposure to environmental factors accelerates cognitive decline and neurodegeneration including Alzheimer?s disease through GxE.",1868514; ,"XIA, ZHENGUI ;","HOLLANDER, JONATHAN",2/1/2017,1/31/2022,Address; Adult; adult neurogenesis; Adverse effects; Affect; age related; Alleles; Alzheimer's Disease; Alzheimer's disease risk; Animal Model; Apolipoprotein E; apolipoprotein E-3; apolipoprotein E-4; behavior test; Biological Assay; Blood; Brain; Brain region; Cognition; Cognitive deficits; Data; dentate gyrus; Development; developmental neurotoxicity; drinking water; Environment; Environmental Risk Factor; epidemiology study; Ethanol; experience; Exposure to; extracellular; Female; gene environment interaction; Generations; Genes; Genetic; Heavy Metals; Hippocampus (Brain); Human; Impaired cognition; Impairment; in utero; In Vitro; in vivo; Knock-in; Knock-in Mouse; Lead; lead exposure; Lead levels; Learning; Link; Location; male; Memory; Modeling; Mus; Nerve Degeneration; nerve stem cell; Neurodegenerative Disorders; neurogenesis; Neuronal Differentiation; Neurons; neurotoxic; Neurotoxins; novel; Parahippocampal Gyrus; Pathology; Physiological; Pilot Projects; postnatal; Predisposition; Process; promoter; Public Health; Recovery of Function; Sex Characteristics; spatial memory; Stimulus; Testing; Time; Transgenic Organisms; ,GXE and Cognitive Impairment,26591,NAL,Neurotoxicology and Alcohol Study Section ,,,2,225000,124407,349407,
9425844,R01,HL,1,N,2/15/2018,2/15/2018,1/31/2019,838,R01HL139798,SCHOOLS OF MEDICINE,PA-16-160,1R01HL139798-01,NHLBI:487111\,Non-SBIR/STTR RPGs,2018,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",,CHICAGO,UNITED STATES,PEDIATRICS,7,5436803,US,6144650,NORTHWESTERN UNIVERSITY AT CHICAGO,IL,606113152,"PROJECT NARRATIVE No preventative treatment currently exists for BPD-PH. Through completion of the proposed work we will gain novel insight into how placental vascular disease impacts neonatal lung development, and advance our long- term goal of identifying early predictive markers and therapeutic targets. Identification of fetoplacental mechanisms that drive the development of BPD-PH would represent a major advance in this complex field.",8623708; ,"MESTAN, KAREN K;","NATARAJAN, ARUNA R",2/15/2018,1/31/2023,Adult; Affect; Age-Months; Air; angiogenesis; Angiogenic Factor; Biological Assay; Biological Markers; biomarker identification; Birth; Birth Weight; Blood specimen; Blood Vessels; Bronchoalveolar Lavage; Bronchoalveolar Lavage Fluid; Bronchopulmonary Dysplasia; Cardiopulmonary; CD14 gene; Cessation of life; Chemotaxis; Chronic; cohort; Complex; Coupled; cytokine; Data; Defect; density; Depressed mood; Development; differential expression; Early identification; effective therapy; Ensure; FCGR3B gene; fetal; Fetal Growth Retardation; Fetal Liver; fetus hypoxia; Flow Cytometry; Fluorescence-Activated Cell Sorting; Gene Expression; Gene Targeting; Genes; Goals; Granulocyte Colony-Stimulating Factor; Granulocyte-Macrophage Colony-Stimulating Factor; Histologic; Histology; Hospitalization; Human; humanized mouse; Hyperoxia; Hypoxia; implantation; indexing; Infant; insight; Knock-in; Lung; lung development; Measures; Mediating; Metabolic; migration; Molecular Profiling; monocyte; Mus; Neonatal; neonatal pulmonary hypertension; Newborn Infant; novel; Oxygen; Pathway interactions; Patients; Perinatal; peripheral blood; Phenotype; Placental Growth Factor; Play; Pre-Eclampsia; predictive marker; Premature Infant; pressure; prevent; Prevention; Prevention strategy; Preventive treatment; protein expression; Proxy; Pulmonary Hypertension; Pulmonary vessels; Quantitative Reverse Transcriptase PCR; receptor; Recovery; Recurrence; Reporting; Research; Resources; response; Right Ventricular Hypertrophy; Risk; Role; Specimen; Stem cells; Survivors; Systolic Pressure; Testing; Therapeutic; therapeutic target; Time; Transplantation; trophoblast; Umbilical Cord Blood; Umbilical Cord Blood Transplantation; Vascular Diseases; Vascular Endothelial Growth Factor Receptor-1; VEGFA gene; Ventricular; Work; ,The Role of Placental Maternal Vascular Underperfusion in Neonatal Pulmonary Hypertension,139798,RIBT,Respiratory Integrative Biology and Translational Research Study Section ,,,1,354895,132216,487111,
