"APPLICATION_ID","ABSTRACT_TEXT"
"9468085","In most types of cancer, the formation of distant metastasis is the point at which the disease becomes lethal. At present, there is no clinical method to detect metastatic dissemination and colonization of distal sites until radiologically evident, at which point the function of the organ has already been compromised. The Shea lab has developed a biomaterial implant that recruits metastatic cancer cells in xenogeneic human and syngeneic mouse models of breast cancer. Scaffold implantation has facilitated detection of metastasis prior to colonization of organs and has been shown to reduce metastatic disease burden, ultimately resulting in enhanced survival with surgical intervention. This survival benefit associated with scaffold implantation in animal models is hugely promising, however the mechanism behind this benefit is not currently understood. Mechanistic understanding of the underpinnings of this observation will provide knowledge that will suggest if this observation can be expected in humans, and will thus inform the design of planned clinical trials. Furthermore, understanding of the mechanism underlying the observed survival benefit will also provide unprecedented evidence for how metastasis can be manipulated at a physiological systems level and inform other therapeutic targets and interventions. The specific aims of this proposal will test two hypotheses for the demonstrated therapeutic benefit. Aim 1 will quantify phenotypic heterogeneity of implant-captured tumor cells and investigate the hypothesis that these cells represent a highly plastic or stem-like population. This will be tested via isolation of scaffold captured tumor cells, circulating tumor cells (CTCs), primary tumor cells, and metastatic tumor cells in an organ (lung, liver or bone). The phenotype of cells from different locations will be compared via isolation of RNA and subsequent targeted q-RT-PCR to study differential expressions of genes associated with stemness, metastasis, differentiation, the poor-prognosis gene signature, and the epithelial to mesenchymal transition between different subpopulations. These differences will also be validated via functional assays in vitro such as migration, invasion, transendothelial migration, and mammosphere formation assays. Aim 2 will investigate the hypothesis that the scaffold immune microenvironment influences tumor cell phenotype including stemness and plasticity. This will be tested via immunomodulation of the scaffold microenvironment in vivo via lentiviral delivery of immunomodulatory factors and subsequent analysis of immune cell recruitment and subsequent tumor cell recruitment and phenotype. This data set will allow correlation of the immune composition of a pre-metastatic niche with the efficiency of tumor cell capture of that niche as well as how the niche influences tumor cell phenotype. Overall, biomaterial scaffolds capable of recruiting metastatic tumor cells in vivo represent a transformative approach that can not only to serve as a platform for early detection and intervention, but also serves as a defined site in vivo to study metastasis as a physiological systems level event."
"9445740","The proposed work is to take quantitative approach to study the effect of interplay between chimeric antigen receptor (CAR) affinity and antigen density on CAR T cell efficacy and toxicity. Aside from a limited number of surface-expressed tumor neoantigens, there is a widely acknowledged paucity of tumor-specific targets. Selectively tuning a CAR?s affinity for its target molecule can maintain its ability to lyse tumor cells exhibiting high density target expression while preventing this occurrence in normal cells with lower, basal expression. However, our current understanding of how the threshold for T cell activation and cytotoxicity is defined by the interplay between CAR affinity and antigen density is still in its infancy. Relevant studies to date have examined this relationship using CARs with crude affinity variations and target cells devoid of quantitative, antigen density measurements. Furthermore, the potential for systemic off-tumor toxicity mediated by affinity- tuned CAR T cells has yet to be evaluated in a pre-clinical environment where the CAR in question can cross- react with natural levels of its cognate host antigen, thereby rigorously performing risk assessment and therapeutic index studies of off-tumor CAR reactivity. To systematically examine the affinity tuned CAR paradigm, we have designed a CAR that specifically targets intercellular adhesion molecule (ICAM)-1, a molecule that is over-expressed in multiple tumors but which retains weak expression in healthy tissue. This CAR?s antigen recognition domain is derived from the inserted (I) domain of an integrin called lymphocyte function-associated antigen (LFA)-1, which we previously adapted by introducing point mutations such that step-wise variations of ICAM-1 affinity could be derived ranging from 1 mM to 1 nM Kd or 106-fold. Human LFA-1 I domain binds murine and human ICAM-1 with comparable affinity, allowing simultaneous in vivo evaluation of CAR reactivity against human ICAM-1 expressing, transplanted tumor tissue alongside any potential on-target, off-tumor reactivity/toxicity against murine ICAM-1. We have also recently developed and evaluated a genetic reporter, human somatostatin receptor 2 (SSTR2), that enables quantitative, non-invasive real-time monitoring and tracking of T cells using positron emission tomography-computed tomography (PET/CT) and clinically approved imaging reagents. In this proposal, we will 1) determine threshold CAR affinity that restricts CAR T cell cytotoxicity to tumors with over-expressed antigens, and 2) examine the influence of CAR affinity and antigen density on spatiotemporal kinetics of T cell expansion and contraction, and on the rate of tumor elimination, relapse, and systemic toxicity. The outcome of this study has the potential to significantly impact the study of CAR T cells by providing a quantitative framework for CAR T cell design and evaluation to maximize their therapeutic index."
"9501102","Project Summary     Viruses  exploit  cell  surface  receptors  to  gain  access  to  the  interior  of  host  cells.  These  receptors  are  now  appreciated as major obstacles to virus spillover, a process by which animal viruses move from one host species  into another. In the many documented examples of spillover, viruses typically use the same entry receptor in the  old  and  new  host,  but  need  to  acquire  mutations  to  make  them  compatible  with  the  specific  ortholog  of  that  receptor  found  in  the  new  host.  Diverse  viruses  such  as  avian  influenza  viruses,  rodent  arenaviruses,  MERS  coronavirus, and possibly SARS and Ebola viruses all overcame receptor barriers in humans as they transmitted  from  their  animal  hosts.  Here,  we  explore  the  following  hypothesis  of  disease  emergence:  viruses  can  more  easily  overcome  receptor  barriers  when  host  individuals  of  specific  receptor  genotypes  come  into  contact. We use the simian immunodeficiency virus (SIV) reservoir in African primates as a model for this, and  investigate the role that the SIV/HIV receptors, CD4 and CCR5, play in limiting spillover of these viruses. Primate  lentiviruses (SIV/HIV) are an excellent model because the HIV/SIV receptors CD4 and CCR5 serve as significant  host barriers to the spillover of these viruses between primate species. We and others have shown that (1) CD4  and CCR5 vary from one species to the next in their ability to serve as receptors for HIV/SIV, and (2) different  individuals  within  primate  populations  have  different  virus  susceptibilities  because  of  receptor  polymorphisms.  We leverage genetic data and biomaterials from approximately 1,300 primates representing 15 different species,  and  a  broad  array  of  different  HIV  and  SIV  variants,  to  test  the  idea  that  certain  individuals  within  populations  are better poised to transmit or receive infection during spillover scenarios. The main innovation of the proposal  is  to  define  the  role  of  host  genetic  variation  in  disease  emergence,  beyond  a  strict  focus  on  the  evolutionary  properties  of  viruses.  The  project  will  aid  in  our  understanding  of  the  evolutionary  processes  leading  to  the  emergence of new diseases. It is significant because the work here will be widely applicable to diverse viruses  beyond lentiviruses, and to host barriers beyond receptor blocks.       "
"9581301","?    DESCRIPTION (provided by applicant): The University of Miami's South Florida Center for Reducing Health Disparities (SUCCESS) aims to improve the health of South Florida's most vulnerable populations through collaborative, participatory research. Our primary focus has been to improve early detection and prevention of diseases that disproportionately affect communities, disenfranchised from the formal healthcare system. Towards this end, we have tested the effectiveness of multiple Community Health Worker (CHW)-led interventions to improve screening uptake for four priority health conditions: HIV, Hepatitis C, Colorectal Cancer (CRC), and cervical cancer. However, a major limitation of all such projects is that each has existed as distinct, standalone initiative targeting a specific community and/or individuals who meet narrow eligibility criteria. The current proposal will address this gap. We propose to develop and implement a clinical trial that offers screening for all four health conditions in a no-clinical setting, circumventing known structural and access barriers to care. Our partners in this application are our longstanding collaborators: the Health Choice Network- a consortium of Federally Qualified Health Centers (FQHCs), and the Center for Haitian Studies. Based on their input, we propose a pragmatic trial of 900 people ages 50-65 who self-identify as Hispanic, Haitian, and/or African and have not been appropriately screened for the aforementioned diseases of interest. Our specific aim is to determine whether a CHW led intervention, which provides innovative, home based screening increases uptake among medically underserved individuals who are in need of at least of these tests. This multi-modality approach will use oral swabs for HIV, finger stick testing for Hepatitis C, Fecal Immunochemical Testing (FIT) for CRC, and self- sampling for Human Papilloma Virus, the primary cause of cervical cancer. The proposed pragmatic trial, grounded in the tenets of community-based participatory research (CBPR), will help identify optimal strategies for delivering prevention services to medically-vulnerable population sub-groups. Our study testing innovative, cost sensitive approaches will help inform health reform strategies that increasingly prioritize population health and precision medicine."
"9406148","PROJECT SUMMARY The mechanisms underlying the pathogenesis of chronic obstructive pulmonary disease (COPD), primarily associated with cigarette smoking (CS), including emphysema and bronchitis, remain unclear. Our published studies have suggested that autophagy, a lysosome-dependent pathway for the degradation of organelles and proteins, represents a major cellular and tissue response to CS exposure, in both experimental and human COPD lung. Emerging studies suggest that autophagy, while well established as a cellular survival process, can exert homeostatic or detrimental effects in complex diseases. Our studies were the first to demonstrate deleterious effects of autophagy and mitochondrial autophagy (mitophagy) in experimental models of COPD. Mice genetically deficient in the mitophagy regulator PINK1 were resistant to experimental COPD. We discovered that mitophagy induced by CS in response to mitochondrial dysfunction activates programmed epithelial cell death, in particular the necroptosis mode of cell death. Our Preliminary Studies indicate that CS exposure can disrupt metabolic pathways, including dysregulation of oxidative phosphorylation (OXPHOS) and inhibition of fatty acid (FA) synthesis. Hence, we put forth the following Hypothesis: CS exposure causes epithelial cell metabolic disruption and impaired FA synthesis that causes mitochondrial dysfunction, leading to activation of PINK1-dependent mitophagy. Mitophagy in turn drives a pro-pathogenic mechanism dependent on the activation of necroptosis. Activation of this mitophagy-dependent necroptosis pathway in response to metabolic and mitochondrial dysfunction may adversely affect airway function and emphysema outcomes during CS-induced COPD pathogenesis. To test this hypothesis, we will address three Specific Aims: Specific Aim 1: To determine the mechanisms by which CS induces mitophagy in the lung. Specific Aim 2: To determine the effect of impaired OXPHOS and FA synthesis on the regulation of mitochondrial dynamics and biogenesis and their impact on experimental COPD. Specific Aim 3: To determine the regulation of cellular necroptosis by CS, and its impact on lung functional impairment in experimental models of COPD.  "
"9406145","Cardiovascular diseases (CVDs) such as atherosclerosis and hypertension are the leading causes of morbidity and mortality in our community. Furthermore these vascular complications are accelerated in the diabetic population. Epigenetic mechanisms have been implicated in several common human diseases, including CVDs, due to the influence of the environment which can affect epigenetic states. Evidence shows that the hormone Angiotensin II (Ang II) is a major player in the pathologies of hypertension and atherosclerosis due to its vasoconstrictive, pro-inflammatory, pro-oxidant, and growth promoting effects in target cells such as vascular smooth muscle cells (VSMC). During the previous funding period, we reported the first functional roles for epigenetic chromatin histone modifications and non-coding RNAs in mediating some of these deleterious actions of Ang II in VSMCs. In addition, our new preliminary data show that Ang II can regulate specific novel long non-coding RNAs (lncRNAs), and enhancers in VSMCs that modulate the expression of target genes associated with VSMC inflammation and dysfunction. Despite these advances, the functions of specific lncRNAs and their subtle interactions with other epigenetic factors like enhancers to modulate Ang II-induced gene expression are still not fully understood. Furthermore, the roles of enhancers, superenhancers and specific lncRNAs in Ang II-mediated VSMC dysfunction and related CVDs are not known. Our central hypothesis is that dynamic control of key lncRNAs and VSMC- specific enhancers/superenhancers, as well as epigenetic cross-talk among these factors, contribute to Ang II-induced VSMC dysfunction associated with CVDs. This will be tested through 3 Specific Aims. In Specific Aim 1, we will examine the molecular mechanisms of regulation and functional roles of two novel lncRNAs that we found to be induced by Ang II in VSMCs. In Specific Aim 2, we will define the roles of Ang II-regulated enhancers and superenhancers in the expression of Ang II-regulated genes involved in VSMC functions. In Specific Aim 3, the in vivo expression and functional roles of the two lncRNAs and candidate enhancers/SEs will be examined in mouse models of Ang II induced vascular dysfunction and atherosclerosis. This study examines several new concepts and uses innovative platforms along with functional in vivo models to gain novel insights into VSMC regulatory networks. The results and can have potentially far reaching clinical and therapeutic implications for CVDs.    "
"9507327","PROJECT SUMMARY:  During herpes simplex virus 1 (HSV-1) infection, chromatin is dynamic and multiple opposing factors affect the quantity and state of histones on viral genomes. Although it is widely accepted that chromatin suppresses viral gene expression during latency, it is unclear to what extent histones participate in the temporal expression of viral genes during productive infection. Furthermore, the role chromatin remodeling complexes play in the regulation of viral genes is poorly understood. Although nucleosomes are not abundant on viral genomes during productive infection, several lines of evidence suggest that histones and chromatin remodeling factors contribute to the precise timing of the ordered expression of viral genes. During initial infection, the viral tegument protein VP16 interacts with factors to convert repressive histone modifications to active marks and remove histones from the promoters of immediate early genes. The immediate protein ICP0 is an E3 ubiquitin ligase that plays a role in the removal of repressive chromatin from incoming and quiescent genomes to promote viral gene expression. Immediate early protein ICP4, which is a transcriptional activator of early and late genes and repressor of immediate early genes, interacts with members of the SWI/SNF, NuRD, and INO80 chromatin remodeling complexes, suggesting a role for these factors in the regulation of viral genes. Specific chromatin remodeling complexes were found to associate with viral genomes during early and late stages of productive infection by iPOND (isolation of proteins on nascent DNA), including members of the FACT, SWI/SNF, NuRD, and INO80 complexes, as well as several other chromatin associated and modifying proteins. Furthermore, the INO80 and NuRD complexes were found to selectively associate with viral replication forks, suggesting involvement in the regulation of replication or replication-coupled events such as late viral gene expression. Therefore, the hypothesis to be tested in the proposed experiments is that cellular chromatin remodeling factors modulate histone interactons with viral genomes to precisely control the temporal expression of viral genes during productive infection. The overall goals of this proposal are to map the genome-wide histone landscape on viral genes at various stages of productive infection, as well as to dissect where, when, and how select chromatin remodeling complexes function during productive infection. The aims outlined in this exploratory project are to 1) map and quantify interactions between histones and chromatin remodeling proteins with HSV-1 genomes a defined stages of productive infection and 2) determine the effects of knockdown of select cellular chromatin remodeling factors on histone and RNA polymerase II occupancy on viral genomes, viral gene expression, and virus multiplication. Results from these studies will reveal epigenetic mechanisms that control viral gene expression during productive HSV-1 infection and will be used in the future to propose more developed hypotheses and in depth studies."
"9469690","Obesity is one of the greatest risk factors towards the development of type 2 diabetes (T2DM). The rapidly increasing rates of obesity among children and adults in the United States presents a need for understanding the mechanisms of susceptibility to T2DM. Rare obesity disorders, such as the obesity ciliopathies Alström Syndrome and Bardet-Biedl Syndrome (BBS), are a valuable tool for investigating these mechanisms. Both Alström and BBS are characterized by high prevalence of obesity; however, they have strikingly different rates of T2DM. The rate of T2DM is 70% by age 20 among Alström patients, and as low as 2-6% among BBS patients. Whole transcriptome sequencing has identified several exocrine pancreas enzymes including chymotrypsin-like elastase, trypsin, and chymotrypsin, which are differentially expressed between models of these disorders, potentially impacting endocrine pancreas function and development of T2DM. These enzymes were significantly downregulated in models of Alström and significantly upregulated in models of BBS. Based on these observations, we hypothesize that depleted ?-cell capacity in alms1- deficient animals is due to the loss of pancreatic proteases, and is not seen in BBS-gene depleted animals because of increased expression of the genes encoding these enzymes. We will test this hypothesis through the following specific aims: (1) Determine the role of ciliopathy proteins in protease production/secretion. (2) Determine a role for pancreatic proteases in ?-cell production. The objective of this study is to define the role that the exocrine pancreas plays in the development of T2DM in Alström and BBS, and to determine the mechanism through which this effect is carried out. This study will investigate a novel mechanism of susceptibility to the development of T2DM, loss of pancreatic proteases, and a potential novel interaction between the exocrine and endocrine pancreas."
"9397561","Aortic stenosis (AS) is the most common form of valve disease in the western world and affects over 2.5 million individuals in the US. Despite the large burden of disease, there are no medical treatments to slow its development, due in large part to our incomplete understanding of this disease. With the expected increase in the burden of AS due to the aging US population, research targeted to understanding the risk factors and causes of AS is needed, and could lead to new treatment strategies. We recently reported in the New England Journal of Medicine, that genetic variants in LPA are strongly associated with aortic valve calcium (AVC) and clinical AS implicating circulating lipoprotein(a), an usual form of cholesterol as a cause of aortic stenosis. Although the role of Lp(a) is not fully understood, Lp(a) is a major carrier of circulating oxidized phospholipids (oxPL) and lipoprotein-associated phospholipase A2 (LpPLA2). OxPLs (and by-products of their cleavage by LpPLA2) are pro-atherogenic, pro-inflammatory and pro-calcifying, suggesting that oxPL and Lp-PLA2 may be major determinants of Lp(a)-mediated AS. We propose to characterize the relations of Lp(a), oxPL and LpPLA2 and their potential interactions with AVC prevalence cross-sectionally and progression longitudinally, using molecular and genetic epidemiology methods in the Framingham Offspring Study (FOS) and the Multi- Ethnic Study of Atherosclerosis (MESA). By combining two large ongoing NHLBI cohorts, we will create one of the largest cohorts worldwide with sequential valve imaging (n= 7,178; including sequential AVC measurements in 6,777 participants) to address the following aims: Specific Aim 1. To relate circulating levels of Lp(a), oxPL and LpPLA2 to the presence and progression of AVC in FOS and MESA participants and determine their relative contributions to AVC using formal mediation and/or discordance analysis. We will include 1,298 FOS participants and 5,880 MESA participants with available AVC data and relate the biomarker levels to AVC prevalence cross-sectionally and to AVC progression longitudinally using multivariable analyses adjusting for known confounders. Specific Aim 2. To evaluate for effect modification of Lp(a) (and/or oxPL) by LDL-C and/or predisposition to inflammation in the relations with presence and progression of AVC in FHS and MESA participants. We will develop multivariable models incorporating appropriate interaction terms to evaluate AVC prevalence cross- sectionally and AVC progression longitudinally. Specific Aim 3. To provide evidence in support of a causal association between these biomarkers and AVC presence/progression using Mendelian randomization in FHS and MESA participants. Our proposed project is well-aligned with the recommendations of the 2011 National Heart Lung and Blood Institute's AS Working Group and proposes to directly address several important research priorities. Findings from our proposed project will lead to new insights into the pathogenesis of AVC and may inform novel approaches for the prevention and treatment of AS."
"9414618","?    DESCRIPTION (provided by applicant): Voltage-gated ion channels have evolved to open and close in response to changes in the membrane potential and rapidly conduct ions selectively. The members of the family that longest eluded isolation were the voltage-gated proton channel, Hv1, and its relatively close relative, the voltage sensing phosphatase (VSP). Hv1 plays a central role in innate immunity and other physiological processes. The biological function of VSP is not known. This proposal focuses on 3 fundamental aspects to the function of these VSD proteins, which, despite their similarities, differ radically in their effectors: with Hv1 having is channel effector uniquely situated within its VSD, while VSP's effector is the only one so far to have its effector outside of the membrane, in this case on the internal side. Our aims for Hv1 are to elucidate its pore pathway, understand how it is gated, how the gating apparatus in one subunit influences that of the dimeric partner and elucidate the mechanism by which Hv1 detects the absolute transmembrane gradient of pH and uses it to regulate gating. Our aim for VSP is to understand how conformational sequences in the VSD induce conformational sequences in the enzyme domain to alter the choice of substrate. Our goal is to arrive at mechanistic molecular models of gating, cooperativity and modulation of the VSD by pH and modulation by the VSD of the effector. The proposed studies should provide insight into the function of VSDs across voltage-gated proteins and the new methods should be applicable to a range of other channels and receptors whose protein motions, subunit interactions and modulation by ligands are of interest. The proposed work is designed to elucidate the mechanism of function of the voltage-gated proton channel (which is fundamental to innate immunity, reproduction and epithelial transport, and appears to have a role in stroke and cancer) and its relative, the voltage sensing phosphatase. The approach employs several novel optical methods that should prove to be applicable to the study of a broad set of ion channels and receptors."
