"APPLICATION_ID","ABSTRACT_TEXT"
"9540170","Project Summary: Neural mechanisms of live joint attention in autism spectrum disorders: an fNIRS hyperscanning investigation Autism spectrum disorder is a prevalent disorder affecting 1 in 68 children worldwide, with significant mental and emotional toll on patients and their families. The biological basis of these disorders is still unknown, but deficits in initiating and responding to joint attention are one of the earliest signs and predict later difficulties with language and social cognition. Thus far, joint attention has largely been studied using neuroimaging of solo individuals as they engage in these tasks. However, recent studies support the hypothesis that specialized neural mechanisms are recruited during live interactions between people that cannot be detected with traditional single subject experiments. These specialized mechanisms may play a role in disorders of social communication such as autism. Functional near-infrared spectroscopy (fNIRS) can be used to detect the brain activity from two individuals as they engage in a social interaction. This proposal aims to design and implement a novel joint attention paradigm using fNIRS in which two people are facing each other and engaging in the task, enabling an analysis of what neural mechanisms are unique to a live social interaction compared to interactions with videos or non-social cues, and how these mechanisms are altered in the brains of people with autism. The first aim is to develop a novel, two-person paradigm to study joint attention during live interaction between two people. This will necessitate the design of a two-person experiment with a live interaction condition as well as conditions using non-responsive face videos and an arrow as a non-social cue to direct the attention. The second aim is to examine the differences in the neural circuitry of individuals with autism as they engage in live social interactive joint attention tasks with a neurotypical partner. Brain activity detected using fNIRS will be determined for a live partner cue versus non-responsive and non-social cues. Areas that show greater brain activity during the live social interaction in typical adults will be analyzed in adults with autism to asses whether neural responses to live interaction are fundamentally altered in people with this disorder. The third aim is to analyze the coherence in response to rapid interaction cues between the brains of two individuals during live joint attention. Wavelet analysis will be used to determine what brain areas show increased coherence across paired individuals during the live interaction compared to the other conditions. Areas that show increased coherence in pairs of typical individuals will provide a hypothesis for testing coherence between pairs when one individual has autism. Evidence for neural mechanisms specific to live joint attention that are altered in autism will provide important advances in understanding the fundamental basis of this disorder."
"9445461","Coronary artery disease (CAD) is the leading cause of death in the US. Medical imaging is integral to the diagnosis and management of CAD fueling the development of new technologies and applications. However, imaging of the heart continues to be a challenging task. There is always a degree of temporal blur or motion artifact, the impact and documented limitations of which remain uncertain. Additionally, patient body habitus and technical limitations may contribute to high noise and degrade spatial resolution. For imaging modalities involving ionizing radiation like CT, radiation dose is also an ever-present reality that needs to be minimized without compromising image quality. Clinical trials are the best avenue for the evaluation of imaging technologies, but the ever-expanding number of technologies and parameters make a trial for every application or protocol unfeasible, pragmatically and financially. As a result, medical imaging researchers, industry, and the FDA are increasingly moving toward computerized simulations or `virtual trials'. Virtual trials involve the use of computational tools to perform experiments entirely on the computer. Realistic patient models or phantoms are combined with validated imaging simulations to emulate imaging examinations and patient conditions. These can subsequently be used to ascertain how differing patient attributes and imaging conditions impact dose, image quality, and depiction of pre-defined known conditions. The findings can be used to prescribe specific imaging protocols and optimal scan parameters that are customized to individual patient anatomy to provide a sufficient degree of certainty for effective clinical decision-making. The goal of this project is to develop, validate, and distribute to the research community a computational platform (including a series of anatomically variable phantoms with realistic finite-element cardiac models, accurate models for modern imaging devices, and a suite of image quality metrics) to perform virtual trials in dynamic cardiac imaging. The virtual framework can be extended to any number of cardiac conditions, imaging modalities, and technologies. As a first case study in our long-term strategy, the focus of this project is on CT as it has both a great need for and great potential to provide high spatial and temporal resolution for the optimized evaluation of CAD. If CT image quality is not optimal, the evaluation of CAD, particularly the degree of stenosis and characterization of high-risk plaque features, may be compromised. The tools we develop will provide the first practical platform to characterize the precise impact of the technical aspects of CT on image quality over a wide range of patient anatomies with the view to enable optimal visualization of cardiac conditions at the lowest possible radiation dose for a given patient. The approach has great potential to significantly improve clinical investigations of heart disease, extending beyond CT imaging and CAD, paving the way towards faster translation of new cardiac imaging technologies into the clinic and more precise and personalized patient management."
"9477965","High rates of chronic upper and lower airways disease have occurred in Fire Department of the City of New York (FDNY) workers exposed to the World Trade Center (WTC) disaster site between 9/11/2001 and 9/24/2001. The effect of WTC exposure on lung function was greater in some individuals than others. We initiated a biomarker discovery program using 8,000 serum collected within 6 months of WTC exposure to identify who was at greatest risk for adverse outcomes. To enhance our biomarker discovery program, 2,132 WTC-exposed rescue and recovery workers had serum collected between 12/2013 and 10/2015. We have identified multiple cytokines that predict future abnormal FEV1 using serum that was drawn and stored between 10/2001 and 3/2002. Since a majority of firefighters with respiratory symptoms and reactive airway disease have normal FEV1, we explored the rate of decline in FEV1 as another definition of a poor outcome. In a longitudinal study of WTC-exposed firefighters, we recently observed that about 20% had > 64 ml/year decline in FEV1, which was more than twice the average age-related decline of 32 ml/year (henceforth enhanced- FEV1-decline). Examination of the complete blood count (CBC) data stored in the WTC Medical Monitoring and Treatment Program data warehouse has revealed that higher eosinophil (Eos) and polymorphoneutrophil (PMN) concentrations are risk factors for enhanced-FEV1-decline post-9/11. Examination of available serum biomarker data from two distinct subsets of this population revealed that IgE is also a risk factor for enhanced- FEV1-decline. This proposal will confirm and extend these preliminary observations with biomarker studies on larger, more representative subsets of WTC-exposed rescue and recovery workers. We propose to use the recently obtained serum to test if biomarkers such as IgE are persistently elevated in the enhanced-FEV1- decline group. Specific AIM 1 will test the hypothesis that Eos, PMN, IgE and inflammatory cytokines measured in the 6 months post-9/11 are risk factors for enhanced-FEV1-decline using a case-control design with frequency matching. Specific AIM 2 will test the hypothesis that the IgE and cytokines measured in the 6 months post-9/11 will be associated incident airway reactivity. Specific AIM 3 will test the hypothesis that persons with high levels IgE and cytokines measured in the 6 months post-9/11 will continue to show high levels in 2013-2015. If elevated biomarker levels persist, then the information derived from this research might be applied to those without stored serum. The primary goal of this investigation is to validate biomarkers of progressive decline in lung function and airway reactivity. The ultimate goal of this line of investigation is to develop risk stratification models to identify subpopulations at high risk of adverse pulmonary outcomes after intense irritant exposure. This will allow for more intensive monitoring and early treatment of high risk individuals, instead of devoting costly resources toward intensive screening of low risk individuals."
"9491961","Contact PD/PI: Mashour, George Alexander The Michigan Institute for Clinical & Health Research (MICHR) is a catalytic hub that significantly impacts the translation of investigative science into innovative improvements in clinical care and health policy. Our objective is to empower researchers and research communities within and outside the University of Michigan (U-M), creating a positive impact on health across local, regional, national, and global scales. We will achieve this objective through the following overarching specific aims: 1) Innovate and implement effective educational approaches to developing a skilled and diverse translational research workforce; 2) Catalyze effective research with community partnerships to accelerate the translation of breakthroughs that benefit society; 3) Promote clinical and translational research across translational phases and across the lifespan; 4) Advance research methods and processes that enable higher quality clinical and translational research; 5) Develop, demonstrate, and disseminate informatics innovations that facilitate the translation of biomedical discoveries to health impact. MICHR aspires to have a unique, substantial, measurable, and recognizable impact on U-M and the health of our communities. In order to achieve this with efficiency, we have critically evaluated pre- existing strengths and emerging opportunities across the institutional research landscape. MICHR will enhance and develop partnerships with major research and regulatory units on campus to develop an efficient pipeline that accelerates the translation and implementation of discoveries while also promoting cross-cutting signature initiatives that engage research and community members from all phases of translation. Project Summary/Abstract Page 257 Contact PD/PI: Mashour, George Alexander"
"9621635","Project Summary / Abstract  Dilated cardiomyopathy (DCM) is the most common form of heart failure, a condition that accounts for 1 in 9 deaths in the United States and currently affects ~6 million. DCM specifically has a prevalence of 250,00- 400,000 and incidence of 70,000-120,000. Current therapy does not address the underlying loss of functional heart muscle and adverse structural remodeling. One novel potential treatment of DCM is the intracoronary injection of cardiosphere-derived cells (CDCs), which has been demonstrated to reduce fibrotic infiltrate and exhibit various other cardioprotective properties. However, the underlying mechanisms of how reducing the fibrotic load exactly leads to improved structural remodeling remains unclear. Furthermore, current non- invasive technologies characterize structural remodeling with surrogate measures and thus, there is no consensus on a single clinical gold-standard. Without a tool to monitor and characterize the degree of structural remodeling, the evaluation of the therapeutic potential of CDC in DCM patients cannot be fully realized representing an unmet need in ultimately improving therapy. The proposed project aims to improve the therapy monitoring of CDC application to DCM patients by revealing its effect on microstructural remodeling with diffusion tensor cardiac MRI (DT-CMR). DT-CMR is a unique, non-invasive technology capable of characterizing myocardial fiber orientation and directly reflecting microstructural remodeling. However, despite major advances, there are fundamental challenges that limit the capability of current DT-CMR methods to be applied robustly in a clinical setting. In this project, an innovative DT-CMR method will be developed that overcomes such limitations. The central hypothesis is that addressing these major technical challenges will allow for clinical translation of DT-CMR to serve as a tool to monitor the therapeutic effects of CDCs on microstructural remodeling. This is achieved by extending previously developed technologies used for myocardial fibrosis detection with diffusion-weighted CMR. The proposed project is designed to systematically develop an innovative and robust clinical DT-CMR methodology and rigorously validate in a pre-clinical setting the effects of CDC therapy on the microstructural remodeling of DCM thereby laying the groundwork for potential optimization or improvement of CDC therapy."
"9418951","Project Summary The Initiative for Maximizing Student Development (IMSD) at the University of Massachusetts Boston (UMB) is a multifaceted program that seeks to increase diversity in the biomedical research workforce at the PhD level. The program has two overall goals. The first is to provide a comprehensive research training program to undergraduate students from underrepresented minority or disadvantaged backgrounds so they are exceptionally prepared and highly motivated to enter PhD programs in the biomedical sciences. The second, broader goal is to catalyze institutional changes that enhance the overall research training environment in the sciences for undergraduate students, particularly those from underrepresented or disadvantaged backgrounds. The IMSD program provides its participants with research experiences, intensive mentoring, a comprehensive and structured suite of enrichment activities, and support in the application process for PhD programs, all to promote their successful entry into these programs. The centerpiece of the IMSD student experience is laboratory research?each participant carries out a closely guided research project, which supports the development of research independence, in the laboratory of a research advisor. Mentoring includes academic advising as well as support for the students' overall professional and personal development as emerging researchers. Enrichment opportunities, which also engage the broader community of science majors at the University, include extensive training in scientific communication, opportunities to network with scientists and graduate students outside UMB, exposure to research career opportunities, training in the responsible conduct of research, and discussions about social aspects of science. To catalyze institutional change, IMSD offers activities that are aimed at reaching the maximum number of undergraduate students, as well as mentor training opportunities for science faculty and graduate students. IMSD also interfaces with a wide network of training programs at the University and is taking a leadership role in developing, evaluating, and modeling effective research training strategies that can be applied broadly in the University. It also nurtures collaborations with institutional partners outside UMB. In efforts to sustain enhancements to the research training environment and capacity, IMSD has successfully institutionalized many of its programmatic components and is committed to institutionalizing additional aspects that prove to be effective in helping UMB students achieve academic excellence in the sciences and transition to graduate study. These efforts can have broad impact given the highly diverse student population at UMB and the very significant proportion of its students who come from disadvantaged backgrounds."
"9454965","PROJECT SUMMARY  Tracking population-based HIV transmission dynamics is critical to design and monitor effective interventions. Despite widespread prevention, HIV incidence has failed to decline among some subgroups in the United States (US) including young men who have sex with men (MSM). Such disparities are notable in the Southern US which is at the epicenter of the national epidemic with the greatest burden in new and prevalent infections. Significant disparities in HIV infection exist based on race/ethnicity and risk behaviors, but also in geography; a higher proportion of cases are reported outside large urban areas compared to other regions.  Delineating HIV transmission dynamics in the Southern US can identify ongoing transmission networks or clusters where targeted prevention measures may be more impactful at reducing local incidence. However, the success of such measures requires timely identification and response to emerging or expanding clusters. Prospective phylogenetic analyses of HIV sequences integrated with epidemiologic and clinical surveillance data would facilitate the timely detection and monitoring of transmission networks. When combined with phylodynamic modeling, cluster expansion and transmission dynamics could be better predicted and the impact of interventions assessed.  Our overall hypotheses are: 1) Prospective phylogenetic cluster analysis allows timely identification of transmission chains not apparent through routine surveillance, 2) Persons identified in expanding clusters represent the leading edge of local transmission, i.e. recent infection, 3) Targeting prevention towards growing clusters will identify a higher proportion of recent infections and ultimately reduce incidence. These hypotheses will be addressed in North Carolina (NC) with three specific aims: Aim 1: To describe the demographic and geographical characteristics of HIV transmission involving persons with newly reported HIV infection using phylogenetic clustering, viral load, and risk behaviors; Aim 2: To assess HIV cluster expansion and inform phylodynamic models by integrating large-scale deep sequencing and contact networks involving cases with newly diagnosed HIV infection; Aim 3: To conduct a preliminary assessment of a cluster-directed partner services intervention to interrupt HIV transmission networks.  These aims will be addressed through a combination of strategies in collaboration with the NC Department of Health and Human Services. A statewide prospective, automated cluster analysis system (nextHIV) will be evaluated. Sequences from reference laboratories and deep sequencing of diagnostic specimens from public testing sites will be analyzed in near-real time. Clusters will be characterized with detailed epidemiological data including HIV viral loads and contact networks. A proof-of-concept, cluster-directed partner services intervention will be assessed in an 11 county region with high HIV burden. Phylodynamic and mathematical modeling will be used to assess cluster expansion and the potential impact of interventions."
"9438409","Serpin family protein protease inhibitors function as key anticoagulant regulators of blood coagulation proteases. Two serpins, antithrombin and protein Z-dependent protease inhibitor (ZPI), are known to inhibit procoagulant proteases in a manner that is regulated by cofactors and dependent on the functional state of the proteases, but the molecular details of this complex regulatory mechanism are poorly understood. The physiologic importance of these serpins in regulating coagulation proteases is borne out by the observations that knocking out the mouse genes results in embryonic lethality due to a consumptive coagulopathy in the case of antithrombin and a prothrombotic phenotype when mice are bred on a factor V Leiden background in the case of ZPI. Our proposed studies seek to build on our prior studies to advance molecular understanding of the cofactor-dependent regulation of blood coagulation proteases by these serpins. With respect to antithrombin, our recent studies have suggested an important revision of the allosteric mechanism of activation of this serpin by heparin in showing that activation is mediated principally by the mitigation of repulsive interactions with factor Xa and factor IXa within an antithrombin exosite rather than by provision of an attractive exosite. Our proposed continuation studies seek to characterize the molecular determinants in antithrombin of protease binding exosites and of the allosteric communication network involved in transmitting activating conformational changes from the heparin binding site to the protease binding site. With respect to ZPI, our studies seek to elucidate the physiologic complexes of factor Xa that are targeted by ZPI and its cofactor, protein Z, establish the role of the unique N-terminal tail of ZPI in anticoagulant regulation of factor Xa and discover small molecules that disrupt the ZPI-protein Z complex and downregulate the ZPI anticoagulant mechanism as a potential novel therapy for restoring hemostasis in hemophilia bleeding disorders. Gain of function studies in which the serpin scaffold of ?1-protease inhibitor is used to graft the molecular determinants of the protein Z binding site and protease binding sites onto ZPI will provide a stringent test of the minimal determinants of cofactor and protease recognition by this serpin."
"9450537","DESCRIPTION (provided by applicant): The general goals of this project are to illuminate the nature and functions of memory, and to examine how memory is used to create mental simulations of possible future and past experiences. Recent evidence indicates that the same brain network is involved in both remembering past personal experiences (episodic memory), and imagining or simulating hypothetical experiences that might occur in the future or might have occurred in the past (episodic simulation). The proposed experiments take a cognitive neuroscience approach that links together cognitive and neural processes to understand episodic memory and episodic simulation.  One set of experiments will explore how episodic memories are modified or restructured as a consequence of retrieving them from alternative perspectives: either a field perspective (through one's own eyes) or an observer perspective (an external vantage point). These experiments will also examine the hypothesis that restructuring of episodic memories and constructions of episodic simulations rely on common underlying processes, applying a technique that analyzes repetition-related reductions in brain activity. A second set of experiments will use an episodic specificity induction: brief training in recollecting specific details of recent experiences that selectively increases the number of episodic details (e.g., what happened, where it happened) that participants provide on later tasks which require recalling episodic memories of actual past events or constructing episodic simulations of possible future events, while having no effect on retrieval of semantic details (e.g., related facts or reflections) and no effect on a task that requires describing a picture. Ths the specificity induction represents a promising means of selectively targeting episodic retrieval processes. Proposed experiments will test hypotheses concerning a specific brain subsystem that may be affected by the induction and whether the induction affects primarily the initial construction or subsequent elaboration of remembered or simulated events. The final set of studies will test hypotheses concerning a region that has been consistently linked with episodic memory and simulation, the ventromedial prefrontal cortex, but whose role in these processes remains poorly understood. These experiments will explore the idea that this region facilitates access to prior affective knowledge so that individuals can simulate what it might feel like to experience a future episode. For example, one study will test the hypothesis that greater activation in ventromedial prefrontal cortex is observed with greater familiarity of the people and places that comprise episodic simulations, and that this activity also increases with greater anticipated pleasantness of the simulated episode. Another study will explore how this region contributes to the affective quality of a simulated episode.  Overall, these experiments should both enhance understanding of basic processes involved in episodic memory and episodic simulation, and could also provide insights relevant to clinical conditions in which episodic memory and simulation are impaired."
"9447098","DESCRIPTION (provided by applicant): Enteric pathogens cause disease among individuals living in both developing and industrialized countries, with some pathogens being universal, while others are largely restricted to certain settings. Certain enteric pathogens are epidemiologically emerging or re-emerging. Travelers from industrialized countries who visit developing countries form a special risk group that bridges the two broad ecologies. Finally, a few enteric pathogens are of special interest from the civilian biodefense perspective, as they have been used by nefarious individuals to promulgate bioterror (non-typhoidal Salmonella), or have properties that suit them to such a purpose (Shigella dysenteriae 1). The five Projects described in this Enteric Center for Excellence in Translation Research (Enteric CETR) proposal, bonded by the theme Immunoprophylactic Strategy to Control Emerging Enteric Infections, will undertake translational research towards developing products to prevent enteric disease caused by several important bacterial and protozoal pathogens, including: the enteric fever Salmonella serovars S. Typhi, S. Paratyphi A and S. Paratyphi B (Project 1); Clostridium difficile (Project 2); Shigella, enterotoxigenic E. coli (ETEC), enteroaggregative E. coli (EAEC) and Shiga toxin-producing enterohemorrhagic E. coli (EHEC) diarrheal pathogens (Project 3); non-typhoidal Salmonella serovars that cause invasive disease and/or gastroenteritis (emphasizing group C serovars) (Project 4); the protozoan species Cryptosporidium hominis and C. parvum (Project 5). Whereas each pathogen represents an important public health priority, only one, S. Typhi, already has licensed vaccines to prevent disease and those are not ideal. Three projects intend to progress new vaccine candidates to the point where Investigational New Drug Applications (IND) could be prepared to initiate Phase 1 clinical trials. These include: i) a Shigella live vector vaccine expressing protective antigens to prevent clinical  illness caused by several pathotypes of diarrhea-causing Escherichia coli (Project 3); ii) Core-O polysaccharide-flagellin conjugate parenteral vaccines, as well as engineered recombinant attenuated strains, to prevent invasive disease caused by non-typhoidal serovars of Salmonella Group C1 & C2 (Project 4); iii) a vaccine based on proteins from C. hominis and C. parvum sporozoites; iv) a bivalent adjuvanted cTxAB toxoid vaccine to prevent recurrent C. difficile disease (Project 2). We will also investigate a unique passive antibody approach to prevent C. difficile disease (Project 2). Finally, Project 1 aims to explain the cross protection observed in large-scale field trials wherein oral immunization with live S. Typhi vaccine strain Ty21a conferred cross protection against S. Paratyphi B, whereas no protection was afforded against S. Paratyphi A. Most projects will utilize innovative animal models including senescent mouse models (to explore how aging influences immune response to vaccines) and the gnotobiotic piglet model. All projects include collaborations of investigators across multiple institutions of he consortium. The Enteric CETR PL/PD is highly experienced in translational research and vaccine product development."
