"APPLICATION_ID","ABSTRACT_TEXT"
"9546685","This TRD, Magnetic Resonance Spectroscopy (MRS) and Multinuclear Imaging, has been actively involved in the development and evaluation of in vivo MRS and spectroscopic imaging (MRSI) technology for both protons (1H) and other nuclei from the founding of the CAMRTS P41 Research Resource Center in 1995 to the present. While some of our recent metabolic imaging studies involved a variety of organs including kidney, heart, and liver, our primary effort during the prior funding cycle was on the development of novel methods for measuring brain neurotransmitter levels and neurometabolic processes. Under this competitive renewal, we propose to build upon our successes in brain imaging technology with important refinements needed to translate hyperpolarized 13C MRSI techniques from animal to human applications, improve 1H MRS measures of steady-state neurotransmitter levels, and provide previously unavailable regional measures of neuroenergetic and neurotransmitter cycling rates throughout the human brain. These choices are based on meeting the current and future needs of collaborative projects ?Metabolic Therapy of GBM guided by MRS of hyperpolarized 13C-pyruvate? (PI: Lawrence Recht, Stanford University), ?1H MRS of GABA, Glu, and Gln? [PI: Brian Wandell, Stanford University), and Neuroimaging of Alcoholism (PI: Adolf Pfefferbaum, SRI International). Specifically, in vivo MRSI offers non-invasive identification, visualization, and quantification of brain biochemical markers and neurotransmitters, the assessment of abnormalities in injured or diseased brain tissue, the longitudinal monitoring of degenerative diseases, and the early evaluation of therapeutic interventions. 1H MRS is able to measure steady-state levels of GABA, glutamate (Glu), and glutamine (Glu), and infusion of 13C labeled substrates permits the measurement of tricarboxylic acid (TCA) cycle and neurotransmitter cycling rates. Furthermore, the ongoing development of hyperpolarized agents, i.e., MRIvisible compounds whose magnetization is four orders of magnitude higher than that normally achieved at in vivo temperatures, presents unprecedented opportunities to noninvasively monitor critical dynamic metabolic processes under both normal and pathologic conditions. New MRS technology will be developed in accordance with the following Specific Aims: 1) to develop optimized pulse sequences and hardware for clinical hyperpolarized 13C studies of the human brain and glioma treatment response, 2) to develop improved 1H MRS GABA, Glu, and Gln editing methods to robustly measure steady-state neurotransmitter levels throughout the human brain free from overlapping macromolecular resonances that limit current methods, and 3) to develop indirect-detection 1H-13C techniques to measure TCA and Glu/Gln cycling rates throughout the human brain."
"9460374","?     DESCRIPTION (provided by applicant): Cancer Genes and Pathways Research in the newly restructured Cancer Genes and Pathways (CGP) program focuses on the study of biologically significant genetic alterations and molecular pathways that underlie cancer development and immune surveillance. The primary goal of this basic science program is to better understand fundamental mechanisms of tumorigenesis and cancer immunology, thereby defining new molecular entities that can be exploited as disease biomarkers and/or innovative anti-cancer therapies. This is accomplished through three overlapping research themes centered on 1) genome organization, regulation and cancer gene expression, 2) cellular proliferation, survival and transformation, and 3) tumor immunosurveillance. Key scientific achievements over the prior funding period include advances in understanding mechanisms of damaged DNA repair and replication, identification and characterization of novel tumor-promoting genetic alterations and cancer gene networks, development of innovative animal models of cancer, and determination of pathways controlling B and T lymphocyte survival and activation. CGP membership includes 54 full and 6 associate members spanning 16 departments (10 basic science, 6 clinical) across 3 colleges. Annual CGP total funding for peer-reviewed research in the last budget year was $10.36 million ($2 NCI funding) and $1.99 million for non-peer-reviewed research projects. CGP members are highly collaborative having authored or co-authored 353 cancer-related peer-reviewed publications in the past 4 years, with 17% (n=59) intra-programmatic, 22% (n=77) inter-programmatic, and 32% (n=113) inter-institutional. 49 manuscripts appeared in high impact journals (Impact Factor >10). Productive intra-/inter-programmatic and multi-institutional groups are leading advances in mature B lineage tumors (myeloma and non-Hodgkin's lymphomas) and neuroendocrine tumor research, and making major contributions to other human malignancies including leukemias, breast cancer, prostate cancer, melanoma, pancreatic adenocarcinoma and liver cancers."
"9546681","The purpose of this Technical Research and Development (TR&D) Project is the development and dissemination of technical tools for MR imaging pulse sequence development. This includes RF pulse design, pulse sequence waveform and acquisition design, and image reconstruction algorithms and software. Most of this technology is originally developed in either NIH or industrial supported projects. This TR&D provides the support for the refinement of these technologies, and translation into more general, widely useable toolboxes and software. In addition, data sets are provided, so that other investigators can reproduce the results from the original papers, and directly compare their work to our algorithms. This greatly expands the universe of investigators that can contribute to MR imaging research. The response has been tremendous, with many hundreds to thousands of downloads for each software package. For example, the sparse reconstruction matlab code has been downloaded 1840 times in the last year and half, and the paper describing these algorithms is the most downloaded paper over the last five years in Magnetic Resonance in Medicine, the leading journal for MR imaging research."
"9525411","Throughout a lifetime of an organism synapse addition and elimination is on-going to ensure proper function of neuronal circuits. Growing evidence have revealed complex interactions involving intrinsic and extrinsic factors in synapse refinement with temporal and neuronal-type specificity. Studies using C. elegans have continued to expand the understanding of molecular and genetic pathways with single- synapse resolution. The locomotor circuit consists of several classes of excitatory cholinergic motor neurons and two classes of GABAergic motor neurons, and is a highly tractable system to discover mechanisms underlying synapse formation and refinement. Each neuron forms stereotyped pattern and number of synapses, providing an accurate readout to examine how synapses are dynamically regulated. Moreover, the development of the mature locomotor circuit involves a precisely timed remodeling of the embryonically born GABAergic neurons, known as ?DD synapse remodeling?, in the absence of axonal morphological changes. We developed the first in vivo visualization approach to examine DD synapse remodeling. In our recent studies, we have defined critical roles of microtubule dynamics in promoting cargo and motor interaction in the formation of new synapses in DD remodeling. Our findings underscore the concept that microtubules are not passive tracks but play an active role in cellular signaling. In the specific Aim 1 of this renewal application we will leverage our expertise in genetic pathway dissection with in vivo imaging of microtubule components to dissect the roles of a novel kinase in DD synapse remodeling. In parallel, we have investigated the mechanisms regulating the cholinergic neuron synapses, and have uncovered roles of inter-tissue interaction mediated by a IgSF transmembrane domain protein ZIG-10. Our studies show that ZIG-10 regulates phagocytotic pathway via a SRC kinase in the adjacent non-neuronal tissues. In specific Aim 2, we will tackle the cellular action and the physiological impact of this pathway using innovative technologies. We will further examine how neuronal activity regulates this pathway. In Aim 3, we will investigate the role of a conserved MAGUK protein that may link the ZIG-10 pathway to phospholipid biosynthesis in synapse maintenance. Genetic mutations of homologous molecules in human have been linked to various neurological diseases. Together our findings will provide important insights to the underlying signaling network and advance our knowledge in the understanding of human diseases."
"9558408","The overall goal of this preclinical research program is to develop and evaluate the efficacy of targeted alpha therapy (TAT) using an alpha emitting radiolabeled peptide antagonist which targets the bombesin receptor (BB2r) expressed in human prostate cancer. The research program has four specific technical objectives:  ? Synthesis & Validation of 212Pb-RM2: The goals of this objective are to establish and optimize methods for synthesizing 212Pb-RM2 in high yield and purity starting with 212Pb obtained from commercially available 224Ra/212Pb radionuclide generators. Utilizing automated radiochemistry technology, we are proposing to develop routine SOP's for the efficient production of clinical grade 212Pb-RM2. This will also entail developing procedures for assessing the quality control to assure that the final product meets FDA requirements for pH, sterility, and bacterial endotoxins.  ? Evaluate Efficacy of 212Pb-RM2 In Vitro: We are proposing to assess the utility of 212Pb-RM2 across a panel of human PC cell lines representing the spectrum of androgen dependence/independence as well as a panel of chemotherapy resistant cell lines that are resistant to docetaxel, enzalutamide, and abiraterone. We will be creating several chemotherapy resistant cell lines during the course of this study. We plan to evaluate the effects of TAT on each cell line by assessing cytotoxicity, clonogenicity, DNA damage & repair, apoptosis, cell cycle, and protein expression of the targeted receptor, (BB2r), the androgen receptor (AR), and the most prevalent androgen receptor splice variant in PC,(ARV7).  ? Evaluate Efficacy of 212Pb-RM2 In Vivo: Initially, we will determine in vivo stability of 212Pb-RM2 followed by determination of individual organ, tissue, and tumor radiation dosimetry based on 212Pb-RM2 pharmacokinetic data obtained using prostate cancer xenograft models. We will then proceed to determine the maximum tolerated dose (MTD) of 212Pb-RM2. Employing a series of CRPC xenograft models (flank, tibial, and systemic), we will determine the efficacy of 212Pb-RM2 in controlling and reducing focal and systemic PC growth. Concurrent PET imaging using 68Ga-RM2 will be performed to assess BB2r expression concurrent with BB2r targeted treatment to validate the imaging biomarker as an accurate measure of treatment efficacy.  ? Perform FDA IND Enabling Studies: Data from these studies will be used to prepare a physician sponsored IND for submission to the FDA of the TAT agent, 212Pb-RM2. This objective will be carried out over the course of the funding period and will include obtaining commercially prepared cGMP product, determining internal organ radiation dosimetry, obtaining commercial single species toxicology evaluation data, development and refinement of a standard operating procedure for the routine automated clinical preparation of 212Pb-RM2, and performance of required preparative product scale-up runs to demonstrate that 212Pb-RM2 can be prepared in quantities and purity necessary to meet expected clinical demands."
"9463781","?    DESCRIPTION (provided by applicant): Career Development Goal/Plan: The long-term goal of the applicant is to contribute to scientific knowledge and improve quality of life for patients with pulmonary arterial hypertension. The overall objective of the applicant is to become an independent physician scientist specializing in pulmonary vascular immunobiology. To achieve this objective, the applicant has designed a career development plan that incorporates the following: a curriculum involving formal classes and other didactic teachings that enhance basic science background, writing skills, and critical analysis; at least 75% protected research time with hands-on laboratory experiences to develop new technical skills; and close mentoring by accomplished physician-scientists to ensure a successful transition into independence. The proposed research project combines the applicant's background in immunology and interest in pulmonary vascular biology and will serve as a platform to develop an independent line of research. Research: Pulmonary arterial hypertension (PAH) is a group of diseases caused by abnormal remodeling and narrowing of small pulmonary arterioles, leading to elevation of pulmonary arterial pressure, right heart failure, severe hypoxia, and eventual death. Even with known treatments, mortality remains high. Better understanding of PAH pathogenesis is needed to identify potential therapeutic targets. Substantial evidence suggests that the infiltration of pulmonary vessels by myeloid cells, such as monocytes, macrophages and dendritic cells, have a critical role in the development of PAH. However, neither the specific myeloid cell population that infiltrates pulmonary arteries, nor the activity of these cells has been deter- mined. Using chronic hypoxia models of PAH, my preliminary data demonstrates that resident monocytes accumulate around the pulmonary arterioles and promote PAH. My hypothesis is that resident monocytes infiltrate pulmonary vessels and, in response to hypoxic stimuli, initiate inflammatory responses and differentiate into cells with vascular remodeling activity, thereby promoting PAH development. To test this hypothesis, we will take advantage of a novel line of transgenic mice that expresses Cre recombinase specifically in resident monocytes. Using these mice, we have developed models of 1) resident monocyte- specific fluorescent reporters, 2) inducible resident monocyte ablation, and 3) resident monocyte-specific gene knockouts. In Aim 1, we will specifically delete hypoxia-inducible factors (HIFs), the central hypoxia- sensory molecules, in resident monocytes to determine the role of resident monocytes in sensing hypoxia and PAH pathogenesis. In Aim 2, utilizing our capacity to deplete resident monocytes in vivo, we will determine the contribution of resident monocytes to both the development and progression of this disease. We expect findings from the proposed experiments will improve our insight into monocyte biology, HIF regulation, and role of resident monocytes in PAH pathogenesis."
"9461022","DESCRIPTION (provided by applicant): A major function of the skin is to generate a protective barrier that shields us from our environment. This process is mediated by keratinocyte stem cells whose progeny stratify and differentiate, eventually forming an insoluble scaffold of dead cells and cross-linked proteinaceous material. Formation of this barrier is completed during embryonic development and is essential for life.  Although the skin's role in barrier function is well-established, whether the hair follicle also plays a role in this process hs not been studied. In particular, the hair follicle infundibulum is a poorly characterized domain of cells that appears continuous with the skin epithelium. Situated at the mouth of the hair follicle, infundibular cells are multi-layered and exposed to the outer environment. These characteristics suggest both the need and capacity for infundibular cells to form a barrier.  One of the missions of NIAMS is to support research that delves into the causes, treatment, and prevention of skin diseases. This proposal is concordant with that mission since our long-term objective is to characterize infundibular cells during embryonic development, adult homeostasis and disease perturbation. Indeed, a variety of skin disorders, including acne vulgaris, arises specifically at the infundibulum, and in more severe cases may cause rupture of this domain (and, presumably, disrupt barrier function), leading to inflammatory disease. This proposal seeks to shed light on the infundibulum, with an eye towards elucidating the mechanistic causes of acne.  In Specific Aim 1, we will isolate both nascent and adult mouse infundibular cells, and characterize their gene expression patterns by RNA-Sequencing. We will also analyze in detail the movement of these cells as they form the differentiated, suprabasal layers of the infundibulum. Results from this opening Aim will improve our understanding of this domain, and provide tools and markers for use in the subsequent Aims.  In Specific Aim 2, we will test the role of Notch signaling in the infundibulum by disrupting Notch pathway components specifically in the stem cells that give rise to the infundibulum in mice. Importantly, this will enable us to assess whether the hair follicle itself plays a role in barrier function, and may lead to the generation of improved mouse models of acne.  In Specific Aim 3, we will examine whether Notch signaling and differentiation defects underlie acne formation in humans. This will be accomplished by analyzing a panel of markers, both for Notch signaling and the infundibulum, in patients prior to and after acne therapy. These translational studies will complement our basic experiments in mice, and will hopefully provide mechanistic insights into the causes of this disease"
"9460396","Research in the newly restructured Cancer Genes and Pathways (CGP) program focuses on the study of biologically significant genetic alterations and molecular pathways that underlie cancer development and immune surveillance. The primary goal of this basic science program is to better understand fundamental mechanisms of tumorigenesis and cancer immunology, thereby defining new molecular entities that can be exploited as disease biomarkers and/or innovative anti-cancer therapies. This is accomplished through three overlapping research themes centered on 1) genome organization, regulation and cancer gene expression, 2) cellular proliferation, survival and transformation, and 3) tumor immunosurveillance. Key scientific achievements over the prior funding period include advances in understanding mechanisms of damaged DNA repair and replication, identification and characterization of novel tumor-promoting genetic alterations and cancer gene networks, development of innovative animal models of cancer, and determination of pathways controlling B and T lymphocyte survival and activation. CGP membership includes 54 full and 6 associate members spanning 16 departments (10 basic science, 6 clinical) across 3 colleges. Annual CGP total funding for peer-reviewed research in the last budget year was $10.36 million ($2.00 NCI funding) and $1.99 million for non-peer-reviewed research projects. CGP members are highly collaborative having authored or co-authored 353 cancer-related peer-reviewed publications in the past 4 years, with 17% (n=59) intra-programmatic, 22% (n=77) inter-programmatic, and 32% (n=113) inter-institutional. 49 manuscripts appeared in high impact journals (Impact Factor >10). Productive intra-/inter-programmatic and multi-institutional groups are leading advances in mature B lineage tumors (myeloma and non-Hodgkin's lymphomas) and neuroendocrine tumor research, and making major contributions to other human malignancies including leukemias, breast cancer, prostate cancer, melanoma, pancreatic adenocarcinoma and liver cancers."
"9468428","Abstract Despite enduring high mental health burden, Pacific Islanders have received minimal research or clinical attention in the US. Due to our poor understanding of the issues surrounding Pacific Islander mental health, engaging Pacific Islanders in mental health services has been very difficult. For example, a Los Angeles County (LAC) Department of Mental Health program targeting Samoans only managed to enroll 4 patients in 2 years even using Samoan community providers. A pilot study of these 11 community providers by the Principal Investigator identified several factors including mental health stigma, poor mental health literacy, and a lack of culturally responsive services as contributing to poor Samoan mental health service engagement. This study draws from the Cultural Determinants of Help-Seeking Model to address this research and clinical gap by conducting focus groups and citizens' panels to obtain public input from 50 Samoans in LAC and 50 Marshallese in Arkansas on their unique mental health perspectives, needs, barriers and facilitators to services, and strategies to overcome these barriers. The citizens' panels will bring together lay public members, present multiple viewpoints about various mental health issues, and have members deliberate and reach a collective decision on these issues. All group materials will be translated into English, Samoan, and Marshallese, and interpreters will be present during the sessions. The groups will be audio-recorded, transcribed verbatim, and analyzed by the Research Team for themes. Numerical data will also be collected about levels of public awareness about mental illness, mental health stigma, acculturation, and underutilization of mental health services from 100 Samoan and 100 Marshallese community members to better understand these possible service barriers. Analyzed data will be used to develop a set of intervention components that are likely to increase service engagement among both Samoans and Marshallese. These components will provide the foundation for a universal service engagement intervention for Pacific Islanders that will be developed and tested in future research. Study findings will be disseminated via presentations and peer-reviewed manuscripts to the Pacific Islander, public mental health, and academic communities."
"9450545","Abstract The goal of this work is to apply novel neuroimaging methods in patients with Moyamoya syndrome to test fundamental hypotheses regarding hemodynamic compensation, stroke history, and symptomatology. Moyamoya disease (MMD) has unknown etiology and is characterized by steno-occlusion of the supraclinoid internal carotid arteries and proximal branches, development of collateral vessels, and a high risk of stroke. Idiopathic MMD is relatively rare, however moyamoya syndrome (MMS), which can arise secondary to Down syndrome, sickle cell disease, atherosclerosis, and radiotherapy shares many phenotypical characteristics as idiopathic MMD, yet is observed much more frequently. Patients with MMS are at high risk for stroke, and compared with atherosclerotic disease where preferred treatment regimens are outlined by recent clinical trial results, optimal MMS therapies are less clear and may comprise medical management and/or surgical revascularization. Owing to the dynamic course of MMS, which includes a wide variation of progressive steno- occlusion, abnormal expression of endothelial growth factors and inflammatory proteins, hemo-metabolic disturbances, intimal vessel wall thickening, and neoangiogensis, there is a pressing clinical need to understand the pathophysiology of these processes, how they relate to symptomatology and stroke incidence, and ultimately may be used to stratify patients for therapy or guide development of novel pharmaceuticals. The critical barrier to achieving this rests with a lack of optimal methods that can be implemented for mapping and surveillance. Here, in adults and children with MMS, we propose to implement new MRI methods developed in our center to test focused hypotheses regarding (Aim 1) relationships between endothelial dysfunction, stroke incidence, and symptomatology; (Aim 2) changes in vessel wall morphology, disease chronicity, and neurological symptoms; and (Aim 3) oxygen extraction fraction response to surgical revascularization therapy. The short-term significance of this work is that it will improve our understanding of the physiological processes that underlie how tissue responds to proximal non-atherosclerotic steno-occlusion and revascularization, which will serve as a prerequisite for utilizing functional neuroimaging to stratify patients with MMS for appropriate therapy. The longer-term goal is to use this information to guide the development of novel pharmaceuticals or early screening procedures that may enable therapies to be titrated to patients prior to irreversible tissue damage. Finally, methods implemented are translatable to other vascular diseases, and findings should have broader relevance for discerning pathophysiological differences between atherosclerotic and non- atherosclerotic hemodynamic compensation mechanisms."
