"APPLICATION_ID","ABSTRACT_TEXT"
"9347073","Project Summary/Abstract  The corticospinal pathway is a pivotal mediator of voluntary motor control in humans and restoring corticospinal motor function after spinal cord injury remains one of the most substantial challenges facing translational and clinical neuroscience today. Regardless of the approach taken to alleviate the interruption of corticospinal axons, functional recovery will rely on the plasticity of the cortical motor network to incorporate the remodeled or replaced circuit. The creation of novel therapeutic interventions for the recovery of function after injury will have to be coupled to an understanding of the cellular and subcellular mechanisms that support cortical motor network remodeling and incorporation of injured neurons. Only recently have the tools necessary to answer these critical questions been developed. The long-term goal is to develop novel therapeutic interventions for the recovery of function after spinal cord injury through an understanding of the cellular and subcellular mechanisms that drive neural circuit remodeling. The overall objective for this proposal is to identify neuromodulatory mechanisms of motor map plasticity that correlate with recovery of skilled motor function and to determine the relationship between cortical network changes and corticospinal circuit remodeling after cervical spinal cord injury. The central hypothesis is that cholinergic input directly to corticospinal motor neurons is required for functional integration of corticospinal circuit changes into de novo motor networks after spinal cord injury. The rationale for the proposed research is that once the role of cholinergic activity in rehabilitation after spinal cord injury is defined, it is likely to provide new opportunities for pharmacological modulation and pairing with treatments that enhance corticospinal axon regeneration. The first approach will be to use cytotoxic lesions and optogenetic/chemogenetic control of relevant subcortical circuitry to modulate known mediators of motor learning while using two-photon microscopy to assess the functional incorporation of injured corticospinal neurons by measuring activity and structural changes during rehabilitation in awake, behaving animals. The second approach will be to define the molecular mechanisms and the cellular location of signaling events that underlie motor learning, and likely motor rehabilitation. The proposed studies are innovative in that they shift the focus of spinal cord rehabilitation onto the circuit mechanisms of cortical network plasticity and will have far- reaching importance in translating treatments for both acute and chronic injuries to motor networks. The proposed studies are significant because they will elucidate the mechanisms by which circuit remodeling influences recovery, which will have far-reaching importance in translating treatments for both acute and chronic injuries to cortical motor networks. The expectation is that completion of the proposed research will generate new opportunities for pharmacological modulation and combinatorial treatments that enhance corticospinal axon regeneration while mediating cortical motor network reorganization."
"9469063","PROJECT SUMMARY The Gram-negative bacterium Aggregatibacter actinomycetemcomitans, is estimated to inhabit the mouths of approximately 30% of the human population. It is associated with a variety of periodontal diseases, but A. actinomycetemcomitans is most predominantly associated with localized aggressive periodontitis (LAP), where it is detected in about 85% of the LAP cases. To evade the immune response of the host, the bacterium secretes the leukotoxin, LtxA. LtxA is a member of the repeat-in-toxin (RTX) family of toxins and exhibits a specificity for human WBCs driven by its recognition of the lymphocyte function-associated antigen 1 (LFA-1) integrin and its affinity for cholesterol. Both components are required for LtxA cytotoxicity, therefore, it is hypothesized that LFA- 1 and cholesterol play a combined role for LtxA activity. In our preliminary data, we have successfully purified LFA-1 from cell membranes and verified its functionality with regard to LtxA binding. We plan to reconstitute this transmembrane protein into proteoliposomes as part of a multifaceted approach using natural and model biological systems to determine how individual interactions of LtxA with LFA-1 and cholesterol lead to cell death. In Aim 1, we will investigate how LtxA is moved into the lipid raft compartment on the cell membrane by identifying changes in requirements for LtxA-LFA-1 and LtxA-cholesterol binding inside and outside of lipid raft domains. After LtxA has moved into the lipid rafts, it is endocytosed where it subsequently moves into the lysosome. In Aim 2, we will identify changes to LtxA and LFA-1 binding facilitated by the acidic environment inside the lysosomal lumen. At the conclusion of this project, we will have extensively expanded our knowledge on the roles of LFA-1 and cholesterol in the cytotoxic activity of LtxA, which will be useful for the future development of new therapeutic strategies against A. actinomycetemcomitans infections. We also expect these results to have broader implications through applying similar approaches to identify specific mechanisms of cytotoxic activity of other RTX toxins."
"9410126",""
"9350443","In situ functional genomics to understand transcriptional regulation In the last 3 years, new gene editing technologies have revolutionized our ability to manipulate the human genome for basic research and for disease modeling. Targeted gene knock-out and precision gene repair ? previously laborious or impossible tasks in human cells ? are now routine. Despite these advances in genome surgery, much of how the genome is translated into phenotype remains a mystery and the most mysterious regions are those in the noncoding genome. Unlike with protein-coding genes, there is no Central Dogma-like framework to decipher how the noncoding genome functions. The goal of this proposal is to address a fundamental problem in transcriptional regulation: How can we identify the sequences and proteins that govern the expression of any gene, in an unbiased way? Consortium efforts like ENCODE and the Epigenomics Roadmap have produced large catalogs of biochemical hallmarks that correlate with noncoding function. However, correlation does not equal causation. Proving that certain regions of the genome regulate gene expression or act as landing pads for DNA-binding proteins requires unbiased mutagenesis and interrogation. In part, the problem has to do with size. The noncoding genome is a vast expanse: Noncoding regions constitute >98% of the 3 billion DNA bases in the human genome. We urgently need high-throughput, molecular microscopes capable of zooming in on functional regions and recording how proteins interact at these loci. Given new advances in genome engineering and high-throughput sequencing, we are in a prime position to understand the functional, gene-regulatory architecture of the noncoding genome. Here, we will apply our established expertise to examine functional regions of the noncoding genome in their endogenous context. Using human cancer and stem cell lines as model systems, we will develop five broadly- applicable cross-disciplinary platforms by harnessing recent advances in scalable DNA synthesis, genome engineering, droplet cell capture, deep sequencing and quantitative proteomics and thereby enable: 1) higher resolution noncoding CRISPR screens using Cas9 orthologs and 2) increased span (chromosome-scale) noncoding CRISPR screens using the new Cas enzyme Cpf1; 3) multidimensional readouts of entire gene networks by combining pooled mutagenesis with single-cell RNA-seq; 4) unbiased labeling of all transcription factors stationed at functional elements identified in CRISPR screens via a novel Cas9-enabled proteomic technology; and 5) applying this fleet of new technologies jointly to reveal dynamics of functional elements in neural differentiation and cancer drug resistance."
"9395809","Project Summary/Abstract  Millions of people suffer from some form of paralysis. In most of these cases the connection between the brain and the spinal cord is damaged, however, the motor cortex is healthy and intact. Thus, for these individuals, brain-machine interfaces (BMIs) hold significant promise for improving quality of life. BMIs decode an individual's intention to move by utilizing statistical models of neural activity patterns recorded from the motor cortex using implanted electrode arrays. While these methods have been encouraging in preclinical experiments and clinical trials for controlling thought-driven 2D computer cursors, they suffer from poor performance when applied to higher degrees-of-freedom (e.g., robotic limbs), and are not robust to the inevitable degradation of the electrode array. In order to address these clinical needs, this project starts from the recent observation that just as some behaviors are easier to learn, some patterns of neural activity, termed neural states, are also easier to generate. The overarching goal of this project is to elucidate if these ?easy to generate? neural states can be used to robustly control a prosthetic arm. This is a significant departure from current decoding methods, which incorporate little to no information about the motor system, especially its ability to learn and adapt. The first major aim of this work is to develop experiments and analysis methods in order to find these ?easy to generate? neural states in the non- human primate (i.e., rhesus monkey) motor system. Here ?easy to generate? can be understood as the monkey's ability to volitionally generate that particular neural state. The second major aim of this work is to characterize the properties of the motor system that enable some states to be more easily generated than others. Prior work in our lab has shown that motor cortical population activity has well-defined structure, as predicted by dynamical system theory. These dynamics cause neural states to evolve in lawful ways through time. The work here will extend these findings by characterizing the dynamics associated with a monkey learning to generate a neural state. Finally, the third major aim of this work is to determine if neural states that monkeys can volitionally generate can be utilized for robust control of a prosthetic arm. The central hypothesis of this work is that building a model that only utilizes firing patterns that can be easily generated (as determined experimentally) will enable robust and high-performance control of a prosthetic arm. If successful, this study could have significant clinical impact by presenting a new paradigm to enable robust control of a prosthesis."
"9355040","?     DESCRIPTION (provided by applicant): Gene therapy with adeno-associated virus (AAV) has emerged as a promising treatment option for a variety of diseases, including those afflicting the cardiovascular system. Unfortunately, humoral immune responses against the AAV capsid prevent the ability to re-administer the viral vector as needed. In addition to the anti- AAV capsi antibody responses, tissue targeting is another major hurdle to effective cardiac gene therapy. Previously, we designed a Protease-Activatable Virus (PAV) based on AAV that is stimulated by overexpressed matrix metalloproteinases (MMPs) in diseased tissues. Although the PAVs may enable more targeted delivery to sites of disease, they will also suffer from antibody responses against the capsid just like the unengineered vectors. To overcome this problem, I hypothesize that genetically inserting a `self-peptide' into the PAV capsid (PAV-SP) will minimize phagocytic uptake, ultimately decreasing neutralizing antibody production. The aims of this fellowship project are the following: 1) genetically clone and structurally characterize PAV-SP and 2) functionally characterize PAV-SP with in vitro models."
"9145187","DESCRIPTION (provided by applicant): The broad, long-term objective of this project is to enable patients with uterine fibroids (UF) to make informed decisions about management options based on the highest possible quality evidence. To help achieve this objective, we propose a multi-center registry of a geographically, racially, ethnically, and clinically diverse group of women who have received medical or surgical treatment for UF, Comparing Options for Management: Patient-centered Results for Uterine Fibroids (COMPARE-UF), designed to address the following specific aims: AIM 1) Develop the infrastructure necessary to implement large-scale observational comparative effectiveness research (CER) studies of management options for women with UF, including (a) a governance structure, policies, and procedures conducive to collaborative research involving patients, clinicians, methodologists, and other stakeholders, (b) an experienced Research and Data Coordinating Center, and (c) nine geographically diverse Clinical Centers (CCs) representing a broad range of patients and providers. AIM 2) Use this infrastructure to implement 3 projects addressing high-priority evidence gaps related to the effect of different management strategies on patient-centered outcomes. These include PROJECT 1: Comparing management options for symptom relief PROJECT 2: Comparing management options for preserving reproductive function PROJECT 3: Comparing effectiveness in different subpopulations. AIM 3) Evaluate innovative methods for the design, conduct, and analysis of observational comparative effectiveness research in this population. AIM 4) Translate research results into improved patient care, through both traditional peer-reviewed publications and collaborations with stakeholders to integrate the research findings into evidence-based patient decision making tools, clinical practice guidelines, and quality measures."
"9353310","PROJECT SUMMARY/ABSTRACT Older Americans rely on the emergency department (ED) for acute, unscheduled care. Unfortunately, many older adults experience poor outcomes after ED visits, suggesting that these encounters represent missed opportunities to identify high risk patients and intervene to improve the transition to outpatient care. In particular, significant falls among older adults are a serious and preventable problem. Unscheduled ED visits offer an opportunity to identify older adults at higher risk of falls than the general primary care population at a time when fall risk factors can be modified, and thus offer an ideal additional setting for fall screening beyond primary care. Such screening is advocated in the ED, but screening interventions often fail due to time constraints of providers in the emergency setting. As electronic health record (EHR) systems evolve, computerized decision support offers the potential to support fall screening with less provider burden. The objective of this proposal is to identify adults at high risk for future falls and improve their care both during their ED visit and after discharge. As a physician scientist, my goal is to lead an independent research program to improve transitions to outpatient care following ED visits for older adults. This 5-year proposal will advance these goals by providing the necessary support and training in implementation science as well as informatics-based interventions. I have a unique background in engineering, emergency medicine, and health services research and am well prepared to successfully complete the proposal. I will be aided by a team of expert mentors at an institution with substantial resources and an outstanding environment to conduct the research proposed and transition to an independent investigator with R01 support. The proposed aims are to: 1) Compare EHR-based data extraction to in-person screening of future outpatient fall risk, 2) Using data available in the EHR at the time of presentation, develop a predictive algorithm to risk- stratify ED patients for risk of significant falls in the next 6 months, and 3) Design and pilot a clinical decision support intervention to identify older adults at high risk of falls and improve their care both in the ED and after discharge. These aims will be accomplished by creating and analyzing a database linking the EHR and claims data, incorporating novel elements derived by natural language processing, by utilizing machine learning in addition to traditional statistical techniques, and by developing and piloting an intervention in one health system."
"9431079","Progressive supranuclear palsy (PSP) is the most common frontotemporal lobar degeneration associated with tau pathology. While rare pathogenic variants, common risk factors, and ? more recently ? rare risk-associated variants have been identified in PSP, a significant proportion of the heritability for neurodegenerative tauopathies and other frontotemporal lobar degenerations remains unexplained, strongly suggesting that additional genetic risk factors await discovery. In this application, we propose to identify novel genetic variation associated with PSP using a multi-stage strategy. First, we will detect variants through whole-genome sequencing of neuropathologically characterized PSP. Second, we will prioritize pathological brain tissue samples for a multidimensional screen that includes transcriptional, proteomics, and epigenetic assays. Through recursive application of a prioritization algorithm, regions and variants most likely to have a high impact on disease risk will be identified. Finally, we will follow up on these variants using a high-throughput functional screen. This project taps unprecedented pathologic resources of PSP, leverages a pathologic and genetic infrastructure created with support from private foundations, and offers to transform our understanding of the genetic architecture of PSP and to advance towards the biology and downstream effects of this prototypical tauopathy downstream effects of this prototypical tauopathy."
"9564547","The Central Core Facility is a cluster of rooms on the 6th floor of the Science Building. One central core room is equipped with three ultracentrifuges and several high-speed centrifuge units (Room 610). Another core facility was established with a cold room and dark room, a scintillation counter, FPLC equipment, an LKB spectrophotometer and a scanning densitometer (Room 613). A new prep room with a glassware washer attached to a deionizing water system and autoclave was also established (Room 612). Ms. Duan Lo is our glass washer. In 2008, the 20-year-old Amsco glassware washing machine was replaced with a new Reliance 500 Steris washer, with all accessories needed to service the entire RCMI community. This room also houses two cooling units for the ultracentrifuges. Likewise, the 1985 Amsco Eagle autoclave was replaced by the Steris 20X20X38 Century Model. The 30-year-old NBS Shaking Incubator, inherited from Dr. Paul Margolin in 1985, was replaced by a NBS Innova 4200. Another central facility room (605A) houses six ultra-low temperature freezers, a SpeedVac system, and a large capacity incubator-shaker (Room 609). The RCMI is responsible for the maintenance contracts for the freezers. Room 609 is separated into two sections by a wall. Another shared instrument room has been established containing an analytical HPLC (Room 613A). Down the hall in room 605 there are 6 temperature control rooms. Investigators can vary the temperature for use as an incubator or a refrigerator. These rooms are old and built into the wall. Maintenance and repairs are the responsibility of the RCMI program. The cost for all of the gases (CO2 and liquid N2, and dry ice is shared by the RCMI program and the Dean's office. The Dean's office covers the service contracts for the autoclaves and the glass washer ($15K/yr). They also pay for the service contract for the X-ray developer in the dark room ($3K/yr). The RCMI program pays for the service contracts on all other equipment. Each user is required to sign-in and Sheila Ehlinger, our chief technician, checks the logbooks daily. She also trains students to use each apparatus. The Central Core facility is used by all RCMI investigators, their post-doctoral fellows and graduate students. Details of each participant are given in the Biographical Sketch Section of this proposal. We are requesting funds for the chief technician, Shelia Ehlinger who oversees all of our core facilities and technicians. We are requesting funds to pay our glassware washer, funds to purchase supplies for our tissue culture facility, funds to purchase an ELISA plate reader, and funds to cover a service contract for two real-time PCR machines. Ms. Sheila Ehlinger is responsible for the supervision of our physical facilities and manages all of our technicians. She makes sure time sheets are on time and reports problems to the PI. She ensures that supplies are maintained on hand, performs simple repairs and ordinary maintenance and coordinates calls to outside service providers when indicated, and follows the repair process to completion. She also coordinates all renovations and purchases for new hires. She is the supervisor for the Central Core Facility and has been with the Program for 20 years. She came to us from NYU where she was Head of Facilities Management for the entire Biological Sciences. We are requesting funds to support our glassware washer, Ms. Duan Lo. Ms. Lo performs the prosaic but essential task of keeping glassware clean and maintaining its availability. She is located in the Central Core (Room 612) and has been with the Program for over 10 years. Ms. Lo retrieves dirty glassware from the laboratories of Gunner, Ali, Small, Janakiraman, Steinberg, Govind, Hubbard, Guyden, Gottlieb, Venkatesh, Pezzano, Spatz, Caplan, Li, Saleque, Levitt, Ryan, Calhoun, Ghose. She then returns dean glassware to each individual laboratory. In the above labs, some glassware needs to be washed every day, some of laboratories need glassware washed three times a week; some wash twice a week. As a result, the machine is used continuously (six times per day, 60 minutes per run). Ms. Lo also autoclaves the waste materials from the above laboratories. We are requesting $16K for replacement of the ELISA plate reader in the Central Core. This equipment is currently more than 10 years old and is heavily used by many members of the Immunology group to screen serum for antibodies, screening hybridoma supernatants and performing ELISAs for cytokine analysis. This is the only ELISA plate reader available to the researchers and the company no longer services the machine. We are also requesting a service contract for the two real-time PCR machines ($5K) currently housed in the flow cytometry core and managed by Jeff Walker. We currently have only two real-time PCR machines that are used almost continuously by researchers from all areas, particularly neurobiology, cancer and immunology. The PCR machine is used on average 18 times per week with very long runtimes. It is used by Steinberg, Ali, Saleque, Pezzano, and Li."
