"APPLICATION_ID","ABSTRACT_TEXT"
"9204210","Project Summary (Core C) The objective of the Clinical Core (Core C) is to provide biologic specimens and corresponding clinical and laboratory data from well-characterized patients with HIV infection and kidney disease and from relevant controls to support the work proposed in this Program Project. The Clinical Core will provide kidney tissue, urine, blood, and stool specimens to support research into the long-term consequences of chronic HIV infection in the kidney, including the role of HIV infection in promoting kidney disease and the potential for the kidney to serve as a reservoir for the virus."
"9395602","PROJECT SUMMARY/ABSTRACT  The objective of this postdoctoral fellowship (F32) application is to promote the Candidate, Maura Kepper, Ph.D., into a path of independent research focused on identifying targets and translating findings to intervention strategies that alter neighborhood environments to promote the healthy development of our youth. The proposed research will employ a convergent mixed methods approach to generate a comprehensive understanding of how and which environmental factors play a crucial role in parental constraint of outdoor play and contribute to low levels of within-neighborhood physical activity. Given the Candidate's significant research experience exploring the influence of neighborhood environments on health, the goal of this proposal is to integrate her current quantitative skills with focused training in new learning areas to provide a strong foundation for an independent research career. Together, the sponsor, co-sponsors and consultants are fully committed to assisting the Candidate to reach her research training and career development goals and to successfully implement the proposed research. The proposed study provides the opportunity for the necessary training in 1) the management, analysis, and interpretation of linked accelerometry data, global positioning systems (GPS) technologies, and spatial data (e.g. neighborhood boundaries, locations of parks) and 2) mixed methods research. The Candidate will benefit from the proposed project by collaborating as an investigator on a large longitudinal, observational study, Translational Investigation of Growth and Everyday Routines in Kids (TIGER Kids) Study (USDA 3092-51000-056-04A), that will expand her research to a large cohort (n=340) of African American and Caucasian girls and boys, 10 to 16 years of age. The proposed research will add state- of-the-art quantitative measures (i.e., GPS, accelerometry, and virtual Systematic Social Observation) and in- depth interviews with parents/guardians of TIGER Kids participants to gain a comprehensive understanding of how neighborhood social and physical environments influence parental constraint of outdoor play and reduce offspring's within-neighborhood physical activity. This research proposal has two main aims: A1) implement quantitative methods to delineate the relationships between the social environment (parental perceived collective efficacy), parental constrained outdoor play practices and offspring within-neighborhood physical activity and A2) implement qualitative methods (in-depth interviews) among parents/guardians living in varied neighborhood physical environments (i.e., low vs. high incivilities) to gain in-depth information and perspectives of the social environment's influence on constrained outdoor play practices. The proposal also aims to quantitatively examine the potential moderating effect of the neighborhood physical environment (i.e., incivilities) (A1a). Findings from the proposed study will provide a critical foundation for the Candidate's independent research to develop community-based interventions to reduce parental constraints on outdoor play and increase physical activity levels that promote healthy development during childhood and adolescence."
"9587883","Healthy People 2020 Heart Disease and Stroke"
"9471727","DESCRIPTION (provided by applicant):            Our hands are the primary means by which we explore and manipulate our environment. They perform thousands of intricate movements without conscious thought or even visual attention. Sensory feedback is a critical element of these complex activities. Lack of sensory feedback in myoelectric upper limb prostheses makes fluid and complex motions difficult and requires the user to maintain visual attention on the prosthesis to perform even the simplest task. In this project, we will address the need for sensory feedback by implanting non-penetrating cuff electrodes on the residual upper limb nerves. Our central hypothesis is that direct nerve stimulation with selective, non-penetrating cuff electrodes on the residual upper limb nerves can elicit graded sensation and proprioception at multiple locations in the perceptual hand. Further, restoration of sensory feedback with cuff electrodes will reduce visual and cognitive load during prosthesis usage, improve functional performance, and result in embodiment of the prosthesis. In the first funded merit review, the electrode and stimulation technology was developed and fully prepared for clinical implementation. The FDA and local IRB approved investigation of the system in amputees under an investigational device exemption, IDE #G110043. The first subject was implanted in May of 2012. In the first subject, stimulation through 19 active contacts produced 19 unique locations of sensory perception on the subject's perceptual hand. The locations of the perception and the stimulation parameters continue to remain stable, which is more than six month at time of this proposal submission. Further, by modulating stimulation patterns, several perceptions can be produced at each location on the phantom, including pressure, slip, tingling, and pricking. We have, for the first time, shown peripheral nerve stimulation produces highly selective, stable, and normal sensory perception in many places on the phantom of the person with limb loss. The purpose of this project is to study these results in a full cohort of five subjects, demonstrate home use of sensory feedback, and demonstrate improved usage and sense of embodiment resulting from natural sensory feedback. We have a strong working relationship with Otto Bock and Hanger Clinic, providing a solid team poised to make a significant and real impact on veterans, wounded warriors, and the upper limb loss community, as a whole. Specifically, the aims for this project are: Aim 1: Characterize sensory perception. Upper extremity peripheral nerve stimulation elicits graded sensory perceptions in more than one location on the phantom limb and the perceptions are stable up to at least two years. Aim 2: Demonstrate functional improvement. Stable sensory perception elicited by cuff electrodes will reduce attention and visual load required for adequate prosthesis control and will improve functional performance. Aim 3: Demonstrate embodiment. Stable sensory perception elicited by cuff electrodes in synchrony with physical stimuli applied to the artificial limb will result in embodiment of the artificial limb. Aim 4: Design and verify an implantable stimulator for  permanent sensory restoration. To reach a larger population, a fully implanted system will be required. While it is premature for investment in a fully implanted device, the stimulation circuity will be developed in a bench-top system to prepare for future implant development. In collaboration with Otto Bock, the Michelangelo AxonBus hand and wrist system will be our prosthesis development platform. Collaboration with Hanger Clinic will provide valuable patient-centric guidance and access to a substantial candidate pool. Following successful execution of the work proposed, we expect to show permanent improvement in upper limb prosthesis performance and user embodiment due to permanent, natural sensory feedback through peripheral nerves."
"9470399","PROJECT SUMMARY / ABSTRACT Body size is a fundamental aspect of biology and health. However, despite many recent gains in understand- ing its genetic variation underpinnings, the proximate cellular causes of variation in intra- and inter-population body size are largely unknown. At one extreme, small body size, or the ?pygmy? phenotype, is a characteris- tic of rainforest hunter-gatherers (RHGs) worldwide, and this genetically-mediated trait is likely an adaptation to the harsh ecological conditions of tropical rainforests for human inhabitants. Comparisons between RHG and non-RHG populations thus present a natural human model for studying the genetic, functional, and evolutionary bases of growth and body size. I propose to investigate the genome-wide regulatory response to Insulin-like Growth Factor 1 (IGF1) and a Fibroblast Growth Factor (FGF-9) in experiments with chondrocytes derived from induced pluripotent stem cells (iPSCs) for population samples of the Batwa RHGs of Uganda (N=20) and their agriculturalist neighbors the Bakiga (N=20). I will estimate genome-wide gene expression responses to IGF1 and FGF-9 via RNAseq and identify differentially expressed (DE) genes by treatment (baseline vs. challenge), population, and population x treatment interaction?i.e. genes with Batwa-speci?c response to IGF1 or FGF-9. I will also simultaneously characterize the IGF1 and FGF-9 responses in chimpanzee and baboon iPSC-derived chondrocytes, thus allowing the partitioning of variation in growth factor response into human lineage-speci?c, human population-speci?c, and shared components. The sets of Batwa- and Bakiga-speci?c DE response genes will be intersected with results from population genomic analyses of SNP genotype data from the same popula- tions to test whether DE genes are signi?cantly enriched within genome regions containing signatures of positive selection. Comparisons to other datasets will facilitate the identi?cation of loci with potential phenotypic and clin- ical signi?cance. This comparative functional genomics investigation of a powerful, relevant in vitro system from a natural human model will advance our understanding of critical human growth and development pathways. The proposed study will be the ?rst genome-wide functional genomic investigation in a relevant cell type of the growth factor response in a human population characterized by the pygmy phenotype. As one of the ?rst iPSC studies of Africans and the ?rst of RHGs, the project integrates human cellular models with population genomic methods to afford an expanded view of human genomic and functional diversity. Unlike previous studies, the proposed project will have the scope, relevant cell type, and power necessary to explore the growth factor pathway disruptions that play a role in the pygmy phenotype in RHGs. The project and training proposed as part of my NRSA fellowship will advance my career goal of integrating population genomic and functional genomic approaches to understand biomedically relevant adaptations and will be ideal for my transition to an independent researcher exploring the biomedical relevance of past evolutionary adaptations."
"9396035","Project Summary/Abstract Examining the Heterogeneity of Fibroblasts in the Pancreatic Microenvironment Pancreatic cancer has a highly dysplastic tumor stroma present from the onset of carcinogenesis. The cellular components of this stroma consist largely of activated fibroblasts and infiltrating immune cells. Since pancreatic cancer is largely refractory to chemotherapy, the current ideology is to target the stroma in conjunction with the cancer in order to enhance drug perfusion and effectiveness. The utility of targeting the fibroblasts within the stroma remains controversial though-- data show the fibroblasts support tumor growth while also restraining it from being as aggressive. The fibroblasts in the pancreatic cancer microenvironment have long been treated like a homogenous population, derived from the pancreatic stellate cells; however, no lineage tracing experiment has demonstrated this possibility. Recent studies have indicated that the fibroblast population is not uniform, raising the possibility that different subpopulations might either promote or restrain cancer progression and growth. Characterizing the diverse fibroblast populations within the pancreatic cancer stroma is necessary to target this population therapeutically. A pilot study in collaboration with Dr. Deneen Wellik, co-Sponsor for this application, discovered a population of fibroblasts in the adult pancreas that express Hoxb6 and that includes pancreatic stellate cells. Importantly, Hoxb6 is not widely expressed in fibroblast populations in other organs and tissues. Based on this observation, we are in the position to lineage trace and functionally evaluate normal pancreas fibroblasts during pancreatic carcinogenesis. The overall objective of this proposal is to identify and functionally characterize the Hoxb6 fibroblast subset in the context of pancreatic cancer. The HYPOTHESIS of this application is that the Hoxb6 fibroblast population gives rise to an active component of the fibrotic stroma that affects cancer growth. Transgenic reporter mouse models and primary cell cultures will be used to characterize and functionally assess this novel population of fibroblasts. ="
"9468212","Project Summary  Animals live in close association with bacteria, including both beneficial symbionts and harmful pathogens. Understanding the nuances that enable hosts to respond differently to pathogenic versus beneficial interactions could enable therapies that specifically target pathogens. A fundamental interface between bacterial and animal cells is the bacterial cell wall. In particular, cell wall peptidoglycan (PG) is known to be a key molecule in the infection process, both for pathogens such as Bordetella pertussis and Neisseria gonorrhoeae and also for symbionts such as Vibrio fischeri. In the model symbiosis of the pea aphid, Acyrthosiphon pisum, with its bacterial symbiont, Buchnera aphidicola, key enzymes in the pathway for PG recycling are encoded in the host genome and are known to be specifically expressed in the cells that harbor the symbiotic bacteria, and similar observations have been made in other eukaryotic systems. The focus of this proposal is to test the novel hypothesis that host control of PG recycling is a key mechanism for host regulation of symbiont populations. We will test this hypothesis using novel biochemical and genetic approaches within the pea aphid system. Specifically, we hypothesize that variation in Buchnera abundance between aphids can be explained by differences in the level of host-derived PG gene expression, that the host employs proteins that alter the Buchnera cell wall, and that host control over Buchnera PG recycling establishes stability of Buchnera population sizes. Testing this hypothesis will shed light on how animals domesticate pathogenic bacteria and convert them into symbionts, and, more broadly, will expand our fundamental understanding of microbial interactions with animals, including humans.  To define the role of PG recycling in the regulation of symbiosis, we will: 1) investigate whether PG- related host genes play a role in determining Buchnera population size, 2) determine how host PG-related genes interact functionally with the Buchnera cell wall, and 3) demonstrate the relationship between host PG genes and Buchnera regulation in vivo. To test this, we will quantify the differences in PG gene expression levels between aphid genotypes with high versus low Buchnera abundance, characterize how host gene products affect Buchnera PG in vitro, and interrogate PG gene functions in vivo, implementing novel genetic tools for the aphid-Buchnera system. We predict that aphids use PG genes to disrupt Buchnera PG recycling and halt cell division, enabling hosts to control symbiont abundance by negative regulation. Our genome-scale approaches will enable discovery of other potential genetic bases of symbiont control. Results of the proposed work will contribute significantly to our understanding of how animals interact with symbiotic bacteria and, more specifically, how hosts regulate symbionts. These findings may lead to novel drugs targeting bacterial symbionts of insect disease vectors, or to the development of antibiotics that do not harm beneficial symbionts."
"9588677","National Longitudinal Youth Study"
"9573363","Abstract Privacy is receiving much attention with the unprecedented increase in the breadth and depth of biomedical datasets, particularly personal genomics datasets. Most studies on genomic privacy are focused on protection of variants in personal genomes. Molecular phenotype datasets, however, can also contain substantial amount of sensitive information. Although there is no explicit genotypic information in them, subtle genotype-phenotype correlations can be used to statistically link the phenotype and genotype datasets. We will study the methodologies for analysis of sensitive information leakage from phenotype datasets. We will focus on the RNA-seq datasets and the associated sources of sensitive information leakage. These leakages are mediated by the expression quantitative trait loci. We will approach the privacy analysis under 3 aims. We will first aim at proposing statistical metrics that can be used for quantification of the sensitive information leakage from phenotype datasets. These quantifications can be used to evaluate the risks of privacy breaches. In the second aim, we will focus systematical analysis of how linking attacks can be instantiated and analyzed. We will study how one can generalize linking attacks that enables the privacy researchers study the risks associated with these attacks more systematically. We will then evaluate different models of genotype prediction and assess how these can be used in linking attacks. We will focus, specifically, on the outlier gene expression levels and evaluate how the outliers can be used for genotype prediction and in the linking attacks. In the third aim, we will develop tools that implement the quantification, risk estimation, and risk management methodologies and integrate these in a coherent software suite for a comprehensive privacy analysis, which enables protecting RNA-seq datasets at different levels of summarizations of the datasets, e.g., reads, gene and transcript quantifications. We will aim at increasing the number of software tools for genomic privacy analysis. We will study different algorithmic approaches to tackle with the high computational complexity of anonymization techniques in the literature. We will study sources of sensitive information leakage other than gene expression levels, e.g. splicing and non-coding transcription. These sources of information will be studied in the context of risk quantification and management strategies presented in the previous aims. We will finally use the tools to quantify the sensitive information in the publicly available datasets from large sequencing projects, for example ENCODE, 1000 Genomes, TCGA, GEUVADIS, and GTex."
"9470831","Project Summary/Abstract  Enzymes are well known for catalyzing chemical transformations with exquisite specificity and selectivity under environmentally benign conditions. Thus, there is a continuing need for the development of new enzymes that can effect critical synthetic transformations. One important type of reaction that is absent from the current catalytic repertoire of biology is the formation of carbon-boron bonds. Organoboron molecules have wide applications in organic synthesis, cancer therapy, and medicine. This prevalence of organoborons necessitates the development of new methods for introducing boron into molecules with high efficiency and selectivity. The focus of this proposal is to generate the first borylating enzymes and use them to expand the chemical space of biocatalysis to include carbon-boron bonds. The specific aims are: (1) 1: Develop the first enzymatic borylation via heme-protein-catalyzed iron-carbenoid insertion into B-H bonds. (2) Expand the scope of diazo compounds for the biocatalytic B-H insertion reaction. (3) Mechanistic and Structural Studies of the Optimized Borylation Enzymes. These aims will be initiated using the large number of existing mutants of various heme proteins in the Arnold Lab followed by directed evolution. Initial hits have been identified which provide a good starting point for directed evolution. We will perform detailed mechanistic and structural studies of the enzymes developed in this project, which will reveal the molecular basis of the improved activity and selectivity brought by the beneficial mutations. This knowledge is important for the further development of enzymatic borylation reactions, and can also be extended to other carbene-transfer reactions. The completion of these aims will open the door for new, highly selective, and sustainable strategies for synthesis of important, hard-to-make boron-containing molecules of biological and biomedical relevance."
