"APPLICATION_ID","ABSTRACT_TEXT"
"9506434","Project Summary  Molecular-scale interactions lie at the heart of cell biology, and super-resolution microscopy has emerged as a powerful tool for measurements inside cells. However, the current state-of-the-art does not include a generalizable method for mapping, measuring, and understanding real-time motions and biochemical interactions of pairs of mobile, dynamic components within cells. This gap is particularly critical in bacteria cells, in which many microscopy technologies are unproven or unfeasible due to small size and impenetrable walls. Something fundamentally different is needed: a new approach to understanding subcellular biochemistry in cells in real time. Thus, we aim to bridge single-molecule tracking, super-resolution imaging, and probabilistic statistical modeling to study pairs of molecules with the long-term goal of mapping the biochemistry of subcellular components in living bacteria cells. This exploratory proposal will develop interaction maps in living bacteria cells with two specific aims: (1) To observe pairs of mobile proteins and genetic loci with fluorescent protein fusions, CRISPR-dCas9 labeling, and super-resolution fluorescence microscopy in living bacteria; and (2) To measure the dynamics and interactions of these subcellular pairs with single-molecule tracking, Bayesian inference, and statistical modeling. The tools developed in this project will immediately benefit single-molecule imaging research by increasing the attainable information content. Furthermore, by focusing on applications in bacterial cell biology, the tools developed in this project will have a widespread, positive biomedical impact by making accessible long-term, significant questions in microbial biology."
"9462191","PROJECT SUMMARY/ABSTRACT Lipid regulation of cellular signaling and protein-protein interactions Eukaryotic cells can be regarded as a vast, extensively compartmentalized and hierarchic protein- protein interaction (PPI) network. Characterizing PPI is therefore a crucial step in gaining an understanding of how cells function. PPI has also emerged as an attractive target space for drug development since PPI regulates numerous cellular processes, such as cell signaling. Despite the wealth of PPI data, however, the mechanisms by which complex cellular PPIs are coordinated and regulated with high spatiotemporal specificity are still poorly understood. This makes it difficult to understand the mechanisms of cell regulation on a systems level and also hampers development of specific drugs targeting PPI. Many PPI networks and protein complexes are formed on or near the cell membranes, the plasma membrane in particular. However, direct involvement of membrane lipids in coordination and modulation of PPI has not been explored. We have recently made breakthroughs in this line of research and revolutionized the PPI research by establishing that lipids directly and specifically regulate cellular PPI. This important new discovery as well as our innovative in situ quantitative lipid imaging technology give us a unique and unparalleled opportunity to systematically investigate how various lipids modulate PPI. We will study the mechanisms by which various lipids, including cholesterol and phosphoinositides, regulate a wide variety of cellular processes by spatiotemporally coordinating and modulating PPI through their specific interaction with protein interaction domains, including PDZ and SH2 domains. We will also develop new small molecule modulators of lipid-dependent PPI as drug candidates for various human diseases, including cancer. Given the general and fundamental importance of PPI, our pioneering, innovative research should have high potential impact on broad areas of biology and medicine."
"9411752","DESCRIPTION (provided by applicant): Early childhood is a critical period for establishing healthy diet and physical activity behaviors that may influence children's short- and long-term risk for obesity and other chronic diseases. Unfortunately, during this important stage of development, many preschool children have already adopted unhealthy diet and physical activity behaviors. Home and child care are two important spheres of influence that shape young children's diet and physical activity behaviors. Interventions engaging both spheres in a coordinated effort would ensure that children receive consistent health messages. There have been very few interventions that have targeted the child care setting, many of which made no attempt to engage parents. Those that did include a parent component generally used low-intensity strategies (e.g., newsletters, homework assignments). Innovative approaches that engage both the child care center and parents in a substantial and meaningful way are needed. Social marketing has been identified as a promising approach for health promotion efforts targeting children. Social marketing principals recognize the need to engage all individuals whose behaviors must be affected to bring about change, and to offer messages that emphasize benefits, and overcome barriers associated with behavior change. The application of social marketing principles in child care-based interventions is very limited. The proposed study is a two-arm, randomized controlled trial (86 centers and 860 children) to evaluate the effect of a 12-month intervention - Our Year of Healthy Living - on the diet and physical activity behaviors of preschool children (3-4 years) and their adult caregivers (parents and child care providers). The intervention will use a series of social marketing campaigns initiated in the child care center that incorporate visual cues, educational materials, activities, contests, and e-messages to deliver targeted messages. This study's primary outcomes are children's minutes of non-sedentary activity (measured via accelerometers) and diet quality (assessed with Healthy Eating Index scores). Secondary outcomes will assess: children's body mass index, food and physical activity practices in the child care center and at home, and health behaviors of child care providers and parents."
"9527883","Axial motor impairments represent a significant cause of disability in Parkinson disease (PD), which is mainly explained by a lack of efficacy of dopaminergic treatments of these symptoms. Treatment approaches to reduce balance problems and falls have been recently identified as the number 1 research priority in PD. Postural instability and gait difficulties (PIGD) motor features are mediated by widespread neural networks that extend well beyond the nigrostriatal system. There is increasing interest in dysfunction of non-dopaminergic neurotransmitters to better understand the complexity of the multisystem nature of mobility impairments in PD. Flumazenil is a short-acting intravenously administered modulator of the ?-aminobutyric acid-A (GABAA) receptor benzodiazepine binding site, which has shown to rapidly improve motor impairments in PD. Based upon current basal ganglion models in PD, flumazenil could normalize neuronal signaling of hyperGABA-ergic activity in PD.  We have preliminary data that reduced cerebral GABAA receptor availability (likely reflecting increased synaptic or extracellular GABA-ergic activity) as determined by [11C]flumazenil PET imaging has most robust association with axial compared to other cardinal motor impairments in PD. Although flumazenil therapy has been shown to improve motor symptoms in PD, its practical limitation is that it can only be effectively and reliably given intravenously. Clarithromycin, on the other hand, is an FDA-approved antibiotic that is available in oral form. There is emerging in vitro and in vivo evidence that clarithromycin is a negative allosteric modulator of GABAA receptors in the brain, which is consistent with our preliminary clarithromycin [11C]flumazenil PET non-human primate data. The overarching goal of this project is to perform biomechanistic GABAA receptor target engagement studies to investigate the effects of GABAA receptor modulation to motor impairments in PD, including PIGD features. Our main hypothesis is that negative allosteric modulation of cerebral GABAA receptor activity improves motor impairments in PD, including dopamine-resistant PIGD features."
"9459373","?    DESCRIPTION (provided by applicant): The complexity of eukaryotic cells requires intracellular organization, coordination, and locomotion. To overcome these challenges, cells utilize ATP-driven molecular motors, which transport intracellular components unidirectionally along cytoskeletal tracks. Kinesin and cytoplasmic dynein motors facilitate bidirectional transport of a variety of cargos by moving towards the plus- and minus-ends of microtubules (MTs), respectively. Detailed mechanistic models exist for kinesin, but the mechanism and regulation of dynein motility are still emerging. We found that S. cerevisiae dynein walks on a MT through uncoordinated stepping of its two catalytic domains and its mechanism of action differs significantly from the coordinated hand-over- hand stepping of kinesin. Surprisingly, despite recent advances in structural characterization of dynein, the molecular origin of its strong directional preference to move towards the MT minus-end remains unclear. Recently, a recombinant expression system was developed for human dynein, opening the doors for detailed studies of its molecular mechanism for the first time. Surprisingly, human dynein exhibited only short possessive runs and produces significantly lower forces than S. cerevisiae dynein in vitro, inconsistent with the ability of human dynein to transport large intracellular cargos over long distances inside cells. New work has revealed that processivity of human dynein is activated when it forms a 2.5 MDa ternary complex (referred to as DDB) with its cofactor dynactin and a cargo binding adaptor BicD2. In our preliminary work, we showed that dynactin and BicD2 also significantly enhance human dynein's force generation, suggesting that the DDB complex is a strong motor and a formidable opponent of kinesin when attached to the same cargo. The goal of this proposal is to dissect the mechanism of active human dynein complexes and determine how dynactin and BicD2 regulate dynein's ability to compete against kinesin-1 during bidirectional cargo transport. We have three specific aims. First, using protein engineering and single-molecule imaging, we will identify the mechanical components of dynein that give rise to its minus-end directed motility. We will also solve the MT-bound structure of reverse directionality constructs via cryo-electron microscopy (cryoEM) to reveal the structural basis of dynein directionality. Second, we will identify which part(s) of the motor is responsible for its autoinhibition and characterize how dynactin and BicD2 regulate the mechanochemical cycle, stepping pattern and force generation of human dynein. Third, we will reconstitute bidirectional cargo transport on MTs in vitro using purified human kinesin and DDB complexes and reveal the mechanism and regulation of tug-of-war between these motors. Success of our aims will significantly advance the understanding of the fundamental mechanochemistry of human dynein and learn how it achieves retrograde transport of intracellular cargos."
"9443623","DESCRIPTION (provided by applicant): This project aims to define how polymicrobial infection impacts the development, severity, and treatment of bacterial otitis media. Haemophilus influenzae (Hi) is the leading bacterial species associated with otitis media, and our data show that coinfection with multiple strains of Hi is common. We hypothesize that strains of Hi undergo intrastrain and interstrain quorum signaling and horizontal gene transfer within biofilm communities which impacts strain diversity and horizontal dissemination of virulence determinants. In order to address these hypotheses we will complete the following Specific Aims: Specific Aim 1. To understand relationships between Hi strains with differing production and/or sensing of quorum signal Specific Aim 2. To ask how different inters train relationships affect bacterial persistence and disease severity in the chinchilla infection model Specific Aim 3. To define emergence and dissemination of virulence determinants among Hi strains within the same biofilm community. Otitis media is among the most common pediatric infectious diseases, affecting the majority of children and accounting for billions of dollars in ttal health-care costs per year. It is clear that a significant proportion of these infections are cause by Hi, for which there is no currently licensed vaccine. Unfortunately, our ability to treat these infections is increasingly limited by the continued emergence of antibiotic-resistant bacterial strains. The results of these studies will provide significant insight into how different Hi strain act competitively and/or cooperatively during infection. Moreover, we will gain significant new information regarding how new genotypes emerge and are disseminated within a biofilm community. These findings will be crucial steps in gaining the deep understanding of basic mechanisms for persistence and virulence that will be necessary for tailoring new strategies for diagnosis, prevention, and/or therapy of otitis media infections."
"9604890","PROJECT SUMMARY Modern'health'monitoring'devices'at'hospitals'and'wearable'sensors'in'households'generate'a' large'amount'of'time'series'data'at'high'rate,'capturing'the'physiological'status'of'patients'in'a' real-time'fashion.'The'premise'is'that'these'technology'advances'enable'a'data-driven'healthcare' system' that' starts' making' fast,' accurate,' objective' and' inexpensive' decisions' based' upon' data,' in'addition'to'an'individual'physician?s'experience'and'preference.'However,'there'is'a'significant' gap' in' the' mathematical' theory' and' computational' tools' to' promptly' extract' actionable' information'from'multi-modal'non-stationary'time'series'data'in'a'robust'and'tractable'manner,' which' has' become' a' serious' roadblock' to' further' utilize' bigger' data' for' better' healthcare' monitoring.' The' goal' of' this' research' program' is' to' develop' a' mathematical' framework' for' extracting' time-frequency' and' geometric' representations' of' multi-modal' physiological' data,' in' an' online' and' robust' manner,' and' use' them' to' design' machine' learning' algorithms' to' improve' real-time' health' monitoring.' Specifically,' we' hypothesize' that' the' development' of' time-series' and' geometric' methods' for' large' streaming' multi-modal' monitoring' data' will' lead' to' more' accurate' diagnosis' on' various' physiological' monitoring' applications,' including' detection' and' prediction' of' rare' events' such' as' seizure' and' arrhythmia,' classification' of' sleep' stages' for' newborns'and'children,'and'real-time'artifact'removal'of'physiological'data.'To'achieve'our'goal,' we'plan'to'develop'novel'theoretical'and'computational'tools'for'analyzing'non-stationary'multi- modal' time' series' data' with' noise,' corruption' and' missing' data' as' well' as' real-time' algorithms' for' filtering' and' event' detection' from' such' data.' The' tools' and' algorithms' will' be' applied' on' clinical' tasks' at' the' Nationwide' Children's' Hospital.' In' addition,' the' real-time' workflow' will' be' implemented'on'Hadoop'clusters'with'a'mission'of'public'sharing'of'both'data'and'software.'The' development' from' the' interdisciplinary' team' composed' of' mathematicians,' biomedical' informaticians' as' well' as' the' hospital' will' not' only' transform' the' frontiers' of' mathematics' knowledge,' but' also' significantly' impact' clinical' applications,' data' science' education,' and' the' development'of'the'$110'billion'emerging'market'of'wireless'health.'' '"
"9454500","Depression is the most common neuropsychiatric manifestation following stroke and current treatments are largely ineffective. Depression has both direct and indirect effects on response to rehabilitation treatment; thus subjects with post-stroke depression (PSD) are routinely excluded from rehabilitation trials and treatment options for these individuals are extremely limited. We propose to determine the impact of two known anti-depressive treatments shown to be effective in non-stroke related depression - aerobic exercise training (AET) and repetitive transcranial magnetic stimulation (rTMS) - on post-stroke depressive symptoms. Further, we will determine if depression limits gains in walking function in response to treatment and if successful reduction in depressive symptoms facilitates improved walking. This project is based on the premise that depression negatively affects the potential for the brain to adapt in response to treatment such that rehabilitation may not produce the same brain changes that it does in non-depressed individuals. We propose that effective treatment for PSD would result in a virtuous cycle where reducing depression enhances brain changes, thereby facilitating functional gains. That is, effectively treating depression will make the brain better able to recover from stroke. Furthermore, in addition to its beneficial effects on depression, AET is known to improve post-stroke walking, thus providing an attractive option for treating depression as well as an established vehicle to study the effects of PSD on response to locomotor rehabilitation. The experiments proposed as part of this project are designed to address critical questions related to the: 1) effects of AET and/or rTMS on depressive symptoms; 2) potential for PSD to limit improvements in locomotor function; 3) impact of combining AET and rTMS treatments; and 4) relationship between baseline subject attributes and response to treatment(s). Successful completion of this project will provide a foundation for larger scale therapeutic trials to establish the effectiveness of AET and/or rTMS on post-stroke depression and walking as well as identify the mechanisms that may be responsible for the changes that occur in response to treatment."
"9270089","?    DESCRIPTION (provided by applicant): We propose to develop a shape memory polymer (SMP) foam embolic device for treating cerebrovascular aneurysms. The SMP implants are superior to current clinical alternatives in that they 1) acutely clot faster and more completely throughout the aneurysm volume and 2) chronically heal by forming collagenous scars. Cerebral aneurysm rupture occurs in approximately 30,000 people per year in the United States with devastating consequences. Three-fourths of patients will either die or become neurologically debilitated. Given the increasing utilization of CT and MRI scanning, many unruptured aneurysms are being identified as incidental findings, and are commonly treated in order to prevent aneurysm rupture, which carries a >50% risk of severe neurologic dysfunction or death. Current endovascular treatment involves delivery of coils through the arterial system to fill the aneurysm, requiring on average 5- 8 coils to treat a single aneurysm. In 30% of treated aneurysms, the coils migrate or become compressed. This compaction opens a pathway for the blood to re-enter the aneurysm, causing the aneurysm to balloon once more. Coils, since they are metal springs, also present a risk of rupturing the aneurysm they are intended to fill. The healing response to coils is another major deficiency: Chronically the central core region of the aneurysm is composed of loose, cellular connective tissue, foci of debris, and clotted blood, rather than having a more stable fibrocellular composition. In order to apply to the FDA by the end of this study with an IDE application, the following three specific aims are proposed. Specific Aim 1: Engineering, Quality System (QS) and Manufacturing. Specific Aim 2: Design Verification. Specific Aim 3: Design Validation."
"9478538","?    DESCRIPTION (provided by applicant):  Over 2 million long bone fractures are treated in the United States every year. Although most bone fractures heal spontaneously there is no gold standard for promoting bone regeneration in those settings in which either fractures do not heal or there is a critical sized segmental bone defect due to trauma or infection, devastating medical problems leading to significant disability. The recent development of custom printed biomaterial scaffolds that can fit and fill large bone defects may provide a novel solution and coating these scaffolds with agents designed to promote more rapid and complete bone healing may increase the efficacy of prosthetic scaffolds in healing segmental bone defects. Although currently used to promote bone generation, growth factors such as rh-BMP2 (BMP2) are of questionable efficacy and present significant safety issues. We have recently reported that adenosine A2A receptor (A2AR) stimulation increases osteoblast number and regulates osteoblast function in a murine model of inflammatory osteolysis and that A2AR stimulation diminishes osteoclast differentiation by inhibiting NF¿B activation and nuclear translocation. Moreover, A2ARs stimulate angiogenesis and vasculogenesis in vitro and in vivo. Thus, we propose to test the hypothesis that 3- dimensional printed scaffolds coated with an agent, dipyridamole, that increases local adenosine levels and indirectly stimulates A2ARs can further promote bone regeneration at critical sized segmental bone defects and to determine the cellular and molecular mechanisms for this phenomenon. We therefore propose the following aims: I. Development of coated bioactive ceramic scaffolds to treat critical segmental bone defects. We will determine whether implanting 3-dimensionally printed calcium triphosphate/hydroxyapatite scaffolds coated with dipyridamole, an agent which blocks cellular adenosine uptake and increases adenosine concentration in extracellular fluids, promotes bone regeneration in a rabbit radius model of segmental bone defect. We will further maximize scaffold design and dipyridamole dosing in vitro and in a murine calvaria model of bone regeneration. II. Determination of the cellular mechanism by which A2AR stimulation promotes bone regeneration. Using global and cell-selective knockouts of A2AR we will determine the cellular basis for A2AR-mediated bone regeneration in the murine calvaria model. III. Examination of the molecular mechanisms by which A2AR stimulation promotes bone regeneration in osteoblasts. We will test the hypothesis that A2AR signaling interacts with critical intracellular signaling cascades to promote bone regeneration using pharmacologic inhibitors of signaling pathways and by targeted knockdown of critical signaling molecules in primary cells and cell lines. The goals of this highly translational project are to establish the molecular and cellular basis for targeting A2ARs to stimulate bone regeneration and to rapidly translate these findings to the clinic."
