"APPLICATION_ID","ABSTRACT_TEXT"
"9572545","?     DESCRIPTION (provided by applicant):          Pharmacogenomics of risk factors and therapies outcomes for kidney disease Kidney disease is highly prevalent among US Veterans, affecting more than 200,000 patients and it is associated with increased cardiovascular morbidity and mortality. Pharmacologic treatment of major risk factors, including type 2 diabetes mellitus (T2D), hypertension (HT), and immunosuppression after kidney transplantation (KTx), remain the mainstays of preventing chronic kidney disease (CKD), progression to end stage renal disease (ESRD) and premature death. However, wide heterogeneity in both the pharmacologic response to therapies and risk factors limits the full potential benefit of therapy. The overall aim of this proposal is to use genome wide association studies (GWAS) to promote personalized medicine for patients at risk of incident and progressive CKD by increasing our understanding in the following three domains: 1) The pharmacogenomics of metformin for the treatment of T2D: Metformin is the recommended first line therapy for the treatment of diabetes and is superior for reducing CV death and CKD incidence compared to other alternatives. However, marked inter individual variability in the glycemic response to metformin exists5,6. There have been few genome wide association studies and these are limited by the sample size. The NIH recently highlighted the need to improve our understanding of the genetic determinants of the glycemic response to metformin, which will allow personalized prescription of metformin and potentially prevention of diabetes complications like CKD. 2) The Genetic determinants of HT and Resistant HT (RHT): Hypertension (HT) is a major contributor to loss of kidney function, especially among patients with RHT (defined as failure to achieve BP targets with three or more drugs or success with four or more drugs). In the VA population, hypertension prevalence approaches 70%. The prevalence of RHT has been estimated at 9-17% with strong disparities for African Americans (AA). GWAS have identified in African ancestry few novel loci involved in BP traits. However, despite the severe long-term effects of uncontrolled HT and RHT on health, no GWAS studies of RHT risk have been published. 3) The pharmacogenomics of immunosuppressive therapy (IT) after KTx: Calcineurin inhibitors (CNI), such as tacrolimus, are the backbone of IT regimens, and are essential for long-term kidney graft survival by preventing rejection. The benefits of IT are mitigated by loss of kidney function due to under dosing or nephrotoxicity due to over dosing. We have shown that blood concentrations of tacrolimus are influenced by cytochrome P450 3A5 single nucleotide polymorphism (SNP) rs776746. This study will further expand our knowledge in genetic determinants of tacrolimus levels, which are essential for personalized dosing of tacrolimus in KTx and prevention of rejection or CNI nephrotoxicity. In this proposal, we will leverage the resources from the Million Veterans Program (MVP) genetic data linked to the Veterans Administration national electronic medical record, which provide an unprecedented large cohort, to perform a series of GWAS to discover and validate the genetic determinants of the pharmacologic response to these key therapies and risk factors. We will replicate our results in the Vanderbilt DNA Repository. We will accomplish our goals with the following specific aims: Aim 1: To evaluate the genetic determinants of the response to metformin therapy on glycemic lowering response using the lowest HbA1c in the 18 months following an incident metformin prescription. Aim 2: To evaluate the genetic determinants of HT and RHT Aim 3: To evaluate the genetic variants associated with the pharmacokinetic response to tacrolimus in KTx recipients by using routinely measured blood concentrations for therapeutic drug monitoring and dose titration. The current proposal will promote personalized medicine in the VA system for the care provided to patients with or at risk of CKD. We have assembled a multidisciplinary team and we are well poised to conduct the work proposed."
"9379447","Abstract Malarial infections are still one of today's great global health problems, with nearly 600,000 deaths and millions of new infections occurring annually. Plasmodium parasites (the causative agents of malaria) are transmitted between a mosquito vector and their mammalian host, and they have developed intricate systems to adequately prepare for transmission, and to then to firmly establish an infection. Because relatively few parasites are passed between the host and the mosquito vector, these two transmission events have long been prioritized as optimal points for interventions with drugs and vaccines. Recent work has demonstrated that Plasmodium parasites have evolved to use selective translational repression just prior to transmission events to store the mRNAs that it will need for the next steps of development. The adaptation of translational repression for these purposes is a logical choice, as the transmitted gametocytes and sporozoites cannot anticipate when they will be transmitted, and this system allows the parasite to always remain ready for that moment of transmission to occur. While some of the key proteins and mRNAs involved in these events have been identified, many important questions still remain. What proteins are responsible for selecting mRNAs for translational repression? What proteins act to repress them? What attributes of an mRNA will flag it to be selected for translational repression? In this proposed work, we will leverage new technological and experimental approaches to answer these questions, and by doing so, we will better understand the fundamental mechanisms that the parasite has evolved to be efficiently transmitted in both the gametocyte and sporozoite stages. Moreover, we will observe similarities and differences in how the parasite uses translational repression at these two stages in both rodent- infectious, and human-infectious parasites. Taken together, these findings will provide the first mechanistic studies of protein/RNA complexes in sporozoites, will allow a functional comparison across stages and species, and will highlight molecular components and functions that the parasite requires for transmission that may exploited in the future as targets for new therapeutic agents."
"9378383","?     DESCRIPTION (provided by applicant):          Here, we will determine if improved small molecules can protect the microtubule associated  protein tau from a pathogenic cascade caused by the molecular chaperone Hsc70. Tau accumulates  in  traumatic  brain  injury  (TBI),  leading  to  neurodegeneration  and  cognitive  deficits.  Active  Hsc70  binds  to  tau  just  after  microtubule  disruption  precipitated  by  bast-­induced  axonal  injury  and  then  directs tau along one of two paths: It either preserves tau, even when it is hyper-­phosphorylated, in  an effort to recycle it to microtubules, or it triages au for a specialized degradation system called  chaperone mediated autophagy (CMA).  While this seems appropriate in principle, tau is actually a problem for CMA.  It  gets  trapped  in  the  channel  called  LAMP2a,  and  then  it  is  cleaved  into  an  aggregation-­prone form that can seed further aggregation. So the mechanisms used by Hsc70 to triage tau are ineffective, and the overall outcome is its abnormal accumulation. We have shown that  just by inhibiting Hsc70 with small molecules, tau is sent for proteasomal clearance, which is more  effective  for  clearing  tau  than  CMA.  Therefore  we  predict  that  subverting  tau  away  from  CMA  processing  with  Hsc70  inhibitors  will  reduce  the  pathogenic  tau  burden,  and  could  possibly  be  a  therapeutic strategy for TBI, especially immediately following blast TBI when tau fate is determined.  We also predict that we will be able to use these small molecules to define the mechanism through  which  Hsc70  makes  decisions  about  tau  fate.  Our  team  has  developed  an  extensive  suite  of  compounds  that  reduce  tau  levels  in  cells  through  this mechanism  and  a  number  of  tools  to  investigate  mechanism  of  action.  Therefore,  we  will  be  able  to  evaluate  both  the  efficacy  of  this  approach for in vivo application whilealso dissecting the mechanisms involved in Hsc70 triage of  tau. We have recently shown that Hsc70 inhibition by rhodacyanines can effectively lower tau in cells  and  in  brain  tissue.  This  scaffold  has  been  modified  to  improve  anti-­tau  potency  and  pharmacokinetics, even permitting BBB permeability. Thus, this compound family could hold promise  as a viable drug candidate for tauopathies. We used this information to create a library of structurally  diverse  derivatives  of  the  rhodacyanine  backbone.  But  we  do  not  know  if  they  have  improved  neuronal anti-­tau potency or pharmacokinetic profiles. We hypothesize that these properties can be  improved. We propose a step-­wise advancement process to test the potency, toxicity, efficacy and  ADME/pharmacokinetic profiles of these derivatives. In addition to their potential therapeutic utility,  the rhodacyanines provide excellent tool molecules to examine mechanisms of Hsc70-­directed tau  trafficking and turnover. We will also employ innovative cell-­based assays, shRNA vector screening,  and our developed compound toolbox to clarify how Hsc70 makes tau triage decisions and how they  relate  to  its  pathobiology.  The  proposed  studies  will  hopefully  form  the  foundation  for  a  viable  treatment approach in TBI."
"9589987","?    DESCRIPTION (provided by applicant):    Obesity is of epidemic proportions and adipose tissue (fat) is central to the manifestation of the accompanying metabolic dysfunction (diabetes, cardiovascular disease, atherosclerosis, and hypertension). The global prevalence of obesity is approximately 15% and in the United States more than two thirds of the population is considered overweight. Fat mass can expand from 2?3% to 60?70% of overall body weight in response to caloric excess. Adipose tissue is comprised of two cell types: the cells that store lipids, adipocytes, and the cells that can divide and have the potential to make new adipocytes, fat progenitor cells. Fat accumulation occurs in two ways, one is to expand lipid storage in existing adipocytes and the second is to increase (proliferate) the fat stem cell population in turn creating new adipocytes. Despite the important health implications of obesity our understanding about the adipocyte stem compartment and its niche (the specialized microenvironment that controls all aspects of stem/progenitor cell biology) remains undefined. Our recent studies have identified and localized fat stem cells to the blood vessel wall in the adipose tissue thus serving as the niche. Much remains unknown about how these progenitor cells divide and migrate, how they adhere to the blood vessel, how they are retained at the vasculature, and how these cells undergo adipocyte differentiation. Furthermore, it is unclear how disrupting these two compartments alter adiposity and systemic metabolism. This proposal aims to explore these questions using cell culture and mouse models to address the interaction between adipose stem cells and their niche. An important regulator of this biology is platelet derived growth factor receptor ? (PDGFR?), which I found to be upregulated in vascular residing adipose progenitor cells. Aim 1 of this proposal uses cell culture modeling to manipulate PDGFR?   expression and monitor adipose stem cell function (proliferation migration and differentiation) and niche interaction. My preliminary data suggest that PDGFR? is a critical regulator of adipose progenitor cell proliferation, migration and adipocyte formation. Aim 2 addresses the physiological consequence of deleting PDGFR? in adipose stem cells on adiposity and glucose metabolism. Preliminary studies show that deleting PDGFR in the adipose lineage results in adipose stem cell?niche mis?localization in turn leading to fat loss Aim 3 takes a clinical approach to address if pharmacologically targeting PDGFR alters adipose stem cells locality thereby blocking adiposity and improving glucose sensitivity. Preliminary data mirror the genetic deletion studies of PDGFR?, highlighting clinical utility. These findings will e of great importance for two reasons: 1) they address significant biological questions into how adipose stem cells interact with their niche, communicate with their niche and expand their niche and 2) they will show that pharmacologically targeting this communication network between adipose progenitor cells and the niche reduces adiposity but improves glucose sensitivity, a highly sought?after therapy to combat obesity."
"9598003","?    DESCRIPTION (provided by applicant): The olfactory system is unusual in retaining a high level of plasticity throughout life, enabling olfactory circuits to regenerate following damage. Ou long-term goal is to determine how adult olfactory circuits balance this high level of plasticity with functional stability. One major contributor to the regenerative capacity of the olfactory system is lifelong neurogenesis of olfactory sensory neurons (OSNs) from stem cells in the nose. OSNs transmit sensory input to neurons in the olfactory bulb, where odor information is processed before being sent to olfactory cortical areas. However, the process by which new OSNs functionally incorporate into adult olfactory bulb circuits has been unclear. Understanding this process will be crucial in designing effective stem cell-based therapeutic strategies to repai damaged neural circuits in conditions such as neurodegenerative disease, stroke and traumatic brain injury. We will use a transgenic strategy to label and manipulate the activity of immature OSNs, in order to determine their role in olfactory bulb function and plasticity. First, using optogenetic photoactivation and electrophysiological recording in olfactory bulb slices, we will identify the olfactory bulb neurons with which immature OSNs form synaptic connections. Next, using in vivo 2-photon calcium imaging in combination with odor stimulation and optogenetic activation and silencing, we will determine the contribution made by immature OSNs to olfactory bulb output via mitral and tufted cells. Finally, using in vivo 2-photon imaging of synapses, we will determine the rate of recovery of immature and mature OSN synapse turnover following restoration of odor input. Successful completion of the proposed research will reveal the functional impact of incorporation of an endogeneous population of stem cell-derived neurons into adult neural circuits."
"9378384","Coronary artery disease is the principal cause of myocardial infarction (MI) and a leading cause of hospitalization and mortality in the veteran population. A consequence of MI is congestive heart failure (CHF), which is secondary to defective myocardial remodeling post-infarct. Recent studies have demonstrated a significant role for inflammation and immune cells in cardiac remodeling, particularly infiltrating monocyte/macrophage cells in cardiac repair. We recently determined that the oral immunosuppressant FTY720 is cardioprotective and increases survival in mouse models of coronary ligation and accelerated atherosclerosis leading to heart failure. While FTY720 has been shown to exert direct protective cell signaling effects in cardiac myocytes, its effects on immune cells, which result in cardioprotection have not been delineated. Our proposal focuses on our central hypothesis that cardiac ischemic injury initiates an inflammatory response that promotes abnormal cardiac remodeling which can be interrupted by immune modulation. Our proposal will determine specific changes in immune cells following FTY720 treatment that correlate with improved outcomes and determine if an optimal window for protective immune modulation exists following an ischemic event. By identifying specific changes induced by immune modulation, we will determine mechanisms that initiate beneficial cardioprotective immune responses that will be useful to target therapeutically and identify biomarkers that reflect the pathological aspects of the immune responses to MI. We will investigate the hypothesis that FTY720 improves cardiac repair following an ischemic event by altering the influx, phenotype and function of cardiac monocyte-derived macrophages. We will explore potential cardioprotective mechanisms for FTY720 effects: 1) a direct effect of FTY720 on macrophage polarization and/or 2) a primary effect of FTY720 on lymphocyte egress. We will also determine whether a short, critical period of FTY720-driven immune modulation can improve outcomes in an ischemia-reperfusion model. Aim 1: Determine if FTY720 treatment alters post-infarct cardiac macrophage phenotype  and function. Aim 2: Determine if cardio-protective effects of FTY720 against ischemic injury are  dependent on B lymphocyte trafficking. Aim 3: Determine if a limited window of FTY720 treatment is cardioprotective following  ischemic injury. Our multi-PI proposal leverages the expertise of established investigators with diverse areas of expertise in cardiac remodeling, immunity and macrophage biology. Together we are well positioned to explore how modulation of immunity can impact and improve cardiac repair. Significantly, our findings will define mechanisms by which FTY720 improves post-ischemic cardiac remodeling and survival, which could lead to new therapeutics to improve repair post-MI and decrease CHF. Our project is novel in that it seeks to define a mechanism of beneficial immune modulation in the post-ischemia setting and will identify how FTY720 alters cardiac inflammation post-ischemia/reperfusion injury and the cell types responsible for cardioprotection."
"9487868","DESCRIPTION (provided by applicant):         The initial event in glucocorticoid (GC)-induced osteonecrosis, in many cases, is death of bone-synthesizing osteoblasts. Our preliminary work shows that this osteoblast death, at least in major part, is not directly caused by the GC. Bone growth and survival is regulated by many systems, vascular endothelial growth factor (VEGF) being of critical importance. Developing osteoblasts, prominent in in high turnover bone such as femoral head trabecular bone, express the adrenocorticotropic hormone (ACTH) receptor. We discovered that osteoblasts express VEGF strongly in response to ACTH. Continuous steroid treatment reduces ACTH to very low levels. In rabbits with high-dose GC, we showed that intermittent administration of ACTH greatly reduced osteonecrosis. Our hypothesis is that ACTH is a key regulator of bone growth and survival, particularly in regions with rapid bone turnover. However, mesenchymal stem cells or osteoblasts express VEGF receptors and ACTH receptors. Further, our pilot studies show that VEGF increases growth and differentiation or osteoblasts. Because ACTH is one of several factors that regulate VEGF production in bone, systematic study is needed to determine how ACTH, VEGF, and other regulatory pathways interact in bone.    Gaps in understanding include that downstream actions of ACTH in bone cells are poorly understood. The interactions of ACTH with other systems that regulate VEGF are unclear. These interactions may be mediated by inflammatory cells, hypoxia, or additional cell signals. It is not known whether ACTH synthesis occurs in bone. It is not known how ACTH action in bone varies with frequency or dose of ACTH administration. Aim 1 will study the mechanism of response of osteoblasts to ACTH and VEGF. To assure relevancy to human disease, study will include human cells in vitro. To determine whether ACTH provides survival signals in addition to VEGF, we will study the response of osteoblasts to VEGF, with and without ACTH. Cell proliferation and matrix synthesis will be measured, as well as production of regulatory cytokines by osteoblasts. To define the VEGF response, we will make osteoblasts with VEGF receptors -1 and -2 (ft-1 and fk-1) eliminated. This will allow ACTH effects on osteoblasts to be defined in the absence of autocrine VEGF response. Aim 2 will determine how ACTH modulates VEGF production in GC-treated bone. To determine how immune cells regulate production of VEGF by osteoblasts, we will make mixed cultures including macrophages or lymphocytes. In    addition, the Scarb1 mouse model, which has elevated ACTH at normal GC and dense bone, will be studied to determine changes to bone and vasculature in vivo. We will characterize VEGF production in culture, and determine whether VEGF regulation involves specifc cytokines, in tissue cultures and in mice. To establish the effect of hypoxia, we will compare VEGF production in 7% versus 20% oxygen in human cell cultures. Analysis will include production of key cytokines as a function of oxygen tension. To determine whether ACTH synthesis occurs in bone, we will analyze pro-opiomelanocorticoid (POMC) expression and processing in osteoblasts, lymphocytes and macrophages. Aim 3 will defne the dependency of VEGF synthesis in bone on ACTH concentration and dose interval using depot methylprednisolone acetate (MPA)-treated rabbits. Rabbits are the best in vivo model for CG-induced osteonecrosis; steroid diabetes will occur but will be controlled with insulin. Effects on VEGF production of varying IV ACTH injection, relative to depot MPA alone or no treatment, will establish concentration dependency. ACTH will be injected daily, at 8 AM, at 0.01 to 0.3 mg/kg, for 28 days. Osteonecrosis, bone turnover, serum ACTH and corticosteroids will be measured. This will establish the dose dependency of ACTH osteonecrosis suppression. To defne effect of frequency of administration on efficacy, we will compare the effects of ACTH 0.05 ?kg and 0.15 ?kg twice daily versus 0.1 or 0.3 ?kg once daily. This work will use innovative methods to defne a novel metabolic regulatory pathway in bone. It will establish new mechanisms that contribute to osteonecrosis, which may allow reduction of its occurrence."
"9487097","DESCRIPTION (provided by applicant):         A tumor depends upon many cellular processes for growth and survival. Angiogenesis, for example, allows the tumor to create its own vascular supply and thus promotes growth, survival, and metastases. Cell proliferation, on the other hand, leads to sustained cell division and tumor growth. The molecular pathways leading to these processes are multiple, complex, and often redundant. Thus, therapies which have the potential to target different pathways would provide an effective strategy for treatment. RNA stability/translational efficiency is one level of gene regulation which interfaces with many of these pathways. Genes critical for malignant glioma (MG) progression, including growth, angiogenic and anti-apoptotic factors, are regulated at the RNA level by a common motif, the AU-rich element (ARE), present in the 3' untranslated region (UTR). Stressors such as hypoxia, inflammation and tumor therapy are often overcome by upregulation of these genes through RNA stabilization and enhanced translational efficiency. Vascular endothelial growth factor (VEGF), interleukin (IL)- 8, Bcl-2 and other inhibitors of apoptosis (cIAP1 and 2), all of which drive tumor progression in MG are extensively regulated at these levels. ARE-directed post-transcriptional regulation is tightly governed by RNA binding proteins (RBP) that bind to these cis elements. Certain RBPs such as tristetraprolin (TTP) and KH-type splicing regulatory protein (KSRP) bind to the ARE and negatively regulate the mRNA target by accelerating degradation and/or silencing translation. HuR, on the other hand, binds to the same elements but promotes mRNA stabilization and enhanced translation. Since our initial observation of HuR overexpression in MG, there have been multiple reports linking HuR to high grade malignancy and poor prognosis in all of the major solid tumors (e.g. breast, lung, prostate, and colon cancer). In the previous funding cycle, we have demonstrated that HuR is required for malignant glioma growth in vivo. This background provides the rationale for the current proposal which is to investigate the anti-cancer properties of a small molecule inhibitor of HuR (MS444) in malignant glioma. We have exciting in vivo preliminary data showing an anti-cancer effect and no significant toxicity. We also have data indicating that brain tumor initiating cells, normally resistant to standard therapy, are particularly sensitive to the inhibitor. We have found that HuR inhibition may target a critical survival pathway driven by NF-kB. Our hypothesis is that MS444 inhibits glioma growth by disrupting the posttranscriptional regulation of key tumor survival pathways provided by HuR. The specific aims will use authentic primary glioma xenolines and mouse models to further characterize this nascent class (i.e. post- transcriptional regulation) of anti-cancer targets. The common occurrence of ARE-governed RNA regulation of growth and anti-apoptotic factors across many tumors broadens the relevance of this proposal MG. Specific Aims:  1. To characterize the antitumor phenotype of the HuR inhibitor, MS-444, in malignant glioma.  2. To characterize the molecular impact of HuR inhibition on the NF-kB survival pathway in malignant  glioma as a mechanism for the anticancer effects of MS444.  3. To assess the specificity of MS444 and other HuR inhibitors for binding to HuR and blocking mRNA binding."
"9486881","DESCRIPTION (provided by applicant):          Head trauma is a risk factor for both Alzheimer disease (AD) and Chronic Traumatic Encephalopathy (CTE), a progressive neurodegenerative disease that occurs as a consequence of repetitive mild traumatic brain injury (mTBI). CTE causes personality and behavioral changes, executive dysfunction, and memory loss and is characterized by the accumulation of phosphorylated tau protein in the brain. We have shown that CTE can develop following a single explosive blast injury. Thus, veterans are at particular risk for developing CTE as well as AD. Presently, CTE can only be diagnosed at autopsy and there are no known clinical biomarkers. We propose a translational approach to systematically address neurodegeneration in the largest neuropathologically-confirmed autopsy cohort of CTE and CTE with AD (CTE-AD) patients in the world on the protein, DNA, and RNA levels, with the goal of identifying biomarkers, genetic risk factors, and mechanisms that can be targeted for drug discovery. We hypothesize that head trauma leads to the pathologies of AD and CTE through independent mechanisms involving different tau haplotypes and isoforms. Because head trauma and the resulting early pathology of CTE can affect different regions of the brain, we will correlate histological, biochemical, and genetic measures with a tissue microarray demonstrating affected and non-affected regions in human brain. We will use plate-based ELISA to quantitate levels of A? (1-40, 1-42, oligomeric) and tau (total and phosphorylated). In addition, we will determine the apolipoprotein E (APOE) genotypes and tau haplotypes of our subjects and correlate with clinical and pathological measures. Our preliminary data demonstrate that the APOE ?4 allele and H1 tau haplotype are enriched in subjects with CTE and suggests that tau isoform expression differs between CTE and AD. Thus, genomic variation in APOE and MAPT may predict risk for developing trauma-induced neurodegenerations. Furthermore, we will recruit 105 subjects with AD and with and without a history of mTBI as well as controls to measure tau and A? biomarkers in the CSF. We expect that trauma will exacerbate the changes seen in AD, leading to greater tau and less A?. Our preliminary data shows that tau and A? levels in CSF can be used to discriminate subjects with CTE and A? plaques from subjects with AD or FTLD.  Overall, we propose a two-pronged approach of 1) uncovering the progression of AD pathologies in subjects with repetitive mTBI and the mechanisms involved in CTE and AD tauopathy and 2) discovering genetic risk factors and biomarkers based on these pathologies in living subjects. A basic understanding of the mechanisms underlying the neuropathology of mTBI will facilitate rational drug design; and the development of reliable biomarkers to detect the long-term effects of mTBI will enable the diagnosis and monitoring of CTE and CTE-AD during life and will be crucial for assessing the efficacy of potential therapies as they are developed."
"9487099","DESCRIPTION (provided by applicant):         Acute kidney injury (AKI) occurs in 5-7% of all hospital admissions and recent evidence has shown that even minor changes in renal function are associated with increased risk of death. In the ICU, AKI is associated with 50% mortality, a statistic which has not changed even with dialysis therapy. In fact the Acute Renal Failure Trial Network study, a combined VA and NIH sponsored dialysis dosing study, showed no change in mortality statistics when comparing dialysis dosing. Clearly new approaches are urgently needed to address this life-threatening disease. Given the fact that the VA population is aging, prone to diabetes and hypertension, AKI is a major health problem in this group. Upon completion of this VA Merit Review, investigators in the renal community will have new targets for small molecular drug discovery that should ameliorate the mortality associated with AKI."
