"APPLICATION_ID","ABSTRACT_TEXT"
"9382844","Chronic rejection of transplanted organs remains the primary cause of graft failure over time despite advances in immunosuppression. Memory T cells and production of antibodies by B cells are recognized as important mediators of chronic rejection but are not effectively controlled by current immunosuppression regimens. We find that antibody-independent functions of B cells also play a significant role in the pathogenesis of alloimmunity and chronic rejection by presenting antigen and providing costimulation to T cells. Here, we will test the hypothesis that B cell interactions with T cells play a key role in the development, maintenance and recall of T cell memory. We propose to (a) delineate when, where and which B cells interact with T cells in shaping memory responses, and (b) test whether blocking these interactions will prevent chronic rejection. Non-selective targeting of B cells by global depletion strategies may be detrimental as it also removes B cells with regulatory functions. Understanding which specific B cell populations interact with T cells, when and where they function to sustain long-lived memory is therefore a clinically relevant and significant goal. Results from these proposed studies would allow us to develop novel therapies that inhibit T cell memory and prevent chronic rejection by targeting specific functions, subpopulations and/or migration of B cells."
"9396770","PROJECT SUMMARY  An emerging therapy for non-ischemic cardiomyopathy involves the delivery of human mesenchymal stem cells (hMSCs). Clinical trials document modest benefits on cardiac contractility, underscoring a need to better understand and exploit the underlying mechanisms governing hMSCs-cardiomyocyte (hCMs) interactome.  Recent studies on hMSC-mediated heart therapies demonstrated that paracrine signaling?via secreted factors?is a crucial mediator of reduced cardiac fibrosis and enhanced angiogenesis. Moreover, hMSC paracrine factors have been shown to impact contractility by altering cardiomyocyte ion channel/pump activity. However, these findings fail to identify the key components of the hMSC secretome for enhancing contractility. We propose utilizing three-dimensional human engineered cardiac tissues (hECTs) as an in vitro model to investigate the role of hMSC exosomes in enhancement of cardiac contractility.  Our lab recently discovered that hMSCs enhance hECT contractile force predominantly through paracrine signaling, counteracting adverse risks of hMSC-hCM heterocellular coupling. Importantly, we discovered that the exosomal component of the hMSC secretome is necessary and sufficient for hMSC-paracrine mediated enhancement of hECT contractility. Furthermore, by utilizing a systems biology approach and integrating hECT contractile function results with exosomal miRNA data, we predicted exosomal miRNA-21 as a lead candidate responsible for the favorable contractile effects of hMSC paracrine signaling. We later validated with qPCR that miRNA-21 levels are increased in hECTs supplemented with hMSC exosomes and hMSC total conditioned media relative to control, motivating our central hypothesis that exosomal miRNA-21 plays a key role in hMSC paracrine-mediated enhancement of human engineered cardiac tissue contractile performance.  In testing this hypothesis, I will directly address an NHLBI topic of special interest (HL-142) by studying the role of exosomes as paracrine mediators in cardiovascular disease. In Aim 1, I will identify the role of exosomal miRNA-21 in hMSC-mediated enhancement of hECT contractility by: 1) treating hECTs with exosomes derived from hMSCs with miRNA-21 inhibitor (Sub-aim 1A); and 2) formulated lipidoid nanoparticle delivery of miRNA-21 mimic into hECTs (Sub-aim 1B). In Aim 2, I will test the role of hMSC exosomes on recovery of contractility using in vitro hECT models of acquired (Sub-aim 2A) and genetic (Sub-aim 2B) non- ischemic heart failure.  Overall, the project is designed to frame the research within a clinical context, and provide a rigorous multi- disciplinary training in tissue engineering, systems biology, electrophysiology, stem cell biology, and biochemistry as a solid foundation on which to build my career as a future physician-scientist."
"9386724","Post-traumatic stress disorder (PTSD) is an adverse psychiatric condition that occurs after exposure to extremely stressful life events. PTSD patients also develop a variety of disorders with an inflammatory component. While majority of the studies indicate that there is an excessive inflammatory state in PTSD, the precise mechanisms of immunomodulation seen during PTSD are not clear. Recently, we have made an exciting observation that the severity of PTSD is correlated with greater inflammation and a broadly dysregulated microRNA (miR) profile with numerous targets that regulate inflammatory T cell response. Specifically, we noted that numerous downregulated miRs in PTSD patients targeted components of the nuclear factor of activated T cells (NFAT) pathway, crucial for the activation, proliferation and differentiation of T cells. In addition to the NFAT proteins themselves, the serine-threonine protein phosphatase calcineurin subunits A (isoforms PPP3CA, PPP2CB, and PPP3CC) and B (isoforms PPP3R1 and PPP3R2), which activate NFAT through dephosphorylation, were found to serve as targets for numerous dysregulated miRs in PTSD patients. The status of the T cell regulation, and in particular, the NFAT pathway in PTSD has not been evaluated thus far. Based on our preliminary studies, we will test the central hypothesis that PTSD associates, at least in part, with dysregulation in the epigenetic mechanisms that alter NFAT signaling pathway leading to a pro-inflammatory state. We will pursue these studies trauma-exposed PTSD patients when compared to trauma-exposed non-PTSD controls. We will pursue 3 specific aims: Aim 1: We will identify the mechanisms through which miR dysregulation leads to alterations in NFAT signaling pathway leading to an inflammatory state in PTSD patients. Aim 2: We will determine whether PTSD triggers differential DNA methylation of specific miR and/or targets of NFAT signaling pathway components in T cells leading to pro-inflammatory response. Aim 3: We will test the role of histone modifications in the expression of miRs on NFAT components in PTSD patients.  Together, our studies will delineate the epigenetic mechanisms underlying signaling pathways that lead to alterations in NFAT signaling and consequent T cell dysregulation and excess inflammation in PTSD patients. Our studies also aim to identify epigenetic biomarkers of PTSD that will help in the early diagnosis and treatment."
"9189793","Background: Over 6,000 Veterans are admitted with an acute ischemic stroke annually within the VA Healthcare System. Nearly 25% of all strokes are recurrent events and constitute a leading cause of disability and death within our Veteran population, especially among the 75% of Veterans with stroke and hypertension. Current VA/DoD and American Heart Association/American Stroke Association (AHA/ASA) guidelines stress the importance of delivering guideline concordant management of hypertension, given the strong association between goal blood pressure and decreased morbidity and mortality, especially during the six-month post- stroke period, when most stroke and non-stroke related hospitalizations and deaths occur. Previous Quality Enhancement Research Initiative (QUERI) work has shown that many Veterans 6-months after their stroke do not have their blood pressure optimally controlled. Most Veterans receive their post-stroke risk hypertension care within VA Primary Care and Patient Aligned Care Teams (PACTs). Work performed during the current Health Services Research and Development (HSR&D) Career Development Award (CDA) period has identified several areas for intervention that can assist outpatient providers in Primary Care/PACT to better manage hypertension using existing VA infrastructure, and has led to the development of a bundled, evidence-based, `Post Stroke Hypertension Improvement Intervention.' Therefore, focusing on prevention of future strokes by implementing an intervention to effectively treat hypertension among Veterans with stroke is necessary to improve outcomes in this population. Objective: To: (1) evaluate the feasibility and acceptability of a pilot intervention, implemented at a single VAMC providing suboptimal blood pressure management to post-stroke Veterans, during the `high-risk,' 6- month period post-stroke, such that a more refined intervention can be developed and further informed by key stakeholders, end users, and strategic partners; and (2) collect metrics related to hypertension control at the intervention and four control sites. Methods: A pilot will be initiated at the Michael E. DeBakey VAMC. The Consolidated Framework for Implementation Research (CFIR) conceptual framework and Systems Redesign strategies will be used to evaluate the implementation of the intervention. The feasibility and acceptability of the implementation strategy will be assessed via qualitative interviews with end users of the intervention. Blood pressure will be measured at baseline, 3-months, and 6-months. The distributions and central tendencies of baseline demographic and patient-, provider-, and facility-level characteristics for continuous variables will be examined graphically and by summary statistics. Categorical variables will be examined by calculating frequency distributions. We will match, based on patient volume and mean facility-level blood pressure, our intervention and control sites. Hypothesis: We believe that we can: (1) determine the feasibility and acceptability of a pilot intervention designed to improve post-stroke hypertension control 6-months after discharge; and (2) collect metrics related to hypertension control among Veterans participating in the intervention and four control sites to estimate effect size for a future, larger trial. Conclusion: Interventions that improve management of hypertension among Veterans with ischemic stroke are necessary to prevent recurrent strokes; implementation science strategies can assess the uptake and sustainability of this intervention."
"9418543","DESCRIPTION (provided by applicant): There is a lack of research on systematic lupus erythematosus (SLE), a multisystem, chronic, autoimmune disease that shows clear patterns along racial and gender lines. African American women not only have a greater prevalence of SLE, but also experience greater severity and faster progression compared to their White counterparts, being more frequently affected by organ damage and comorbid conditions that emerge as a consequence of disease activity and disease-related chronic inflammation and tissue damage. Racial disparities in SLE complications and mortality are well documented; however, the reasons for these disparities are poorly understood. To address these gaps in knowledge, this study aims to: (1) examine the role that psychosocial stressors experienced by African American women have in exacerbating SLE in this population; (2) identify social factors and psychological resources that are protective or buffer the effects of stress on SLE-related health declines; and (3) explore the biological implications of psychosocial stressors and SLE, in relation to elevated systemic inflammation and accelerated aging at the cellular level.  The experiences of African American women with SLE are particularly challenging, and include psychosocial stressors related to disease management, as well as disproportionately greater poverty and living in disadvantaged communities; in addition to routine stressors such as those associated with work, family and relationship demands, parenting, and caregiving. Experiences of racial discrimination constitute a qualitatively distinct source of psychosocial stress, adding o existing everyday hassles. In this study, we will examine how these stressors impact SLE severity and progression through a longitudinal study design. We will collect three waves of data from 480 African American women, all with validated SLE. Participants will be recruited from the Georgians Organized Against Lupus (GOAL) cohort, a truly one-of-a-kind, population-based study of SLE in Atlanta, including a full spectrum of patients from all levels of socioeconomic strata, across a range of disease severity. We will examine the effects of racial discrimination, financial and neighborhood-related strains, and other stressors associated with various role strains. Potential protective factors, including those related to racial identity and social suppor will also be assessed. We will collect dried blood spots (DBS), a minimally invasive alternative to venipuncture, to examine indicators of biological dysregulation which we hypothesize will be impacted by psychosocial stress as well as SLE activity. This study will be the most in-depth investigation of the multifactorial nature of psychosocial stressors and their impact on SLE disease progression among African American women, and thus fills an important gap in the science on this understudied disease. This research is important in advancing knowledge of how aspects of the social environment and psychological processes impact health among African American women with SLE, and also contributes to scientific knowledge on the underpinnings of racial disparities in the progression of this disease."
"9587670","DESCRIPTION (provided by applicant): Abstract The 2014, 2016, and 2018 International Hearing Aid Research Conferences (IHCON) will be the eighth, ninth, and tenth meeting of a biennial research conference formed by combination of two previous hearing aid research conferences; the Lake Arrowhead Conference, Issues in Advanced Hearing Aid Research, sponsored by the House Research Institute (HRI); and the Hearing Aid Research and Development Conference co-sponsored by the National Institute on Deafness and Other Communication Disorders (NIDCD) and the Department of Veterans' Affairs (DVA). The purpose of the previous conferences has been to advance our knowledge and to facilitate progress in research and development through the exchange of current research findings and technical advancements related to the treatment of hearing impairment with hearing aids. A hallmark of the conferences was their ability to draw together the disciplines and specialties essential to the advancement of hearing aid research. A primary goal of IHCON meetings is to build upon the strengths of the previous conferences to offer a multidisciplinary research conference that will better meet the needs of the hearing aid research and development field."
"9515142","DESCRIPTION (provided by applicant): Each year more than 100,000 US women seek emergency medical care after sexual assault (SA). Most women do not return for/receive further care related to SA after initial emergency evaluation. Thus the emergency care visit represents a unique opportunity to identify SA survivors for preventive interventions to improve recovery. Cross-sectional studies indicate that chronic musculoskeletal pain (MSP) is reported by many SA survivors and is associated with substantial suffering and poor health outcomes. However, no prospective studies evaluating chronic MSP outcomes after SA have been performed, and therefore a firm etiologic link between SA and chronic MSP has not been established. In a recent prospective pilot study (n = 83), the investigators found that 41% of women SA survivors enrolled developed chronic moderate or severe MSP. Initial pain scores collected from all women approached for pilot study participation showed that more than half of those at high risk of chronic MSP consented and enrolled in the pilot study. In addition, data collected indicate that women SA survivors who participated in the pilot study are the same group of SA survivors who would be willing to participate in preventive intervention trials. However, currently no informatio exists regarding key factors that influence the transition from acute to chronic post-SA MSP to inform the design of such trials. Available evidence suggests that posttraumatic stress disorder (PTSD) symptoms may be key factors mediating the transition from acute to chronic post-SA MSP. PTSD symptom clusters have been found to mediate the transition from acute to chronic MSP in other trauma populations, and the investigator's pilot data support these relationships in the study population. Importantly, despite evidence that PTSD symptoms are key factors mediating chronic post-SA MSP development, available data also indicate that not all individuals with acute MSP develop PTSD symptoms, and not all individuals with PTSD symptoms develop chronic MSP. This suggests that important individual differences moderate these relationships. Available evidence, and the investigator's pilot data, suggests that genetic variants affecting the function of hypothalamic-pituitary-adrenal (HPA) and catecholaminergic systems constitute such important individual differences. The investigators propose a prospective cohort study of women SA survivors (n = 900) evaluated 1 week, 6 weeks, 6 months, and 12 months after SA. A methodological approach including Confirmatory Factor Analyses and Structural Equation Modeling will be used to test the hypotheses that chronic MSP is common in the study population, that PTSD symptom clusters mediate the relationship between acute and chronic MSP after SA, and that the proposed genetic factors moderate these relationships. Results of this groundbreaking study will generalize to a large population of women SA survivors who experience a high burden of chronic post-SA MSP, and will inform the development of preventive interventions for this understudied population."
"9379465","?    DESCRIPTION (provided by applicant): Environmental exposure and endogenous metabolism both give rise to the alkylation of DNA, and DNA alkylation represents the major mechanism of action for a number of commonly prescribed cancer chemotherapeutic agents. Thus, assessing how alkylated DNA lesions compromise the flow of genetic information by altering the efficiency and fidelity of DNA replication and transcription and how these lesions are repaired will provide important knowledge for understanding the implications of DNA alkylation in the etiology for developing human diseases. Such knowledge will also form the basis for developing better strategies for cancer chemotherapy. The emphasis of this application is placed on a group of alkylated thymidine lesions which have been shown to persist in mammalian tissues or have been detected at substantially elevated levels in lymphocyte samples of humans exposed to cigarette smoke. We will employ an innovative and multi- pronged approach, including synthetic organic chemistry, mass spectrometry-based bioanalytical chemistry, and molecular biology to achieve a molecular-level understanding about how the under-investigated group of alkylated thymidine lesions impede DNA replication and transcription in cells, and induce mutations in these processes. We will also assess the implications of nucleotide excision repair and base excision repair pathways in the repair of these lesions in cells. The outcome of the proposed research will bring our understanding of this largely overlooked group of alkylated DNA lesions to a significantly higher level."
"9390767","PROJECT SUMMARY Bacterial infections following childbirth, so-called puerperal infections, cause morbidity in 5 to 10% of all pregnant women globally. In most instances the infection is limited to the reproductive tract but at low frequency the infection spreads to the blood resulting in life-threatening sepsis, puerperal sepsis. Pathogens causing puerperal sepsis include the group A Streptococcus (GAS, S. pyogenes), which is the most common cause of severe maternal puerperal infections and death worldwide. GAS epidemiological data gained over the course of the last fifty years identifies a serotype-specific variability in the ability of GAS to cause disease. Of relevance to this proposal, serotype M28 GAS isolates are non-randomly associated with cases of puerperal sepsis. The molecular basis of why serotype M28 isolates cause puerperal sepsis at a significantly higher rate relative to those of other serotypes is to be investigated in this proposal. More specifically, the goal of the proposed research is to characterize whether the presence of a genomic island, termed `region of difference 2' (RD2), is key to the enhanced ability of serotype M28 GAS to cause puerperal sepsis. Sequence analysis of RD2 is consistent with this element being horizontally transferred into M28 GAS from group B Streptococci (GBS, S. agalactiae), an important finding given that GBS are a common constituent of the normal vaginal microflora and are also a major cause of neonatal invasive infections. Specific Aim 1: Test the hypothesis that RD2 enhances the ability of serotype M28 GAS isolates to both colonize the female reproductive tract and cause sepsis. To facilitate testing our hypothesis we recently constructed RD2 deletion mutant and complemented mutant derivatives of a representative M28 isolate. The parental, mutant, and complemented strains will be compared in tissue culture adherence assays, in growth assays using whole human blood (as a model of sepsis), and in a mouse model of vaginal colonization. Specific Aim 2: Test the hypothesis that the RD2 element alters the abundance of transcripts of core chromosomally-encoded virulence factors. Five putative transcription factors and two putative small regulatory RNAs are encoded within RD2. To test whether these putative regulators have targets outside of the RD2 region we will perform transcriptome comparisons between our parental and RD2 deletion mutant strains (via RNAseq). Comparisons will be performed following GAS growth in an ex vivo model of invasive infection. RNAseq data will be verified by targeted quantitative RT-PCR and Western analyses. Completion of the proposed research will advance our understanding of strain emergence and phenotypic heterogeneity in a prevalent Gram-positive pathogen. Specifically, the data would inform on the importance of RD2 with respect to the association of M28 GAS isolates with puerperal sepsis, and thereby provide a link between GAS gene content and clinical observations."
"9379835","?    DESCRIPTION (provided by applicant): Complement is a part of innate immunity and plays a key role in host defense. However, if not properly regulated, activated complement can cause inflammatory injury. Recent works have identified complement as a major pathogenic pathway in many human immunological and inflammatory diseases. Among them, dense deposit disease (DDD) is a rare kidney disease caused by dysregulation of the alternative pathway (AP) of complement activation. DDD is characterized by the presence of electron- dense deposits within the glomerular basement membrane of the kidney. Known also as membranoproliferative glomerulonephritis type II (MPGN type II), DDD belongs to the recently introduced pathological entity called C3 glomerulopathy whose definition is glomerular pathology characterized by C3 accumulation with no or limited immunoglobulin deposition. Approximately 10% of DDD patients also develop vision problems with dense deposits underneath retinal pigment epithelial cells that resemble drusen deposits in the eyes of age-related macular degeneration patients. Prognosis of DDD is poor since current treatments are largely nonspecific and about 50% patients eventually progress to end stage renal failure. Mechanistic and therapeutic studies of human DDD have been hampered by the lack of appropriate animal models. We have recently generated a robust mouse model of DDD displaying both kidney and retinal pathologies. The objective of this application is to use this novel mouse model to investigate the pathogenic mechanisms of complement-mediated kidney and retinal injury in DDD and to test the activity of various anti-complement agents in preventing or reversing the kidney and eye pathologies. Our long term goal is to better understand how dysregulated AP complement leads to DDD and other complement-mediated inflammatory disorders and to provide proof of principle for developing novel anti-complement therapies for such human diseases."
