"APPLICATION_ID","ABSTRACT_TEXT"
"9414609","DESCRIPTION (provided by applicant): The goal of the IMSD is to increase the numbers and success of underrepresented (UR) scientists (Ph.D. and MD/Ph.D.s) trained by the Graduate School of Baylor College of Medicine. $ 8.1 million in grants (1998-2014) provided educational opportunities to students to enhance UR participation and success in biomedical research careers. Since 1998, 89 UR students have earned PhDs, 12 of them MD/PhDs and 3 MDs after medical school. Currently, 87 of them are employed in science, with two others returning soon. Fifteen alumni have faculty positions at Tier 1 institutions (43% who have finished post-docs or residencies). They have acquired a few grants already, including a K99/00, an Early Independence, a R01, a Robert Wood Johnson, and 5 grants from other sources. Ten Ph.D. students are supported each year (salaries and fringe). UR graduate student education has been enhanced by creating individual development plans for each under-represented Ph.D. student with opportunities for a summer bridge program that sponsors a review of molecular and cellular biology, and a mini-review of genetics and neuroscience. Students have increased time to complete graduate coursework with tutoring support, faculty mentoring, fellowship application training, skills building workshops, including four tiers of writing workshops and scientific conference participation. Activities of the Association for Graduate Student Diversity have been enhanced; a seminar series features local and external minority scientists. The number of UR Ph.D. and MD/Ph.D. students enrolled at Baylor College of Medicine at any one time increased from 20 in 1998 to 38 in August of 2001 to 80 by August of 2007. The retention rate of UR Ph.D. students has risen from approximately 66% pre- IMSD to more than 85%. Since 1998, 89 under-represented minority students have received Ph.D.s and 10 received terminal M.S. degrees. The numbers of UR students receiving local, national and international awards has increased dramatically since 1998, to more than 220 awards, including 55 national fellowships. UR students now win research awards and fellowships at a higher rate than non-UR students (http://www.bcm.edu/diversityprogams). All alumni are progressing in their careers in science or professions where they use their scientific backgrounds."
"9447928","PROJECT SUMMARY  Our understanding of the genetics of schizophrenia is advancing at a rapid pace and an increasing number of  risk-­associated  polymorphisms  and  variants  have  been  discovered.  Because  the  majority  of  these  variants  reside  in  intergenic,  intronic  and  other  non-­coding  sequences,  a  precise  variant  or  target  gene  for  schizophrenia  has  not  been  identified.  Therefore,  a  major  challenge  lies  in  designing  testable  hypotheses  to  elucidate the potential function of disease-­associated non-­coding DNA. Many of the risk variants are thought to  affect  gene  expression  through  alterations  of  regulatory  elements,  including  long-­range  enhancer  sequences  physically interacting with transcription start sites separated along the linear genome of DNA. The aim of this  proposal is to map the regulatory sequences (or open chromatin) in discrete cellular populations (neurons and  glia) derived from two human cortical brain regions in a large cohort of cases with schizophrenia and controls,  followed  by  generation  of  a  high-­resolution  quantitative  trait  loci  (QTL)  map  of  regulatory  sequences.  In  addition,  high  resolution  expression  quantitative  trait  loci  (eQTLs),  mapped  in  the  same  samples  and  brain  regions,  will  be  leveraged  to  identify  schizophrenia  associated  non-­coding  regions  that  are  simultaneously  associated  with  differential  exposure  of  regulatory  regions  (open  chromatin)  and  gene  expression  of  nearby  genes (eQTLs). Long-­range enhancer-­promoter interactions of genes potentially regulated by open chromatin  sequences will be mapped in human postmortem brain tissue using chromosome conformation capture. Using  the  existing  schizophrenia-­related  large-­scale  molecular  data  and  the  high-­impact,  high-­resolution,  complementary datasets generated through the proposed studies, we will develop multiscale network models  causally  linked  to  schizophrenia.  The  action  of  individual  genes  on  molecular  and  cellular  schizophrenia-­ associated  processes  and  the  molecular  networks  identified  in  our  studies  will  be  validated  using  iPS-­cell-­ derived  cultures  of  human  neuronal  cell  systems.  The  multidimensional  approach  presented  here  provides  a  roadmap  to  place  schizophrenia  genetic  risk  variants  in  molecular  contexts  to  help  identify  the  underlying  regulatory and expression mechanisms through which they act.  "
"9397722","1. Objective(s): This proposal aims to profile abnormal glycosylation in prostate tumors of veterans, to determine if engineered chimeric antigen receptor (CAR) T cells targeting abnormally glycosylated proteins will demonstrate efficacy against bone-metastatic prostate cancer, and to evaluate mechanisms to improve T cell trafficking to tumor sites and enhance resistance to immunosuppression. 2. Research Design: De-identified veteran prostate cancers will be assembled into tumor tissue microarrays and profiled for abnormally glycosylated proteins through immunohistochemical and histopathological techniques, evaluated for spatial N-glycosylated epitopes through MALDI-TOF imaging, and characterized for O-glycosylated through cellular O- glycome reporter and amplification. An animal model of bone-metastatic prostate cancer will be developed through engraftment of a human osteoblast scaffold to support the bone-enrichment of implanted prostate cancer cell lines in NOD-SCID IL2R null (NSG) immunodeficient mice.  ? Xenograft animals will be treated with a single intravenous dose of human CAR T cells (n=10 per treatment group) to measure the efficacy and potential treatment limitations of adoptive immunotherapy for bone metastases. Lastly, genetic engineering approaches will be evaluated to improve T cell bone homing and increase resistance to immunosuppression, including ectopic chemokine receptor expression and gene-disruption of immune checkpoint molecules. 3. Findings: Preliminary results demonstrate strong expression of Tn-MUC1 in bone- metastatic prostate cancer. 4. Clinical Relationships: CAR T cells have been explored in the clinic for over 6 years, have demonstrated remarkable success for hematopoietic malignancies, but have lacked sufficient clinical success in solid tumors. Nearly 10,000 veterans are diagnosed with prostate cancer per year and bone-metastatic prostate cancer remains a significant treatment challenge. Successful findings from this study could develop new treatment options for veterans with prostate cancer as well as improve CAR T cell adoptive immunotherapy for solid tumors."
"9170944","DESCRIPTION (provided by applicant):      Background and Anticipated Impacts on VA Patient Care: Of the 5.6 million patients treated by the Veterans Health Administration (VHA) in FY11, 14.6% had a diagnosis of osteoarthritis, the fourth most common health condition treated by the VHA, and the leading cause of disability in the United States.(1,2) Advanced osteoarthritis of the hip and knee is treated with total joint arthroplasty (TJA), roughly 11,000 of which were performed in VHA in fiscal year 2011. The overall risks of complications and death in total joint arthroplasty are relatively low (5% and <1%  respectively), but certain patient characteristics (e.g., diabetes, obesity, smoking, alcohol misuse) have been associated with dramatically higher risks. Currently, orthopedic surgeons in VHA have no systematic and validated way of using a patient's demographic and clinical profile to estimate their personalized risk of complications or death related to TJA. Patients also vary substantially in how much they benefit from this common and expensive procedure. As with the estimation of risks, orthopedic surgeons in VHA have no systematic and validated way to estimate patients' personalized likelihood of improvement. It is impossible to balance risks and benefits unless they can be accurately and reliably quantified, a capability currently unavailable to orthopedic surgeons in VHA.  The development and validation of a risk, benefit, and satisfaction calculator, that draws from both electronic health record and manually entered data, would allow orthopedic surgeons to easily and accurately estimate both the expected risks and benefits of TJA for each candidate. These data could then be used within a shared decision making (SDM) framework for more accurate and reliable patient informed consent, including the identification of modifiable risk factors (e.g., weight, smoking) that should be addressed before these elective procedures, and more effective SDM that maximizes effectiveness, safety, patient preferences, satisfaction, and therefore value. Aim 1: Develop and validate a total joint arthroplasty risk calculator for the VHA population. Using the most recent three years of VHA Corporate Date Warehouse (CDW) and VA Surgical Quality Improvement Project (VASQIP) data including roughly 30,000 total joint arthroplasty cases, we will merge data on outcomes, especially death and major complications, and many known and candidate predictors of outcomes. Aim 2: Develop and validate a total joint arthroplasty benefit calculator for the VHA population. Patients (n = 1200) scheduled to undergo TJA at three high volume VA facilities (Palo Alto, San Francisco, Minneapolis) will be recruited to provide pre-operative symptom, functioning, expectation, and quality of life data and then followed up for reassessment one year later. These data will then be linked with VASQIP and CDW data in order to develop predictive benefit models, especially changes in functioning and pain, based on the pre-operative and other (demographic and clinical) data. Aim 3: Develop and validate a total joint arthroplasty patient satisfaction calculator. Because the predictors of risks and benefits may be different than  the predictors of satisfaction, we will also develop a patient satisfaction model using data from the 1200 patients described in Aim 2. Aim 4: Develop and pilot test the calculator interface and related decision support functionality. Once the models are developed, we will develop and pilot test a CDW-integrated risk and benefit calculator and decision support system that might be used within a SDM framework. The goal will be to visually display where the patient exists in the risk/benefit space, identify possible opportunities to modify risk and benefit factors, and provide  resources and information to facilitate possible prehabilitation."
"9393974","Physical activity (PA) has numerous and profound benefits on health and function, yet there is limited knowledge of the mechanistic signals that underlie these benefits. Such knowledge is critical for optimizing the effective use of PA as a preventive or therapeutic intervention strategy for specific diseases and in specific populations. The overarching goal of the Molecular Transducers of Physical Activity Consortium (MoTrPAC) is to address this knowledge gap by characterizing the molecular responses to PA. This will be accomplished through the collection of blood and tissue samples from both humans and animals, which will then be subjected to extensive ?Omics? analyses. By generating a comprehensive map of molecular responses to PA, MoTrPAC will lay the foundation for a new era of biomedical research on Precision Exercise Medicine. The University of Colorado Anschutz Medical Campus (CU-AMC) is exceptionally well poised to lead a MoTrPAC Adult Clinical Center and to contribute to all Consortium activities. Our investigators and collaborators have extensive experience with complex clinical PA intervention trials, including tissue sampling, in cohorts spanning the entire adult age spectrum. Our expertise extends across multiple physiological systems, diseases, and health conditions, and includes broad proficiency in physiologic, metabolic, and morphometric phenotyping. The facilities at CU-AMC for MoTrPAC activities are outstanding. The proposed MoTrPAC ? Colorado Clinical Center will accomplish the following Specific Aims (SA): SA1: Contribute to, and lead when appropriate, all MoTrPAC Phase 1 planning activities (Year 1) described in RFA-RM-15-015 through participation on the MoTrPAC Steering Committee and Subcomittees. The local goals for Phase 1 will be to accomplish tasks (e.g., obtain regulatory approvals, train staff) that will enable Phase 2 to start at the beginning of Year 2. SA2: Recruit and enroll 450 adults at CU-AMC (or the number determined during Phase 1), conduct the acute PA tests and PA intervention according to protocols established by the Consortium, and carry out all other MoTrPAC Phase 2 activities (Years 2 to 5). Highly accomplished clinical investigators will lead the seven ?teams? that will be responsible for: recruitment, screening, and retention; physiologic, metabolic, and morphometric phenotyping; biospecimen acquisition; biospecimen processing; acute PA tests; chronic PA interventions; and data management and quality assurance. SA3: As animal and human data become available from the Chemical Analysis Sites and Bioinformatics Center, we will participate in all Phase 3 activities, including data analysis, preparation of manuscripts, and dissemination of results. These activities will be guided by the MoTrPAC Steering Committee and Subcommittees. On the local level, we will host an annual 1-day local symposium on PA, Health, and Fitness to catalyze the interest of investigators at CU-AMC and other nearby academic institutions in MoTrPAC."
"9617563","Project Summary While Streptococcus mutans is often cited as the primary etiologic agent of dental caries, evidence that caries is a polymicrobial and ecological disease continues to mount. A detailed understanding of the spatial relationship and functional interaction between S. mutans and its neighbors within the dental plaque community, as well as their impact on disease etiology is still lacking, and one of the unsolved mysteries in cariology is that, while the levels of S. mutans correlate well with the disease incidences overall, there are numerous cases in which an individual has a significant burden of S. mutans, but an absence of disease. Based upon preliminary data indicating that the microbial profile of the dental plaque of healthy subjects was significantly different from that of individuals with caries, we hypothesize that the bacterial species with direct physical interaction with S. mutans within the dental plaque consortium play a critical role in modulating the physiology and pathogenicity of S. mutans. To test this hypothesis, we will carry out three interconnected aims: Aim 1: Developing a systematic approach to discover and characterize the physically interacting partners of S. mutans in a diverse dental plaque community. Three assays will be developed to determine the dental plaque species with which S. mutans physically interacts and explore the biogeography of these interactions. Aim 2: Analyzing oral microbial samples from human subjects with different caries severity and identifying the physically interacting partner species of S. mutans. Clinical samples from individuals with a high S. mutans burden and either advanced dental caries or no disease will be analyzed by the techniques developed in Aim 1, to identify how the S. mutans interacting partners and their spatial relationship within clinical dental plaque differs between the two clinical groups. Aim 3: Investigating the impact of physically interacting partners on S. mutans physiology and pathogenicity. Transcriptomic and metabolomic studies will be used to monitor the impact of interactions with specific partner species on expression of genes involved in the pathogenesis of S. mutans. This study will identify the ecological fingerprints of cariogenic plaque and will greatly increase the understanding of the relationship between S. mutans and its neighbors in the dental plaque community and will also pave the way for the future study of specific S. mutans genes involved in community pathogenicity."
"9527326","Project Summary/Abstract    The proposed project is an investigation of the synergistic activity of antimicrobial combinations  against  carbapenem-­resistant  Enterobacteriaceae  (CRE).  The  principal  investigator,  Dr.  Thea  Brennan-­Krohn,  recently  completed  fellowships  in  Pediatric  Infectious  Diseases  and  in  Medical  Microbiology  and  is  now  an  Instructor  at  Harvard  Medical  School  and  a  post-­doctoral  fellow  at  Beth Israel Deaconess Medical Center. She is interested in improving methods for detection and  characterization of antimicrobial synergy in order to guide the treatment of patients infected with  highly  resistant  pathogens.  Her  career  goal  is  to  become  a  leading  investigator  in  the  development,  implementation  and  interpretation  of  tests  for  detection  of  antimicrobial  synergy.  During  the  award  period,  she  will  obtain  a  Master  of  Science  in  Pharmacology  and  will  pursue  coursework in clinical and translational research. The proposed research will be carried out under  the  mentorship  of  James  Kirby,  MD,  D(ABMM),  an  NIH-­funded  investigator  at  Beth  Israel  Deaconess Medical Center whose laboratory investigates topics highly relevant to the proposed  project,  including  the  development  of  novel  antimicrobial  susceptibility  testing  methods  and  the  investigation of new therapeutics for CRE. Dr. Brennan-­Krohn will be supported during the award  period by an advisory committee that includes Dr. George Eliopoulos, a world-­renowned expert  on antimicrobial synergy. In the proposed project, Dr. Brennan-­Krohn will initially test antimicrobial  combinations  against  a  comprehensive  collection  of  clinical  CRE  isolates  in  order  to  establish  combinatorial  spectra  of  activity.  For  this  part  of  the  project,  she  will  use  an  automated  checkerboard  array  microdilution  method  that  makes  use  of  the  HP  D300  inkjet  printer-­based  dispensing system. She will next develop a novel, fluorescent time-­kill synergy assay in order to  investigate the bactericidal kinetics of synergistic combinations. Finally, she will investigate the in  vivo  efficacy  and  PK/PD  parameters  of  the  most  effective  combinations  using  an  immunocompromised mouse model of CRE infection. Ultimately, the enhanced understanding of  synergy  as  well  as  the  technology  developed  and  validated  during  the  proposed  study  are  expected to inform the design of prospective clinical trials of combination antibiotic therapy and  to establish simple, rapid synergy testing platforms that will for the first time provide synergy data  that can be used in a clinically actionable timeframe to guide patient care.   "
"9449713","Antibiotic resistant bacteria are a major threat to human health. Each year in the United States, approximately 2 million people are infected with bacteria that are resistant to antibiotics resulting in at least 23,000 deaths. The development of novel antibiotics is needed. However, de novo antibiotic development is resource intensive. Given the poor return on investment, major pharmaceutical companies have significantly decreased antibiotic Research and Development efforts. Academic labs generally do not have access to compounds and sufficient data for rationale design. Veterans who undergo surgical procedures for trauma, including head trauma, are vulnerable to multiple surgical infection, sometimes with organisms that are unlikely to ever represent an attractive target for pharmaceutical companies.  Antibiotic development that capitalizes on existing drug designwork conducted by industry, may avoid some of the expensive missteps due to poor pharmacologic properties that can inadvertently arise in the lead selection. Our approach uses structure-based computational modeling to repurpose drugs as antibiotics. Previous work in our lab demonstrated that inhibition of a Listeria kinase, belonging to a family of Penicillin binding And Serine/Threonine kinase Associated (PASTA) proteins, can sensitize the bacteria to beta-lactam antibiotics. Bacterial Serine/Threonine kinases are signal transducers and our work suggests they are a novel drug development target. While PASTA kinases are common in some gram-positive bacteria, we found there is drug selectivity, not only between human and bacterial kinases, but also between bacterial kinases. We are targeting the subset of PASTA kinase containing bacteria with a large back pocket. We have already obtained a crystal structure of our target bacterial kinase (PknB) with a lead compound demonstrating this pocket. This information enables us to specifically modify the lead to both increase potency and maximize selectivity using previously defined structure activity relationships with human kinases. Furthermore, our atomic resolution drug: target structure will guide us on regions of the drug that can be modified to explicitly test Lipinski's rules for drug development and determine if they should be modified for antibiotic drug development. In this proposal, we will build on our existing work with the following Specific Aims:  Aim 1: Design, synthesize, and test both biochemically and microbiologically novel aminofurazan kinase inhibitors that exploit the uniquely shaped back pocket of some of the PknB family of kinases. Aim 2: Test the toxicity of these novel kinase inhibitors, as well as determine the effectiveness of  combined beta lactam antibiotics with kinase inhibition in an animal model (Danio rerio). We will  analyze the effect of our kinase inhibitors on both a panel of human kinases as well as on  embryogenesis and fertility in zebrafish. When this work is complete, we will have generated data on how to design kinase inhibitors that act poorly against human and zebrafish kinases, but are potent against certain bacterial kinases. Pathogens that include kinases with this unique back pocket morphology include diverse skin and soil bacteria that complicate traumatic and surgical infections in the VA such as Clostridia, Nocardia, Propionibacterium acnes, and Mycobacterium. Furthermore, our work will set the stage for early stage trials on treating drug resistant mycobacterial and nocardial infections as well as atypical skin organisms that can complicate surgical infections common in veterans using a novel agent that synergizes with an existing antibiotic class with low toxicity."
"9418076","ABSTRACT - PROJECT 3 Metalloproteins that contain a heme prosthetic group (hemeproteins) are essential to lung functions, including airway host defense and inflammation [inducible nitric oxide (NO) synthase (iNOS)], and bronchomotor tone [soluble guanylate cyclase (sGC)]. We recently discovered that NO inhibits heme insertion into apo-proteins by the S-nitrosyation of glyceraldehyde-3-phosphate dehydrogenase (GAPDH), which functions in heme transport and insertion. Recycling GAPDH is dependent on cellular redox and S-denitrosylase enzymes, i.e. GSNO reductase (GSNOR) or thioredoxin 1 (Trx1). These exciting findings and longstanding interactions with Program members in the study of asthma over the years made it a natural step to investigate whether the high- levels of NO in the asthmatic airway blocks hemeprotein maturation. Our preliminary results show that asthmatic airway epithelium escapes NO-mediated inhibition of heme insertion by upregulation of denitrosylase pathways, enabling the expression of active iNOS, but that airway smooth muscle cells are overwhelmed by NO at the levels produced in the asthmatic airway, with consequent loss of heme-replete sGC. New preliminary data generated in murine models of asthma and in the human precision cut lung slice model suggest that heme-independent sGC-activators are strikingly effective bronchodilators. Thus, we will test the hypothesis that thiol denitrosylase systems enable continuous airway epithelial NO production by iNOS in asthma by restoration of hemeprotein maturation, but that the NO overwhelms smooth muscle denitrosylase systems, compromising maturation & function of the sGC in smooth muscle, which results in bronchoconstriction and airway hyper-reactivity. We plan concurrent mechanistic studies and studies of the bronchodilator response to novel pharmacologic sGC agonists in (i) primary airway smooth muscle cells from healthy and asthmatic airways, (ii) precision cut human lung slice model and (iii) mouse models of asthma using genetically modified mice (including NOS1,2,&3 -/-, GSNOR-/- and smooth muscle specific sGC-/-). Also, we will study hemeprotein maturation in airway epithelial cells freshly obtained from healthy individuals and asthmatics with low or high FENO to help verify clinical relevance and potentially endotype sGC-agonist responders. sGC agonists will be tested in order to translate the discoveries to patient care soon. This research will provide the first information on hemeprotein maturation in healthy and asthmatic airway, and test connections between dysregulation of hemeprotein maturation and the bronchoconstriction and inflammation characteristic of asthma."
"9412876","?    DESCRIPTION (provided by applicant): The vagus nerve is a major conduit between lung and brain required for normal respiration. Within the airways, vagal sensory neurons detect mechanical stretch of the lung during tidal breathing, cues associated with inflammation and illness, and irritants that in some species evoke cough. However, molecular mechanisms by which vagal sensory neurons detect and encode respiratory stimuli remain poorly understood. In preliminary data, we used a molecular and genetic approach to classify sensory afferents in the airways, and adapted genetic tools to map, image, ablate, and functionally control vagal sensory neurons. We genetically tagged two sparse populations of vagal afferents (P2RY1, NPY2R) that exert powerful and opposing effects on breathing (Cell, 2015). P2RY1 neurons are largely fast-conducting a fibers that innervate clusters of pulmonary endocrine cells termed neuroepithelial bodies. Optogenetic stimulation of vagal P2RY1 neurons stops breathing, trapping animals in exhalation, without acutely impacting heart rate or gastric pressure, which are also under vagal control. NPY2R neurons are largely capsaicin-responsive C fibers, and optogenetic activation of vagal NPY2R neurons causes rapid and shallow breathing. Based on these results, we hypothesize that vagal P2RY1 neurons mediate the Hering-Breuer inspiratory reflex, while vagal NPY2R neurons are involved in pulmonary defense. These findings raise basic questions regarding the sensory stimuli in the airways that activate P2RY1 and NPY2R neurons, whether these neurons are required for normal respiration, and how these neurons sense and transduce airway cues. We will use P2ry1-ires-Cre and Npy2r-ires-Cre mice, and genetic approaches for in vivo imaging, neuron ablation, and cell-specific gene knockout to probe the sensory biology of vagal P2RY1 and NPY2R neurons. In Aim 1, we developed a new in vivo imaging paradigm in vagal ganglia that involves a genetically encoded calcium indicator, and will use this technique to query the specific response properties of vagal P2RY1 and NPY2R neurons. In Aim 2, we will selectively eliminate P2RY1 and NPY2R neurons by controlled diphtheria toxin-mediated cell ablation and determine the impact on respiratory physiology. In Aim 3, we will explore the roles of particular cell surface receptors in vagal afferents using knockout mice that lack Piezo2 or P2RY1 in some or all vagal sensory neurons. Piezo2 is abundantly expressed in a cohort of airway- innervating sensory neurons, and is a prime candidate to mediate an aspect of airway mechanosensation. Together, these studies should provide insights into cellular mechanisms underlying activation and modulation of breathing control pathways by peripheral cues. Understanding the sensory biology of respiratory control neurons in the vagus nerve may provide therapeutic targets for airway disease intervention."
