"APPLICATION_ID","ABSTRACT_TEXT"
"9535711","Project Summary  The Abramson Cancer Center (ACC) has a well-established internal, Institutional, and external Planning and  Evaluation (P&E) process that engages leaders, members, and advisors from multiple disciplines, perspectives  and levels. The goal of this process is to guide future directions, set priorities and prioritize investments of the  Center while, at the same time, providing ongoing mechanisms to monitor, assess and adjust research  progress, Programs, Shared Resources, allocations, and strategies. This cohesive process is supported by  highly integrated and effective bodies, such as the Senior Leaders, Executive Committee, Program Leaders,  Shared Resource Advisory Committees, and the External Scientific Advisory Board (ESAB), which provides  critical advice and feedback from experts. The Planning and Evaluation process has resulted in changes in  Program focus, development of new Cores, changes in clinical research operations, and prioritization of  Developmental Funds. Complementing these efforts are Programmatic, Divisional and Center-wide research  seminars, meetings and retreats that foster new interactions and collaborations with Penn colleagues and  external experts. Strategic planning is embedded in the ACC and Penn culture. The ACC plan of 2008-2013  set forth the goals for this period, including accelerating the translation of basic science discoveries into  investigator-initiated clinical trials, establishing a comprehensive molecular profiling and personalized medicine  initiative, enhancing behavioral interventions to reduce cancer risk, and promoting translation of ACC research.  Soon after his appointment, the Center Director, Dr. Dang, defined his vision through 2020, and charged a  group to recommend strategies to realize the Center's goals in translational research and precision medicine.  A defining accomplishment has been $20M from the Institution to establish innovative transdisciplinary  programmatic efforts in translational cancer research, which are fueled by multi-year Institutional grants and  resources in high priority areas. Rigorous internal review of Programs, Shared Resources, Developmental  Funds, and strategic plan reviews by the ESAB ensure that the ACC continues to strive for excellence and  adheres to NCI guidelines. The ACC responds to all ESAB recommendations and then reports on its actions.  Taken together, the integrated P&E processes have successfully guided the growth and development of the  ACC during the project period."
"9404362","Project Summary/Abstract: Clinical Pharmacology (CP)  The Clinical Pharmacology (CP) Shared Resource is now in its 19th year of operation and primarily functions  to support Norris Cotton Cancer Center (NCCC) investigators in the design, performance, data analysis, and  interpretation of pharmacology objectives in preclinical (in vivo and ex-vivo), clinical, chemoprevention, and  epidemiological studies, at lowest cost and highest value as possible. The major CPSR services are in 4  domains: (1) Central processing for biological fluids and tissues (e.g., cells, tumor tissue, plasma, saliva, urine,  DNA) obtained as part of approved clinical and epidemiological protocols; services that include, but are not  limited to, sample logging, processing (including processing peripheral blood mononuclear cells), aliquoting,  storage and sample distribution when necessary; (2a) Development of novel analyte assays (when such  assays are only available as research methods) using either high performance liquid chromatography (HPLC)  with ultra-violet (UV) and/or fluorescence detection, or increasingly liquid-chromatography mass spectrometry  (LC-MS/MS) methodology; (2b) Performance of analyte-concentration measurements in biological fluids and  tissues for preclinical and clinical oncology studies using these validated bioanalytical assays; (3a) Expert  consultation regarding study design and pharmacokinetic and pharmacodynamic hypothesis-development and  testing in preclinical and clinical cancer studies; (3b) Pharmacokinetic (PK) and pharmacodynamic (PD) data  analysis and PK-PD modeling from pre-clinical and clinical studies; and (4) Research pharmacy services for  cancer therapeutic clinical studies with both commercially available drugs and drugs under an investigational  new drug application (IND). CP is directed by Dr. Lionel D. Lewis, who has established expertise in the clinical  performance, the pharmacokinetics, and the pharmacodynamics of early phase clinical studies of  investigational oncology drug/drug combinations. Other staff include a junior faculty pharmacologist with  bioanalytical and molecular pharmacology expertise, a research assistant-lab manager with biorepository and  bioanalytical expertise, and a research pharmacist with expertise in oncologic and investigational drug  pharmacy. During the period 12/01/2012 to 11/30/2013, members of the Molecular Therapeutics (MT)  program were the most common and frequent users of CP services, representing 60% of use. However, CP  provided important services to other NCCC program members. Cancer Epidemiology (CE) members  represented 8.5% of users, Cancer Mechanisms (CM) members represented 8.5% of users, and Immunology  & Cancer Immunotherapy (ICI) program members represented 17% of users."
"9549538","We analyzed the largest clinical experience to date with Anthrax Immune Globulin Intravenous (AIG-IV) from an outbreak of Bacillus anthracis soft tissue infection in injection drug users and compared findings from 15 AIG-IV recipients versus 28 non-recipients. Overall, mortality rates did not differ comparing recipients vs. non-recipients (33.3% vs. 21.4% respectively, p=0.47). However, whereas only 8 of 30 patients (26.7%) with a low risk of death admission sequential organ failure assessment score (SOFA) of 0 to 5 received AIG-IV (p=0.01compared to a proportion of 50%), 7 of the 13 patients (53.9%) with a high risk of death (SOFA of 6 to 11) received treatment (p=0.78). Overall, AIG-IV recipients had surgery more often and, among survivors, longer hospital stays (all p0.05). Overall, AIG-IV recipients were sicker than non-recipients in this outbreak. This difference and the small number of higher risk patients, confound assessment of AIG-IVs effectiveness in the outbreak."
"9549536","This muli-center U01 grant study was funded by the Division for AIDS, National Institutes of Health in January 2015 at which time the study underwent scientific review and regulatory review.  We filed and received an Investigational New Drug (IND) exemption from the Food and Drug Administration (FDA) for the use of the combination sofosbuvir and ledipasvir (SOF/LDV).  The protocol underwent IRB review at all enrolling sites.  The clinical trials agreement was with the sponsor (Gilead) and UCSF and was completed in April 2016.  Updated site agreements with all enrolling sites was completed in November 2016.  The NIH site has undergone IRB Review, initial site monitoring review and received site activation.  We currently have drug on site.  There have been a number of barriers to accrual for this study: 1) Harvoni became FDA approved 2) By 2016, it became easier to obtain insurance authorization for Harvoni 3) Most previously potential candidates for the study have already been treated 4) Standard of care treatment with Harvoni (off study) doesnt require many visits to the primary provided for bloodwork, whereas this study required many study visits, requires travel to NIH CC for some patients, and requires collection of research samples.  The Grant is to end 12/31/2017 and we have requested and received approval for a no-cost extension with a new end data of 12/31/2018.  This extension requires many changes to the current protocol, including: 1) Changing referring centers to enrolling centers 2) Changing NIH to a collaborative site (no longer enrolling subjects) 3) Adding a retrospective arm to the study"
"9549454","The Cell Processing laboratory is working to develop and improve cancer cellular therapies including Dendritic Cell (DC) therapies, chimeric antigen receptor (CAR) T cell therapies and T cell engineered to express T cell receptors (TCRs) specific to tumor antigens.   The laboratory is working to improve the manufacture of Bone Marrow Stromal Cells (BMSCs) and induced pluripotent stem (iPS) cells for regenerative medicine applications.  In addition, the laboratory is developing antigen-specific T cells to treat viral infections in immune suppressed patients.    Dendritic cells are an important adjuvant for cancer vaccines. The Cell Processing Laboratory is currently producing DCs expressing HER2/neu to treat cancer patients whose tumors express this antigen. The lab has discovered that factors in the plasma from some people can inhibit the expression of HER2/neu by DCs.    The cell processing laboratory has developed and is manufacturing several CAR T cell therapies. CAR T cells expressing CD19, CD19-CAR T cells, are being manufactured in order to treat pediatric patients with B cell leukemia.  Manufacturing of CD19-CAR T cells using a humanized CD19 antibody has recently been initiated. These CAR T cells are being used to treat adults with B cell lymphomas.  The laboratory has also developed anti-B Cell Maturation Antigen (BCMA) to treat patients with multiple myeloma, anti-CD22 CAR T cells to treat patient with CD19-negative B cell leukemia and anti-CD30 CAR T cells to treat Hodgkin's lymphoma.  The laboratory has recently begun to develop procedures to manufacture CAR T cells using an automated instrument.    Human Papillomavirus (HPV) infection is associated with a number of cancers. The laboratory has developed a method to produce T cells that express a T cell receptor (TCR) that is specific for the HPV-16 oncoprotein E7. These cells will be used to treat patients with HPV-associated cervical and oropharyngeal cancers.    The Cell Processing Laboratory is collaborating with investigators in the National Eye Institute to develop methods to manufacture iPS cells from CD34+ cells isolated from the blood and to differentiate the iPS cells in retinal pigment epithelial (RPE) cells. The RPE  cells will be used to treat patients with age related macular degeneration.   The laboratory completed the development of a protocol to treat and prevent infections to CMV, EBV, adenovirus and BK virus using multiple virus specific T cells. A protocol to treat patients with progressive multifocal leukoencephalopathy(PML) using BK-specific viral T cells has been developed and patients are being treated."
"9549532","Pulmonary arterial hypertension is a rare disorder associated with poor survival.  Endothelial dysfunction resulting from 1) genetic susceptibility, and 2) a triggering stimulus that initiates pulmonary vascular injury, the two-hit hypothesis, appears to play a central role both in the pathogenesis and progression of PAH.  Inflammation appears to drive this dysfunctional endothelial phenotype, propagating cycles of injury and repair in genetically susceptible patients with IPAH and DaPAH.  Therapy targeting pulmonary vascular inflammation to interrupt cycles of injury and repair and thereby delay or prevent right ventricular (RV) failure and death have not been tested.  Spironolactone, a mineralocorticoid receptor (MR) and androgen receptor antagonist, has been shown to improve endothelial function and reduce inflammation.  Current management of patients with severe PAH and NYHA class IV symptoms includes use of MR antagonists for their diuretic and natriuretic effects, late in the course, once clinical right heart failure has developed. Currently, no well described data exists from randomized clinical trials examining the safety and efficacy of MR antagonist therapy in early stages of PAH.  In this randomized, double blinded, placebo-controlled spironolactone treatment study, subjects with IPAH and DaPAH undergo 1) standard clinical examinations including 6-minute walk distance and echocardiography; 2) cardiopulmonary exercise testing; 3) plasma profiling of inflammatory markers; 4) gene expression profiling of peripheral blood mononuclear cells (PBMCs); and 5) high-resolution MRI-based determination of pulmonary vascular and RV structure and function.  Safety and tolerability of spironolactone in PAH is assessed with periodic monitoring for hyperkalemia and renal insufficiency as well as the incidence of drug discontinuation for untoward effects. We hypothesize that initiating therapy with spironolactone at an earlier stage of disease in subjects with PAH could provide additional benefits through anti-inflammatory effects and improvements in pulmonary artery endothelial function.  The concept for the protocol received an NIH Bench-to-Bedside Award in 2011 and a formal protocol was initially approved by the NHLBI IRB in September 2012. Subsequently IRB approval was sought and obtained at collaborating sites and various amendments were brought into alignment at all institutions by summer 2013. In 2013 -15 we established at the NIH a clinical research PAH program consisting of a multidisciplinary medical staff with expertise in cardiology, pulmonary, and critical care as well as a regulatory and research nursing support staff with extensive experience in assuring compliance with clinical protocols while maintaining the highest standards of clinical care.   During the 2016-17 reporting period we entered into a collaboration with the Center for Human Immunology (CHI). We will provide CHI with samples that they will process for markers of inflammation, and whole blood gene expression studies in order to expand our ability to immunophenotype subjects with PAH. We also entered into a collaboration with the Laboratory of Transplantation Genomics (LTG) of the NHLBI to do exploratory studies using cell-free DNA based tools to evaluate the pathogenesis of and injury related to PAH.  Referrals are currently being received from multiple sites. To date (August 2017) of the 40 pulmonary arterial hypertension subjects enrolled in our Natural History protocol (13-CC-0012)  nineteen have been enrolled in this study (Spironolactone Randomized Interventional Trial).  This randomized controlled trial is double blinded and open for recruitment. New Recruitment Efforts in the reporting period 2016-2017 include the following:   1) Received approval from the Office of Communications and Media Relations and the NHLBI IRB to develop a web page on the NIH web site highlighting our NIH PAH program.  The web page was developed and went live during this reporting period.  2) Coordinating presentations for PH support groups on a continual rotating basis in PA, MD, DC, and VA.  During this reporting period attended support groups in Philadelphia, PA; Baltimore, MD; and the District of Columbia.  3) Participated in a meet the expert panel discussion for PH patients at ATS 2017.  4) In collaboration with the Pulmonary Hypertension Association, hosted a symposium entitled Challenges in Pulmonary Arterial Hypertension: Breathing, Beating, and Beyond at the National Library of Medicine on May 19, 2017.  Developing for distribution a smaller snapshot index information card describing essential details of the protocol and containing a quick reference bar code to the NIH, CCMD, PAH website."
"9549550","Co-resistance necessitating use of less effective or relatively toxic reserve antibiotics (aminoglycosides, tigecycline and colistin/polymyxin B) may worsen survival. We investigated difficult-to-treat resistance (DTR) in gram-negative bloodstream infections (GNBSIs) defined by absence of susceptibility to all first-line agents (carbapenems, beta-lactams and fluoroquinolones (FQ) using a large clinical database of US hospitals. We found that survival in antimicrobial-resistant GNBSI is highly contingent on presence of active first-line option(s); DTR limits treatment options to reserve agents, including aminoglycosides, which are far from universally active. DTR remained infrequent (1%) among GNBSI, but occurred at half of the hospitals examined and across all US regions. This work has been presented at the Annual Meeting for the Infectious Diseases Society of America, in New Orleans, LA in October 2016. A manuscript on this work is being submitted for consideration at an infectious diseases journal."
"9471688","Project Summary:  Usher Syndrome (USH), the most common genetic cause of deaf-blindness, is an incurable syndrome that results in deafness, vestibular dysfunction, and retinal degeneration leading to blindness (retinitis pigmentosa, RP). It affects 20% of infants with bilateral moderate to profound congenital sensorineural hearing loss, 15-30% of patients with RP and 50% of deaf-blind children. There are12 genes encoding for proteins essential for the proper development, maturation and survival of sensory hair cells in the cochlea and photoreceptors in the retina. USH gene mutations cause dysfunction of the entire protein network, resulting in deafness, blindness and vestibular dysfunction.  We request support for the Second International Symposium on Usher Syndrome that will bring together scientists, clinicians and USH patients and families to: 1) Promote research in emerging areas of USH diagnosis, prevention, treatment, and cure; 2) Present new research findings and develop future research strategies; (3) Promote collaboration among researchers and clinicians from different institutions and different research focus areas who study USH; (4) Educate patients/families affected by Usher Syndrome about research advances and promote collaboration between these families and USH researchers; 5) Make researchers and clinicians aware of the needs of USH patients and families to direct new research priorities.  The Second International Symposium on Usher Syndrome will be held in conjunction with the 10th Usher Syndrome Family Conference in Mainz, Germany, July 19-21, 2018. The International Usher Syndrome Symposium will convene 200-225 scientists and clinicians and 100-125 families. Days one and two will feature a scientific program that will include presentations and discussions related to genetics and diagnostics, cellular and molecular aspects of the proteins affected in the disease, animal models of Usher syndrome and advancement in research on therapies for the retinal degeneration and hearing loss. The third day will be a Family day and it will include presentations that will summarize the scientific symposium for the general audience and discuss diagnosis, cellular and molecular biology of Usher syndrome, gene therapy and clinical trials.  The Symposium will support the mission of NIDCD and NEI by focusing on uncovering and sharing new knowledge of a syndrome that affects hearing, balance and vision, and results in significant communication impairments. The Symposium will support the public health and educational missions of the NIH by including scientists, clinicians and patients/families with USH to encourage collaboration on both a formal and informal basis for all participants."
"9527350","PROPOSAL SUMMARY/ABSTRACT: Allergic diseases are characterized by the local tissue infiltration of unique inflammatory leukocytes that are often dominated by eosinophils. These infiltrating eosinophils are currently perceived as a single monolithic population, although recent studies suggest that unique eosinophil subtypes that potentially display distinct activities co-exist. Unfortunately, efforts to stratify eosinophils into functionally distinct groups have thus far proven to be difficult and time consuming, leaving the role of individual cells largely unknown. This proposal integrates growing definitions of eosinophil subtype-specific gene expression with a novel multi-RNA targeting approach, allowing single cell gene expression imaging within tissue biopsies by reiterative cycles of in situ hybridization. The central hypothesis of this proposal is that the immune polarization of tissue infiltrating eosinophils is disease specific, characteristic of ongoing local immune responses, and an indicator of disease activity. The immediate objective is to demonstrate the utility of this strategic in situ approach as a way to identify and image individual eosinophils within an available tissue biopsy or cell cytospin preparation. Strategically, these studies will initially use eosinophils and established mouse models of disease with which we have previously reported mechanistic studies exploring the role of eosinophils in these settings. Our intermediate goal is to translate these techniques into identifying eosinophil subtypes and their location in eosinophilic diseases with established immune characteristics. The long term goal is to translate this strategic approach to human subjects for identification of eosinophil subtypes in biopsies. The objectives will be accomplished by the completion of the following Specific Aims: (1) To define and standardize identification of eosinophil subtypes using our novel multi-biomolecule cleavable fluorescent probes for in situ single cell imaging of multiple mRNAs and/or proteins in cells and tissues. Our immediate objective will be to utilize our characterization of eosinophil-specific gene expression and the use of novel reiterative in situ hybridization strategies to image functionally distinct immune polarized eosinophil subtypes via a ?signature? pattern of gene expression; (2) To identify the immune polarized eosinophil subtypes resident in tissues linked with established mouse models of Th2 and Th1 human disease, including pulmonary and gastrointestinal diseases. The presence and location of eosinophil subtypes within tissues reflects a diversity of immune microenvironments in health and disease and, in turn, the importance of novel eosinophil-mediated activities. It is noteworthy that as part of these studies we will also define the distribution and location of eosinophil subtypes resident in healthy tissue. (3) To determine the utility of multiple-target in situ technologies to image human eosinophil subtypes using tissue sections/cell preparations from patients with Th2 and Th1 diseases characterized by eosinophilia.. This aim is expected to provide a proof-of-concept foundation that will be the base for future in situ stratification of leukocytes as markers of diagnostic and disease activity."
"9549444","In the present study, we first developed an isolated perfused rat kidney model to examine the direct effects of ET and LT on renal function. This model allows investigation of the toxins' renal effects independent of their potential influence on systemic hemodynamic function. The model will permit measures of the effects of ET and LT on glomerular filtration rate; tubular function including sodium and glucose excretion as well as reabsorption, concentration and acidification; and interstitial changes.   In studies completed we have shown that ET, rather than stimulating renal tubular sodium losses as we originally hypothesized, actually promotes free water uptake and to a lesser degree sodium uptake. Immunohistochemistry studies and urine analysis show ET mediates these renal effects via up regulation of aquaporin 2 in the tubular membrane. This increase in free water uptake with ET provides one basis for the reduced sodium levels noted in patients with severe anthrax infection and may also contribute to the marked extravascular fluid collections patients develop.  Work from this study was presented at the 2015 International Conference of the American Thoracic Society and a manuscript has been submitted and is presently under review."
