"APPLICATION_ID","ABSTRACT_TEXT"
"9573915","Abstract The ability to infect non-dividing cells is what separates lentiviruses, including HIV-1, from other retroviruses which require the breakdown of the nuclear envelope during cell division to access the genome of target cells. Lentiviruses, in contrast, have evolved the ability to selectively translocate their genome across the nuclear pore complex (NPC). Unfortunately, the mechanism by which HIV-1 translocates through the NPC remains one of the least well understood aspect of the viral lifecycle, in large part because there is no direct, definitive method to monitor HIV-1 nuclear import. In this application, we describe a method to monitor HIV-1 nuclear import kinetics directly through the ability to selectively and potently inhibit HIV-1 nuclear import at various times post-infection. This method prevents infection of any viruses which have not yet traversed the NPC and entered the nucleus, and thereby allows us to directly monitor the kinetics of nuclear import by measuring the fraction of the viral inoculum which has cleared the NPC at times following a synchronized infection. As such, this assay provides a unique opportunity to appreciate nuclear translocation of the viral genome in target cells, including primary cells, and to determine how specific viral determinants and cellular factors influence the nuclear translocation of the viral genome."
"9623604","PROJECT SUMMARY/ABSTRACT Despite the ability of combination antiretroviral therapy (ART) to reduce disease-related morbidity and mortality in HIV-1 infection, viral reservoirs persist. Identification of non-viral markers associated with HIV-1 infection that can be used as a therapeutic or diagnostic target is a top research priority. Here, we demonstrate that CD30, a member of the tumor necrosis factor (TNF) receptor superfamily, is preferentially expressed on the surface of HIV-infected peripheral blood CD4+ T cells and that and HIV-1 transcriptional activity is co-localized within blood and gut tissues from participants on suppressive ART. In some individuals, HIV-1 DNA or RNA was exclusively recovered from cells expressing CD30. In further preliminary studies, ex vivo treatment with brentuximab vedotin, an FDA approved monoclonal antibody-drug conjugate (ADC) that targets CD30, resulted in up to a 4 log10 reduction in cell-associated HIV-1 DNA in samples obtained from individuals on ART. Despite these exciting data, several important questions remain. The stability of expression of CD30 and on latently infected blood and tissue-derived cells and the tissue burden and phenotypic relationships between CD30+ cells with other immune cell phenotypes is poorly understood. Even if CD30 expression waxes and wanes in infected cells, continued exposure to CD30 targeted therapies could progressively eliminate much of the reservoir. More potent reductions in HIV burden would be expected in the setting of concomitant anti-C30 therapy and latency reversal. The timing of this proposal is key as there are novel anti-CD30 therapies, such as CD16/CD30 bispecific antibodies to elicit antibody-dependent cellular cytotoxicity, in clinical development.  We hypothesize that CD30 expression is stably expressed on HIV-infected, tissue-resident cells and will provide a specific therapeutic or immune target for HIV eradication. These tissue-resident cells can exist in a privileged immune environment and are likely to express markers of T cell activation and immune checkpoint/exhaustion and share features of TFH cells, an important source of persistent HIV. Results from prior cancer studies indicate that expression of key retrovrial regulatory proteins may lead to increased surface CD30 expression. However, latently infected cells may also stably express CD30, as we have observed several ART-suppressed individuals with a large majority of HIV-1 DNA recovered from CD30+ lymphocytes. Our aims are to: (1) determine if CD30 is preferentially and stably expressed on HIV-infected peripheral blood and tissue resident cells in individuals on suppressive ART treated during very early or late infection; (2) determine if ex vivo administration of brentuximab vedotin in conjunction with latency reversal will lead to significant reductions in intact cell-associated HIV DNA in PBMC from ART-suppressed individuals, and (3) determine if CD30 is continuously expressed following development of HIV latency, and define unique transcriptional signatures of HIV infected cells expressing CD30. Determining these signatures will inform on how to maximize CD30 expression on HIV infected cells and to drive future mechanistic studies."
"9524549","PROJECT SUMMARY/ABSTRACT Over 40 million children and adults in the US suffer from chronic pulmonary diseases including asthma, chronic bronchitis and obstructive pulmonary disease. Asthma alone accounts for 25 million cases, with prevalence increasing by 10% each decade. Combination inhaled corticosteroids (ICs) are the treatment of choice for the long-term management of breathing symptoms. Regrettably, ICs are also associated with voice disorders in up to 50% of cases. These disorders become chronic, impair communication, and have significant adverse occupational, financial, and psychosocial consequences. Given the prevalence of voice disorders associated with combination ICs since chlorofluorocarbon-propelled inhalers were banned in 2008, compelling clinical evidence necessitates a new research initiative to address this critical threat to public health. The long-term goal of this research program is to prevent and cure voice disorders associated with combination ICs across the lifespan. Children placed on inhalers face lifelong, possibly permanent communication impairment. Determining the pathophysiology of IC-related voice disorders is the critical next step to developing new voice-sparing asthma drugs. It is essential to determine the pathophysiology of voice disorders associated with combination ICs, to treat, reverse, and prevent these voice changes. This project accomplishes these objectives in 3 hypothesis-driven aims. Aim 1 determines structural laryngeal biomarkers of IC use associated with voice disorders in children and adults with the 2 most common phenotypes of asthma (high TH2 allergic and low TH2 primarily eosinophilic). Aim 2 quantifies voice disorder onset and reversibility for ICs versus sham using an in vivo animal model. Aim 3 examines the pathogenesis of IC-related voice disorders via examination of cytokines associated with inflammation (IL-1?, IL-6, TNF-?) from animal true vocal folds and human false vocal folds. Collectively, these aims define the pathophysiology associated with IC-related voice disorders, laying the foundation for voice disorder cure and prevention in this population. This translational project will have immediate and significant clinical implications, making a powerful and sustained impact in the field of communication disorders."
"9478556","?    DESCRIPTION (provided by applicant): The UAB Training Program in Rheumatic and Musculoskeletal Disease Research (Director: S. L. Bridges, Jr.) builds on established strengths in adult and pediatric rheumatology, immunology, musculoskeletal medicine, and clinical/translational investigation. To provide a vibrant and effective interdisciplinary training environment, this program brings together the Divisions of Clinical Immunology and Rheumatology and Pediatric Rheumatology, the Comprehensive Arthritis, Musculoskeletal, Bone, and Autoimmunity Center (CAMBAC), and the Center for Outcomes and Effectiveness Research and Education (COERE). These units enable an integrated, interwoven fabric of collaborative science, which ranges from fundamental molecular discovery to applied clinical and translational research. This training program also builds on trans-departmental initiatives in autoimmunity and inflammation, genetics, and state of the art translational clinical and outcomes research. It incorporates an established faculty committed to training in the rheumatic diseases. There is also the explicit effort to incorporate young faculty to further strengthen the outstandin mentoring environment and to promote development of all phases of this program. An effective interdisciplinary training program requires faculty with collaborative and synergistic scientific interests and projects, as well as systematic coordination of training opportunities. The collaborative environment at UAB, embodied by the centers, programs, and departments in this application, provides a strong research foundation. The committed training environment of the thematically organized Graduate Biomedical Sciences program and an outstanding Office of Postdoctoral Education, provide an ideal setting for the implementation of training in interdisciplinary rheumatic and musculoskeletal disease research. Required coursework will be incorporated into the individual development plan (IDP) of each trainee, which will be augmented by a broad interdisciplinary enrichment program. Leadership will be provided by an Executive Committee and the overall performance of the Program will be evaluated by the Research Training Program Internal Advisory Committee and by an External Advisory Committee. To provide rigorous and timely feedback to both trainees and mentors, formal assessment of the Research Training Program will be performed. A series of benchmarks for progress will be formulated for each trainee and mentor and reviewed on a semi-annual basis. The members of the UAB training faculty are fully committed to continuing to provide mentorship, support, and guidance to young investigators to help them develop the tools and skills necessary to advance the diagnosis, treatment, and prevention of rheumatic and musculoskeletal diseases."
"9489294","DESCRIPTION (provided by applicant): The PETAL RFA is an exciting initiative to create a multi-disciplinary network that can develop and conduct multi-center clinical trials to evaluate promising therapies and approaches for preventing and/or treating acute respiratory distress syndrome (ARDS). We propose participation in this network. The lead institution for this proposal is Beth Israel Deaconess Medical Center (BIDMC), and satellite sites are Massachusetts General Hospital (MGH) and the University of Mississippi. In aggregate, our site possesses a uniquely strong track record of pre- existing collaboration between emergency medicine, anesthesiologists and intensive care physicians, as well as between our individual study sites. This experience and expertise directly addresses the intent of the proposal. Our research team has a sustained, proven track record of successful, high-impact studies in sepsis and ARDS spanning emergency medicine, perioperative medicine and critical care. Our site is already serves as the coordinating center for the Lung Injury Prevention Trial with Aspirin (LIPS-A) which is in many ways the prototype for the type of study envisioned for the PETAL network. Thus, we are ideally positioned to create an extremely high-performing PETAL clinical center, as well as to contribute to network leadership and scientific direction.         We also submit two proposals for clinical studies to be undertaken by the PETAL network. Both of these studies are based upon strong preliminary data from our institutions. The first study will examine the ability of rosuvastatin to prevent development of ARDS in patients at risk for development of the syndrome. While statin drugs have previously been tested as a treatment for ARDS there is substantial evidence to suggest that they may be more effective as a prevention strategy. This study builds on our success as the clinical coordinating center of the LIPS-A study. Our second proposed study will test the ability of using personalized physiology, the patient's own pleural pressure as measured using esophageal balloons, to set the level of positive end-expiratory pressure in patients with established ARDS. This proposal will support a phase 3 trial of this promising modality.         The expertise and experience of the investigators involved in this proposal will allow the BIDMC clinical site to contribute substantially to the scientific success of the PETAL network."
"9601426","ABSTRACT Genetic variation between men and women predisposes differences in their responses to infection. For example, women respond much more vigorously to agents and vaccines including influenza, toxoplasmosis, and legionella, and are more prone to developing autoimmune disorders including Grave's disease, rheumatoid arthritis, and systemic lupus erythematosis (SLE). The molecular bases of sex differences in immunity and diseases of the immune system are unknown, although the presence of key immune modulatory genes on the X chromosome suggests a basis for sex-specific responses. The importance of sex-specific factors has been recognized by the National Institutes of Health, which changed its policies to require investigators to address and report differences between the sexes in pre-clinical studies. In this regard, we have observed that mature mIg+ B cells of mice express high levels of Serine/Arginine-specific Protein Kinase 3, a PKC-like kinase encoded by an X-linked gene. We propose that SRPK3 regulates humoral immunity in humans and mice. Using mice with floxed Srpk3 genes that delete specifically in B cells (using Cd79a-Cre), we observed that SRPK3 is necessary for efficient T-independent (TI) type 2 antibody responses against the model antigen NP-Ficoll. Preliminary experiments also suggest graded antibody responses in female mice with different gene dosage of Srpk3 (Srpk3+/+, Srpk3+/?, and Srpk3?/?). We hypothesize that SRPK3 is required for appropriate antibody responses, which are disrupted in its absence due to aberrant pre-mRNA splicing and the lack of SRPK3-mediated phosphorylation. To address this hypothesis, we will determine requirements for SRPK3 in responses to model antigens and identify targets of the kinase in pre-mRNA splicing and the phosphorylated proteome in marginal zone B cells. We conclude that the loss of SRPK3 function results in significant immunodeficiencies in males and females."
"9472980","In this proposal, I seek an extension of my MERIT award. The aims of the current funding period were: 1) To assess telomere-initiated cellular senescence in vivo; 2) To investigate heterochromatin-associated  senescence states. 3) To study the upregulation of p16. In the 3 years and 8 months since the start of this funding cycle, our projects have evolved from a predominant focus on cellular senescence to a much  stronger connection with in vivo organismal aging. We do not wish to imply that cellular senescence is not  relevant for aging, but rather that our research has led us in directions that include significant components of chronological aging. Our work has coalesced along 2 predominant themes: 1) Physiological changes that accompany a lifespan extension elicited by a hypomorphic allele of the ubiquitous c-Myc transcription factor; 2) Age-associated epigenetic changes that lead to chromatin remodeling, and other genome-wide changes. The first project is based on the remarkable discovery that mice heterozygous for a knockout of the c-myc gene have an extended lifespan. We have completed an extensive demographic analysis  showing that both median and maximum lifespans are increased in both sexes: 10-11% in males, and 17% in females. In studying these animals we have taken unbiased approaches, assessed known mouse age- associated phenotypes, and investigated specific pathways targeted by c-Myc. Our studies have identified  inflammation and lipid metabolism as the major targets of future investigation. Going forward we propose to investigate a large number of physiological phenotypes in the Myc-het mice, how they change with age, and which ones may explain the observed lifespan extension. The second project has revolved mostly around replicative senescence of human fibroblasts in cell culture. We performed high throughput studies of epigenetic changes during senescence, and discovered extensive genome-wide rearrangements of chromatin that culminate in the heterochromatinization of active genes and expression and activation of retrotransposable elements. Interestingly, we have also found that retrotransposable elements and satellite sequences become expressed with age in several mouse tissues. We propose to apply these approaches to study the aging epigenome in the mouse. RELEVANCE (See instructions):  First, we have found a novel genetic intervention that significantly extends lifespan in the mouse. Our data  indicate that the mechanisms responsible for this effect are likely to be quite different from those studied in  other models of longevity. Second, we have discovered that the fundamental architecture of the genome  undergoes widespread alterations during cellular senescence. These degenerative changes that profoundly  affect genome integrity are likely to be the consequence cellular aging processes."
"9601390","Epilepsy is a common disorder and approximately 30% of patients are refractory to treatments. There has been growing attention to metabolic dysfunction as a causative factor in epilepsy. Recent studies have identified mutations in the SLC13A5 gene that codes for the NaCT Na+/citrate transporter in children with early onset epileptic encephalopathy. The NaCT transporter is located on the plasma membrane and carries citrate and succinate into the cell. The effect of a loss in transport of exogenous citrate, and possibly succinate, in neurons and astrocytes and the mechanism of development of epilepsy in these patients is completely unexplored. This exploratory proposal is to define the effect of loss of NaCT expression on transport of citrate and succinate in cultured neurons and astrocytes, and to understand the metabolic and bioenergetic consequences of this loss. We hypothesize that exogenous citrate, or possibly succinate, has an important role in neuronal bioenergetics and susceptibility to excitotoxicity. In addition, citrate is the starting material for lipid/membrane and cholesterol synthesis and can act as a divalent cation chelator. The potential roles for NaCT transport will be explored in two Specific Aims: 1. To define NaCT-mediated citrate or succinate transport in cultured neurons and astrocytes. NaCT expression will be manipulated by genetic means or coexpression of epilepsy-related NaCT mutants. We will also manipulate NaCT activity with novel high affinity, high specificity pharmacological inhibitors. 2. To determine the metabolic consequence of inhibiting or overexpressing NaCT in cultured neurons and astrocytes. Cellular bioenergetics will be assessed as will the metabolic fate of exogenous citrate and succinate. This multi-PI project will merge expertise in neuronal metabolism and in NaCT transport physiology. These experiments will be the first examination of diminished NaCT transporter to neuronal or astrocyte function. Groundwork will be laid for future, more in-depth studies of the mechanisms by which citrate and/or succinate homeostasis affects neuronal excitability and the development of epilepsy. We anticipate our findings to identify potential therapeutic strategies that relate not only to epilepsies resulting from the NaCT mutations but to other medically refractory forms as well."
"9597207","Neurotransmitter release is tightly regulated to ensure stability of neural circuits and reliability of synaptic transmission. At the Drosophila neuromuscular junction (NMJ), loss of postsynaptic glutamate receptor sensitivity triggers a retrograde signal that promotes presynaptic release of glutamate. Recently, our laboratory has shown that acute fasting of Drosophila larvae suppresses this retrograde signal. This nutrient dependent regulation of retrograde synaptic compensation depends on postsynaptic transcription of eukaryotic translation initiation factor 4E binding protein (4E-BP) to limit protein translation. This finding suggests nutrition and protein translation play significant roles in regulating the set point of synaptic function. In preliminary findings, we provide evidence to indicate this fasting response in the muscle depends on insulin signaling: phosphorylation of Akt, a target of insulin signaling, decreases with fasting in the muscle and overexpression of a constitutively active insulin receptor in the muscle protects against the inhibitory effects of fasting. We show that insulin peptide from the fat body is sufficient to suppress the muscle-derived retrograde signal to suggest signaling from fat bodies mediate the inhibitory fasting response at the NMJ. To extend our initial findings on acute fasting, we attempted to limit protein translation by exposing larvae to an amino acid deprived environment. To our surprise, we find that retrograde synaptic compensation remains intact. We hypothesize the amino acid sensor, general control non-derepressible-2 (GCN2), is activated during amino acid deprivation to maintain synaptic transmission. Indeed, we find that postsynaptic GCN2 is required to maintain baseline synaptic transmission in response to acute amino acid deprivation and this depends on phosphorylation of eukaryotic initiation factor 2A (eIF2?). Both our data on the effects of acute fasting and amino acid deprivation suggest the importance of protein translation in regulating synaptic transmission. We extend our investigation to additional proteins that may regulate synaptic transmission through translational mechanisms. We previously showed that leucine-rich kinase 2 (LRRK2) is important for regulating translation initiation and retrograde synaptic compensation. However, it remains unclear how LRRK2 may regulate protein translation. Here, we show that LRRK2 mediates the addition of eIF4A into the cap-binding complex for promoting the translation of specific mRNAs to activate retrograde synaptic compensation. Based on sound scientific premise and rigorous evaluation of our findings, we have built a proposal to uncover new modes in the regulation of synaptic transmission and further enrich our understanding of the molecular control of synaptic function."
"9481329","ABSTRACT Childhood obesity remains epidemic and is most prevalent in minorities. Obese children have a higher risk for developing obstructive sleep apnea syndrome (OSAS) with an estimated prevalence of 50%, compared to the general pediatric population with a known prevalence of 2-4%. OSAS carries with it significant neurocognitive, cardiovascular, and metabolic derangements. Additionally, obese children do not respond well to treatment such as adenotonsillectomy or weight loss with residual OSAS exceeding 50%. Despite progress that has been made in recent years to understand the anatomical and functional attributes of OSAS in children, the precise mechanism leading to the disorder remains unknown in the majority of obese children, hindering the development of efficacious treatments. Thus, the overarching goal of this study is to implement state-of-the-art dynamic magnetic resonance imaging (MRI) and image analytics using computational fluid dynamics (CFD) and biomechanical modeling, to establish the biomechanical basis that leads to OSAS or protects from it, in naïve and treated children with obesity."
